sex,Dose,type_vax,week,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
1,0,0,2021-02-08,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300750.72,0,0,300750.72,0,0,305524.54,0,0,363170.68,0,0,300750.72,0,0,305524.54,0,0,300750.72,0,0,310452.35,0,0,331862.86,0,0,331862.86,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,305524.54,0,0,305524.54,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,962402.3,0,0,300750.72,0,0,300750.72,0,0,300750.72,0,0,305524.54,0,0,300750.72,0,0,305524.54
1,0,0,2021-02-15,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302099.38,0,0,302099.38,0,0,305524.54,0,0,363170.68,0,0,302099.38,0,0,306916.45,0,0,302099.38,0,0,311889.63,0,0,333505.75,0,0,333505.75,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,306916.45,0,0,306916.45,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,962402.3,0,0,302099.38,0,0,302099.38,0,0,302099.38,0,0,306916.45,0,0,302099.38,0,0,306916.45
1,0,0,2021-02-22,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,363170.68,0,0,305524.54,0,0,310452.35,0,0,305524.54,0,0,315541.74,0,0,337685.02,0,0,337685.02,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,310452.35,0,0,310452.35,0,0,305524.54,0,0,305524.54,0,0,305524.54,264673.91,6700.96,1474668.66,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,310452.35,0,0,305524.54,0,0,310452.35
1,0,0,2021-03-01,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,363170.68,0,0,305524.54,0,0,310452.35,0,0,305524.54,0,0,315541.74,0,0,337685.02,0,0,337685.02,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,310452.35,0,0,310452.35,0,0,305524.54,0,0,305524.54,0,0,305524.54,566279.07,68579.02,2045594.71,0,0,305524.54,0,0,305524.54,0,0,305524.54,0,0,310452.35,0,0,305524.54,0,0,310452.35
1,0,0,2021-03-08,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,365139.08,0,0,306916.45,0,0,311889.63,0,0,306916.45,0,0,317026.64,0,0,339386.2,0,0,339386.2,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,311889.63,0,0,311889.63,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,1132238,0,0,306916.45,0,0,306916.45,0,0,306916.45,0,0,311889.63,0,0,306916.45,0,0,311889.63
1,0,0,2021-03-15,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,370154.73,0,0,310452.35,0,0,315541.74,0,0,310452.35,0,0,320800.77,0,0,343715.11,0,0,343715.11,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,315541.74,0,0,315541.74,0,0,310452.35,0,0,310452.35,0,0,310452.35,317608.7,8041.16,1769602.39,0,0,310452.35,0,0,310452.35,0,0,310452.35,0,0,315541.74,0,0,310452.35,0,0,315541.74
1,0,0,2021-03-22,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,389411.34,0,0,336000.8,0,0,341970.36,0,0,336000.8,0,0,348155.87,0,0,375310.09,0,0,375310.09,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,341970.36,0,0,341970.36,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,1464525.24,0,0,336000.8,0,0,336000.8,0,0,336000.8,0,0,341970.36,0,0,336000.8,0,0,341970.36
1,0,0,2021-03-29,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,444674.33,0,0,382773.64,0,0,384960.92,0,0,382773.64,0,0,398628.17,0,0,418435.78,0,0,418435.78,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,390540.06,0,0,390540.06,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,1643125.88,0,0,382773.64,0,0,382773.64,0,0,382773.64,0,0,390540.06,0,0,382773.64,0,0,390540.06
1,0,0,2021-04-05,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,500878.52,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,446146.76,0,0,453657.65,0,0,453657.65,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,436039.88,0,0,436039.88,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,1952700.32,0,0,426380.77,0,0,426380.77,0,0,426380.77,0,0,436039.88,0,0,426380.77,0,0,436039.88
1,0,0,2021-04-12,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,545491.18,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,499023.42,0,0,499023.42,0,0,499023.42,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,486412.72,0,0,486412.72,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,2138671.78,0,0,474423.67,0,0,474423.67,0,0,474423.67,0,0,486412.72,0,0,474423.67,0,0,486412.72
1,0,0,2021-04-19,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,635548.69,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,598828.1,0,0,596178.42,0,0,596178.42,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,596178.42,0,0,596178.42,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,2138671.78,0,0,578267.48,0,0,578267.48,0,0,578267.48,0,0,596178.42,0,0,578267.48,0,0,596178.42
1,0,0,2021-04-26,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,736264.05,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,683940.72,0,0,683940.72,0,0,683940.72,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,683940.72,0,0,683940.72,0,0,660472.17,0,0,660472.17,0,0,660472.17,664090.91,16813.33,3700077.72,0,0,660472.17,0,0,660472.17,0,0,660472.17,0,0,683940.72,0,0,660472.17,0,0,683940.72
1,0,0,2021-05-03,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,969326.06,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,880629.56,0,0,880629.56,0,0,880629.56,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,880629.56,0,0,880629.56,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,2807006.71,0,0,842102.01,0,0,842102.01,0,0,842102.01,0,0,880629.56,0,0,842102.01,0,0,880629.56
1,0,0,2021-05-10,COVDIAB,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1203002.88,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,296951.22,7518.15,1654506.3,0,0,1104396.08,0,0,1104396.08,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1104396.08,0,0,1104396.08,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,3641522.22,0,0,1044467.61,0,0,1044467.61,0,0,1044467.61,0,0,1104396.08,0,0,1044467.61,0,0,1104396.08
1,0,0,2021-05-17,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1604003.83,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1480618.92,0,0,1480618.92,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,4812011.5,0,0,1374860.43,0,0,1374860.43,0,0,1374860.43,0,0,1480618.92,0,0,1374860.43,0,0,1480618.92
1,0,0,2021-05-24,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,2323040.04,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,2072866.49,0,0,2072866.49,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,5858100.96,0,0,1871337.81,0,0,1871337.81,0,0,1871337.81,0,0,2072866.49,0,0,1871337.81,0,0,2072866.49
1,0,0,2021-05-31,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2749720.86,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2406005.75,0,0,2406005.75,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,6416015.34,0,0,2138671.78,0,0,2138671.78,0,0,2138671.78,0,0,2406005.75,0,0,2138671.78,0,0,2406005.75
1,0,0,2021-06-07,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,3545692.69,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2994140.49,0,0,2994140.49,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,9624023,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2994140.49,0,0,2591083.12,0,0,2994140.49
1,0,0,2021-06-14,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3849609.2,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3849609.2,0,0,3849609.2,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,9624023,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3849609.2,0,0,3208007.67,0,0,3849609.2
1,0,0,2021-06-21,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3849609.2,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3849609.2,0,0,3849609.2,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,9624023,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3849609.2,0,0,3208007.67,0,0,3849609.2
1,0,0,2021-06-28,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,8982421.47,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,8982421.47,0,0,8982421.47,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,22456053.68,0,0,7485351.23,0,0,7485351.23,0,0,7485351.23,0,0,8982421.47,0,0,7485351.23,0,0,8982421.47
1,1,Moderna,2021-03-22,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,16842040.26,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,1922368.42,48670.15,10710751.31,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1,0,0,6736816.1
1,1,Moderna,2021-03-29,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,5858100.96,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,1074264.71,27198.03,5985419.85,1074264.71,27198.03,5985419.85,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,6416015.34,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22,0,0,3641522.22
1,1,Moderna,2021-04-05,COVDIAB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,1217500,30824.43,6783475.83,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,3286251.76,0,0,3286251.76,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,4990234.15,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71,0,0,2807006.71
1,1,Moderna,2021-04-12,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,4082918.85,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2866730.26,0,0,2866730.26,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,4812011.5,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12,0,0,2591083.12
