Dose,type_vax,week_fup,sex,ageband_at_study_entry,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
1,Pfizer,3,both_sexes,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,3,both_sexes,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,3,both_sexes,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59,0,0,811664.59
1,Pfizer,3,both_sexes,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08,0,0,593552.08
1,Pfizer,3,both_sexes,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81,0,0,522233.81
1,Pfizer,3,both_sexes,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,164112.45,0,0,164112.45,0,0,164112.45,0,0,164112.45,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,45542.39,1153.03,253745.98,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2,0,0,160783.2
1,Pfizer,3,both_sexes,40-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,78153.32,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,78198.68,0,0,78335.07,0,0,78335.07,0,0,78335.07,0,0,78335.07,0,0,78335.07,0,0,78335.07,0,0,77390.19,0,0,78289.55,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,90064.39,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19,0,0,77390.19
1,Pfizer,3,both_sexes,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48746.86,0,0,48746.86,0,0,48906.11,0,0,48906.11,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48536.14,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,49066.4,0,0,49066.4,0,0,48379.29,0,0,48379.29,0,0,48379.29,17426.05,441.19,97091.73,0,0,48379.29,0,0,48379.29,0,0,48379.29,0,0,49444.52,0,0,48379.29,0,0,49444.52
1,Pfizer,3,both_sexes,60-69,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42868.7,0,0,42584.17,11598.92,293.66,64625.05,0,0,43930.98,0,0,44540.93,11770.87,298.01,65583.07,11770.87,298.01,65583.07,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42868.7,0,0,42868.7,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,42584.17,19679.42,498.24,109646.7,0,0,42584.17,0,0,42584.17,0,0,42584.17,0,0,43930.98,0,0,42584.17,0,0,43930.98
1,Pfizer,3,both_sexes,70-79,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,63886.35,0,0,65184.48,0,0,63886.35,0,0,66438.03,17492.82,442.88,97463.73,17661.99,447.16,98406.32,0,0,65853.53,0,0,67099.76,0,0,72595,0,0,72595,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,64528.89,0,0,64528.89,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,65121.47,0,0,65121.47,0,0,64528.89,0,0,64528.89,0,0,63886.35,110681.82,13404.08,399820.78,0,0,63886.35,0,0,63886.35,0,0,63886.35,0,0,67166.66,0,0,64528.89,0,0,67877.24
1,Pfizer,3,both_sexes,80+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,36752.95,0,0,37531.01,0,0,36752.95,0,0,38233.92,0,0,38672.88,0,0,38728.46,0,0,36964.7,0,0,38907.4,0,0,38896.17,0,0,38896.17,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,37137.91,0,0,37271.46,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,36964.7,0,0,37209.7,0,0,37107.22,0,0,37107.22,0,0,36752.95,76173.1,9224.92,275163.42,0,0,36752.95,0,0,36752.95,0,0,36752.95,0,0,37178.9,0,0,37107.22,0,0,37541.47
1,Pfizer,3,both_sexes,all_birth_cohorts,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9010.05,0,0,9081.71,0,0,9010.05,0,0,9170.1,2476.1,62.69,13795.96,4965.67,601.37,17937.71,0,0,9133.43,0,0,9310.14,2538.75,64.28,14145.01,2538.75,64.28,14145.01,0,0,9033.01,0,0,9033.01,0,0,9033.01,0,0,9033.01,0,0,9058.51,0,0,9084.16,0,0,9010.05,0,0,9010.05,0,0,9010.05,0,0,9010.05,0,0,9010.05,0,0,9010.05,0,0,9010.05,0,0,9010.05,0,0,9010.05,0,0,9010.05,0,0,9010.05,0,0,9010.05,0,0,9070.71,0,0,9085.39,0,0,9043.92,0,0,9043.92,0,0,9010.05,30008.8,12065.1,61829.6,0,0,9010.05,0,0,9010.05,0,0,9010.05,0,0,9195.76,0,0,9043.92,0,0,9231.04
1,Pfizer,3,both_sexes,0-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22463.54,0,0,22400.05,0,0,22400.05,0,0,22478.53,0,0,22546.24,0,0,22591.6,0,0,22591.6,0,0,22542.47,0,0,22542.47,0,0,22542.47,0,0,22542.47,0,0,22400.05,0,0,22508.57,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22546.24,0,0,22546.24,0,0,22400.05,0,0,22400.05,0,0,22400.05,14479.68,1753.56,52305.59,0,0,22400.05,0,0,22400.05,0,0,22400.05,0,0,22625.75,0,0,22400.05,0,0,22625.75
1,Pfizer,3,both_sexes,60+,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15072.86,0,0,15274.5,0,0,15072.86,0,0,15495.84,4180.98,105.85,23294.9,8400.41,1017.33,30345.18,0,0,15384.37,0,0,15858.79,4336.34,109.79,24160.55,4336.34,109.79,24160.55,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15208.98,0,0,15231.33,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15176.43,0,0,15217.57,0,0,15167.88,0,0,15167.88,0,0,15072.86,52553.96,17064.13,122643.4,0,0,15072.86,0,0,15072.86,0,0,15072.86,0,0,15492.28,0,0,15167.88,0,0,15592.68
1,Pfizer,4,0,0-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,4,0,5-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,Pfizer,4,0,12-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66,0,0,1224875.66
1,Pfizer,4,0,18-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238,0,0,1132238
1,Pfizer,4,0,25-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94,0,0,1005494.94
1,Pfizer,4,0,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,279535.94,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45,0,0,267865.45
1,Pfizer,4,0,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,275534.4,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87,0,0,264188.87
1,Pfizer,4,0,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,271645.81,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84,0,0,260611.84
1,Pfizer,4,0,30-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,271645.81,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39,0,0,257130.39
1,Pfizer,4,0,40-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,118605.92,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,118815.1,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,123952.46,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91,0,0,116755.91
1,Pfizer,4,0,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,79914.78,0,0,79914.78,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,102305.48,0,0,78108.01,0,0,78108.01,0,0,78108.01,0,0,79914.78,0,0,78108.01,0,0,79914.78
1,Pfizer,4,0,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,79820.1,0,0,79820.1,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,102150.36,0,0,78017.56,0,0,78017.56,0,0,78017.56,0,0,79820.1,0,0,78017.56,0,0,79820.1
1,Pfizer,4,0,50-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,79490.46,0,0,79490.46,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,101611.1,0,0,77702.61,0,0,77702.61,0,0,77702.61,0,0,79490.46,0,0,77702.61,0,0,79490.46
