sex,ageband_at_study_entry,Dose,type_vax,week,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b,IR_COVID_L1plus,lb_COVID_L1plus,ub_COVID_L1plus,IR_COVID_L2plus,lb_COVID_L2plus,ub_COVID_L2plus,IR_COVID_L3plus,lb_COVID_L3plus,ub_COVID_L3plus,IR_COVID_L4plus,lb_COVID_L4plus,ub_COVID_L4plus,IR_COVID_L5plus,lb_COVID_L5plus,ub_COVID_L5plus
both_sexes,25-29,0,,2020-08-10,0,0,0,0,0,0,0,179888.28,0,0,178222.65,0,0,178222.65,0,0,178222.65,0,0,178222.65
both_sexes,80+,0,,2020-08-10,0,0,0,0,0,0,0,83687.16,0,0,83687.16,0,0,83687.16,0,0,83687.16,0,0,83687.16
both_sexes,60-69,0,,2020-08-10,0,0,0,0,0,0,0,55242.44,0,0,55242.44,0,0,55242.44,0,0,55084.35,0,0,55084.35
both_sexes,5-11,0,,2020-08-10,0,0,0,0,0,0,0,194424.71,0,0,194424.71,0,0,194424.71,0,0,194424.71,0,0,194424.71
both_sexes,18-24,0,,2020-08-10,0,0,0,0,0,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
both_sexes,0-4,0,,2020-08-10,0,0,0,0,0,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36
both_sexes,12-17,0,,2020-08-10,0,0,0,0,0,0,0,199609.37,0,0,199609.37,0,0,199609.37,0,0,199609.37,0,0,199609.37
both_sexes,50-59,0,,2020-08-17,0,0,0,0,0,0,0,48361.92,0,0,48000.11,0,0,48000.11,0,0,48000.11,0,0,48000.11
both_sexes,40-49,0,,2020-08-17,0,0,0,0,0,0,0,53851.45,0,0,53851.45,0,0,53701.2,0,0,53701.2,0,0,53701.2
both_sexes,70-79,0,,2020-08-17,0,0,0,0,0,0,0,77212.79,0,0,77212.79,0,0,77212.79,0,0,77212.79,0,0,77212.79
both_sexes,30-39,0,,2020-08-17,0,0,0,0,0,0,0,82256.61,0,0,81906.58,0,0,81906.58,0,0,81906.58,0,0,81906.58
both_sexes,25-29,0,,2020-08-17,0,0,0,0,0,0,0,181340.94,0,0,179648.43,0,0,179648.43,0,0,179648.43,0,0,179648.43
both_sexes,80+,0,,2020-08-17,0,0,0,0,0,0,0,84052.6,0,0,84052.6,0,0,84052.6,0,0,84052.6,0,0,84052.6
both_sexes,60-69,0,,2020-08-17,0,0,0,0,0,0,0,55378.68,0,0,55378.68,0,0,55378.68,0,0,55219.8,0,0,55219.8
both_sexes,5-11,0,,2020-08-17,0,0,0,0,0,0,0,194424.71,0,0,194424.71,0,0,194424.71,0,0,194424.71,0,0,194424.71
both_sexes,18-24,0,,2020-08-17,0,0,0,0,0,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
both_sexes,0-4,0,,2020-08-17,0,0,0,0,0,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36
both_sexes,12-17,0,,2020-08-17,0,0,0,0,0,0,0,200500.48,0,0,200500.48,0,0,200500.48,0,0,200500.48,0,0,200500.48
both_sexes,50-59,0,,2020-08-24,0,0,0,0,0,0,0,48361.92,0,0,48000.11,0,0,48000.11,0,0,48000.11,0,0,48000.11
both_sexes,40-49,0,,2020-08-24,0,0,0,0,0,0,0,54067.54,0,0,54067.54,0,0,53916.1,0,0,53916.1,0,0,53916.1
both_sexes,70-79,0,,2020-08-24,0,0,0,0,0,0,0,77345.76,0,0,77345.76,0,0,77345.76,0,0,77345.76,0,0,77345.76
both_sexes,30-39,0,,2020-08-24,0,0,0,0,0,0,0,82457.97,0,0,82106.23,0,0,82106.23,0,0,82106.23,0,0,82106.23
both_sexes,25-29,0,,2020-08-24,0,0,0,0,0,0,0,181585.34,0,0,179888.28,0,0,179888.28,0,0,179888.28,0,0,179888.28
both_sexes,80+,0,,2020-08-24,0,0,0,0,0,0,0,84052.6,0,0,84052.6,0,0,84052.6,0,0,84052.6,0,0,84052.6
both_sexes,60-69,0,,2020-08-24,0,0,0,0,0,0,0,55745.27,0,0,55745.27,0,0,55745.27,0,0,55584.29,0,0,55584.29
both_sexes,5-11,0,,2020-08-24,0,0,0,0,0,0,0,194424.71,0,0,194424.71,0,0,194424.71,0,0,194424.71,0,0,194424.71
both_sexes,18-24,0,,2020-08-24,0,0,0,0,0,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
both_sexes,0-4,0,,2020-08-24,0,0,0,0,0,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36,0,0,427734.36
both_sexes,12-17,0,,2020-08-24,0,0,0,0,0,0,0,202003.48,0,0,202003.48,0,0,202003.48,0,0,202003.48,0,0,202003.48
both_sexes,50-59,0,,2020-08-31,0,0,0,0,0,0,0,48361.92,0,0,48000.11,0,0,48000.11,0,0,48000.11,0,0,48000.11
both_sexes,40-49,0,,2020-08-31,0,0,0,0,0,0,0,54394.96,0,0,54394.96,0,0,54241.68,0,0,54241.68,0,0,54241.68
both_sexes,70-79,0,,2020-08-31,0,0,0,0,0,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09
both_sexes,30-39,0,,2020-08-31,0,0,0,0,0,0,0,82609.64,0,0,82256.61,0,0,82256.61,0,0,82256.61,0,0,82256.61
both_sexes,25-29,0,,2020-08-31,0,0,0,0,0,0,0,183065.65,0,0,181340.94,0,0,181340.94,0,0,181340.94,0,0,181340.94
both_sexes,80+,0,,2020-08-31,0,0,0,0,0,0,0,84052.6,0,0,84052.6,0,0,84052.6,0,0,84052.6,0,0,84052.6
both_sexes,60-69,0,,2020-08-31,0,0,0,0,0,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,55953.62,0,0,55953.62
both_sexes,5-11,0,,2020-08-31,0,0,0,0,0,0,0,194424.71,0,0,194424.71,0,0,194424.71,0,0,194424.71,0,0,194424.71
both_sexes,18-24,0,,2020-08-31,0,0,0,0,0,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
both_sexes,0-4,0,,2020-08-31,0,0,0,0,0,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76,0,0,433235.76
both_sexes,12-17,0,,2020-08-31,0,0,0,0,0,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
both_sexes,50-59,0,,2020-09-07,0,0,0,0,0,0,0,48379.29,0,0,48017.22,0,0,48017.22,0,0,48017.22,0,0,48017.22
both_sexes,40-49,0,,2020-09-07,0,0,0,0,0,0,0,54637.6,0,0,54637.6,0,0,54482.94,0,0,54482.94,0,0,54482.94
both_sexes,70-79,0,,2020-09-07,0,0,0,0,0,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09
both_sexes,30-39,0,,2020-09-07,0,0,0,0,0,0,0,82609.64,0,0,82256.61,0,0,82256.61,0,0,82256.61,0,0,82256.61
both_sexes,25-29,0,,2020-09-07,0,0,0,0,0,0,0,183314.72,0,0,181585.34,0,0,181585.34,0,0,181585.34,0,0,181585.34
both_sexes,80+,0,,2020-09-07,0,0,0,0,0,0,0,84368.39,0,0,84368.39,0,0,84368.39,0,0,84368.39,0,0,84368.39
both_sexes,60-69,0,,2020-09-07,0,0,0,0,0,0,0,56564.37,0,0,56564.37,0,0,56564.37,0,0,56398.63,0,0,56398.63
both_sexes,5-11,0,,2020-09-07,0,0,0,0,0,0,0,194424.71,0,0,194424.71,0,0,194424.71,0,0,194424.71,0,0,194424.71
both_sexes,18-24,0,,2020-09-07,0,0,0,0,0,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
both_sexes,0-4,0,,2020-09-07,0,0,0,0,0,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59
both_sexes,12-17,0,,2020-09-07,0,0,0,0,0,0,0,205704.31,0,0,205704.31,0,0,205704.31,0,0,205704.31,0,0,205704.31
both_sexes,50-59,0,,2020-09-14,0,0,0,0,0,0,0,48536.14,0,0,48171.73,0,0,48171.73,0,0,48171.73,0,0,48171.73
both_sexes,40-49,0,,2020-09-14,0,0,0,0,0,0,0,54882.41,0,0,54882.41,0,0,54726.37,0,0,54726.37,0,0,54726.37
both_sexes,70-79,0,,2020-09-14,0,0,0,0,0,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09,0,0,77613.09
both_sexes,30-39,0,,2020-09-14,0,0,0,0,0,0,0,82609.64,0,0,82256.61,0,0,82256.61,0,0,82256.61,0,0,82256.61
both_sexes,25-29,0,,2020-09-14,0,0,0,0,0,0,0,183314.72,0,0,181585.34,0,0,181585.34,0,0,181585.34,0,0,181585.34
both_sexes,80+,0,,2020-09-14,0,0,0,0,0,0,0,84421.25,0,0,84421.25,0,0,84421.25,0,0,84421.25,0,0,84421.25
both_sexes,60-69,0,,2020-09-14,0,0,0,0,0,0,0,56802.83,0,0,56802.83,0,0,56802.83,0,0,56635.7,0,0,56635.7
both_sexes,5-11,0,,2020-09-14,0,0,0,0,0,0,0,196408.63,0,0,196408.63,0,0,196408.63,0,0,196408.63,0,0,196408.63
both_sexes,18-24,0,,2020-09-14,0,0,0,0,0,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
both_sexes,0-4,0,,2020-09-14,0,0,0,0,0,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59
both_sexes,12-17,0,,2020-09-14,0,0,0,0,0,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24
both_sexes,50-59,0,,2020-09-21,0,0,0,0,0,0,0,48941.64,0,0,48571.13,0,0,48571.13,0,0,48571.13,0,0,48571.13
both_sexes,40-49,0,,2020-09-21,0,0,0,0,0,0,0,54994.42,0,0,54994.42,0,0,54837.74,0,0,54837.74,0,0,54837.74
both_sexes,70-79,0,,2020-09-21,1,1,1,1,1,21235.47,537.64,118316.44,21235.47,537.64,118316.44,21235.47,537.64,118316.44,21235.47,537.64,118316.44,21235.47,537.64,118316.44
both_sexes,30-39,0,,2020-09-21,0,0,0,0,0,0,0,82863.67,0,0,82508.46,0,0,82508.46,0,0,82508.46,0,0,82508.46
both_sexes,25-29,0,,2020-09-21,0,0,0,0,0,0,0,183564.47,0,0,181830.39,0,0,181830.39,0,0,181830.39,0,0,181830.39
both_sexes,80+,0,,2020-09-21,0,0,0,0,0,0,0,84527.18,0,0,84527.18,0,0,84527.18,0,0,84527.18,0,0,84527.18
both_sexes,60-69,0,,2020-09-21,0,0,0,0,0,0,0,56946.88,0,0,56946.88,0,0,56946.88,0,0,56778.9,0,0,56778.9
both_sexes,5-11,0,,2020-09-21,0,0,0,0,0,0,0,196408.63,0,0,196408.63,0,0,196408.63,0,0,196408.63,0,0,196408.63
both_sexes,18-24,0,,2020-09-21,0,0,0,0,0,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
both_sexes,0-4,0,,2020-09-21,0,0,0,0,0,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59
both_sexes,12-17,0,,2020-09-21,0,0,0,0,0,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24
both_sexes,50-59,0,,2020-09-28,0,0,0,0,0,0,0,49137.97,0,0,48764.5,0,0,48764.5,0,0,48764.5,0,0,48764.5
both_sexes,40-49,0,,2020-09-28,0,0,0,0,0,0,0,54994.42,0,0,54994.42,0,0,54837.74,0,0,54837.74,0,0,54837.74
both_sexes,70-79,0,,2020-09-28,0,0,0,0,0,0,0,78563.45,0,0,78563.45,0,0,78563.45,0,0,78563.45,0,0,78563.45
both_sexes,30-39,0,,2020-09-28,0,0,0,0,0,0,0,83016.83,0,0,82660.32,0,0,82660.32,0,0,82660.32,0,0,82660.32
both_sexes,25-29,0,,2020-09-28,0,0,0,0,0,0,0,185077.37,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72
both_sexes,80+,0,,2020-09-28,0,0,0,0,0,0,0,85546.87,0,0,85546.87,0,0,85546.87,0,0,85546.87,0,0,85546.87
both_sexes,60-69,0,,2020-09-28,0,0,0,0,0,0,0,57091.66,0,0,57091.66,0,0,57091.66,0,0,56922.82,0,0,56922.82
both_sexes,5-11,0,,2020-09-28,0,0,0,0,0,0,0,196408.63,0,0,196408.63,0,0,196408.63,0,0,196408.63,0,0,196408.63
both_sexes,18-24,0,,2020-09-28,0,0,0,0,0,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
both_sexes,0-4,0,,2020-09-28,0,0,0,0,0,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59,0,0,437455.59
both_sexes,12-17,0,,2020-09-28,0,0,0,0,0,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24
both_sexes,50-59,0,,2020-10-05,0,0,0,0,0,0,0,49426.38,0,0,49048.53,0,0,49048.53,0,0,49048.53,0,0,49048.53
both_sexes,40-49,0,,2020-10-05,0,0,0,0,0,0,0,55106.88,0,0,55106.88,0,0,54949.56,0,0,54949.56,0,0,54949.56
both_sexes,70-79,0,,2020-10-05,0,0,0,0,0,0,0,79117.04,0,0,79117.04,0,0,79117.04,0,0,79117.04,0,0,79117.04
both_sexes,30-39,0,,2020-10-05,0,0,0,0,0,0,0,83324.87,0,0,82965.72,0,0,82965.72,0,0,82965.72,0,0,82965.72
both_sexes,25-29,0,,2020-10-05,0,0,0,0,0,0,0,185077.37,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72
both_sexes,80+,0,,2020-10-05,0,0,0,0,0,0,0,85928.78,0,0,85928.78,0,0,85928.78,0,0,85928.78,0,0,85928.78
both_sexes,60-69,0,,2020-10-05,0,0,0,0,0,0,0,57115.86,0,0,57115.86,0,0,57115.86,0,0,56946.88,0,0,56946.88
both_sexes,5-11,0,,2020-10-05,0,0,0,0,0,0,0,196408.63,0,0,196408.63,0,0,196408.63,0,0,196408.63,0,0,196408.63
both_sexes,18-24,0,,2020-10-05,0,0,0,0,0,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
both_sexes,0-4,0,,2020-10-05,0,0,0,0,0,0,0,446146.76,0,0,446146.76,0,0,446146.76,0,0,446146.76,0,0,446146.76
both_sexes,12-17,0,,2020-10-05,0,0,0,0,0,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24
both_sexes,50-59,0,,2020-10-12,0,0,0,0,0,0,0,49499.02,0,0,49120.06,0,0,49120.06,0,0,49120.06,0,0,49120.06
both_sexes,40-49,0,,2020-10-12,0,0,0,0,0,0,0,55151.99,0,0,55151.99,0,0,54994.42,0,0,54994.42,0,0,54994.42
both_sexes,70-79,0,,2020-10-12,0,0,0,0,0,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38
both_sexes,30-39,0,,2020-10-12,0,0,0,0,0,0,0,83324.87,0,0,82965.72,0,0,82965.72,0,0,82965.72,0,0,82965.72
both_sexes,25-29,0,,2020-10-12,0,0,0,0,0,0,0,185077.37,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72
both_sexes,80+,0,,2020-10-12,0,0,0,0,0,0,0,85928.78,0,0,85928.78,0,0,85928.78,0,0,85928.78,0,0,85928.78
both_sexes,60-69,0,,2020-10-12,0,0,0,0,0,0,0,57115.86,0,0,57115.86,0,0,57115.86,0,0,56946.88,0,0,56946.88
both_sexes,5-11,0,,2020-10-12,0,0,0,0,0,0,0,196695.36,0,0,196695.36,0,0,196695.36,0,0,196695.36,0,0,196695.36
both_sexes,18-24,0,,2020-10-12,0,0,0,0,0,0,0,208570.16,0,0,208570.16,0,0,208570.16,0,0,208570.16,0,0,208570.16
both_sexes,0-4,0,,2020-10-12,0,0,0,0,0,0,0,447628.98,0,0,447628.98,0,0,447628.98,0,0,447628.98,0,0,447628.98
both_sexes,12-17,0,,2020-10-12,0,0,0,0,0,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24
both_sexes,50-59,0,,2020-10-19,0,0,0,0,0,0,0,49626.64,0,0,49245.73,0,0,49245.73,0,0,49245.73,0,0,49245.73
both_sexes,40-49,0,,2020-10-19,0,0,0,0,0,0,0,55219.8,0,0,55219.8,0,0,55061.84,0,0,55061.84,0,0,55061.84
both_sexes,70-79,0,,2020-10-19,0,0,0,0,0,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38
both_sexes,30-39,0,,2020-10-19,1,0,0,0,0,22728.69,575.44,126636.14,0,0,83324.87,0,0,83324.87,0,0,83324.87,0,0,83324.87
both_sexes,25-29,0,,2020-10-19,0,0,0,0,0,0,0,185077.37,0,0,183314.72,0,0,183314.72,0,0,183314.72,0,0,183314.72
both_sexes,80+,0,,2020-10-19,0,0,0,0,0,0,0,86093.5,0,0,86093.5,0,0,86093.5,0,0,86093.5,0,0,86093.5
both_sexes,60-69,0,,2020-10-19,0,0,0,0,0,0,0,57261.51,0,0,57261.51,0,0,57261.51,0,0,57091.66,0,0,57091.66
both_sexes,5-11,0,,2020-10-19,0,0,0,0,0,0,0,199314.09,0,0,199314.09,0,0,199314.09,0,0,199314.09,0,0,199314.09
both_sexes,18-24,0,,2020-10-19,0,0,0,0,0,0,0,209217.89,0,0,209217.89,0,0,209217.89,0,0,209217.89,0,0,209217.89
both_sexes,0-4,0,,2020-10-19,0,0,0,0,0,0,0,455190.28,0,0,455190.28,0,0,455190.28,0,0,455190.28,0,0,455190.28
both_sexes,12-17,0,,2020-10-19,0,0,0,0,0,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24
both_sexes,50-59,0,,2020-10-26,0,0,0,0,0,0,0,49773.3,0,0,49390.15,0,0,49390.15,0,0,49390.15,0,0,49390.15
both_sexes,40-49,0,,2020-10-26,0,0,0,0,0,0,0,55378.68,0,0,55378.68,0,0,55219.8,0,0,55219.8,0,0,55219.8
both_sexes,70-79,0,,2020-10-26,0,0,0,0,0,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38
both_sexes,30-39,0,,2020-10-26,0,0,0,0,0,0,0,84052.6,0,0,83324.87,0,0,83324.87,0,0,83324.87,0,0,83324.87
both_sexes,25-29,0,,2020-10-26,0,0,0,0,0,0,0,186357.29,0,0,184570.3,0,0,184570.3,0,0,184570.3,0,0,184570.3
both_sexes,80+,0,,2020-10-26,1,0,0,0,0,23413.46,592.78,130451.46,0,0,86314.11,0,0,86314.11,0,0,86314.11,0,0,86314.11
both_sexes,60-69,0,,2020-10-26,0,0,0,0,0,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57456.85,0,0,57456.85
both_sexes,5-11,0,,2020-10-26,0,0,0,0,0,0,0,204455.72,0,0,204455.72,0,0,204455.72,0,0,204455.72,0,0,204455.72
both_sexes,18-24,0,,2020-10-26,0,0,0,0,0,0,0,210854.96,0,0,210854.96,0,0,210854.96,0,0,210854.96,0,0,210854.96
both_sexes,0-4,0,,2020-10-26,0,0,0,0,0,0,0,464608.01,0,0,464608.01,0,0,464608.01,0,0,464608.01,0,0,464608.01
both_sexes,12-17,0,,2020-10-26,0,0,0,0,0,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24,0,0,206968.24
both_sexes,50-59,0,,2020-11-02,0,0,0,0,0,0,0,49865.4,0,0,49480.84,0,0,49480.84,0,0,49480.84,0,0,49480.84
both_sexes,40-49,0,,2020-11-02,1,0,0,0,0,15174.49,384.18,84546.85,0,0,55884,0,0,55722.22,0,0,55722.22,0,0,55722.22
both_sexes,70-79,0,,2020-11-02,0,0,0,0,0,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38
both_sexes,30-39,0,,2020-11-02,0,0,0,0,0,0,0,84052.6,0,0,83324.87,0,0,83324.87,0,0,83324.87,0,0,83324.87
both_sexes,25-29,0,,2020-11-02,0,0,0,0,0,0,0,186874.23,0,0,185077.37,0,0,185077.37,0,0,185077.37,0,0,185077.37
both_sexes,80+,0,,2020-11-02,0,0,0,0,0,0,0,86870.61,0,0,86480.31,0,0,86480.31,0,0,86480.31,0,0,86480.31
both_sexes,60-69,0,,2020-11-02,0,0,0,0,0,0,0,57678.22,0,0,57678.22,0,0,57678.22,0,0,57505.9,0,0,57505.9
both_sexes,5-11,0,,2020-11-02,1,0,0,0,0,55678.35,1409.65,310219.93,0,0,204766.45,0,0,204766.45,0,0,204766.45,0,0,204766.45
both_sexes,18-24,0,,2020-11-02,0,0,0,0,0,0,0,212853.59,0,0,212853.59,0,0,212853.59,0,0,212853.59,0,0,212853.59
both_sexes,0-4,0,,2020-11-02,0,0,0,0,0,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02,0,0,471106.02
both_sexes,12-17,0,,2020-11-02,0,0,0,0,0,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52,0,0,208893.52
both_sexes,50-59,0,,2020-11-09,0,0,0,0,0,0,0,49939.33,0,0,49553.63,0,0,49553.63,0,0,49553.63,0,0,49553.63
both_sexes,40-49,0,,2020-11-09,0,0,0,0,0,0,0,56469.54,0,0,56304.36,0,0,56140.13,0,0,56140.13,0,0,56140.13
both_sexes,70-79,0,,2020-11-09,0,0,0,0,0,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38
both_sexes,30-39,0,,2020-11-09,0,0,0,0,0,0,0,84052.6,0,0,83324.87,0,0,83324.87,0,0,83324.87,0,0,83324.87
both_sexes,25-29,0,,2020-11-09,0,0,0,0,0,0,0,186874.23,0,0,185077.37,0,0,185077.37,0,0,185077.37,0,0,185077.37
both_sexes,80+,0,,2020-11-09,0,0,0,0,0,0,0,87095.23,0,0,86702.91,0,0,86702.91,0,0,86702.91,0,0,86702.91
both_sexes,60-69,0,,2020-11-09,0,0,0,0,0,0,0,57926.19,0,0,57926.19,0,0,57926.19,0,0,57752.39,0,0,57752.39
both_sexes,5-11,0,,2020-11-09,0,0,0,0,0,0,0,208247.79,0,0,206018.84,0,0,206018.84,0,0,206018.84,0,0,206018.84
both_sexes,18-24,0,,2020-11-09,0,0,0,0,0,0,0,213867.18,0,0,213867.18,0,0,213867.18,0,0,213867.18,0,0,213867.18
both_sexes,0-4,0,,2020-11-09,0,0,0,0,0,0,0,489950.26,0,0,489950.26,0,0,489950.26,0,0,489950.26,0,0,489950.26
both_sexes,12-17,0,,2020-11-09,0,0,0,0,0,0,0,211516.99,0,0,211516.99,0,0,211516.99,0,0,211516.99,0,0,211516.99
both_sexes,50-59,0,,2020-11-16,0,0,0,0,0,0,0,50013.48,0,0,49626.64,0,0,49626.64,0,0,49626.64,0,0,49626.64
both_sexes,40-49,0,,2020-11-16,0,0,0,0,0,0,0,56707.21,0,0,56540.63,0,0,56375.03,0,0,56375.03,0,0,56375.03
both_sexes,70-79,0,,2020-11-16,0,0,0,0,0,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38,0,0,79537.38
both_sexes,30-39,0,,2020-11-16,0,0,0,0,0,0,0,84633.37,0,0,83895.59,0,0,83895.59,0,0,83895.59,0,0,83895.59
both_sexes,25-29,0,,2020-11-16,0,0,0,0,0,0,0,186874.23,0,0,185077.37,0,0,185077.37,0,0,185077.37,0,0,185077.37
both_sexes,80+,0,,2020-11-16,0,0,0,0,0,0,0,87207.98,0,0,86814.64,0,0,86814.64,0,0,86814.64,0,0,86814.64
both_sexes,60-69,0,,2020-11-16,0,0,0,0,0,0,0,58001,0,0,58001,0,0,58001,0,0,57826.75,0,0,57826.75
both_sexes,5-11,0,,2020-11-16,0,0,0,0,0,0,0,213528.24,0,0,211185.46,0,0,211185.46,0,0,211185.46,0,0,211185.46
both_sexes,18-24,0,,2020-11-16,0,0,0,0,0,0,0,215578.12,0,0,215578.12,0,0,215578.12,0,0,215578.12,0,0,215578.12
both_sexes,0-4,0,,2020-11-16,0,0,0,0,0,0,0,493539.64,0,0,493539.64,0,0,493539.64,0,0,493539.64,0,0,493539.64
both_sexes,12-17,0,,2020-11-16,0,0,0,0,0,0,0,212183.18,0,0,212183.18,0,0,212183.18,0,0,212183.18,0,0,212183.18
both_sexes,50-59,0,,2020-11-23,0,0,0,0,0,0,0,50237.26,0,0,49846.96,0,0,49846.96,0,0,49846.96,0,0,49846.96
both_sexes,40-49,0,,2020-11-23,1,0,0,0,0,15522.74,393,86487.15,0,0,57019.18,0,0,56850.77,0,0,56850.77,0,0,56850.77
both_sexes,70-79,0,,2020-11-23,0,0,0,0,0,0,0,79772.84,0,0,79772.84,0,0,79772.84,0,0,79772.84,0,0,79772.84
both_sexes,30-39,0,,2020-11-23,1,0,0,0,0,23234.73,588.25,129455.65,0,0,84900.01,0,0,84900.01,0,0,84900.01,0,0,84900.01
both_sexes,25-29,0,,2020-11-23,1,0,0,0,0,50870.47,1287.93,283432.14,0,0,185077.37,0,0,185077.37,0,0,185077.37,0,0,185077.37
both_sexes,80+,0,,2020-11-23,0,0,0,0,0,0,0,87604.89,0,0,87207.98,0,0,87207.98,0,0,87207.98,0,0,87207.98
both_sexes,60-69,0,,2020-11-23,0,0,0,0,0,0,0,58151.2,0,0,58151.2,0,0,58151.2,0,0,57976.04,0,0,57976.04
both_sexes,5-11,0,,2020-11-23,0,0,0,0,0,0,0,213867.18,0,0,211516.99,0,0,211516.99,0,0,211516.99,0,0,211516.99
both_sexes,18-24,0,,2020-11-23,0,0,0,0,0,0,0,216270.18,0,0,216270.18,0,0,216270.18,0,0,216270.18,0,0,216270.18
both_sexes,0-4,0,,2020-11-23,0,0,0,0,0,0,0,493539.64,0,0,493539.64,0,0,493539.64,0,0,493539.64,0,0,493539.64
both_sexes,12-17,0,,2020-11-23,0,0,0,0,0,0,0,215578.12,0,0,215578.12,0,0,215578.12,0,0,215578.12,0,0,215578.12
both_sexes,50-59,0,,2020-11-30,0,0,0,0,0,0,0,50425.27,0,0,50032.05,0,0,50032.05,0,0,50032.05,0,0,50032.05
both_sexes,40-49,0,,2020-11-30,0,0,0,0,0,0,0,57456.85,0,0,57115.86,0,0,56946.88,0,0,56946.88,0,0,56946.88
both_sexes,70-79,0,,2020-11-30,0,0,0,0,0,0,0,80247.96,0,0,80247.96,0,0,80247.96,0,0,80247.96,0,0,80247.96
both_sexes,30-39,0,,2020-11-30,0,0,0,0,0,0,0,86314.11,0,0,85168.35,0,0,85168.35,0,0,85168.35,0,0,85168.35
both_sexes,25-29,0,,2020-11-30,0,0,0,0,0,0,0,188706.33,0,0,185077.37,0,0,185077.37,0,0,185077.37,0,0,185077.37
both_sexes,80+,0,,2020-11-30,0,0,0,0,0,0,0,87890.62,0,0,87491.12,0,0,87491.12,0,0,87491.12,0,0,87491.12
both_sexes,60-69,0,,2020-11-30,0,0,0,0,0,0,0,58276.96,0,0,58276.96,0,0,58276.96,0,0,58101.04,0,0,58101.04
both_sexes,5-11,0,,2020-11-30,0,0,0,0,0,0,0,216270.18,0,0,213867.18,0,0,213867.18,0,0,213867.18,0,0,213867.18
both_sexes,18-24,0,,2020-11-30,0,0,0,0,0,0,0,217667.73,0,0,217667.73,0,0,217667.73,0,0,217667.73,0,0,217667.73
both_sexes,0-4,0,,2020-11-30,0,0,0,0,0,0,0,493539.64,0,0,493539.64,0,0,493539.64,0,0,493539.64,0,0,493539.64
