sex,month,year,Ageband,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_narrow,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_CHILBLAIN_narrow,Persontime_CHILBLAIN_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_narrow,lb_MENINGOENC_narrow,ub_MENINGOENC_narrow,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_CHILBLAIN_narrow,lb_CHILBLAIN_narrow,ub_CHILBLAIN_narrow,IR_CHILBLAIN_broad,lb_CHILBLAIN_broad,ub_CHILBLAIN_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP
1,all_months,2020,70-79,total,36600,36600,36252,36600,35502,36600,36501,36234,36109,34675,34675,36600,36600,36600,36600,36590,36590,36600,36600,36600,36600,36600,36600,36600,36600,36600,36597,36597,36600,36600,36600,23922,36600,36600,36600,36231,36600,36231,0,1,0,0,0,1,0,1,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,0,0,0,1,0,1,36600,36600,36600,0,0,0,0,0,3681.32,1007.53,25.51,5613.6,0,0,3681.32,0,0,3795.18,0,0,3681.32,1000.66,25.33,5575.31,0,0,3718.51,1011.52,25.61,5635.83,3160.06,651.68,9235.03,3160.06,651.68,9235.03,0,0,3681.32,0,0,3681.32,0,0,3681.32,0,0,3681.32,998.22,25.27,5561.75,998.22,25.27,5561.75,0,0,3681.32,0,0,3681.32,0,0,3681.32,0,0,3681.32,0,0,3681.32,0,0,3681.32,0,0,3681.32,0,0,3681.32,0,0,3681.32,0,0,3681.32,0,0,3681.32,0,0,3681.32,998.03,25.27,5560.68,998.03,25.27,5560.68,0,0,3681.32,0,0,3681.32,0,0,3681.32,18322.05,9467.27,32004.93,0,0,3681.32,0,0,3681.32,0,0,3681.32,1008.11,25.52,5616.86,0,0,3681.32,1008.11,25.52,5616.86
1,all_months,2021,70-79,total,10834,10834,10676,10834,10633,10834,10745,10825,10716,10048,10048,10834,10834,10834,10834,10825,10825,10834,10834,10834,10834,10834,10834,10834,10834,10834,10698,10698,10834,10834,10834,5031,10834,10834,10834,10689,10834,10689,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10834,10834,10834,0,0,0,0,0,12436.43,0,0,12620.49,0,0,12436.43,0,0,12671.52,0,0,12436.43,0,0,12539.44,0,0,12446.77,0,0,12573.38,3635.05,92.03,20253.21,3635.05,92.03,20253.21,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12446.77,0,0,12446.77,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12594.53,0,0,12594.53,0,0,12436.43,0,0,12436.43,0,0,12436.43,87119.86,45016.1,152180.86,0,0,12436.43,0,0,12436.43,0,0,12436.43,0,0,12605.14,0,0,12436.43,0,0,12605.14
1,all_months,2020,80+,total,25620,25620,25620,25620,24962,25124,25124,25620,24816,24558,24558,25620,25620,25620,25620,25620,25601,25620,25620,25620,25620,25620,25620,25620,25620,25620,25620,25385,25620,25620,25620,12675,25620,25620,25620,25620,25620,25620,0,0,0,1,1,1,0,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,25620,25620,25620,0,0,0,0,0,5259.03,0,0,5259.03,0,0,5259.03,1463.22,37.05,8152.56,1453.79,36.81,8100,1453.79,36.81,8100,0,0,5259.03,1471.83,37.26,8200.53,4461.89,920.15,13039.52,4461.89,920.15,13039.52,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,1426.7,36.12,7949.08,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,1438.84,36.43,8016.71,0,0,5259.03,0,0,5259.03,0,0,5259.03,28816.57,13818.66,52994.69,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03
1,all_months,2021,80+,total,6096,6096,6096,6096,5889,5924,5924,6096,5811,5744,5744,6096,6096,6096,6096,6037,6029,6096,6096,6096,6096,6096,6096,6096,6096,6096,6096,6025,6096,6096,6096,1822,6096,6096,6096,6096,6096,6096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6096,6096,6096,0,0,0,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22879.32,0,0,22744.15,0,0,22744.15,0,0,22102.42,6285.49,159.13,35020.53,0,0,23456.88,0,0,23456.88,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,6050.19,153.18,33709.5,6058.22,153.38,33754.23,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22362.88,0,0,22102.42,0,0,22102.42,0,0,22102.42,180419.87,82499.45,342493.11,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42,0,0,22102.42
both_sexes,all_months,2020,12-17,total,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,4758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4758,4758,4758,0,0,0,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85,0,0,28317.85
both_sexes,all_months,2021,12-17,total,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184,2184,2184,0,0,0,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46,0,0,61692.46
both_sexes,all_months,2020,18-24,total,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,9150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9150,9150,9150,0,0,0,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28,0,0,14725.28
both_sexes,all_months,2021,18-24,total,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,3553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3553,3553,3553,0,0,0,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85,0,0,37921.85
both_sexes,all_months,2020,25-29,total,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,9516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9516,9516,9516,0,0,0,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92,0,0,14158.92
both_sexes,all_months,2021,25-29,total,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,3127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127,3127,3127,0,0,0,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05,0,0,43088.05
both_sexes,all_months,2020,30-39,total,28914,28914,28914,28914,28914,28914,28914,28914,28914,28914,28914,28716,28716,28716,28716,28914,28914,28914,28914,28914,28914,28914,28914,28914,28914,28914,28914,28914,28914,28914,28914,28895,28914,28914,28914,28914,28914,28914,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28914,28914,28914,0,0,0,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,1271.94,32.2,7086.79,1271.94,32.2,7086.79,1271.94,32.2,7086.79,1271.94,32.2,7086.79,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,1264.06,32,7042.89,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9,0,0,4659.9
both_sexes,all_months,2021,30-39,total,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10529,10529,10529,10529,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10693,10389,10693,10693,10693,10693,10693,10693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10693,10693,10693,0,0,0,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12796.69,0,0,12796.69,0,0,12796.69,0,0,12796.69,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,3515.74,89.01,19588.44,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42,0,0,12600.42
both_sexes,all_months,2020,40-49,total,53070,53070,53070,53070,51972,53070,53070,53070,52776,52704,52704,53070,53070,53070,53070,53070,52704,53070,53070,53070,53070,53070,53070,53070,53070,53070,53070,53070,53070,53070,53070,50057,53070,53070,53070,53070,53070,53070,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,53070,53070,53070,0,0,0,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2592.48,0,0,2538.84,0,0,2538.84,0,0,2538.84,692.08,17.52,3856,0,0,2556.47,0,0,2556.47,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2556.47,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,4378.01,1606.65,9529.08,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84,0,0,2538.84
both_sexes,all_months,2021,40-49,total,18174,18174,18174,18174,17775,18174,18174,18174,18049,18038,18038,18154,18154,18154,18074,18174,18066,18174,18174,18174,18174,18174,18174,18174,18174,18174,18174,18174,18174,18174,18174,16277,18174,18174,18174,18174,18174,18174,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18174,18174,18174,0,0,0,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7580.1,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7465.03,0,0,7469.58,0,0,7469.58,2011.95,50.94,11209.89,2011.95,50.94,11209.89,2011.95,50.94,11209.89,2020.86,51.16,11259.5,0,0,7413.69,0,0,7458.01,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,11219.82,3643.04,26183.32,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69,0,0,7413.69
both_sexes,all_months,2020,50-59,total,90768,90768,90768,90768,90768,90768,90768,90768,90768,90036,90036,90402,90402,90402,90402,90768,90768,90768,90768,90768,90768,90768,90768,90768,90768,90768,90167,89713,90768,90768,90768,79162,90768,90768,90768,90167,90768,90167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,19,0,0,0,2,0,2,90768,90768,90768,0,0,0,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1496.47,0,0,1496.47,0,0,1490.41,0,0,1490.41,0,0,1490.41,0,0,1490.41,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,810.16,98.11,2926.59,814.26,98.61,2941.4,0,0,1484.4,0,0,1484.4,0,0,1484.4,8766.52,5278.02,13690,0,0,1484.4,0,0,1484.4,0,0,1484.4,810.16,98.11,2926.59,0,0,1484.4,810.16,98.11,2926.59
both_sexes,all_months,2021,50-59,total,33790,33790,33790,33790,33790,33790,33790,33732,33732,33537,33537,33633,33633,33633,33633,33790,33673,33790,33790,33790,33790,33790,33790,33790,33790,33790,33467,33397,33790,33790,33790,26225,33790,33790,33790,33409,33790,33409,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,0,1,33790,33790,33790,0,0,0,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,1082.8,27.41,6032.97,1082.8,27.41,6032.97,1089.1,27.57,6068.05,1089.1,27.57,6068.05,0,0,4006.08,0,0,4006.08,0,0,4006.08,0,0,4006.08,0,0,3987.46,1084.7,27.46,6043.54,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,3987.46,0,0,4025.95,0,0,4034.38,0,0,3987.46,0,0,3987.46,0,0,3987.46,16713.06,8635.88,29194.35,0,0,3987.46,0,0,3987.46,0,0,3987.46,1093.27,27.68,6091.3,0,0,3987.46,1093.27,27.68,6091.3
both_sexes,all_months,2020,60-69,total,97356,97356,97230,97356,96409,97356,97356,96652,96035,96481,96481,97356,97356,97356,97356,97050,96684,97356,97356,97356,97356,97356,97356,97356,97356,97356,97356,97356,96899,96899,97356,69071,97356,97356,97356,96652,96899,96195,0,1,0,2,0,0,2,3,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,25,0,0,0,2,1,3,97356,97356,97326,0,0,1,0,0,1383.95,375.66,9.51,2093.02,0,0,1383.95,757.71,91.76,2737.11,0,0,1383.95,0,0,1383.95,755.8,91.53,2730.23,1140.99,235.3,3334.46,757.14,91.69,2735.06,757.14,91.69,2735.06,0,0,1383.95,0,0,1383.95,0,0,1383.95,0,0,1383.95,376.35,9.53,2096.9,377.78,9.56,2104.84,0,0,1383.95,0,0,1383.95,0,0,1383.95,0,0,1383.95,0,0,1383.95,0,0,1383.95,0,0,1383.95,0,0,1383.95,375.29,9.5,2090.95,0,0,1383.95,0,0,1383.95,0,0,1383.95,0,0,1383.95,0,0,1383.95,376.94,9.54,2100.17,376.94,9.54,2100.17,0,0,1383.95,13220.09,8555.35,19515.46,0,0,1383.95,0,0,1383.95,0,0,1383.95,755.8,91.53,2730.23,376.94,9.54,2100.17,1139.09,234.91,3328.91
both_sexes,all_months,2021,60-69,total,33671,33671,33576,33671,33331,33671,33654,33080,32794,33056,33056,33671,33671,33671,33671,33504,33381,33671,33671,33671,33671,33671,33671,33671,33671,33671,33671,33671,33447,33447,33671,19550,33671,33671,33671,33080,33447,32856,0,0,0,1,0,1,2,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,2,33671,33671,33671,0,0,0,0,0,4001.55,0,0,4012.88,0,0,4001.55,1095.83,27.74,6105.56,0,0,4001.55,1085.31,27.48,6046.96,2208.28,267.43,7977.08,3341.31,689.06,9764.73,1104.94,27.97,6156.35,1104.94,27.97,6156.35,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,1090.17,27.6,6074.03,1094.19,27.7,6096.41,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4001.55,0,0,4028.35,0,0,4028.35,0,0,4001.55,48575.45,31731.1,71174.29,0,0,4001.55,0,0,4001.55,0,0,4001.55,2208.28,267.43,7977.08,0,0,4028.35,2223.34,269.26,8031.46
