datasource,week,vx_manufacturer,dose,riskfactor,COVID,Numerator,IR,lb,ub
TEST,20200210,none,no_dose,any_risk_factors,L3,0,0,0,10907.17
TEST,20200217,none,no_dose,any_risk_factors,L3,0,0,0,10923.98
TEST,20200224,none,no_dose,any_risk_factors,L3,0,0,0,10933.73
TEST,20200302,none,no_dose,any_risk_factors,L3,0,0,0,10960.41
TEST,20200309,none,no_dose,any_risk_factors,L3,0,0,0,10994.4
TEST,20200316,none,no_dose,any_risk_factors,L3,0,0,0,11013.27
TEST,20200323,none,no_dose,any_risk_factors,L3,0,0,0,11029.5
TEST,20200330,none,no_dose,any_risk_factors,L3,0,0,0,11053.02
TEST,20200406,none,no_dose,any_risk_factors,L3,0,0,0,11071.19
TEST,20200413,none,no_dose,any_risk_factors,L3,0,0,0,11083.94
TEST,20200420,none,no_dose,any_risk_factors,L3,1,3010.14,76.21,16771.41
TEST,20200427,none,no_dose,any_risk_factors,L3,1,3013.86,76.3,16792.17
TEST,20200504,none,no_dose,any_risk_factors,L3,0,0,0,11134.31
TEST,20200511,none,no_dose,any_risk_factors,L3,0,0,0,11171.24
TEST,20200518,none,no_dose,any_risk_factors,L3,0,0,0,11213.08
TEST,20200525,none,no_dose,any_risk_factors,L3,0,0,0,11233.64
TEST,20200601,none,no_dose,any_risk_factors,L3,0,0,0,11242.08
TEST,20200608,none,no_dose,any_risk_factors,L3,0,0,0,11243.02
TEST,20200615,none,no_dose,any_risk_factors,L3,0,0,0,11247.71
TEST,20200622,none,no_dose,any_risk_factors,L3,0,0,0,11275.95
TEST,20200629,none,no_dose,any_risk_factors,L3,0,0,0,11305.28
TEST,20200706,none,no_dose,any_risk_factors,L3,0,0,0,11328.09
TEST,20200713,none,no_dose,any_risk_factors,L3,0,0,0,11352.91
TEST,20200720,none,no_dose,any_risk_factors,L3,0,0,0,11373.03
TEST,20200727,none,no_dose,any_risk_factors,L3,0,0,0,11396.12
TEST,20200803,none,no_dose,any_risk_factors,L3,0,0,0,11403.84
TEST,20200810,none,no_dose,any_risk_factors,L3,0,0,0,11413.5
TEST,20200817,none,no_dose,any_risk_factors,L3,0,0,0,11449.38
TEST,20200824,none,no_dose,any_risk_factors,L3,0,0,0,11468.87
TEST,20200831,none,no_dose,any_risk_factors,L3,0,0,0,11482.56
TEST,20200907,none,no_dose,any_risk_factors,L3,0,0,0,11505.11
TEST,20200914,none,no_dose,any_risk_factors,L3,0,0,0,11516.91
TEST,20200921,none,no_dose,any_risk_factors,L3,1,3129.02,79.22,17433.76
TEST,20200928,none,no_dose,any_risk_factors,L3,0,0,0,11577.27
TEST,20201005,none,no_dose,any_risk_factors,L3,0,0,0,11603.2
TEST,20201012,none,no_dose,any_risk_factors,L3,0,0,0,11630.24
TEST,20201019,none,no_dose,any_risk_factors,L3,0,0,0,11652.37
TEST,20201026,none,no_dose,any_risk_factors,L3,0,0,0,11671.55
TEST,20201102,none,no_dose,any_risk_factors,L3,0,0,0,11688.76
TEST,20201109,none,no_dose,any_risk_factors,L3,0,0,0,11713.15
TEST,20201116,none,no_dose,any_risk_factors,L3,1,3181.62,80.55,17726.85
TEST,20201123,none,no_dose,any_risk_factors,L3,0,0,0,11775.59
TEST,20201130,none,no_dose,any_risk_factors,L3,0,0,0,11806.55
TEST,20201207,none,no_dose,any_risk_factors,L3,1,3207.32,81.2,17870.06
TEST,20201214,none,no_dose,any_risk_factors,L3,0,0,0,11845.99
TEST,20201221,none,no_dose,any_risk_factors,L3,0,0,0,11862.68
TEST,20201228,none,no_dose,any_risk_factors,L3,0,0,0,11897.25
TEST,20210104,none,no_dose,any_risk_factors,L3,0,0,0,11986.15
TEST,20210104,Pfizer,1,any_risk_factors,L3,0,0,0,2929050.48
TEST,20210111,none,no_dose,any_risk_factors,L3,0,0,0,12123.12
TEST,20210111,Pfizer,1,any_risk_factors,L3,0,0,0,935668.9
TEST,20210118,none,no_dose,any_risk_factors,L3,0,0,0,12203.27
TEST,20210118,Pfizer,1,any_risk_factors,L3,0,0,0,756945.63
TEST,20210118,Moderna,1,any_risk_factors,L3,0,0,0,44912107.35
TEST,20210125,none,no_dose,any_risk_factors,L3,0,0,0,12235.41
TEST,20210125,Pfizer,1,any_risk_factors,L3,0,0,0,962402.3
TEST,20210125,Pfizer,2,any_risk_factors,L3,0,0,0,3849609.2
TEST,20210125,Moderna,1,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210201,none,no_dose,any_risk_factors,L3,0,0,0,12264.37
TEST,20210201,Pfizer,1,any_risk_factors,L3,0,0,0,1981416.5
TEST,20210201,Pfizer,2,any_risk_factors,L3,0,0,0,1224875.66
TEST,20210201,Moderna,1,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210208,none,no_dose,any_risk_factors,L3,0,0,0,12328.33
TEST,20210208,Pfizer,2,any_risk_factors,L3,0,0,0,874911.18
TEST,20210208,Pfizer,1,any_risk_factors,L3,0,0,0,3742675.61
TEST,20210208,Moderna,1,any_risk_factors,L3,0,0,0,11228026.84
TEST,20210208,AstraZeneca,1,any_risk_factors,L3,0,0,0,134736322.06
TEST,20210215,none,no_dose,any_risk_factors,L3,0,0,0,12400.95
TEST,20210215,Pfizer,2,any_risk_factors,L3,0,0,0,874911.18
TEST,20210215,AstraZeneca,1,any_risk_factors,L3,0,0,0,7091385.37
TEST,20210215,Pfizer,1,any_risk_factors,L3,0,0,0,2495117.08
TEST,20210215,Moderna,1,any_risk_factors,L3,0,0,0,12248756.55
TEST,20210215,Moderna,2,any_risk_factors,L3,0,0,0,44912107.35
TEST,20210222,none,no_dose,any_risk_factors,L3,0,0,0,12524.29
TEST,20210222,Pfizer,2,any_risk_factors,L3,0,0,0,874911.18
TEST,20210222,Pfizer,1,any_risk_factors,L3,0,0,0,1389034.25
TEST,20210222,AstraZeneca,1,any_risk_factors,L3,0,0,0,2929050.48
TEST,20210222,Moderna,1,any_risk_factors,L3,0,0,0,7485351.23
TEST,20210222,Moderna,2,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210301,none,no_dose,any_risk_factors,L3,1,3456.19,87.5,19256.65
TEST,20210301,Pfizer,2,any_risk_factors,L3,0,0,0,821562.94
TEST,20210301,Pfizer,1,any_risk_factors,L3,0,0,0,575796.25
TEST,20210301,AstraZeneca,1,any_risk_factors,L3,0,0,0,2208792.16
TEST,20210301,Moderna,1,any_risk_factors,L3,0,0,0,5182166.23
TEST,20210301,Moderna,2,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210308,none,no_dose,any_risk_factors,L3,0,0,0,13153.99
TEST,20210308,Pfizer,2,any_risk_factors,L3,0,0,0,744399.57
TEST,20210308,Pfizer,1,any_risk_factors,L3,0,0,0,277235.23
TEST,20210308,AstraZeneca,1,any_risk_factors,L3,0,0,0,1749822.36
TEST,20210308,Moderna,1,any_risk_factors,L3,0,0,0,2994140.49
TEST,20210308,Moderna,2,any_risk_factors,L3,0,0,0,11228026.84
TEST,20210315,none,no_dose,any_risk_factors,L3,0,0,0,13666.33
TEST,20210315,Pfizer,2,any_risk_factors,L3,0,0,0,606920.37
TEST,20210315,Pfizer,1,any_risk_factors,L3,0,0,0,182817.26
TEST,20210315,Moderna,1,any_risk_factors,L3,0,0,0,1772846.34
TEST,20210315,AstraZeneca,1,any_risk_factors,L3,0,0,0,1271097.38
TEST,20210315,Moderna,2,any_risk_factors,L3,0,0,0,9624023
TEST,20210322,none,no_dose,any_risk_factors,L3,0,0,0,14184.26
TEST,20210322,Pfizer,2,any_risk_factors,L3,0,0,0,393965.85
TEST,20210322,Pfizer,1,any_risk_factors,L3,0,0,0,172077.04
TEST,20210322,Moderna,1,any_risk_factors,L3,0,0,0,1141833.24
TEST,20210322,AstraZeneca,1,any_risk_factors,L3,0,0,0,601501.44
TEST,20210322,Moderna,2,any_risk_factors,L3,0,0,0,5182166.23
TEST,20210329,none,no_dose,any_risk_factors,L3,0,0,0,15288.36
TEST,20210329,AstraZeneca,1,any_risk_factors,L3,0,0,0,294184.11
TEST,20210329,Pfizer,2,any_risk_factors,L3,0,0,0,231904.17
TEST,20210329,Pfizer,1,any_risk_factors,L3,0,0,0,160975.3
TEST,20210329,Moderna,1,any_risk_factors,L3,0,0,0,526313.76
TEST,20210329,Moderna,2,any_risk_factors,L3,0,0,0,4346332.97
TEST,20210405,none,no_dose,any_risk_factors,L3,0,0,0,17157.31
TEST,20210405,AstraZeneca,1,any_risk_factors,L3,0,0,0,182817.26
TEST,20210405,Pfizer,2,any_risk_factors,L3,0,0,0,159829.56
TEST,20210405,Pfizer,1,any_risk_factors,L3,0,0,0,120085.85
TEST,20210405,Moderna,1,any_risk_factors,L3,0,0,0,409532.89
TEST,20210405,Moderna,2,any_risk_factors,L3,0,0,0,2323040.04
TEST,20210412,none,no_dose,any_risk_factors,L3,0,0,0,19261.8
TEST,20210412,Pfizer,1,any_risk_factors,L3,0,0,0,84105.07
TEST,20210412,AstraZeneca,1,any_risk_factors,L3,0,0,0,159262.79
TEST,20210412,Pfizer,2,any_risk_factors,L3,0,0,0,135686.12
TEST,20210412,Moderna,1,any_risk_factors,L3,0,0,0,354569.27
TEST,20210412,Moderna,2,any_risk_factors,L3,0,0,0,1497070.25
TEST,20210419,Pfizer,1,any_risk_factors,L3,0,0,0,71364.58
TEST,20210419,none,no_dose,any_risk_factors,L3,0,0,0,21386.72
TEST,20210419,AstraZeneca,1,any_risk_factors,L3,0,0,0,151730.09
TEST,20210419,Pfizer,2,any_risk_factors,L3,0,0,0,106764.12
TEST,20210419,Moderna,1,any_risk_factors,L3,0,0,0,336840.81
TEST,20210419,Moderna,2,any_risk_factors,L3,0,0,0,962402.3
TEST,20210426,Pfizer,1,any_risk_factors,L3,0,0,0,74153.18
TEST,20210426,none,no_dose,any_risk_factors,L3,0,0,0,23440.56
TEST,20210426,AstraZeneca,1,any_risk_factors,L3,0,0,0,145660.89
TEST,20210426,Pfizer,2,any_risk_factors,L3,0,0,0,77212.79
TEST,20210426,Moderna,1,any_risk_factors,L3,0,0,0,403402.16
TEST,20210426,Moderna,2,any_risk_factors,L3,0,0,0,512305.41
TEST,20210426,UKN,1,any_risk_factors,L3,0,0,0,4082918.85
TEST,20210503,Pfizer,1,any_risk_factors,L3,0,0,0,87491.12
TEST,20210503,none,no_dose,any_risk_factors,L3,0,0,0,26020.92
TEST,20210503,AstraZeneca,1,any_risk_factors,L3,0,0,0,121713.03
TEST,20210503,Pfizer,2,any_risk_factors,L3,0,0,0,58302.17
TEST,20210503,Moderna,1,any_risk_factors,L3,0,0,0,438880.53
TEST,20210503,Moderna,2,any_risk_factors,L3,0,0,0,391675.35
TEST,20210503,UKN,1,any_risk_factors,L3,0,0,0,2749720.86
TEST,20210503,AstraZeneca,2,any_risk_factors,L3,0,0,0,44912107.35
TEST,20210510,none,no_dose,any_risk_factors,L3,0,0,0,29006.74
TEST,20210510,AstraZeneca,1,any_risk_factors,L3,0,0,0,117468.46
TEST,20210510,Pfizer,2,any_risk_factors,L3,0,0,0,47863.7
TEST,20210510,Pfizer,1,any_risk_factors,L3,0,0,0,93372.36
TEST,20210510,Moderna,1,any_risk_factors,L3,0,0,0,518216.62
TEST,20210510,Moderna,2,any_risk_factors,L3,0,0,0,315541.74
TEST,20210510,UKN,1,any_risk_factors,L3,0,0,0,2449751.31
TEST,20210510,AstraZeneca,2,any_risk_factors,L3,0,0,0,10364332.47
TEST,20210517,none,no_dose,any_risk_factors,L3,0,0,0,32450.94
TEST,20210517,AstraZeneca,1,any_risk_factors,L3,0,0,0,110168.7
TEST,20210517,Pfizer,2,any_risk_factors,L3,0,0,0,43101.83
TEST,20210517,Pfizer,1,any_risk_factors,L3,0,0,0,93178.65
TEST,20210517,Moderna,1,any_risk_factors,L3,0,0,0,489950.26
TEST,20210517,Moderna,2,any_risk_factors,L3,0,0,0,283655.41
TEST,20210517,UKN,1,any_risk_factors,L3,0,0,0,2406005.75
TEST,20210517,AstraZeneca,2,any_risk_factors,L3,0,0,0,4082918.85
TEST,20210524,none,no_dose,any_risk_factors,L3,0,0,0,36593.24
TEST,20210524,AstraZeneca,1,any_risk_factors,L3,0,0,0,109541.73
TEST,20210524,Pfizer,2,any_risk_factors,L3,0,0,0,40522.2
TEST,20210524,Pfizer,1,any_risk_factors,L3,0,0,0,82206.42
TEST,20210524,Moderna,1,any_risk_factors,L3,0,0,0,504630.42
TEST,20210524,Moderna,2,any_risk_factors,L3,0,0,0,261116.9
TEST,20210524,UKN,1,any_risk_factors,L3,0,0,0,1820761.11
TEST,20210524,AstraZeneca,2,any_risk_factors,L3,0,0,0,2866730.26
TEST,20200106,none,no_dose,CV,L4,0,0,0,17530.1
TEST,20200113,none,no_dose,CV,L4,0,0,0,17612.59
TEST,20200120,none,no_dose,CV,L4,0,0,0,17672.66
TEST,20200127,none,no_dose,CV,L4,0,0,0,17737.8
TEST,20200203,none,no_dose,CV,L4,0,0,0,17798.72
TEST,20200210,none,no_dose,CV,L4,0,0,0,17838.78
TEST,20200217,none,no_dose,CV,L4,0,0,0,17871.91
TEST,20200224,none,no_dose,CV,L4,0,0,0,17893.27
TEST,20200302,none,no_dose,CV,L4,0,0,0,17938.53
TEST,20200309,none,no_dose,CV,L4,0,0,0,18000.84
TEST,20200316,none,no_dose,CV,L4,0,0,0,18039.41
TEST,20200323,none,no_dose,CV,L4,0,0,0,18061.17
TEST,20200330,none,no_dose,CV,L4,0,0,0,18109.72
TEST,20200406,none,no_dose,CV,L4,0,0,0,18148.75
TEST,20200413,none,no_dose,CV,L4,0,0,0,18175.68
TEST,20200420,none,no_dose,CV,L4,1,4934.48,124.93,27493.15
TEST,20200427,none,no_dose,CV,L4,0,0,0,18227.32
TEST,20200504,none,no_dose,CV,L4,0,0,0,18266.85
TEST,20200511,none,no_dose,CV,L4,0,0,0,18346.45
TEST,20200518,none,no_dose,CV,L4,0,0,0,18416.67
TEST,20200525,none,no_dose,CV,L4,0,0,0,18436.83
TEST,20200601,none,no_dose,CV,L4,0,0,0,18436.83
TEST,20200608,none,no_dose,CV,L4,0,0,0,18436.83
TEST,20200615,none,no_dose,CV,L4,0,0,0,18449.45
TEST,20200622,none,no_dose,CV,L4,0,0,0,18520.46
TEST,20200629,none,no_dose,CV,L4,0,0,0,18581.76
TEST,20200706,none,no_dose,CV,L4,0,0,0,18620.28
TEST,20200713,none,no_dose,CV,L4,0,0,0,18674.47
TEST,20200720,none,no_dose,CV,L4,0,0,0,18697.8
TEST,20200727,none,no_dose,CV,L4,0,0,0,18760.28
TEST,20200803,none,no_dose,CV,L4,0,0,0,18781.2
TEST,20200810,none,no_dose,CV,L4,0,0,0,18807.42
TEST,20200817,none,no_dose,CV,L4,0,0,0,18905.05
TEST,20200824,none,no_dose,CV,L4,0,0,0,18958.26
TEST,20200831,none,no_dose,CV,L4,0,0,0,18995.67
TEST,20200907,none,no_dose,CV,L4,0,0,0,19019.81
TEST,20200914,none,no_dose,CV,L4,0,0,0,19033.24
TEST,20200921,none,no_dose,CV,L4,0,0,0,19079.06
TEST,20200928,none,no_dose,CV,L4,0,0,0,19127.81
TEST,20201005,none,no_dose,CV,L4,0,0,0,19155.01
TEST,20201012,none,no_dose,CV,L4,0,0,0,19209.63
TEST,20201019,none,no_dose,CV,L4,0,0,0,19270.07
TEST,20201026,none,no_dose,CV,L4,0,0,0,19322.58
TEST,20201102,none,no_dose,CV,L4,0,0,0,19330.89
TEST,20201109,none,no_dose,CV,L4,0,0,0,19375.37
TEST,20201116,none,no_dose,CV,L4,1,5261.45,133.21,29314.93
TEST,20201123,none,no_dose,CV,L4,0,0,0,19459.32
TEST,20201130,none,no_dose,CV,L4,0,0,0,19501.57
TEST,20201207,none,no_dose,CV,L4,1,5295.01,134.06,29501.92
TEST,20201214,none,no_dose,CV,L4,0,0,0,19563.86
TEST,20201221,none,no_dose,CV,L4,0,0,0,19598.01
TEST,20201228,none,no_dose,CV,L4,0,0,0,19649.46
TEST,20210104,none,no_dose,CV,L4,0,0,0,19799.61
TEST,20210104,Pfizer,1,CV,L4,0,0,0,3545692.69
TEST,20210111,none,no_dose,CV,L4,0,0,0,20056.02
TEST,20210111,Pfizer,1,CV,L4,0,0,0,1295541.56
TEST,20210118,none,no_dose,CV,L4,0,0,0,20224.61
TEST,20210118,Pfizer,1,CV,L4,0,0,0,1044467.61
TEST,20210125,none,no_dose,CV,L4,0,0,0,20279.4
TEST,20210125,Pfizer,1,CV,L4,0,0,0,1347363.22
TEST,20210125,Pfizer,2,CV,L4,0,0,0,5182166.23
TEST,20210201,none,no_dose,CV,L4,0,0,0,20343.7
TEST,20210201,Pfizer,1,CV,L4,0,0,0,2283666.48
TEST,20210201,Pfizer,2,CV,L4,0,0,0,1924804.6
TEST,20210208,none,no_dose,CV,L4,0,0,0,20476.64
TEST,20210208,Pfizer,2,CV,L4,0,0,0,1283203.07
TEST,20210208,Pfizer,1,CV,L4,0,0,0,3742675.61
TEST,20210215,none,no_dose,CV,L4,0,0,0,20551.6
TEST,20210215,Pfizer,2,CV,L4,0,0,0,1283203.07
TEST,20210215,AstraZeneca,1,CV,L4,0,0,0,67368161.03
TEST,20210215,Pfizer,1,CV,L4,0,0,0,2749720.86
TEST,20210222,none,no_dose,CV,L4,0,0,0,20712.73
TEST,20210222,Pfizer,2,CV,L4,0,0,0,1283203.07
TEST,20210222,Pfizer,1,CV,L4,0,0,0,1796484.29
TEST,20210222,AstraZeneca,1,CV,L4,0,0,0,19248046.01
TEST,20210222,Moderna,1,CV,L4,0,0,0,22456053.68
TEST,20210301,none,no_dose,CV,L4,0,0,0,21138.43
TEST,20210301,Pfizer,2,CV,L4,0,0,0,1171620.19
TEST,20210301,Pfizer,1,CV,L4,0,0,0,752716.88
TEST,20210301,Moderna,1,CV,L4,0,0,0,13473632.21
TEST,20210301,AstraZeneca,1,CV,L4,0,0,0,19248046.01
TEST,20210308,none,no_dose,CV,L4,0,0,0,22037.34
TEST,20210308,Pfizer,2,CV,L4,0,0,0,1044467.61
TEST,20210308,Pfizer,1,CV,L4,0,0,0,337685.02
TEST,20210308,Moderna,1,CV,L4,0,0,0,4646080.07
TEST,20210308,AstraZeneca,1,CV,L4,0,0,0,19248046.01
TEST,20210315,none,no_dose,CV,L4,0,0,0,23238.41
TEST,20210315,Pfizer,2,CV,L4,0,0,0,863694.37
TEST,20210315,Pfizer,1,CV,L4,0,0,0,214207.19
TEST,20210315,AstraZeneca,1,CV,L4,0,0,0,4646080.07
TEST,20210315,Moderna,1,CV,L4,0,0,0,2449751.31
TEST,20210322,none,no_dose,CV,L4,0,0,0,24444.18
TEST,20210322,Pfizer,2,CV,L4,0,0,0,532554.63
TEST,20210322,Pfizer,1,CV,L4,0,0,0,199019.68
TEST,20210322,AstraZeneca,1,CV,L4,0,0,0,1036433.25
TEST,20210322,Moderna,1,CV,L4,0,0,0,1684204.03
TEST,20210322,Moderna,2,CV,L4,0,0,0,26947264.41
TEST,20210329,none,no_dose,CV,L4,0,0,0,26920.34
TEST,20210329,AstraZeneca,1,CV,L4,0,0,0,449121.07
TEST,20210329,Pfizer,2,CV,L4,0,0,0,289755.53
TEST,20210329,Pfizer,1,CV,L4,0,0,0,190037.13
TEST,20210329,Moderna,1,CV,L4,0,0,0,858193.13
TEST,20210329,Moderna,2,CV,L4,0,0,0,13473632.21
TEST,20210405,none,no_dose,CV,L4,0,0,0,31473.1
TEST,20210405,AstraZeneca,1,CV,L4,0,0,0,272745.59
TEST,20210405,Pfizer,2,CV,L4,0,0,0,193865.21
TEST,20210405,Pfizer,1,CV,L4,0,0,0,144257.3
TEST,20210405,Moderna,1,CV,L4,0,0,0,744399.57
TEST,20210405,Moderna,2,CV,L4,0,0,0,4346332.97
TEST,20210412,none,no_dose,CV,L4,0,0,0,37312.74
TEST,20210412,Pfizer,1,CV,L4,0,0,0,100624.59
TEST,20210412,AstraZeneca,1,CV,L4,0,0,0,240171.7
TEST,20210412,Pfizer,2,CV,L4,0,0,0,162921.79
TEST,20210412,Moderna,1,CV,L4,0,0,0,677066.95
TEST,20210412,Moderna,2,CV,L4,0,0,0,2323040.04
TEST,20210419,Pfizer,1,CV,L4,0,0,0,87776.11
TEST,20210419,none,no_dose,CV,L4,0,0,0,43393.34
TEST,20210419,AstraZeneca,1,CV,L4,0,0,0,228366.65
TEST,20210419,Pfizer,2,CV,L4,0,0,0,127712.15
TEST,20210419,Moderna,1,CV,L4,0,0,0,632564.89
TEST,20210419,Moderna,2,CV,L4,0,0,0,1513891.26
TEST,20210426,Pfizer,1,CV,L4,0,0,0,95085.62
TEST,20210426,none,no_dose,CV,L4,0,0,0,49736.55
TEST,20210426,AstraZeneca,1,CV,L4,0,0,0,220517.71
TEST,20210426,Pfizer,2,CV,L4,0,0,0,91161.25
TEST,20210426,Moderna,1,CV,L4,0,0,0,769921.84
TEST,20210426,UKN,1,CV,L4,0,0,0,4346332.97
TEST,20210426,Moderna,2,CV,L4,0,0,0,842102.01
TEST,20210503,Pfizer,1,CV,L4,0,0,0,114766.88
TEST,20210503,none,no_dose,CV,L4,0,0,0,58201.44
TEST,20210503,AstraZeneca,1,CV,L4,0,0,0,187655.04
TEST,20210503,Pfizer,2,CV,L4,0,0,0,69344.48
TEST,20210503,Moderna,1,CV,L4,0,0,0,802001.92
TEST,20210503,Moderna,2,CV,L4,0,0,0,663725.72
TEST,20210503,UKN,1,CV,L4,0,0,0,3208007.67
TEST,20210510,none,no_dose,CV,L4,0,0,0,66112.03
TEST,20210510,AstraZeneca,1,CV,L4,0,0,0,183814.9
TEST,20210510,Pfizer,2,CV,L4,0,0,0,57851.58
TEST,20210510,Pfizer,1,CV,L4,0,0,0,133138.66
TEST,20210510,Moderna,1,CV,L4,0,0,0,1005494.94
TEST,20210510,Moderna,2,CV,L4,0,0,0,530457.96
TEST,20210510,UKN,1,CV,L4,0,0,0,3208007.67
TEST,20210517,none,no_dose,CV,L4,0,0,0,74770.43
TEST,20210517,AstraZeneca,1,CV,L4,0,0,0,174982.24
TEST,20210517,Pfizer,2,CV,L4,0,0,0,52900.01
TEST,20210517,Pfizer,1,CV,L4,0,0,0,141085.15
TEST,20210517,Moderna,1,CV,L4,0,0,0,1086583.24
TEST,20210517,Moderna,2,CV,L4,0,0,0,476100.08
TEST,20210517,UKN,1,CV,L4,0,0,0,3208007.67
TEST,20210524,none,no_dose,CV,L4,0,0,0,85114.54
TEST,20210524,AstraZeneca,1,CV,L4,0,0,0,174077.94
TEST,20210524,Pfizer,2,CV,L4,0,0,0,49828.52
TEST,20210524,Pfizer,1,CV,L4,0,0,0,136788.14
TEST,20210524,Moderna,1,CV,L4,0,0,0,1192356.83
TEST,20210524,Moderna,2,CV,L4,0,0,0,436039.88
TEST,20210524,UKN,1,CV,L4,0,0,0,2749720.86
TEST,20200106,none,no_dose,COVCANCER,L4,0,0,0,114962.73
TEST,20200113,none,no_dose,COVCANCER,L4,0,0,0,115852.38
TEST,20200120,none,no_dose,COVCANCER,L4,0,0,0,116051.96
TEST,20200127,none,no_dose,COVCANCER,L4,0,0,0,116654.82
TEST,20200203,none,no_dose,COVCANCER,L4,0,0,0,116654.82
TEST,20200210,none,no_dose,COVCANCER,L4,0,0,0,116654.82
TEST,20200217,none,no_dose,COVCANCER,L4,0,0,0,116654.82
TEST,20200224,none,no_dose,COVCANCER,L4,0,0,0,116654.82
TEST,20200302,none,no_dose,COVCANCER,L4,0,0,0,116654.82
TEST,20200309,none,no_dose,COVCANCER,L4,0,0,0,116654.82
TEST,20200316,none,no_dose,COVCANCER,L4,0,0,0,116654.82
TEST,20200323,none,no_dose,COVCANCER,L4,0,0,0,116654.82
TEST,20200330,none,no_dose,COVCANCER,L4,0,0,0,116958.61
TEST,20200406,none,no_dose,COVCANCER,L4,0,0,0,117366.13
TEST,20200413,none,no_dose,COVCANCER,L4,0,0,0,117366.13
TEST,20200420,none,no_dose,COVCANCER,L4,0,0,0,117366.13
TEST,20200427,none,no_dose,COVCANCER,L4,0,0,0,117366.13
TEST,20200504,none,no_dose,COVCANCER,L4,0,0,0,117366.13
TEST,20200511,none,no_dose,COVCANCER,L4,0,0,0,117366.13
TEST,20200518,none,no_dose,COVCANCER,L4,0,0,0,117776.51
TEST,20200525,none,no_dose,COVCANCER,L4,0,0,0,118501.6
TEST,20200601,none,no_dose,COVCANCER,L4,0,0,0,119447.09
TEST,20200608,none,no_dose,COVCANCER,L4,0,0,0,119553.08
TEST,20200615,none,no_dose,COVCANCER,L4,0,0,0,119553.08
TEST,20200622,none,no_dose,COVCANCER,L4,0,0,0,119659.26
TEST,20200629,none,no_dose,COVCANCER,L4,0,0,0,120300.29
TEST,20200706,none,no_dose,COVCANCER,L4,0,0,0,120300.29
TEST,20200713,none,no_dose,COVCANCER,L4,0,0,0,120839.75
TEST,20200720,none,no_dose,COVCANCER,L4,0,0,0,121056.89
TEST,20200727,none,no_dose,COVCANCER,L4,0,0,0,121056.89
TEST,20200803,none,no_dose,COVCANCER,L4,0,0,0,121056.89
TEST,20200810,none,no_dose,COVCANCER,L4,0,0,0,121056.89
TEST,20200817,none,no_dose,COVCANCER,L4,0,0,0,121056.89
TEST,20200824,none,no_dose,COVCANCER,L4,0,0,0,121056.89
TEST,20200831,none,no_dose,COVCANCER,L4,0,0,0,121056.89
TEST,20200907,none,no_dose,COVCANCER,L4,0,0,0,121056.89
TEST,20200914,none,no_dose,COVCANCER,L4,0,0,0,121056.89
TEST,20200921,none,no_dose,COVCANCER,L4,0,0,0,121493.53
TEST,20200928,none,no_dose,COVCANCER,L4,0,0,0,122934.6
TEST,20201005,none,no_dose,COVCANCER,L4,0,0,0,123611.3
TEST,20201012,none,no_dose,COVCANCER,L4,0,0,0,124180.94
TEST,20201019,none,no_dose,COVCANCER,L4,0,0,0,124987.31
TEST,20201026,none,no_dose,COVCANCER,L4,0,0,0,124987.31
TEST,20201102,none,no_dose,COVCANCER,L4,0,0,0,125804.22
TEST,20201109,none,no_dose,COVCANCER,L4,0,0,0,125804.22
TEST,20201116,none,no_dose,COVCANCER,L4,0,0,0,125921.8
TEST,20201123,none,no_dose,COVCANCER,L4,0,0,0,126751.01
TEST,20201130,none,no_dose,COVCANCER,L4,0,0,0,127470.5
TEST,20201207,none,no_dose,COVCANCER,L4,1,34686.61,878.19,193261.42
TEST,20201214,none,no_dose,COVCANCER,L4,0,0,0,128320.31
TEST,20201221,none,no_dose,COVCANCER,L4,0,0,0,128320.31
TEST,20201228,none,no_dose,COVCANCER,L4,0,0,0,128320.31
TEST,20210104,none,no_dose,COVCANCER,L4,0,0,0,128565.19
TEST,20210104,Pfizer,1,COVCANCER,L4,0,0,0,67368161.03
TEST,20210111,none,no_dose,COVCANCER,L4,0,0,0,129429.7
TEST,20210111,Pfizer,1,COVCANCER,L4,0,0,0,19248046.01
TEST,20210118,none,no_dose,COVCANCER,L4,0,0,0,130054.36
TEST,20210118,Pfizer,1,COVCANCER,L4,0,0,0,19248046.01
TEST,20210125,none,no_dose,COVCANCER,L4,0,0,0,130054.36
TEST,20210125,Pfizer,1,COVCANCER,L4,0,0,0,44912107.35
TEST,20210125,Pfizer,2,COVCANCER,L4,0,0,0,33684080.52
TEST,20210201,none,no_dose,COVCANCER,L4,0,0,0,130054.36
TEST,20210201,Pfizer,2,COVCANCER,L4,0,0,0,19248046.01
TEST,20210208,none,no_dose,COVCANCER,L4,0,0,0,130432.06
TEST,20210208,AstraZeneca,1,COVCANCER,L4,0,0,0,134736322.06
TEST,20210208,Pfizer,2,COVCANCER,L4,0,0,0,19248046.01
TEST,20210215,none,no_dose,COVCANCER,L4,0,0,0,132745.14
TEST,20210215,AstraZeneca,1,COVCANCER,L4,0,0,0,19248046.01
TEST,20210215,Pfizer,2,COVCANCER,L4,0,0,0,19248046.01
