datasource,week,vx_manufacturer,dose,riskfactor,percentage
TEST,20200803,UKN,1,any_risk_factors,0
TEST,20200803,UKN,2,CV,0
TEST,20200803,UKN,2,COVCANCER,0
TEST,20200803,UKN,2,COVCOPD,0
TEST,20200803,UKN,2,COVHIV,0
TEST,20200803,UKN,2,COVCKD,0
TEST,20200803,UKN,2,COVDIAB,0
TEST,20200803,UKN,2,COVOBES,0
TEST,20200803,UKN,2,COVSICKLE,0
TEST,20200803,UKN,2,IMMUNOSUPPR,0
TEST,20200803,UKN,2,any_risk_factors,0
TEST,20200810,AstraZeneca,1,CV,0
TEST,20200810,AstraZeneca,1,COVCANCER,0
TEST,20200810,AstraZeneca,1,COVCOPD,0
TEST,20200810,AstraZeneca,1,COVHIV,0
TEST,20200810,AstraZeneca,1,COVCKD,0
TEST,20200810,AstraZeneca,1,COVDIAB,0
TEST,20200810,AstraZeneca,1,COVOBES,0
TEST,20200810,AstraZeneca,1,COVSICKLE,0
TEST,20200810,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20200810,AstraZeneca,1,any_risk_factors,0
TEST,20200810,AstraZeneca,2,CV,0
TEST,20200810,AstraZeneca,2,COVCANCER,0
TEST,20200810,AstraZeneca,2,COVCOPD,0
TEST,20200810,AstraZeneca,2,COVHIV,0
TEST,20200810,AstraZeneca,2,COVCKD,0
TEST,20200810,AstraZeneca,2,COVDIAB,0
TEST,20200810,AstraZeneca,2,COVOBES,0
TEST,20200810,AstraZeneca,2,COVSICKLE,0
TEST,20200810,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20200810,AstraZeneca,2,any_risk_factors,0
TEST,20200810,J&J,1,CV,0
TEST,20200810,J&J,1,COVCANCER,0
TEST,20200810,J&J,1,COVCOPD,0
TEST,20200810,J&J,1,COVHIV,0
TEST,20200810,J&J,1,COVCKD,0
TEST,20200810,J&J,1,COVDIAB,0
TEST,20200810,J&J,1,COVOBES,0
TEST,20200810,J&J,1,COVSICKLE,0
TEST,20200810,J&J,1,IMMUNOSUPPR,0
TEST,20200810,J&J,1,any_risk_factors,0
TEST,20200810,J&J,2,CV,0
TEST,20200810,J&J,2,COVCANCER,0
TEST,20200810,J&J,2,COVCOPD,0
TEST,20200810,J&J,2,COVHIV,0
TEST,20200810,J&J,2,COVCKD,0
TEST,20200810,J&J,2,COVDIAB,0
TEST,20200810,J&J,2,COVOBES,0
TEST,20200810,J&J,2,COVSICKLE,0
TEST,20200810,J&J,2,IMMUNOSUPPR,0
TEST,20200810,J&J,2,any_risk_factors,0
TEST,20200810,Moderna,1,CV,0
TEST,20200810,Moderna,1,COVCANCER,0
TEST,20200810,Moderna,1,COVCOPD,0
TEST,20200810,Moderna,1,COVHIV,0
TEST,20200810,Moderna,1,COVCKD,0
TEST,20200810,Moderna,1,COVDIAB,0
TEST,20200810,Moderna,1,COVOBES,0
TEST,20200810,Moderna,1,COVSICKLE,0
TEST,20200810,Moderna,1,IMMUNOSUPPR,0
TEST,20200810,Moderna,1,any_risk_factors,0
TEST,20200810,Moderna,2,CV,0
TEST,20200810,Moderna,2,COVCANCER,0
TEST,20200810,Moderna,2,COVCOPD,0
TEST,20200810,Moderna,2,COVHIV,0
TEST,20200810,Moderna,2,COVCKD,0
TEST,20200810,Moderna,2,COVDIAB,0
TEST,20200810,Moderna,2,COVOBES,0
TEST,20200810,Moderna,2,COVSICKLE,0
TEST,20200810,Moderna,2,IMMUNOSUPPR,0
TEST,20200810,Moderna,2,any_risk_factors,0
TEST,20200810,Pfizer,1,CV,0
TEST,20200810,Pfizer,1,COVCANCER,0
TEST,20200810,Pfizer,1,COVCOPD,0
TEST,20200810,Pfizer,1,COVHIV,0
TEST,20200810,Pfizer,1,COVCKD,0
TEST,20200810,Pfizer,1,COVDIAB,0
TEST,20200810,Pfizer,1,COVOBES,0
TEST,20200810,Pfizer,1,COVSICKLE,0
TEST,20200810,Pfizer,1,IMMUNOSUPPR,0
TEST,20200810,Pfizer,1,any_risk_factors,0
TEST,20200810,Pfizer,2,CV,0
TEST,20200810,Pfizer,2,COVCANCER,0
TEST,20200810,Pfizer,2,COVCOPD,0
TEST,20200810,Pfizer,2,COVHIV,0
TEST,20200810,Pfizer,2,COVCKD,0
TEST,20200810,Pfizer,2,COVDIAB,0
TEST,20200810,Pfizer,2,COVOBES,0
TEST,20200810,Pfizer,2,COVSICKLE,0
TEST,20200810,Pfizer,2,IMMUNOSUPPR,0
TEST,20200810,Pfizer,2,any_risk_factors,0
TEST,20200810,UKN,1,CV,0
TEST,20200810,UKN,1,COVCANCER,0
TEST,20200810,UKN,1,COVCOPD,0
TEST,20200810,UKN,1,COVHIV,0
TEST,20200810,UKN,1,COVCKD,0
TEST,20200810,UKN,1,COVDIAB,0
TEST,20200810,UKN,1,COVOBES,0
TEST,20200810,UKN,1,COVSICKLE,0
TEST,20200810,UKN,1,IMMUNOSUPPR,0
TEST,20200810,UKN,1,any_risk_factors,0
TEST,20200810,UKN,2,CV,0
TEST,20200810,UKN,2,COVCANCER,0
TEST,20200810,UKN,2,COVCOPD,0
TEST,20200810,UKN,2,COVHIV,0
TEST,20200810,UKN,2,COVCKD,0
TEST,20200810,UKN,2,COVDIAB,0
TEST,20200810,UKN,2,COVOBES,0
TEST,20200810,UKN,2,COVSICKLE,0
TEST,20200810,UKN,2,IMMUNOSUPPR,0
TEST,20200810,UKN,2,any_risk_factors,0
TEST,20200817,AstraZeneca,1,CV,0
TEST,20200817,AstraZeneca,1,COVCANCER,0
TEST,20200817,AstraZeneca,1,COVCOPD,0
TEST,20200817,AstraZeneca,1,COVHIV,0
TEST,20200817,AstraZeneca,1,COVCKD,0
TEST,20200817,AstraZeneca,1,COVDIAB,0
TEST,20200817,AstraZeneca,1,COVOBES,0
TEST,20200817,AstraZeneca,1,COVSICKLE,0
TEST,20200817,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20200817,AstraZeneca,1,any_risk_factors,0
TEST,20200817,AstraZeneca,2,CV,0
TEST,20200817,AstraZeneca,2,COVCANCER,0
TEST,20200817,AstraZeneca,2,COVCOPD,0
TEST,20200817,AstraZeneca,2,COVHIV,0
TEST,20200817,AstraZeneca,2,COVCKD,0
TEST,20200817,AstraZeneca,2,COVDIAB,0
TEST,20200817,AstraZeneca,2,COVOBES,0
TEST,20200817,AstraZeneca,2,COVSICKLE,0
TEST,20200817,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20200817,AstraZeneca,2,any_risk_factors,0
TEST,20200817,J&J,1,CV,0
TEST,20200817,J&J,1,COVCANCER,0
TEST,20200817,J&J,1,COVCOPD,0
TEST,20200817,J&J,1,COVHIV,0
TEST,20200817,J&J,1,COVCKD,0
TEST,20200817,J&J,1,COVDIAB,0
TEST,20200817,J&J,1,COVOBES,0
TEST,20200817,J&J,1,COVSICKLE,0
TEST,20200817,J&J,1,IMMUNOSUPPR,0
TEST,20200817,J&J,1,any_risk_factors,0
TEST,20200817,J&J,2,CV,0
TEST,20200817,J&J,2,COVCANCER,0
TEST,20200817,J&J,2,COVCOPD,0
TEST,20200817,J&J,2,COVHIV,0
TEST,20200817,J&J,2,COVCKD,0
TEST,20200817,J&J,2,COVDIAB,0
TEST,20200817,J&J,2,COVOBES,0
TEST,20200817,J&J,2,COVSICKLE,0
TEST,20200817,J&J,2,IMMUNOSUPPR,0
TEST,20200817,J&J,2,any_risk_factors,0
TEST,20200817,Moderna,1,CV,0
TEST,20200817,Moderna,1,COVCANCER,0
TEST,20200817,Moderna,1,COVCOPD,0
TEST,20200817,Moderna,1,COVHIV,0
TEST,20200817,Moderna,1,COVCKD,0
TEST,20200817,Moderna,1,COVDIAB,0
TEST,20200817,Moderna,1,COVOBES,0
TEST,20200817,Moderna,1,COVSICKLE,0
TEST,20200817,Moderna,1,IMMUNOSUPPR,0
TEST,20200817,Moderna,1,any_risk_factors,0
TEST,20200817,Moderna,2,CV,0
TEST,20200817,Moderna,2,COVCANCER,0
TEST,20200817,Moderna,2,COVCOPD,0
TEST,20200817,Moderna,2,COVHIV,0
TEST,20200817,Moderna,2,COVCKD,0
TEST,20200817,Moderna,2,COVDIAB,0
TEST,20200817,Moderna,2,COVOBES,0
TEST,20200817,Moderna,2,COVSICKLE,0
TEST,20200817,Moderna,2,IMMUNOSUPPR,0
TEST,20200817,Moderna,2,any_risk_factors,0
TEST,20200817,Pfizer,1,CV,0
TEST,20200817,Pfizer,1,COVCANCER,0
TEST,20200817,Pfizer,1,COVCOPD,0
TEST,20200817,Pfizer,1,COVHIV,0
TEST,20200817,Pfizer,1,COVCKD,0
TEST,20200817,Pfizer,1,COVDIAB,0
TEST,20200817,Pfizer,1,COVOBES,0
TEST,20200817,Pfizer,1,COVSICKLE,0
TEST,20200817,Pfizer,1,IMMUNOSUPPR,0
TEST,20200817,Pfizer,1,any_risk_factors,0
TEST,20200817,Pfizer,2,CV,0
TEST,20200817,Pfizer,2,COVCANCER,0
TEST,20200817,Pfizer,2,COVCOPD,0
TEST,20200817,Pfizer,2,COVHIV,0
TEST,20200817,Pfizer,2,COVCKD,0
TEST,20200817,Pfizer,2,COVDIAB,0
TEST,20200817,Pfizer,2,COVOBES,0
TEST,20200817,Pfizer,2,COVSICKLE,0
TEST,20200817,Pfizer,2,IMMUNOSUPPR,0
TEST,20200817,Pfizer,2,any_risk_factors,0
TEST,20200817,UKN,1,CV,0
TEST,20200817,UKN,1,COVCANCER,0
TEST,20200817,UKN,1,COVCOPD,0
TEST,20200817,UKN,1,COVHIV,0
TEST,20200817,UKN,1,COVCKD,0
TEST,20200817,UKN,1,COVDIAB,0
TEST,20200817,UKN,1,COVOBES,0
TEST,20200817,UKN,1,COVSICKLE,0
TEST,20200817,UKN,1,IMMUNOSUPPR,0
TEST,20200817,UKN,1,any_risk_factors,0
TEST,20200817,UKN,2,CV,0
TEST,20200817,UKN,2,COVCANCER,0
TEST,20200817,UKN,2,COVCOPD,0
TEST,20200817,UKN,2,COVHIV,0
TEST,20200817,UKN,2,COVCKD,0
TEST,20200817,UKN,2,COVDIAB,0
TEST,20200817,UKN,2,COVOBES,0
TEST,20200817,UKN,2,COVSICKLE,0
TEST,20200817,UKN,2,IMMUNOSUPPR,0
TEST,20200817,UKN,2,any_risk_factors,0
TEST,20200824,AstraZeneca,1,CV,0
TEST,20200824,AstraZeneca,1,COVCANCER,0
TEST,20200824,AstraZeneca,1,COVCOPD,0
TEST,20200824,AstraZeneca,1,COVHIV,0
TEST,20200824,AstraZeneca,1,COVCKD,0
TEST,20200824,AstraZeneca,1,COVDIAB,0
TEST,20200824,AstraZeneca,1,COVOBES,0
TEST,20200824,AstraZeneca,1,COVSICKLE,0
TEST,20200824,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20200824,AstraZeneca,1,any_risk_factors,0
TEST,20200824,AstraZeneca,2,CV,0
TEST,20200824,AstraZeneca,2,COVCANCER,0
TEST,20200824,AstraZeneca,2,COVCOPD,0
TEST,20200824,AstraZeneca,2,COVHIV,0
TEST,20200824,AstraZeneca,2,COVCKD,0
TEST,20200824,AstraZeneca,2,COVDIAB,0
TEST,20200824,AstraZeneca,2,COVOBES,0
TEST,20200824,AstraZeneca,2,COVSICKLE,0
TEST,20200824,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20200824,AstraZeneca,2,any_risk_factors,0
TEST,20200824,J&J,1,CV,0
TEST,20200824,J&J,1,COVCANCER,0
TEST,20200824,J&J,1,COVCOPD,0
TEST,20200824,J&J,1,COVHIV,0
TEST,20200824,J&J,1,COVCKD,0
TEST,20200824,J&J,1,COVDIAB,0
TEST,20200824,J&J,1,COVOBES,0
TEST,20200824,J&J,1,COVSICKLE,0
TEST,20200824,J&J,1,IMMUNOSUPPR,0
TEST,20200824,J&J,1,any_risk_factors,0
TEST,20200824,J&J,2,CV,0
TEST,20200824,J&J,2,COVCANCER,0
TEST,20200824,J&J,2,COVCOPD,0
TEST,20200824,J&J,2,COVHIV,0
TEST,20200824,J&J,2,COVCKD,0
TEST,20200824,J&J,2,COVDIAB,0
TEST,20200824,J&J,2,COVOBES,0
TEST,20200824,J&J,2,COVSICKLE,0
TEST,20200824,J&J,2,IMMUNOSUPPR,0
TEST,20200824,J&J,2,any_risk_factors,0
TEST,20200824,Moderna,1,CV,0
TEST,20200824,Moderna,1,COVCANCER,0
TEST,20200824,Moderna,1,COVCOPD,0
TEST,20200824,Moderna,1,COVHIV,0
TEST,20200824,Moderna,1,COVCKD,0
TEST,20200824,Moderna,1,COVDIAB,0
TEST,20200824,Moderna,1,COVOBES,0
TEST,20200824,Moderna,1,COVSICKLE,0
TEST,20200824,Moderna,1,IMMUNOSUPPR,0
TEST,20200824,Moderna,1,any_risk_factors,0
TEST,20200824,Moderna,2,CV,0
TEST,20200824,Moderna,2,COVCANCER,0
TEST,20200824,Moderna,2,COVCOPD,0
TEST,20200824,Moderna,2,COVHIV,0
TEST,20200824,Moderna,2,COVCKD,0
TEST,20200824,Moderna,2,COVDIAB,0
TEST,20200824,Moderna,2,COVOBES,0
TEST,20200824,Moderna,2,COVSICKLE,0
TEST,20200824,Moderna,2,IMMUNOSUPPR,0
TEST,20200824,Moderna,2,any_risk_factors,0
TEST,20200824,Pfizer,1,CV,0
TEST,20200824,Pfizer,1,COVCANCER,0
TEST,20200824,Pfizer,1,COVCOPD,0
TEST,20200824,Pfizer,1,COVHIV,0
TEST,20200824,Pfizer,1,COVCKD,0
TEST,20200824,Pfizer,1,COVDIAB,0
TEST,20200824,Pfizer,1,COVOBES,0
TEST,20200824,Pfizer,1,COVSICKLE,0
TEST,20200824,Pfizer,1,IMMUNOSUPPR,0
TEST,20200824,Pfizer,1,any_risk_factors,0
TEST,20200824,Pfizer,2,CV,0
TEST,20200824,Pfizer,2,COVCANCER,0
TEST,20200824,Pfizer,2,COVCOPD,0
TEST,20200824,Pfizer,2,COVHIV,0
TEST,20200824,Pfizer,2,COVCKD,0
TEST,20200824,Pfizer,2,COVDIAB,0
TEST,20200824,Pfizer,2,COVOBES,0
TEST,20200824,Pfizer,2,COVSICKLE,0
TEST,20200824,Pfizer,2,IMMUNOSUPPR,0
TEST,20200824,Pfizer,2,any_risk_factors,0
TEST,20200824,UKN,1,CV,0
TEST,20200824,UKN,1,COVCANCER,0
TEST,20200824,UKN,1,COVCOPD,0
TEST,20200824,UKN,1,COVHIV,0
TEST,20200824,UKN,1,COVCKD,0
TEST,20200824,UKN,1,COVDIAB,0
TEST,20200824,UKN,1,COVOBES,0
TEST,20200824,UKN,1,COVSICKLE,0
TEST,20200824,UKN,1,IMMUNOSUPPR,0
TEST,20200824,UKN,1,any_risk_factors,0
TEST,20200824,UKN,2,CV,0
TEST,20200824,UKN,2,COVCANCER,0
TEST,20200824,UKN,2,COVCOPD,0
TEST,20200824,UKN,2,COVHIV,0
TEST,20200824,UKN,2,COVCKD,0
TEST,20200824,UKN,2,COVDIAB,0
TEST,20200824,UKN,2,COVOBES,0
TEST,20200824,UKN,2,COVSICKLE,0
TEST,20200824,UKN,2,IMMUNOSUPPR,0
TEST,20200824,UKN,2,any_risk_factors,0
TEST,20200831,AstraZeneca,1,CV,0
TEST,20200831,AstraZeneca,1,COVCANCER,0
TEST,20200831,AstraZeneca,1,COVCOPD,0
TEST,20200831,AstraZeneca,1,COVHIV,0
TEST,20200831,AstraZeneca,1,COVCKD,0
TEST,20200831,AstraZeneca,1,COVDIAB,0
TEST,20200831,AstraZeneca,1,COVOBES,0
TEST,20200831,AstraZeneca,1,COVSICKLE,0
TEST,20200831,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20200831,AstraZeneca,1,any_risk_factors,0
TEST,20200831,AstraZeneca,2,CV,0
TEST,20200831,AstraZeneca,2,COVCANCER,0
TEST,20200831,AstraZeneca,2,COVCOPD,0
TEST,20200831,AstraZeneca,2,COVHIV,0
TEST,20200831,AstraZeneca,2,COVCKD,0
TEST,20200831,AstraZeneca,2,COVDIAB,0
TEST,20200831,AstraZeneca,2,COVOBES,0
TEST,20200831,AstraZeneca,2,COVSICKLE,0
TEST,20200831,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20200831,AstraZeneca,2,any_risk_factors,0
TEST,20200831,J&J,1,CV,0
TEST,20200831,J&J,1,COVCANCER,0
TEST,20200831,J&J,1,COVCOPD,0
TEST,20200831,J&J,1,COVHIV,0
TEST,20200831,J&J,1,COVCKD,0
TEST,20200831,J&J,1,COVDIAB,0
TEST,20200831,J&J,1,COVOBES,0
TEST,20200831,J&J,1,COVSICKLE,0
TEST,20200831,J&J,1,IMMUNOSUPPR,0
TEST,20200831,J&J,1,any_risk_factors,0
TEST,20200831,J&J,2,CV,0
TEST,20200831,J&J,2,COVCANCER,0
TEST,20200831,J&J,2,COVCOPD,0
TEST,20200831,J&J,2,COVHIV,0
TEST,20200831,J&J,2,COVCKD,0
TEST,20200831,J&J,2,COVDIAB,0
TEST,20200831,J&J,2,COVOBES,0
TEST,20200831,J&J,2,COVSICKLE,0
TEST,20200831,J&J,2,IMMUNOSUPPR,0
TEST,20200831,J&J,2,any_risk_factors,0
TEST,20200831,Moderna,1,CV,0
TEST,20200831,Moderna,1,COVCANCER,0
TEST,20200831,Moderna,1,COVCOPD,0
TEST,20200831,Moderna,1,COVHIV,0
TEST,20200831,Moderna,1,COVCKD,0
TEST,20200831,Moderna,1,COVDIAB,0
TEST,20200831,Moderna,1,COVOBES,0
TEST,20200831,Moderna,1,COVSICKLE,0
TEST,20200831,Moderna,1,IMMUNOSUPPR,0
TEST,20200831,Moderna,1,any_risk_factors,0
TEST,20200831,Moderna,2,CV,0
TEST,20200831,Moderna,2,COVCANCER,0
TEST,20200831,Moderna,2,COVCOPD,0
TEST,20200831,Moderna,2,COVHIV,0
TEST,20200831,Moderna,2,COVCKD,0
TEST,20200831,Moderna,2,COVDIAB,0
TEST,20200831,Moderna,2,COVOBES,0
TEST,20200831,Moderna,2,COVSICKLE,0
TEST,20200831,Moderna,2,IMMUNOSUPPR,0
TEST,20200831,Moderna,2,any_risk_factors,0
TEST,20200831,Pfizer,1,CV,0
TEST,20200831,Pfizer,1,COVCANCER,0
TEST,20200831,Pfizer,1,COVCOPD,0
TEST,20200831,Pfizer,1,COVHIV,0
TEST,20200831,Pfizer,1,COVCKD,0
TEST,20200831,Pfizer,1,COVDIAB,0
TEST,20200831,Pfizer,1,COVOBES,0
TEST,20200831,Pfizer,1,COVSICKLE,0
TEST,20200831,Pfizer,1,IMMUNOSUPPR,0
TEST,20200831,Pfizer,1,any_risk_factors,0
TEST,20200831,Pfizer,2,CV,0
TEST,20200831,Pfizer,2,COVCANCER,0
TEST,20200831,Pfizer,2,COVCOPD,0
TEST,20200831,Pfizer,2,COVHIV,0
TEST,20200831,Pfizer,2,COVCKD,0
TEST,20200831,Pfizer,2,COVDIAB,0
TEST,20200831,Pfizer,2,COVOBES,0
TEST,20200831,Pfizer,2,COVSICKLE,0
TEST,20200831,Pfizer,2,IMMUNOSUPPR,0
TEST,20200831,Pfizer,2,any_risk_factors,0
TEST,20200831,UKN,1,CV,0
TEST,20200831,UKN,1,COVCANCER,0
TEST,20200831,UKN,1,COVCOPD,0
TEST,20200831,UKN,1,COVHIV,0
TEST,20200831,UKN,1,COVCKD,0
TEST,20200831,UKN,1,COVDIAB,0
TEST,20200831,UKN,1,COVOBES,0
TEST,20200831,UKN,1,COVSICKLE,0
TEST,20200831,UKN,1,IMMUNOSUPPR,0
TEST,20200831,UKN,1,any_risk_factors,0
TEST,20200831,UKN,2,CV,0
TEST,20200831,UKN,2,COVCANCER,0
TEST,20200831,UKN,2,COVCOPD,0
TEST,20200831,UKN,2,COVHIV,0
TEST,20200831,UKN,2,COVCKD,0
TEST,20200831,UKN,2,COVDIAB,0
TEST,20200831,UKN,2,COVOBES,0
TEST,20200831,UKN,2,COVSICKLE,0
TEST,20200831,UKN,2,IMMUNOSUPPR,0
TEST,20200831,UKN,2,any_risk_factors,0
TEST,20200907,AstraZeneca,1,CV,0
TEST,20200907,AstraZeneca,1,COVCANCER,0
TEST,20200907,AstraZeneca,1,COVCOPD,0
TEST,20200907,AstraZeneca,1,COVHIV,0
TEST,20200907,AstraZeneca,1,COVCKD,0
TEST,20200907,AstraZeneca,1,COVDIAB,0
TEST,20200907,AstraZeneca,1,COVOBES,0
TEST,20200907,AstraZeneca,1,COVSICKLE,0
TEST,20200907,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20200907,AstraZeneca,1,any_risk_factors,0
TEST,20200907,AstraZeneca,2,CV,0
TEST,20200907,AstraZeneca,2,COVCANCER,0
TEST,20200907,AstraZeneca,2,COVCOPD,0
TEST,20200907,AstraZeneca,2,COVHIV,0
TEST,20200907,AstraZeneca,2,COVCKD,0
TEST,20200907,AstraZeneca,2,COVDIAB,0
TEST,20200907,AstraZeneca,2,COVOBES,0
TEST,20200907,AstraZeneca,2,COVSICKLE,0
TEST,20200907,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20200907,AstraZeneca,2,any_risk_factors,0
TEST,20200907,J&J,1,CV,0
TEST,20200907,J&J,1,COVCANCER,0
TEST,20200907,J&J,1,COVCOPD,0
TEST,20200907,J&J,1,COVHIV,0
TEST,20200907,J&J,1,COVCKD,0
TEST,20200907,J&J,1,COVDIAB,0
TEST,20200907,J&J,1,COVOBES,0
TEST,20200907,J&J,1,COVSICKLE,0
TEST,20200907,J&J,1,IMMUNOSUPPR,0
TEST,20200907,J&J,1,any_risk_factors,0
TEST,20200907,J&J,2,CV,0
TEST,20200907,J&J,2,COVCANCER,0
TEST,20200907,J&J,2,COVCOPD,0
TEST,20200907,J&J,2,COVHIV,0
TEST,20200907,J&J,2,COVCKD,0
TEST,20200907,J&J,2,COVDIAB,0
TEST,20200907,J&J,2,COVOBES,0
TEST,20200907,J&J,2,COVSICKLE,0
TEST,20200907,J&J,2,IMMUNOSUPPR,0
TEST,20200907,J&J,2,any_risk_factors,0
TEST,20200907,Moderna,1,CV,0
TEST,20200907,Moderna,1,COVCANCER,0
TEST,20200907,Moderna,1,COVCOPD,0
TEST,20200907,Moderna,1,COVHIV,0
TEST,20200907,Moderna,1,COVCKD,0
TEST,20200907,Moderna,1,COVDIAB,0
TEST,20200907,Moderna,1,COVOBES,0
TEST,20200907,Moderna,1,COVSICKLE,0
TEST,20200907,Moderna,1,IMMUNOSUPPR,0
TEST,20200907,Moderna,1,any_risk_factors,0
TEST,20200907,Moderna,2,CV,0
TEST,20200907,Moderna,2,COVCANCER,0
TEST,20200907,Moderna,2,COVCOPD,0
TEST,20200907,Moderna,2,COVHIV,0
TEST,20200907,Moderna,2,COVCKD,0
TEST,20200907,Moderna,2,COVDIAB,0
TEST,20200907,Moderna,2,COVOBES,0
TEST,20200907,Moderna,2,COVSICKLE,0
TEST,20200907,Moderna,2,IMMUNOSUPPR,0
TEST,20200907,Moderna,2,any_risk_factors,0
TEST,20200907,Pfizer,1,CV,0
TEST,20200907,Pfizer,1,COVCANCER,0
TEST,20200907,Pfizer,1,COVCOPD,0
TEST,20200907,Pfizer,1,COVHIV,0
TEST,20200907,Pfizer,1,COVCKD,0
TEST,20200907,Pfizer,1,COVDIAB,0
TEST,20200907,Pfizer,1,COVOBES,0
TEST,20200907,Pfizer,1,COVSICKLE,0
TEST,20200907,Pfizer,1,IMMUNOSUPPR,0
TEST,20200907,Pfizer,1,any_risk_factors,0
TEST,20200907,Pfizer,2,CV,0
TEST,20200907,Pfizer,2,COVCANCER,0
TEST,20200907,Pfizer,2,COVCOPD,0
TEST,20200907,Pfizer,2,COVHIV,0
TEST,20200907,Pfizer,2,COVCKD,0
TEST,20200907,Pfizer,2,COVDIAB,0
TEST,20200907,Pfizer,2,COVOBES,0
TEST,20200907,Pfizer,2,COVSICKLE,0
TEST,20200907,Pfizer,2,IMMUNOSUPPR,0
TEST,20200907,Pfizer,2,any_risk_factors,0
TEST,20200907,UKN,1,CV,0
TEST,20200907,UKN,1,COVCANCER,0
TEST,20200907,UKN,1,COVCOPD,0
TEST,20200907,UKN,1,COVHIV,0
TEST,20200907,UKN,1,COVCKD,0
TEST,20200907,UKN,1,COVDIAB,0
TEST,20200907,UKN,1,COVOBES,0
TEST,20200907,UKN,1,COVSICKLE,0
TEST,20200907,UKN,1,IMMUNOSUPPR,0
TEST,20200907,UKN,1,any_risk_factors,0
TEST,20200907,UKN,2,CV,0
TEST,20200907,UKN,2,COVCANCER,0
TEST,20200907,UKN,2,COVCOPD,0
TEST,20200907,UKN,2,COVHIV,0
TEST,20200907,UKN,2,COVCKD,0
TEST,20200907,UKN,2,COVDIAB,0
TEST,20200907,UKN,2,COVOBES,0
TEST,20200907,UKN,2,COVSICKLE,0
TEST,20200907,UKN,2,IMMUNOSUPPR,0
TEST,20200907,UKN,2,any_risk_factors,0
TEST,20200914,AstraZeneca,1,CV,0
TEST,20200914,AstraZeneca,1,COVCANCER,0
TEST,20200914,AstraZeneca,1,COVCOPD,0
TEST,20200914,AstraZeneca,1,COVHIV,0
TEST,20200914,AstraZeneca,1,COVCKD,0
TEST,20200914,AstraZeneca,1,COVDIAB,0
TEST,20200914,AstraZeneca,1,COVOBES,0
TEST,20200914,AstraZeneca,1,COVSICKLE,0
TEST,20200914,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20200914,AstraZeneca,1,any_risk_factors,0
TEST,20200914,AstraZeneca,2,CV,0
TEST,20200914,AstraZeneca,2,COVCANCER,0
TEST,20200914,AstraZeneca,2,COVCOPD,0
TEST,20200914,AstraZeneca,2,COVHIV,0
TEST,20200914,AstraZeneca,2,COVCKD,0
TEST,20200914,AstraZeneca,2,COVDIAB,0
TEST,20200914,AstraZeneca,2,COVOBES,0
TEST,20200914,AstraZeneca,2,COVSICKLE,0
TEST,20200914,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20200914,AstraZeneca,2,any_risk_factors,0
TEST,20200914,J&J,1,CV,0
TEST,20200914,J&J,1,COVCANCER,0
TEST,20200914,J&J,1,COVCOPD,0
TEST,20200914,J&J,1,COVHIV,0
TEST,20200914,J&J,1,COVCKD,0
TEST,20200914,J&J,1,COVDIAB,0
TEST,20200914,J&J,1,COVOBES,0
TEST,20200914,J&J,1,COVSICKLE,0
TEST,20200914,J&J,1,IMMUNOSUPPR,0
TEST,20200914,J&J,1,any_risk_factors,0
TEST,20200914,J&J,2,CV,0
TEST,20200914,J&J,2,COVCANCER,0
TEST,20200914,J&J,2,COVCOPD,0
TEST,20200914,J&J,2,COVHIV,0
TEST,20200914,J&J,2,COVCKD,0
TEST,20200914,J&J,2,COVDIAB,0
TEST,20200914,J&J,2,COVOBES,0
TEST,20200914,J&J,2,COVSICKLE,0
TEST,20200914,J&J,2,IMMUNOSUPPR,0
TEST,20200914,J&J,2,any_risk_factors,0
TEST,20200914,Moderna,1,CV,0
TEST,20200914,Moderna,1,COVCANCER,0
TEST,20200914,Moderna,1,COVCOPD,0
TEST,20200914,Moderna,1,COVHIV,0
TEST,20200914,Moderna,1,COVCKD,0
TEST,20200914,Moderna,1,COVDIAB,0
TEST,20200914,Moderna,1,COVOBES,0
TEST,20200914,Moderna,1,COVSICKLE,0
TEST,20200914,Moderna,1,IMMUNOSUPPR,0
TEST,20200914,Moderna,1,any_risk_factors,0
TEST,20200914,Moderna,2,CV,0
TEST,20200914,Moderna,2,COVCANCER,0
TEST,20200914,Moderna,2,COVCOPD,0
TEST,20200914,Moderna,2,COVHIV,0
TEST,20200914,Moderna,2,COVCKD,0
TEST,20200914,Moderna,2,COVDIAB,0
TEST,20200914,Moderna,2,COVOBES,0
TEST,20200914,Moderna,2,COVSICKLE,0
TEST,20200914,Moderna,2,IMMUNOSUPPR,0
TEST,20200914,Moderna,2,any_risk_factors,0
TEST,20200914,Pfizer,1,CV,0
