datasource,week,vx_manufacturer,dose,ageband,AESI,Numerator,IR,lb,ub
TEST,20210118,none,no_dose,60-69,MISCC_broad,0,0,0,401000.96
TEST,20210125,none,no_dose,60-69,MISCC_broad,0,0,0,401000.96
TEST,20210201,none,no_dose,60-69,MISCC_broad,0,0,0,401000.96
TEST,20210208,none,no_dose,60-69,MISCC_broad,0,0,0,401000.96
TEST,20210215,none,no_dose,60-69,MISCC_broad,0,0,0,401000.96
TEST,20210222,none,no_dose,60-69,MISCC_broad,0,0,0,401000.96
TEST,20210301,none,no_dose,60-69,MISCC_broad,0,0,0,407058.37
TEST,20210308,none,no_dose,60-69,MISCC_broad,0,0,0,409532.89
TEST,20210315,none,no_dose,60-69,MISCC_broad,0,0,0,409532.89
TEST,20210322,none,no_dose,60-69,MISCC_broad,0,0,0,409532.89
TEST,20210329,none,no_dose,60-69,MISCC_broad,0,0,0,409532.89
TEST,20200106,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200113,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200120,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200127,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200203,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200210,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200217,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200224,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200302,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200309,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200316,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200323,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200330,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200406,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200413,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200420,none,no_dose,70-79,MISCC_broad,0,0,0,427734.36
TEST,20200427,none,no_dose,70-79,MISCC_broad,0,0,0,431847.19
TEST,20200504,none,no_dose,70-79,MISCC_broad,0,0,0,437455.59
TEST,20200511,none,no_dose,70-79,MISCC_broad,0,0,0,437455.59
TEST,20200518,none,no_dose,70-79,MISCC_broad,0,0,0,437455.59
TEST,20200525,none,no_dose,70-79,MISCC_broad,0,0,0,437455.59
TEST,20200601,none,no_dose,70-79,MISCC_broad,0,0,0,437455.59
TEST,20200608,none,no_dose,70-79,MISCC_broad,0,0,0,437455.59
TEST,20200615,none,no_dose,70-79,MISCC_broad,0,0,0,446146.76
TEST,20200622,none,no_dose,70-79,MISCC_broad,0,0,0,447628.98
TEST,20200629,none,no_dose,70-79,MISCC_broad,0,0,0,447628.98
TEST,20200706,none,no_dose,70-79,MISCC_broad,0,0,0,447628.98
TEST,20200713,none,no_dose,70-79,MISCC_broad,0,0,0,450623.15
TEST,20200720,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20200727,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20200803,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20200810,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20200817,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20200824,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20200831,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20200907,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20200914,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20200921,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20200928,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20201005,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20201012,none,no_dose,70-79,MISCC_broad,0,0,0,458286.81
TEST,20201019,none,no_dose,70-79,MISCC_broad,0,0,0,467834.45
TEST,20201026,none,no_dose,70-79,MISCC_broad,0,0,0,469464.54
TEST,20201102,none,no_dose,70-79,MISCC_broad,0,0,0,469464.54
TEST,20201109,none,no_dose,70-79,MISCC_broad,0,0,0,477788.38
TEST,20201116,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20201123,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20201130,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20201207,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20201214,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20201221,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20201228,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20210104,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20210111,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20210118,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20210125,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20210201,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20210208,none,no_dose,70-79,MISCC_broad,0,0,0,481201.15
TEST,20210215,none,no_dose,70-79,MISCC_broad,0,0,0,493539.64
TEST,20210222,none,no_dose,70-79,MISCC_broad,0,0,0,493539.64
TEST,20210301,none,no_dose,70-79,MISCC_broad,0,0,0,502747.47
TEST,20210308,none,no_dose,70-79,MISCC_broad,0,0,0,506527.53
TEST,20210315,none,no_dose,70-79,MISCC_broad,0,0,0,506527.53
TEST,20210322,none,no_dose,70-79,MISCC_broad,0,0,0,506527.53
TEST,20210329,none,no_dose,70-79,MISCC_broad,0,0,0,518216.62
TEST,20200106,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200113,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200120,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200127,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200203,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200210,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200217,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200224,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200302,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200309,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200316,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200323,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200330,none,no_dose,80+,MISCC_broad,0,0,0,520217.46
TEST,20200406,none,no_dose,80+,MISCC_broad,0,0,0,530457.96
TEST,20200413,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200420,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200427,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200504,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200511,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200518,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200525,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200601,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200608,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200615,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200622,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200629,none,no_dose,80+,MISCC_broad,0,0,0,534667.94
TEST,20200706,none,no_dose,80+,MISCC_broad,0,0,0,541109.73
TEST,20200713,none,no_dose,80+,MISCC_broad,0,0,0,549944.17
TEST,20200720,none,no_dose,80+,MISCC_broad,0,0,0,549944.17
TEST,20200727,none,no_dose,80+,MISCC_broad,0,0,0,549944.17
TEST,20200803,none,no_dose,80+,MISCC_broad,0,0,0,549944.17
TEST,20200810,none,no_dose,80+,MISCC_broad,0,0,0,554470.46
TEST,20200817,none,no_dose,80+,MISCC_broad,0,0,0,566119
TEST,20200824,none,no_dose,80+,MISCC_broad,0,0,0,566119
TEST,20200831,none,no_dose,80+,MISCC_broad,0,0,0,566119
TEST,20200907,none,no_dose,80+,MISCC_broad,0,0,0,566119
TEST,20200914,none,no_dose,80+,MISCC_broad,0,0,0,566119
TEST,20200921,none,no_dose,80+,MISCC_broad,0,0,0,566119
TEST,20200928,none,no_dose,80+,MISCC_broad,0,0,0,566119
TEST,20201005,none,no_dose,80+,MISCC_broad,0,0,0,566119
TEST,20201012,none,no_dose,80+,MISCC_broad,0,0,0,573346.05
TEST,20201019,none,no_dose,80+,MISCC_broad,0,0,0,601501.44
TEST,20201026,none,no_dose,80+,MISCC_broad,0,0,0,612437.83
TEST,20201102,none,no_dose,80+,MISCC_broad,0,0,0,620904.71
TEST,20201109,none,no_dose,80+,MISCC_broad,0,0,0,620904.71
TEST,20201116,none,no_dose,80+,MISCC_broad,0,0,0,620904.71
TEST,20201123,none,no_dose,80+,MISCC_broad,0,0,0,623779.27
TEST,20201130,none,no_dose,80+,MISCC_broad,0,0,0,641601.53
TEST,20201207,none,no_dose,80+,MISCC_broad,0,0,0,641601.53
TEST,20201214,none,no_dose,80+,MISCC_broad,0,0,0,641601.53
TEST,20201221,none,no_dose,80+,MISCC_broad,0,0,0,641601.53
TEST,20201228,none,no_dose,80+,MISCC_broad,0,0,0,641601.53
TEST,20210104,none,no_dose,80+,MISCC_broad,0,0,0,641601.53
TEST,20210111,none,no_dose,80+,MISCC_broad,0,0,0,641601.53
TEST,20210118,none,no_dose,80+,MISCC_broad,0,0,0,641601.53
TEST,20210125,none,no_dose,80+,MISCC_broad,0,0,0,641601.53
TEST,20210201,none,no_dose,80+,MISCC_broad,0,0,0,654059.82
TEST,20210208,none,no_dose,80+,MISCC_broad,0,0,0,663725.72
TEST,20210215,none,no_dose,80+,MISCC_broad,0,0,0,663725.72
TEST,20210222,none,no_dose,80+,MISCC_broad,0,0,0,663725.72
TEST,20210301,none,no_dose,80+,MISCC_broad,0,0,0,663725.72
TEST,20210308,none,no_dose,80+,MISCC_broad,0,0,0,680486.48
TEST,20210315,none,no_dose,80+,MISCC_broad,0,0,0,687430.21
TEST,20210322,none,no_dose,80+,MISCC_broad,0,0,0,687430.21
TEST,20210329,none,no_dose,80+,MISCC_broad,0,0,0,698115.66
TEST,20210308,Pfizer,1,80+,MISCC_broad,0,0,0,26947264.41
TEST,20210315,Pfizer,1,80+,MISCC_broad,0,0,0,19248046.01
TEST,20210322,Pfizer,1,80+,MISCC_broad,0,0,0,19248046.01
TEST,20210329,Pfizer,1,80+,MISCC_broad,0,0,0,13473632.21
TEST,20210329,AstraZeneca,1,40-49,MISCC_broad,0,0,0,19248046.01
TEST,20210301,Pfizer,1,50-59,MISCC_broad,0,0,0,33684080.52
TEST,20210329,Pfizer,2,50-59,MISCC_broad,0,0,0,22456053.68
TEST,20210329,AstraZeneca,1,70-79,MISCC_broad,0,0,0,134736322.06
TEST,20200106,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,49939.33
TEST,20200113,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,50293.51
TEST,20200120,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,50387.55
TEST,20200127,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,50387.55
TEST,20200203,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,50387.55
TEST,20200210,none,no_dose,all_birth_cohorts,MISCC_broad,1,13726.04,347.51,76476.62
TEST,20200217,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,50652.75
TEST,20200224,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,50767.27
TEST,20200302,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,50786.4
TEST,20200309,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,50863.09
TEST,20200316,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51036.49
TEST,20200323,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51055.82
TEST,20200330,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51113.93
TEST,20200406,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51289.05
TEST,20200413,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51328.12
TEST,20200420,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51328.12
TEST,20200427,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51485.03
TEST,20200504,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51603.34
TEST,20200511,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51722.2
TEST,20200518,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51742.06
TEST,20200525,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51742.06
TEST,20200601,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51742.06
TEST,20200608,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,51742.06
TEST,20200615,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52082.07
TEST,20200622,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52223.38
TEST,20200629,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52304.47
TEST,20200706,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52365.46
TEST,20200713,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52487.85
TEST,20200720,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52590.29
TEST,20200727,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52590.29
TEST,20200803,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52590.29
TEST,20200810,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52631.38
TEST,20200817,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52734.37
TEST,20200824,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52734.37
TEST,20200831,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,52796.36
TEST,20200907,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,53024.92
TEST,20200914,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,53024.92
TEST,20200921,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,53024.92
TEST,20200928,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,53024.92
TEST,20201005,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,53171.4
TEST,20201012,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,53234.42
TEST,20201019,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,53637.07
TEST,20201026,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,53916.1
TEST,20201102,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,54067.54
TEST,20201109,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,54176.25
TEST,20201116,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,54219.85
TEST,20201123,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,54241.68
TEST,20201130,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,54482.94
TEST,20201207,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,54793.14
TEST,20201214,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,54994.42
TEST,20201221,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,55106.88
TEST,20201228,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,55151.99
TEST,20210104,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,55219.8
TEST,20210111,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,55310.48
TEST,20210118,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,55310.48
TEST,20210125,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,55333.19
TEST,20210201,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,55630.19
TEST,20210208,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,55953.62
TEST,20210215,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,56116.75
TEST,20210222,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,56116.75
TEST,20210301,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,56445.88
TEST,20210308,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,57091.66
TEST,20210315,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,57752.39
TEST,20210322,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,57926.19
TEST,20210329,none,no_dose,all_birth_cohorts,MISCC_broad,0,0,0,58504.7
TEST,20210201,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,16842040.26
TEST,20210208,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,9624023
TEST,20210215,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,9624023
TEST,20210222,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,9624023
TEST,20210301,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,7485351.23
TEST,20210308,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,3742675.61
TEST,20210315,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,2694726.44
TEST,20210322,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,2495117.08
TEST,20210329,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,2323040.04
TEST,20210315,Pfizer,2,all_birth_cohorts,MISCC_broad,0,0,0,33684080.52
TEST,20210322,Pfizer,2,all_birth_cohorts,MISCC_broad,0,0,0,19248046.01
TEST,20210329,Pfizer,2,all_birth_cohorts,MISCC_broad,0,0,0,10364332.47
TEST,20210104,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,44912107.35
TEST,20210111,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,19248046.01
TEST,20210118,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,19248046.01
TEST,20210125,Pfizer,1,all_birth_cohorts,MISCC_broad,0,0,0,19248046.01
TEST,20210329,AstraZeneca,1,all_birth_cohorts,MISCC_broad,0,0,0,16842040.26
TEST,20200106,none,no_dose,0-59,MISCC_broad,0,0,0,76079.23
TEST,20200113,none,no_dose,0-59,MISCC_broad,0,0,0,76772.83
TEST,20200120,none,no_dose,0-59,MISCC_broad,0,0,0,76992.18
TEST,20200127,none,no_dose,0-59,MISCC_broad,0,0,0,76992.18
TEST,20200203,none,no_dose,0-59,MISCC_broad,0,0,0,76992.18
TEST,20200210,none,no_dose,0-59,MISCC_broad,1,21027.63,532.37,117158.48
TEST,20200217,none,no_dose,0-59,MISCC_broad,0,0,0,77613.09
TEST,20200224,none,no_dose,0-59,MISCC_broad,0,0,0,77882.27
TEST,20200302,none,no_dose,0-59,MISCC_broad,0,0,0,77927.31
TEST,20200309,none,no_dose,0-59,MISCC_broad,0,0,0,78108.01
TEST,20200316,none,no_dose,0-59,MISCC_broad,0,0,0,78244.09
TEST,20200323,none,no_dose,0-59,MISCC_broad,0,0,0,78244.09
TEST,20200330,none,no_dose,0-59,MISCC_broad,0,0,0,78380.64
TEST,20200406,none,no_dose,0-59,MISCC_broad,0,0,0,78563.45
TEST,20200413,none,no_dose,0-59,MISCC_broad,0,0,0,78563.45
TEST,20200420,none,no_dose,0-59,MISCC_broad,0,0,0,78563.45
TEST,20200427,none,no_dose,0-59,MISCC_broad,0,0,0,78793.17
TEST,20200504,none,no_dose,0-59,MISCC_broad,0,0,0,78885.43
TEST,20200511,none,no_dose,0-59,MISCC_broad,0,0,0,79163.53
TEST,20200518,none,no_dose,0-59,MISCC_broad,0,0,0,79210.07
TEST,20200525,none,no_dose,0-59,MISCC_broad,0,0,0,79210.07
TEST,20200601,none,no_dose,0-59,MISCC_broad,0,0,0,79210.07
TEST,20200608,none,no_dose,0-59,MISCC_broad,0,0,0,79210.07
TEST,20200615,none,no_dose,0-59,MISCC_broad,0,0,0,79725.63
TEST,20200622,none,no_dose,0-59,MISCC_broad,0,0,0,80009.69
TEST,20200629,none,no_dose,0-59,MISCC_broad,0,0,0,80200.19
TEST,20200706,none,no_dose,0-59,MISCC_broad,0,0,0,80200.19
TEST,20200713,none,no_dose,0-59,MISCC_broad,0,0,0,80200.19
TEST,20200720,none,no_dose,0-59,MISCC_broad,0,0,0,80200.19
TEST,20200727,none,no_dose,0-59,MISCC_broad,0,0,0,80200.19
TEST,20200803,none,no_dose,0-59,MISCC_broad,0,0,0,80200.19
TEST,20200810,none,no_dose,0-59,MISCC_broad,0,0,0,80200.19
TEST,20200817,none,no_dose,0-59,MISCC_broad,0,0,0,80200.19
TEST,20200824,none,no_dose,0-59,MISCC_broad,0,0,0,80200.19
TEST,20200831,none,no_dose,0-59,MISCC_broad,0,0,0,80343.66
TEST,20200907,none,no_dose,0-59,MISCC_broad,0,0,0,80874.14
TEST,20200914,none,no_dose,0-59,MISCC_broad,0,0,0,80874.14
TEST,20200921,none,no_dose,0-59,MISCC_broad,0,0,0,80874.14
TEST,20200928,none,no_dose,0-59,MISCC_broad,0,0,0,80874.14
TEST,20201005,none,no_dose,0-59,MISCC_broad,0,0,0,80874.14
TEST,20201012,none,no_dose,0-59,MISCC_broad,0,0,0,80874.14
TEST,20201019,none,no_dose,0-59,MISCC_broad,0,0,0,80971.35
TEST,20201026,none,no_dose,0-59,MISCC_broad,0,0,0,81362.51
TEST,20201102,none,no_dose,0-59,MISCC_broad,0,0,0,81559.52
TEST,20201109,none,no_dose,0-59,MISCC_broad,0,0,0,81559.52
TEST,20201116,none,no_dose,0-59,MISCC_broad,0,0,0,81559.52
TEST,20201123,none,no_dose,0-59,MISCC_broad,0,0,0,81559.52
TEST,20201130,none,no_dose,0-59,MISCC_broad,0,0,0,81807.12
TEST,20201207,none,no_dose,0-59,MISCC_broad,0,0,0,82508.46
TEST,20201214,none,no_dose,0-59,MISCC_broad,0,0,0,82965.72
TEST,20201221,none,no_dose,0-59,MISCC_broad,0,0,0,83221.94
TEST,20201228,none,no_dose,0-59,MISCC_broad,0,0,0,83324.87
TEST,20210104,none,no_dose,0-59,MISCC_broad,0,0,0,83479.75
TEST,20210111,none,no_dose,0-59,MISCC_broad,0,0,0,83687.16
TEST,20210118,none,no_dose,0-59,MISCC_broad,0,0,0,83687.16
TEST,20210125,none,no_dose,0-59,MISCC_broad,0,0,0,83739.17
TEST,20210201,none,no_dose,0-59,MISCC_broad,0,0,0,84210.2
TEST,20210208,none,no_dose,0-59,MISCC_broad,0,0,0,84793.15
TEST,20210215,none,no_dose,0-59,MISCC_broad,0,0,0,84793.15
TEST,20210222,none,no_dose,0-59,MISCC_broad,0,0,0,84793.15
TEST,20210301,none,no_dose,0-59,MISCC_broad,0,0,0,85007.14
TEST,20210308,none,no_dose,0-59,MISCC_broad,0,0,0,85983.61
TEST,20210315,none,no_dose,0-59,MISCC_broad,0,0,0,87377.64
TEST,20210322,none,no_dose,0-59,MISCC_broad,0,0,0,87776.11
TEST,20210329,none,no_dose,0-59,MISCC_broad,0,0,0,88584.04
TEST,20210201,Pfizer,1,0-59,MISCC_broad,0,0,0,16842040.26
TEST,20210208,Pfizer,1,0-59,MISCC_broad,0,0,0,9624023
TEST,20210215,Pfizer,1,0-59,MISCC_broad,0,0,0,9624023
TEST,20210222,Pfizer,1,0-59,MISCC_broad,0,0,0,9624023
TEST,20210301,Pfizer,1,0-59,MISCC_broad,0,0,0,7485351.23
TEST,20210308,Pfizer,1,0-59,MISCC_broad,0,0,0,4346332.97
TEST,20210315,Pfizer,1,0-59,MISCC_broad,0,0,0,3133402.84
TEST,20210322,Pfizer,1,0-59,MISCC_broad,0,0,0,2866730.26
TEST,20210329,Pfizer,1,0-59,MISCC_broad,0,0,0,2807006.71
TEST,20210315,Pfizer,2,0-59,MISCC_broad,0,0,0,33684080.52
TEST,20210322,Pfizer,2,0-59,MISCC_broad,0,0,0,19248046.01
TEST,20210329,Pfizer,2,0-59,MISCC_broad,0,0,0,10364332.47
TEST,20210104,Pfizer,1,0-59,MISCC_broad,0,0,0,44912107.35
TEST,20210111,Pfizer,1,0-59,MISCC_broad,0,0,0,19248046.01
TEST,20210118,Pfizer,1,0-59,MISCC_broad,0,0,0,19248046.01
TEST,20210125,Pfizer,1,0-59,MISCC_broad,0,0,0,19248046.01
TEST,20210329,AstraZeneca,1,0-59,MISCC_broad,0,0,0,19248046.01
TEST,20200106,none,no_dose,60+,MISCC_broad,0,0,0,145346.63
TEST,20200113,none,no_dose,60+,MISCC_broad,0,0,0,145818.53
TEST,20200120,none,no_dose,60+,MISCC_broad,0,0,0,145818.53
TEST,20200127,none,no_dose,60+,MISCC_broad,0,0,0,145818.53
TEST,20200203,none,no_dose,60+,MISCC_broad,0,0,0,145818.53
TEST,20200210,none,no_dose,60+,MISCC_broad,0,0,0,145818.53
TEST,20200217,none,no_dose,60+,MISCC_broad,0,0,0,145818.53
TEST,20200224,none,no_dose,60+,MISCC_broad,0,0,0,145818.53
TEST,20200302,none,no_dose,60+,MISCC_broad,0,0,0,145818.53
TEST,20200309,none,no_dose,60+,MISCC_broad,0,0,0,145818.53
TEST,20200316,none,no_dose,60+,MISCC_broad,0,0,0,146771.59
TEST,20200323,none,no_dose,60+,MISCC_broad,0,0,0,146931.65
TEST,20200330,none,no_dose,60+,MISCC_broad,0,0,0,146931.65
TEST,20200406,none,no_dose,60+,MISCC_broad,0,0,0,147737.2
TEST,20200413,none,no_dose,60+,MISCC_broad,0,0,0,148061.89
TEST,20200420,none,no_dose,60+,MISCC_broad,0,0,0,148061.89
TEST,20200427,none,no_dose,60+,MISCC_broad,0,0,0,148551.62
TEST,20200504,none,no_dose,60+,MISCC_broad,0,0,0,149209.66
TEST,20200511,none,no_dose,60+,MISCC_broad,0,0,0,149209.66
TEST,20200518,none,no_dose,60+,MISCC_broad,0,0,0,149209.66
TEST,20200525,none,no_dose,60+,MISCC_broad,0,0,0,149209.66
TEST,20200601,none,no_dose,60+,MISCC_broad,0,0,0,149209.66
TEST,20200608,none,no_dose,60+,MISCC_broad,0,0,0,149209.66
TEST,20200615,none,no_dose,60+,MISCC_broad,0,0,0,150207.72
TEST,20200622,none,no_dose,60+,MISCC_broad,0,0,0,150375.36
TEST,20200629,none,no_dose,60+,MISCC_broad,0,0,0,150375.36
TEST,20200706,none,no_dose,60+,MISCC_broad,0,0,0,150880.54
TEST,20200713,none,no_dose,60+,MISCC_broad,0,0,0,151901.15
TEST,20200720,none,no_dose,60+,MISCC_broad,0,0,0,152762.27
TEST,20200727,none,no_dose,60+,MISCC_broad,0,0,0,152762.27
TEST,20200803,none,no_dose,60+,MISCC_broad,0,0,0,152762.27
TEST,20200810,none,no_dose,60+,MISCC_broad,0,0,0,153109.46
TEST,20200817,none,no_dose,60+,MISCC_broad,0,0,0,153984.37
TEST,20200824,none,no_dose,60+,MISCC_broad,0,0,0,153984.37
TEST,20200831,none,no_dose,60+,MISCC_broad,0,0,0,153984.37
TEST,20200907,none,no_dose,60+,MISCC_broad,0,0,0,153984.37
TEST,20200914,none,no_dose,60+,MISCC_broad,0,0,0,153984.37
TEST,20200921,none,no_dose,60+,MISCC_broad,0,0,0,153984.37
TEST,20200928,none,no_dose,60+,MISCC_broad,0,0,0,153984.37
TEST,20201005,none,no_dose,60+,MISCC_broad,0,0,0,155226.18
TEST,20201012,none,no_dose,60+,MISCC_broad,0,0,0,155764.53
TEST,20201019,none,no_dose,60+,MISCC_broad,0,0,0,158887.17
