datasource,week_since_vaccination,vx_manufacturer,dose,birth_cohort,AESI,Numerator,IR,lb,ub,ageband
TEST,18,Pfizer,1,1980-1989,GENCONV_narrow,0,0,0,124755.85,30-39
TEST,18,Pfizer,1,1990+,GENCONV_narrow,0,0,0,145660.89,<30
TEST,18,Pfizer,1,<1940,GENCONV_narrow,0,0,0,27672.28,80+
TEST,18,Pfizer,1,<1960,GENCONV_narrow,0,0,0,12205.48,60+
TEST,18,Pfizer,1,>1960,GENCONV_narrow,0,0,0,17621.81,
TEST,18,Pfizer,1,all_birth_cohorts,GENCONV_narrow,0,0,0,7210.94,all_birth_cohorts
TEST,19,Pfizer,1,1940-1949,GENCONV_narrow,0,0,0,56635.7,70-79
TEST,19,Pfizer,1,1950-1959,GENCONV_narrow,0,0,0,35541.1,60-69
TEST,19,Pfizer,1,1960-1969,GENCONV_narrow,0,0,0,37107.22,50-59
TEST,19,Pfizer,1,1970-1979,GENCONV_narrow,0,0,0,66339.89,40-49
TEST,19,Pfizer,1,1980-1989,GENCONV_narrow,0,0,0,123724.81,30-39
TEST,19,Pfizer,1,1990+,GENCONV_narrow,0,0,0,145660.89,<30
TEST,19,Pfizer,1,<1940,GENCONV_narrow,0,0,0,27632.55,80+
TEST,19,Pfizer,1,<1960,GENCONV_narrow,0,0,0,12197.75,60+
TEST,19,Pfizer,1,>1960,GENCONV_narrow,0,0,0,17552.93,
TEST,19,Pfizer,1,all_birth_cohorts,GENCONV_narrow,0,0,0,7196.68,all_birth_cohorts
TEST,20,Pfizer,1,1940-1949,GENCONV_narrow,0,0,0,56635.7,70-79
TEST,20,Pfizer,1,1950-1959,GENCONV_narrow,0,0,0,35541.1,60-69
TEST,20,Pfizer,1,1960-1969,GENCONV_narrow,0,0,0,36964.7,50-59
TEST,20,Pfizer,1,1970-1979,GENCONV_narrow,0,0,0,66209.49,40-49
TEST,20,Pfizer,1,1980-1989,GENCONV_narrow,0,0,0,122934.6,30-39
TEST,20,Pfizer,1,1990+,GENCONV_narrow,0,0,0,145660.89,<30
TEST,20,Pfizer,1,<1940,GENCONV_narrow,0,0,0,27592.94,80+
TEST,20,Pfizer,1,<1960,GENCONV_narrow,0,0,0,12190.02,60+
TEST,20,Pfizer,1,>1960,GENCONV_narrow,0,0,0,17495.95,
TEST,20,Pfizer,1,all_birth_cohorts,GENCONV_narrow,0,0,0,7184.4,all_birth_cohorts
TEST,21,Pfizer,1,1940-1949,GENCONV_narrow,0,0,0,56635.7,70-79
TEST,21,Pfizer,1,1950-1959,GENCONV_narrow,0,0,0,35541.1,60-69
TEST,21,Pfizer,1,1960-1969,GENCONV_narrow,0,0,0,36823.26,50-59
TEST,21,Pfizer,1,1970-1979,GENCONV_narrow,0,0,0,66209.49,40-49
TEST,21,Pfizer,1,1980-1989,GENCONV_narrow,0,0,0,122154.42,30-39
TEST,21,Pfizer,1,1990+,GENCONV_narrow,0,0,0,145660.89,<30
TEST,21,Pfizer,1,<1940,GENCONV_narrow,0,0,0,27553.44,80+
TEST,21,Pfizer,1,<1960,GENCONV_narrow,0,0,0,12182.31,60+
TEST,21,Pfizer,1,>1960,GENCONV_narrow,0,0,0,17448.37,
TEST,21,Pfizer,1,all_birth_cohorts,GENCONV_narrow,0,0,0,7173.69,all_birth_cohorts
TEST,22,Pfizer,1,1940-1949,GENCONV_narrow,0,0,0,56635.7,70-79
TEST,22,Pfizer,1,1950-1959,GENCONV_narrow,0,0,0,35541.1,60-69
TEST,22,Pfizer,1,1960-1969,GENCONV_narrow,0,0,0,36732.91,50-59
TEST,22,Pfizer,1,1970-1979,GENCONV_narrow,0,0,0,66209.49,40-49
TEST,22,Pfizer,1,1980-1989,GENCONV_narrow,0,0,0,121384.07,30-39
TEST,22,Pfizer,1,1990+,GENCONV_narrow,0,0,0,145660.89,<30
TEST,22,Pfizer,1,<1940,GENCONV_narrow,0,0,0,27514.05,80+
TEST,22,Pfizer,1,<1960,GENCONV_narrow,0,0,0,12174.6,60+
TEST,22,Pfizer,1,>1960,GENCONV_narrow,0,0,0,17412.29,
TEST,22,Pfizer,1,all_birth_cohorts,GENCONV_narrow,0,0,0,7164.92,all_birth_cohorts
TEST,23,Pfizer,1,1940-1949,GENCONV_narrow,0,0,0,56635.7,70-79
TEST,23,Pfizer,1,1950-1959,GENCONV_narrow,0,0,0,35541.1,60-69
TEST,23,Pfizer,1,1960-1969,GENCONV_narrow,0,0,0,36662.94,50-59
TEST,23,Pfizer,1,1970-1979,GENCONV_narrow,0,0,0,66209.49,40-49
TEST,23,Pfizer,1,1980-1989,GENCONV_narrow,0,0,0,120623.39,30-39
TEST,23,Pfizer,1,1990+,GENCONV_narrow,0,0,0,145660.89,<30
TEST,23,Pfizer,1,<1940,GENCONV_narrow,0,0,0,27474.78,80+
TEST,23,Pfizer,1,<1960,GENCONV_narrow,0,0,0,12166.91,60+
TEST,23,Pfizer,1,>1960,GENCONV_narrow,0,0,0,17380.85,
TEST,23,Pfizer,1,all_birth_cohorts,GENCONV_narrow,0,0,0,7156.93,all_birth_cohorts
TEST,24,Pfizer,1,1940-1949,GENCONV_narrow,0,0,0,56635.7,70-79
TEST,24,Pfizer,1,1950-1959,GENCONV_narrow,0,0,0,35541.1,60-69
TEST,24,Pfizer,1,1960-1969,GENCONV_narrow,0,0,0,36593.24,50-59
TEST,24,Pfizer,1,1970-1979,GENCONV_narrow,0,0,0,66209.49,40-49
TEST,24,Pfizer,1,1980-1989,GENCONV_narrow,0,0,0,119872.17,30-39
TEST,24,Pfizer,1,1990+,GENCONV_narrow,0,0,0,145660.89,<30
TEST,24,Pfizer,1,<1940,GENCONV_narrow,0,0,0,27435.62,80+
TEST,24,Pfizer,1,<1960,GENCONV_narrow,0,0,0,12159.22,60+
TEST,24,Pfizer,1,>1960,GENCONV_narrow,0,0,0,17349.51,
TEST,24,Pfizer,1,all_birth_cohorts,GENCONV_narrow,0,0,0,7148.95,all_birth_cohorts
TEST,25,Pfizer,1,1940-1949,GENCONV_narrow,0,0,0,56635.7,70-79
TEST,25,Pfizer,1,1950-1959,GENCONV_narrow,0,0,0,35541.1,60-69
TEST,25,Pfizer,1,1960-1969,GENCONV_narrow,0,0,0,36563.45,50-59
TEST,25,Pfizer,1,1970-1979,GENCONV_narrow,0,0,0,66209.49,40-49
TEST,25,Pfizer,1,1980-1989,GENCONV_narrow,0,0,0,119341.3,30-39
TEST,25,Pfizer,1,1990+,GENCONV_narrow,0,0,0,145660.89,<30
TEST,25,Pfizer,1,<1940,GENCONV_narrow,0,0,0,27396.57,80+
TEST,25,Pfizer,1,<1960,GENCONV_narrow,0,0,0,12151.54,60+
TEST,25,Pfizer,1,>1960,GENCONV_narrow,0,0,0,17331.66,
TEST,25,Pfizer,1,all_birth_cohorts,GENCONV_narrow,0,0,0,7143.27,all_birth_cohorts
TEST,26,Pfizer,1,1940-1949,GENCONV_narrow,0,0,0,56635.7,70-79
TEST,26,Pfizer,1,1950-1959,GENCONV_narrow,0,0,0,35541.1,60-69
TEST,26,Pfizer,1,1960-1969,GENCONV_narrow,0,0,0,36563.45,50-59
TEST,26,Pfizer,1,1970-1979,GENCONV_narrow,0,0,0,66209.49,40-49
TEST,26,Pfizer,1,1980-1989,GENCONV_narrow,0,0,0,119341.3,30-39
TEST,26,Pfizer,1,1990+,GENCONV_narrow,0,0,0,145660.89,<30
TEST,26,Pfizer,1,<1940,GENCONV_narrow,0,0,0,27391,80+
TEST,26,Pfizer,1,<1960,GENCONV_narrow,0,0,0,12150.45,60+
TEST,26,Pfizer,1,>1960,GENCONV_narrow,0,0,0,17331.66,
TEST,26,Pfizer,1,all_birth_cohorts,GENCONV_narrow,0,0,0,7142.89,all_birth_cohorts
TEST,1,UKN,1,1940-1949,GENCONV_narrow,0,0,0,3849609.2,70-79
TEST,1,UKN,1,1950-1959,GENCONV_narrow,0,0,0,1604003.83,60-69
TEST,1,UKN,1,1960-1969,GENCONV_narrow,0,0,0,1604003.83,50-59
TEST,1,UKN,1,1970-1979,GENCONV_narrow,0,0,0,0,40-49
TEST,1,UKN,1,1980-1989,GENCONV_narrow,0,0,0,0,30-39
TEST,1,UKN,1,1990+,GENCONV_narrow,0,0,0,0,<30
TEST,1,UKN,1,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,1,UKN,1,<1960,GENCONV_narrow,0,0,0,1132238,60+
TEST,1,UKN,1,>1960,GENCONV_narrow,0,0,0,1604003.83,
TEST,1,UKN,1,all_birth_cohorts,GENCONV_narrow,0,0,0,663725.72,all_birth_cohorts
TEST,2,UKN,1,1940-1949,GENCONV_narrow,0,0,0,1924804.6,70-79
TEST,2,UKN,1,1950-1959,GENCONV_narrow,0,0,0,802001.92,60-69
TEST,2,UKN,1,1960-1969,GENCONV_narrow,0,0,0,802001.92,50-59
TEST,2,UKN,1,1970-1979,GENCONV_narrow,0,0,0,0,40-49
TEST,2,UKN,1,1980-1989,GENCONV_narrow,0,0,0,0,30-39
TEST,2,UKN,1,1990+,GENCONV_narrow,0,0,0,0,<30
TEST,2,UKN,1,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,2,UKN,1,<1960,GENCONV_narrow,0,0,0,566119,60+
TEST,2,UKN,1,>1960,GENCONV_narrow,0,0,0,802001.92,
TEST,2,UKN,1,all_birth_cohorts,GENCONV_narrow,0,0,0,331862.86,all_birth_cohorts
TEST,3,UKN,1,1940-1949,GENCONV_narrow,0,0,0,1283203.07,70-79
TEST,3,UKN,1,1950-1959,GENCONV_narrow,0,0,0,561401.34,60-69
TEST,3,UKN,1,1960-1969,GENCONV_narrow,0,0,0,547708.63,50-59
TEST,3,UKN,1,1970-1979,GENCONV_narrow,0,0,0,0,40-49
TEST,3,UKN,1,1980-1989,GENCONV_narrow,0,0,0,0,30-39
TEST,3,UKN,1,1990+,GENCONV_narrow,0,0,0,0,<30
TEST,3,UKN,1,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,3,UKN,1,<1960,GENCONV_narrow,0,0,0,390540.06,60+
TEST,3,UKN,1,>1960,GENCONV_narrow,0,0,0,547708.63,
TEST,3,UKN,1,all_birth_cohorts,GENCONV_narrow,0,0,0,227980.24,all_birth_cohorts
TEST,4,UKN,1,1940-1949,GENCONV_narrow,0,0,0,962402.3,70-79
TEST,4,UKN,1,1950-1959,GENCONV_narrow,0,0,0,471106.02,60-69
TEST,4,UKN,1,1960-1969,GENCONV_narrow,0,0,0,443211.59,50-59
TEST,4,UKN,1,1970-1979,GENCONV_narrow,0,0,0,0,40-49
TEST,4,UKN,1,1980-1989,GENCONV_narrow,0,0,0,0,30-39
TEST,4,UKN,1,1990+,GENCONV_narrow,0,0,0,0,<30
TEST,4,UKN,1,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,4,UKN,1,<1960,GENCONV_narrow,0,0,0,316282.45,60+
TEST,4,UKN,1,>1960,GENCONV_narrow,0,0,0,443211.59,
TEST,4,UKN,1,all_birth_cohorts,GENCONV_narrow,0,0,0,184570.3,all_birth_cohorts
TEST,5,UKN,1,1940-1949,GENCONV_narrow,0,0,0,769921.84,70-79
TEST,5,UKN,1,1950-1959,GENCONV_narrow,0,0,0,410781.47,60-69
TEST,5,UKN,1,1960-1969,GENCONV_narrow,0,0,0,415852.85,50-59
TEST,5,UKN,1,1970-1979,GENCONV_narrow,0,0,0,0,40-49
TEST,5,UKN,1,1980-1989,GENCONV_narrow,0,0,0,0,30-39
TEST,5,UKN,1,1990+,GENCONV_narrow,0,0,0,0,<30
TEST,5,UKN,1,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,5,UKN,1,<1960,GENCONV_narrow,0,0,0,267865.45,60+
TEST,5,UKN,1,>1960,GENCONV_narrow,0,0,0,415852.85,
TEST,5,UKN,1,all_birth_cohorts,GENCONV_narrow,0,0,0,162921.79,all_birth_cohorts
TEST,6,UKN,1,1940-1949,GENCONV_narrow,0,0,0,641601.53,70-79
TEST,6,UKN,1,1950-1959,GENCONV_narrow,0,0,0,367128.94,60-69
TEST,6,UKN,1,1960-1969,GENCONV_narrow,0,0,0,410781.47,50-59
TEST,6,UKN,1,1970-1979,GENCONV_narrow,0,0,0,0,40-49
TEST,6,UKN,1,1980-1989,GENCONV_narrow,0,0,0,0,30-39
TEST,6,UKN,1,1990+,GENCONV_narrow,0,0,0,0,<30
TEST,6,UKN,1,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,6,UKN,1,<1960,GENCONV_narrow,0,0,0,233511.82,60+
TEST,6,UKN,1,>1960,GENCONV_narrow,0,0,0,410781.47,
TEST,6,UKN,1,all_birth_cohorts,GENCONV_narrow,0,0,0,148879.91,all_birth_cohorts
TEST,7,UKN,1,1940-1949,GENCONV_narrow,0,0,0,549944.17,70-79
TEST,7,UKN,1,1950-1959,GENCONV_narrow,0,0,0,335164.98,60-69
TEST,7,UKN,1,1960-1969,GENCONV_narrow,0,0,0,410781.47,50-59
TEST,7,UKN,1,1970-1979,GENCONV_narrow,0,0,0,0,40-49
TEST,7,UKN,1,1980-1989,GENCONV_narrow,0,0,0,0,30-39
TEST,7,UKN,1,1990+,GENCONV_narrow,0,0,0,0,<30
TEST,7,UKN,1,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,7,UKN,1,<1960,GENCONV_narrow,0,0,0,208247.79,60+
TEST,7,UKN,1,>1960,GENCONV_narrow,0,0,0,410781.47,
TEST,7,UKN,1,all_birth_cohorts,GENCONV_narrow,0,0,0,138191.1,all_birth_cohorts
TEST,8,UKN,1,1940-1949,GENCONV_narrow,0,0,0,481201.15,70-79
TEST,8,UKN,1,1950-1959,GENCONV_narrow,0,0,0,323108.69,60-69
TEST,8,UKN,1,1960-1969,GENCONV_narrow,0,0,0,410781.47,50-59
TEST,8,UKN,1,1970-1979,GENCONV_narrow,0,0,0,0,40-49
TEST,8,UKN,1,1980-1989,GENCONV_narrow,0,0,0,0,30-39
TEST,8,UKN,1,1990+,GENCONV_narrow,0,0,0,0,<30
TEST,8,UKN,1,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,8,UKN,1,<1960,GENCONV_narrow,0,0,0,193308.93,60+
TEST,8,UKN,1,>1960,GENCONV_narrow,0,0,0,410781.47,
TEST,8,UKN,1,all_birth_cohorts,GENCONV_narrow,0,0,0,131450.07,all_birth_cohorts
TEST,9,UKN,1,1940-1949,GENCONV_narrow,0,0,0,427734.36,70-79
TEST,9,UKN,1,1950-1959,GENCONV_narrow,0,0,0,323108.69,60-69
TEST,9,UKN,1,1960-1969,GENCONV_narrow,0,0,0,410781.47,50-59
TEST,9,UKN,1,1970-1979,GENCONV_narrow,0,0,0,0,40-49
TEST,9,UKN,1,1980-1989,GENCONV_narrow,0,0,0,0,30-39
TEST,9,UKN,1,1990+,GENCONV_narrow,0,0,0,0,<30
TEST,9,UKN,1,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,9,UKN,1,<1960,GENCONV_narrow,0,0,0,184066.01,60+
TEST,9,UKN,1,>1960,GENCONV_narrow,0,0,0,410781.47,
TEST,9,UKN,1,all_birth_cohorts,GENCONV_narrow,0,0,0,127109.74,all_birth_cohorts
TEST,10,UKN,1,1940-1949,GENCONV_narrow,0,0,0,417140.32,70-79
TEST,10,UKN,1,1950-1959,GENCONV_narrow,0,0,0,323108.69,60-69
TEST,10,UKN,1,1960-1969,GENCONV_narrow,0,0,0,410781.47,50-59
TEST,10,UKN,1,1970-1979,GENCONV_narrow,0,0,0,0,40-49
TEST,10,UKN,1,1980-1989,GENCONV_narrow,0,0,0,0,30-39
TEST,10,UKN,1,1990+,GENCONV_narrow,0,0,0,0,<30
TEST,10,UKN,1,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,10,UKN,1,<1960,GENCONV_narrow,0,0,0,182076.11,60+
TEST,10,UKN,1,>1960,GENCONV_narrow,0,0,0,410781.47,
TEST,10,UKN,1,all_birth_cohorts,GENCONV_narrow,0,0,0,126157.6,all_birth_cohorts
TEST,1,AstraZeneca,2,1940-1949,GENCONV_narrow,0,0,0,712890.59,70-79
TEST,1,AstraZeneca,2,1950-1959,GENCONV_narrow,0,0,0,3368408.05,60-69
TEST,1,AstraZeneca,2,1960-1969,GENCONV_narrow,0,0,0,1374860.43,50-59
TEST,1,AstraZeneca,2,1970-1979,GENCONV_narrow,0,0,0,1845703.04,40-49
TEST,1,AstraZeneca,2,1980-1989,GENCONV_narrow,0,0,0,6416015.34,30-39
TEST,1,AstraZeneca,2,1990+,GENCONV_narrow,0,0,0,19248046.01,<30
TEST,1,AstraZeneca,2,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,1,AstraZeneca,2,<1960,GENCONV_narrow,0,0,0,588368.22,60+
TEST,1,AstraZeneca,2,>1960,GENCONV_narrow,0,0,0,677066.95,
TEST,1,AstraZeneca,2,all_birth_cohorts,GENCONV_narrow,0,0,0,314804.49,all_birth_cohorts
TEST,2,AstraZeneca,2,1940-1949,GENCONV_narrow,0,0,0,476100.08,70-79
TEST,2,AstraZeneca,2,1950-1959,GENCONV_narrow,0,0,0,2208792.16,60-69
TEST,2,AstraZeneca,2,1960-1969,GENCONV_narrow,0,0,0,687430.21,50-59
TEST,2,AstraZeneca,2,1970-1979,GENCONV_narrow,0,0,0,976350.16,40-49
TEST,2,AstraZeneca,2,1980-1989,GENCONV_narrow,0,0,0,3208007.67,30-39
TEST,2,AstraZeneca,2,1990+,GENCONV_narrow,0,0,0,9624023,<30
TEST,2,AstraZeneca,2,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,2,AstraZeneca,2,<1960,GENCONV_narrow,0,0,0,391675.35,60+
TEST,2,AstraZeneca,2,>1960,GENCONV_narrow,0,0,0,345477.75,
TEST,2,AstraZeneca,2,all_birth_cohorts,GENCONV_narrow,0,0,0,183564.47,all_birth_cohorts
TEST,3,AstraZeneca,2,1940-1949,GENCONV_narrow,0,0,0,452135.31,70-79
TEST,3,AstraZeneca,2,1950-1959,GENCONV_narrow,0,0,0,1772846.34,60-69
TEST,3,AstraZeneca,2,1960-1969,GENCONV_narrow,0,0,0,458286.81,50-59
TEST,3,AstraZeneca,2,1970-1979,GENCONV_narrow,0,0,0,670329.96,40-49
TEST,3,AstraZeneca,2,1980-1989,GENCONV_narrow,0,0,0,2138671.78,30-39
TEST,3,AstraZeneca,2,1990+,GENCONV_narrow,0,0,0,6416015.34,<30
TEST,3,AstraZeneca,2,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,3,AstraZeneca,2,<1960,GENCONV_narrow,0,0,0,360257.55,60+
TEST,3,AstraZeneca,2,>1960,GENCONV_narrow,0,0,0,232705.22,
TEST,3,AstraZeneca,2,all_birth_cohorts,GENCONV_narrow,0,0,0,141381.24,all_birth_cohorts
TEST,4,AstraZeneca,2,1940-1949,GENCONV_narrow,0,0,0,452135.31,70-79
TEST,4,AstraZeneca,2,1950-1959,GENCONV_narrow,0,0,0,1684204.03,60-69
TEST,4,AstraZeneca,2,1960-1969,GENCONV_narrow,0,0,0,349964.47,50-59
TEST,4,AstraZeneca,2,1970-1979,GENCONV_narrow,0,0,0,510364.86,40-49
TEST,4,AstraZeneca,2,1980-1989,GENCONV_narrow,0,0,0,1604003.83,30-39
TEST,4,AstraZeneca,2,1990+,GENCONV_narrow,0,0,0,4812011.5,<30
TEST,4,AstraZeneca,2,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,4,AstraZeneca,2,<1960,GENCONV_narrow,0,0,0,356445.3,60+
TEST,4,AstraZeneca,2,>1960,GENCONV_narrow,0,0,0,177051.67,
TEST,4,AstraZeneca,2,all_birth_cohorts,GENCONV_narrow,0,0,0,118293.52,all_birth_cohorts
TEST,5,AstraZeneca,2,1940-1949,GENCONV_narrow,0,0,0,452135.31,70-79
TEST,5,AstraZeneca,2,1950-1959,GENCONV_narrow,0,0,0,1684204.03,60-69
TEST,5,AstraZeneca,2,1960-1969,GENCONV_narrow,0,0,0,291007.18,50-59
TEST,5,AstraZeneca,2,1970-1979,GENCONV_narrow,0,0,0,412037.68,40-49
TEST,5,AstraZeneca,2,1980-1989,GENCONV_narrow,0,0,0,1308119.63,30-39
TEST,5,AstraZeneca,2,1990+,GENCONV_narrow,0,0,0,3849609.2,<30
TEST,5,AstraZeneca,2,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,5,AstraZeneca,2,<1960,GENCONV_narrow,0,0,0,356445.3,60+
TEST,5,AstraZeneca,2,>1960,GENCONV_narrow,0,0,0,145190,
TEST,5,AstraZeneca,2,all_birth_cohorts,GENCONV_narrow,0,0,0,103167.17,all_birth_cohorts
TEST,6,AstraZeneca,2,1940-1949,GENCONV_narrow,0,0,0,452135.31,70-79
TEST,6,AstraZeneca,2,1950-1959,GENCONV_narrow,0,0,0,1684204.03,60-69
TEST,6,AstraZeneca,2,1960-1969,GENCONV_narrow,0,0,0,263671.86,50-59
TEST,6,AstraZeneca,2,1970-1979,GENCONV_narrow,0,0,0,354569.27,40-49
TEST,6,AstraZeneca,2,1980-1989,GENCONV_narrow,0,0,0,1171620.19,30-39
TEST,6,AstraZeneca,2,1990+,GENCONV_narrow,0,0,0,3208007.67,<30
TEST,6,AstraZeneca,2,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,6,AstraZeneca,2,<1960,GENCONV_narrow,0,0,0,356445.3,60+
TEST,6,AstraZeneca,2,>1960,GENCONV_narrow,0,0,0,128565.19,
TEST,6,AstraZeneca,2,all_birth_cohorts,GENCONV_narrow,0,0,0,94485.5,all_birth_cohorts
TEST,7,AstraZeneca,2,1940-1949,GENCONV_narrow,0,0,0,452135.31,70-79
TEST,7,AstraZeneca,2,1950-1959,GENCONV_narrow,0,0,0,1684204.03,60-69
TEST,7,AstraZeneca,2,1960-1969,GENCONV_narrow,0,0,0,250905.63,50-59
TEST,7,AstraZeneca,2,1970-1979,GENCONV_narrow,0,0,0,335164.98,40-49
TEST,7,AstraZeneca,2,1980-1989,GENCONV_narrow,0,0,0,1104396.08,30-39
TEST,7,AstraZeneca,2,1990+,GENCONV_narrow,0,0,0,2749720.86,<30
TEST,7,AstraZeneca,2,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,7,AstraZeneca,2,<1960,GENCONV_narrow,0,0,0,356445.3,60+
TEST,7,AstraZeneca,2,>1960,GENCONV_narrow,0,0,0,121384.07,
TEST,7,AstraZeneca,2,all_birth_cohorts,GENCONV_narrow,0,0,0,90548.6,all_birth_cohorts
TEST,8,AstraZeneca,2,1940-1949,GENCONV_narrow,0,0,0,452135.31,70-79
TEST,8,AstraZeneca,2,1950-1959,GENCONV_narrow,0,0,0,1684204.03,60-69
TEST,8,AstraZeneca,2,1960-1969,GENCONV_narrow,0,0,0,246318.69,50-59
TEST,8,AstraZeneca,2,1970-1979,GENCONV_narrow,0,0,0,331862.86,40-49
TEST,8,AstraZeneca,2,1980-1989,GENCONV_narrow,0,0,0,1095417.25,30-39
TEST,8,AstraZeneca,2,1990+,GENCONV_narrow,0,0,0,2641888.67,<30
TEST,8,AstraZeneca,2,<1940,GENCONV_narrow,0,0,0,0,80+
TEST,8,AstraZeneca,2,<1960,GENCONV_narrow,0,0,0,356445.3,60+
TEST,8,AstraZeneca,2,>1960,GENCONV_narrow,0,0,0,119553.08,
TEST,8,AstraZeneca,2,all_birth_cohorts,GENCONV_narrow,0,0,0,89525.8,all_birth_cohorts
TEST,1,Moderna,2,1940-1949,GENCONV_narrow,0,0,0,1924804.6,70-79
TEST,1,Moderna,2,1950-1959,GENCONV_narrow,0,0,0,874911.18,60-69
TEST,1,Moderna,2,1960-1969,GENCONV_narrow,0,0,0,1871337.81,50-59
TEST,1,Moderna,2,1970-1979,GENCONV_narrow,0,0,0,2406005.75,40-49
TEST,1,Moderna,2,1980-1989,GENCONV_narrow,0,0,0,9624023,30-39
TEST,1,Moderna,2,1990+,GENCONV_narrow,0,0,0,3849609.2,<30
TEST,1,Moderna,2,<1940,GENCONV_narrow,0,0,0,19248046.01,80+
TEST,1,Moderna,2,<1960,GENCONV_narrow,0,0,0,583274.12,60+
TEST,1,Moderna,2,>1960,GENCONV_narrow,0,0,0,761222.16,
TEST,1,Moderna,2,all_birth_cohorts,GENCONV_narrow,0,0,0,330236.08,all_birth_cohorts
TEST,2,Moderna,2,1940-1949,GENCONV_narrow,0,0,0,962402.3,70-79
TEST,2,Moderna,2,1950-1959,GENCONV_narrow,0,0,0,453657.65,60-69
TEST,2,Moderna,2,1960-1969,GENCONV_narrow,0,0,0,955576.75,50-59
TEST,2,Moderna,2,1970-1979,GENCONV_narrow,0,0,0,1203002.88,40-49
TEST,2,Moderna,2,1980-1989,GENCONV_narrow,0,0,0,4812011.5,30-39
TEST,2,Moderna,2,1990+,GENCONV_narrow,0,0,0,1924804.6,<30
TEST,2,Moderna,2,<1940,GENCONV_narrow,0,0,0,9624023,80+
TEST,2,Moderna,2,<1960,GENCONV_narrow,0,0,0,298750.16,60+
TEST,2,Moderna,2,>1960,GENCONV_narrow,0,0,0,383864.17,
TEST,2,Moderna,2,all_birth_cohorts,GENCONV_narrow,0,0,0,168000.4,all_birth_cohorts
TEST,3,Moderna,2,1940-1949,GENCONV_narrow,0,0,0,641601.53,70-79
TEST,3,Moderna,2,1950-1959,GENCONV_narrow,0,0,0,308321.1,60-69
TEST,3,Moderna,2,1960-1969,GENCONV_narrow,0,0,0,660472.17,50-59
TEST,3,Moderna,2,1970-1979,GENCONV_narrow,0,0,0,802001.92,40-49
TEST,3,Moderna,2,1980-1989,GENCONV_narrow,0,0,0,3208007.67,30-39
TEST,3,Moderna,2,1990+,GENCONV_narrow,0,0,0,1283203.07,<30
TEST,3,Moderna,2,<1940,GENCONV_narrow,0,0,0,6416015.34,80+
TEST,3,Moderna,2,<1960,GENCONV_narrow,0,0,0,201701.08,60+
TEST,3,Moderna,2,>1960,GENCONV_narrow,0,0,0,259607.56,
TEST,3,Moderna,2,all_birth_cohorts,GENCONV_narrow,0,0,0,113509.96,all_birth_cohorts
TEST,4,Moderna,2,1940-1949,GENCONV_narrow,0,0,0,486412.72,70-79
TEST,4,Moderna,2,1950-1959,GENCONV_narrow,0,0,0,239318.51,60-69
TEST,4,Moderna,2,1960-1969,GENCONV_narrow,0,0,0,530457.96,50-59
TEST,4,Moderna,2,1970-1979,GENCONV_narrow,0,0,0,612437.83,40-49
TEST,4,Moderna,2,1980-1989,GENCONV_narrow,0,0,0,2542194.76,30-39
TEST,4,Moderna,2,1990+,GENCONV_narrow,0,0,0,1052627.52,<30
TEST,4,Moderna,2,<1940,GENCONV_narrow,0,0,0,4812011.5,80+
TEST,4,Moderna,2,<1960,GENCONV_narrow,0,0,0,155226.18,60+
TEST,4,Moderna,2,>1960,GENCONV_narrow,0,0,0,205704.31,
TEST,4,Moderna,2,all_birth_cohorts,GENCONV_narrow,0,0,0,88467.71,all_birth_cohorts
TEST,5,Moderna,2,1940-1949,GENCONV_narrow,0,0,0,410781.47,70-79
TEST,5,Moderna,2,1950-1959,GENCONV_narrow,0,0,0,202306.79,60-69
TEST,5,Moderna,2,1960-1969,GENCONV_narrow,0,0,0,466215.65,50-59
TEST,5,Moderna,2,1970-1979,GENCONV_narrow,0,0,0,528377.73,40-49
TEST,5,Moderna,2,1980-1989,GENCONV_narrow,0,0,0,2245605.37,30-39
TEST,5,Moderna,2,1990+,GENCONV_narrow,0,0,0,998046.83,<30
TEST,5,Moderna,2,<1940,GENCONV_narrow,0,0,0,3849609.2,80+
TEST,5,Moderna,2,<1960,GENCONV_narrow,0,0,0,130939.09,60+
TEST,5,Moderna,2,>1960,GENCONV_narrow,0,0,0,182322.49,
TEST,5,Moderna,2,all_birth_cohorts,GENCONV_narrow,0,0,0,76208.33,all_birth_cohorts
TEST,6,Moderna,2,1940-1949,GENCONV_narrow,0,0,0,357390.77,70-79
