datasource,week_since_vaccination,vx_manufacturer,dose,birth_cohort,COVID,Numerator,IR,lb,ub,ageband
TEST,19,AstraZeneca,1,1960-1969,L3,0,0,0,6416015.34,50-59
TEST,20,AstraZeneca,1,1960-1969,L3,0,0,0,16842040.26,50-59
TEST,23,Pfizer,2,1980-1989,L3,0,0,0,33684080.52,30-39
TEST,22,Pfizer,2,1950-1959,L3,0,0,0,3133402.84,60-69
TEST,8,Pfizer,1,1940-1949,L3,0,0,0,1308119.63,70-79
TEST,14,Pfizer,1,<1940,L3,0,0,0,1347363.22,80+
TEST,15,Pfizer,1,<1940,L3,0,0,0,1531094.57,80+
TEST,16,Pfizer,1,<1940,L3,0,0,0,2041459.43,80+
TEST,17,Pfizer,1,<1940,L3,0,0,0,2807006.71,80+
TEST,6,Pfizer,2,1990+,L3,0,0,0,1013055.05,<30
TEST,7,Pfizer,2,1990+,L3,0,0,0,1013055.05,<30
TEST,8,Pfizer,2,1990+,L3,0,0,0,1013055.05,<30
TEST,9,Pfizer,2,1990+,L3,0,0,0,1052627.52,<30
TEST,10,Pfizer,2,1990+,L3,0,0,0,1069335.89,<30
TEST,11,Pfizer,2,1990+,L3,0,0,0,1069335.89,<30
TEST,12,Pfizer,2,1990+,L3,0,0,0,1069335.89,<30
TEST,13,Pfizer,2,1990+,L3,0,0,0,1069335.89,<30
TEST,14,Pfizer,2,1990+,L3,0,0,0,1069335.89,<30
TEST,15,Pfizer,2,1990+,L3,0,0,0,1086583.24,<30
TEST,16,Pfizer,2,1990+,L3,0,0,0,1203002.88,<30
TEST,17,Pfizer,2,1990+,L3,0,0,0,1480618.92,<30
TEST,18,Pfizer,2,1990+,L3,0,0,0,1749822.36,<30
TEST,19,Pfizer,2,1990+,L3,0,0,0,1749822.36,<30
TEST,20,Pfizer,2,1990+,L3,0,0,0,1749822.36,<30
TEST,21,Pfizer,2,1990+,L3,0,0,0,2173166.48,<30
TEST,22,Pfizer,2,1990+,L3,0,0,0,6736816.1,<30
TEST,9,Moderna,1,1940-1949,L3,0,0,0,3849609.2,70-79
TEST,10,Moderna,1,1940-1949,L3,0,0,0,4491210.74,70-79
TEST,11,Moderna,1,1940-1949,L3,0,0,0,4812011.5,70-79
TEST,12,Moderna,1,1940-1949,L3,0,0,0,4812011.5,70-79
TEST,13,Moderna,1,1940-1949,L3,0,0,0,5858100.96,70-79
TEST,14,Moderna,1,1940-1949,L3,0,0,0,8982421.47,70-79
TEST,15,Moderna,1,1940-1949,L3,0,0,0,9624023,70-79
TEST,16,Moderna,1,1940-1949,L3,0,0,0,10364332.47,70-79
TEST,12,Moderna,2,1960-1969,L3,0,0,0,3208007.67,50-59
TEST,6,Pfizer,1,1980-1989,L3,0,0,0,1548693.36,30-39
TEST,5,Moderna,1,1980-1989,L3,0,0,0,6416015.34,30-39
TEST,6,Moderna,1,1980-1989,L3,0,0,0,6416015.34,30-39
TEST,7,Moderna,1,1980-1989,L3,0,0,0,6416015.34,30-39
TEST,8,Moderna,1,1980-1989,L3,0,0,0,7091385.37,30-39
TEST,10,Pfizer,2,1940-1949,L3,0,0,0,1005494.94,70-79
TEST,18,Pfizer,1,<1940,L3,0,0,0,4210510.06,80+
TEST,8,Moderna,1,1950-1959,L3,0,0,0,4812011.5,60-69
TEST,9,Moderna,1,1950-1959,L3,0,0,0,4812011.5,60-69
TEST,10,Moderna,1,1950-1959,L3,0,0,0,6416015.34,60-69
TEST,1,Moderna,1,<1940,L3,0,0,0,9624023,80+
TEST,2,Moderna,1,<1940,L3,0,0,0,9624023,80+
TEST,3,Moderna,1,<1940,L3,0,0,0,9624023,80+
TEST,4,Moderna,1,<1940,L3,0,0,0,9624023,80+
TEST,5,Moderna,1,<1940,L3,0,0,0,19248046.01,80+
TEST,1,Moderna,2,<1940,L3,0,0,0,9624023,80+
TEST,2,Moderna,2,<1940,L3,0,0,0,9624023,80+
TEST,3,Moderna,2,<1940,L3,0,0,0,9624023,80+
TEST,4,Moderna,2,<1940,L3,0,0,0,9624023,80+
TEST,5,Moderna,2,<1940,L3,0,0,0,9624023,80+
TEST,6,Moderna,2,<1940,L3,0,0,0,11228026.84,80+
TEST,7,Moderna,2,<1940,L3,0,0,0,19248046.01,80+
TEST,8,Moderna,2,<1940,L3,0,0,0,19248046.01,80+
TEST,9,Moderna,2,<1940,L3,0,0,0,19248046.01,80+
TEST,10,Moderna,2,<1940,L3,0,0,0,33684080.52,80+
TEST,5,AstraZeneca,2,1980-1989,L3,0,0,0,1236113.05,30-39
TEST,6,AstraZeneca,2,1980-1989,L3,0,0,0,1663411.38,30-39
TEST,22,Pfizer,2,<1940,L3,0,0,0,3368408.05,80+
TEST,7,UKN,1,1950-1959,L3,0,0,0,1086583.24,60-69
TEST,8,UKN,1,1950-1959,L3,0,0,0,1981416.5,60-69
TEST,8,Pfizer,1,1960-1969,L3,0,0,0,821562.94,50-59
TEST,9,Pfizer,1,1960-1969,L3,0,0,0,998046.83,50-59
TEST,10,Pfizer,1,1960-1969,L3,0,0,0,1060915.92,50-59
TEST,11,Pfizer,1,1960-1969,L3,0,0,0,1069335.89,50-59
TEST,12,Pfizer,1,1960-1969,L3,0,0,0,1141833.24,50-59
TEST,13,Pfizer,1,1960-1969,L3,0,0,0,1203002.88,50-59
TEST,14,Pfizer,1,1960-1969,L3,0,0,0,1213840.74,50-59
TEST,15,Pfizer,1,1960-1969,L3,0,0,0,1283203.07,50-59
TEST,16,Pfizer,1,1960-1969,L3,0,0,0,1604003.83,50-59
TEST,17,Pfizer,1,1960-1969,L3,0,0,0,2173166.48,50-59
TEST,18,Pfizer,1,1960-1969,L3,0,0,0,2406005.75,50-59
TEST,19,Pfizer,1,1960-1969,L3,0,0,0,2406005.75,50-59
TEST,20,Pfizer,1,1960-1969,L3,0,0,0,2542194.76,50-59
TEST,21,Pfizer,1,1960-1969,L3,0,0,0,2866730.26,50-59
TEST,22,Pfizer,1,1960-1969,L3,0,0,0,3849609.2,50-59
TEST,23,Pfizer,1,1960-1969,L3,0,0,0,4812011.5,50-59
TEST,24,Pfizer,1,1960-1969,L3,0,0,0,7485351.23,50-59
TEST,25,Pfizer,1,1960-1969,L3,0,0,0,33684080.52,50-59
TEST,13,AstraZeneca,1,1950-1959,L3,0,0,0,3962833,60-69
TEST,5,AstraZeneca,2,1950-1959,L3,0,0,0,11228026.84,60-69
TEST,14,AstraZeneca,1,1970-1979,L3,0,0,0,1663411.38,40-49
TEST,9,Pfizer,1,1940-1949,L3,0,0,0,1772846.34,70-79
TEST,10,Pfizer,1,1940-1949,L3,0,0,0,2866730.26,70-79
TEST,11,Pfizer,1,1940-1949,L3,0,0,0,4646080.07,70-79
TEST,12,Pfizer,1,1940-1949,L3,0,0,0,5614013.42,70-79
TEST,13,Pfizer,1,1940-1949,L3,0,0,0,13473632.21,70-79
TEST,14,Pfizer,1,1940-1949,L3,0,0,0,19248046.01,70-79
TEST,15,Pfizer,1,1940-1949,L3,0,0,0,19248046.01,70-79
TEST,16,Pfizer,1,1940-1949,L3,0,0,0,134736322.06,70-79
TEST,14,AstraZeneca,1,1980-1989,L3,0,0,0,9624023,30-39
TEST,15,AstraZeneca,1,1980-1989,L3,0,0,0,9624023,30-39
TEST,16,AstraZeneca,1,1980-1989,L3,0,0,0,9624023,30-39
TEST,17,AstraZeneca,1,1980-1989,L3,0,0,0,10364332.47,30-39
TEST,18,AstraZeneca,1,1980-1989,L3,0,0,0,44912107.35,30-39
TEST,23,Pfizer,2,<1940,L3,0,0,0,44912107.35,80+
TEST,7,Pfizer,1,1980-1989,L3,0,0,0,3454777.49,30-39
TEST,8,Pfizer,1,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,9,Pfizer,1,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,10,Pfizer,1,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,11,Pfizer,1,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,12,Pfizer,1,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,13,Pfizer,1,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,14,Pfizer,1,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,15,Pfizer,1,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,16,Pfizer,1,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,17,Pfizer,1,1980-1989,L3,0,0,0,4646080.07,30-39
TEST,15,AstraZeneca,1,1970-1979,L3,0,0,0,2138671.78,40-49
TEST,16,AstraZeneca,1,1970-1979,L3,0,0,0,2449751.31,40-49
TEST,17,AstraZeneca,1,1970-1979,L3,0,0,0,3062189.14,40-49
TEST,18,AstraZeneca,1,1970-1979,L3,0,0,0,5182166.23,40-49
TEST,19,AstraZeneca,1,1970-1979,L3,0,0,0,12248756.55,40-49
TEST,8,AstraZeneca,2,1990+,L3,0,0,0,16842040.26,<30
TEST,5,Moderna,2,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,6,Moderna,2,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,7,Moderna,2,1980-1989,L3,0,0,0,3849609.2,30-39
TEST,8,Moderna,2,1980-1989,L3,0,0,0,4082918.85,30-39
TEST,9,Moderna,2,1980-1989,L3,0,0,0,4812011.5,30-39
TEST,10,Moderna,2,1980-1989,L3,0,0,0,6124378.28,30-39
TEST,11,Moderna,2,1980-1989,L3,0,0,0,7925666,30-39
TEST,12,Moderna,2,1980-1989,L3,0,0,0,12248756.55,30-39
TEST,7,Pfizer,1,1970-1979,L3,0,0,0,1464525.24,40-49
TEST,8,Pfizer,1,1970-1979,L3,0,0,0,1663411.38,40-49
TEST,9,Pfizer,1,1970-1979,L3,0,0,0,1796484.29,40-49
TEST,10,Pfizer,1,1970-1979,L3,0,0,0,1924804.6,40-49
TEST,11,Pfizer,1,1970-1979,L3,0,0,0,1952700.32,40-49
TEST,12,Pfizer,1,1970-1979,L3,0,0,0,2363795.12,40-49
TEST,13,Pfizer,1,1970-1979,L3,0,0,0,2749720.86,40-49
TEST,14,Pfizer,1,1970-1979,L3,0,0,0,2749720.86,40-49
TEST,15,Pfizer,1,1970-1979,L3,0,0,0,2749720.86,40-49
TEST,16,Pfizer,1,1970-1979,L3,0,0,0,2994140.49,40-49
TEST,17,Pfizer,1,1970-1979,L3,0,0,0,3962833,40-49
TEST,18,Pfizer,1,1970-1979,L3,0,0,0,4812011.5,40-49
TEST,19,Pfizer,1,1970-1979,L3,0,0,0,4812011.5,40-49
TEST,20,Pfizer,1,1970-1979,L3,0,0,0,7485351.23,40-49
TEST,21,Pfizer,1,1970-1979,L3,0,0,0,9624023,40-49
TEST,22,Pfizer,1,1970-1979,L3,0,0,0,13473632.21,40-49
TEST,13,Moderna,2,1960-1969,L3,0,0,0,7091385.37,50-59
TEST,11,Moderna,2,1940-1949,L3,0,0,0,4491210.74,70-79
TEST,12,Moderna,2,1940-1949,L3,0,0,0,5614013.42,70-79
TEST,13,Moderna,2,1940-1949,L3,0,0,0,6736816.1,70-79
TEST,18,Pfizer,1,1980-1989,L3,0,0,0,6416015.34,30-39
TEST,19,Pfizer,1,1980-1989,L3,0,0,0,8421020.13,30-39
TEST,20,Pfizer,1,1980-1989,L3,0,0,0,12248756.55,30-39
TEST,21,Pfizer,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,22,Pfizer,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,23,Pfizer,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,24,Pfizer,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,25,Pfizer,1,1980-1989,L3,0,0,0,26947264.41,30-39
TEST,13,AstraZeneca,1,1990+,L3,0,0,0,7091385.37,<30
TEST,14,Moderna,2,1940-1949,L3,0,0,0,9624023,70-79
TEST,15,Moderna,2,1940-1949,L3,0,0,0,13473632.21,70-79
TEST,12,Moderna,2,1990+,L3,0,0,0,4812011.5,<30
TEST,13,Moderna,2,1990+,L3,0,0,0,4812011.5,<30
TEST,14,Moderna,2,1990+,L3,0,0,0,5614013.42,<30
TEST,15,Moderna,2,1990+,L3,0,0,0,6416015.34,<30
TEST,16,Moderna,2,1990+,L3,0,0,0,6416015.34,<30
TEST,17,Moderna,2,1990+,L3,0,0,0,6736816.1,<30
TEST,19,Pfizer,1,1990+,L3,0,0,0,19248046.01,<30
TEST,20,Pfizer,1,1990+,L3,0,0,0,19248046.01,<30
TEST,21,Pfizer,1,1990+,L3,0,0,0,19248046.01,<30
TEST,22,Pfizer,1,1990+,L3,0,0,0,44912107.35,<30
TEST,11,Moderna,2,1950-1959,L3,0,0,0,3368408.05,60-69
TEST,12,Moderna,2,1950-1959,L3,0,0,0,4082918.85,60-69
TEST,13,Moderna,2,1950-1959,L3,0,0,0,6416015.34,60-69
TEST,14,Moderna,2,1950-1959,L3,0,0,0,6416015.34,60-69
TEST,15,Moderna,2,1950-1959,L3,0,0,0,7485351.23,60-69
TEST,16,Moderna,2,1950-1959,L3,0,0,0,9624023,60-69
TEST,17,Moderna,2,1950-1959,L3,0,0,0,12248756.55,60-69
TEST,9,Moderna,1,1980-1989,L3,0,0,0,11228026.84,30-39
TEST,14,Moderna,2,1960-1969,L3,0,0,0,9624023,50-59
TEST,15,Moderna,2,1960-1969,L3,0,0,0,16842040.26,50-59
TEST,11,Pfizer,2,1940-1949,L3,0,0,0,1497070.25,70-79
TEST,12,Pfizer,2,1940-1949,L3,0,0,0,1663411.38,70-79
TEST,13,Pfizer,2,1940-1949,L3,0,0,0,2010989.88,70-79
TEST,14,Pfizer,2,1940-1949,L3,0,0,0,2495117.08,70-79
TEST,15,Pfizer,2,1940-1949,L3,0,0,0,2866730.26,70-79
TEST,7,AstraZeneca,2,1980-1989,L3,0,0,0,3133402.84,30-39
TEST,23,Pfizer,2,1950-1959,L3,0,0,0,22456053.68,60-69
TEST,19,Pfizer,1,<1940,L3,0,0,0,6416015.34,80+
TEST,20,Pfizer,1,<1940,L3,0,0,0,6416015.34,80+
TEST,21,Pfizer,1,<1940,L3,0,0,0,6736816.1,80+
TEST,22,Pfizer,1,<1940,L3,0,0,0,9624023,80+
TEST,23,Pfizer,1,<1940,L3,0,0,0,9624023,80+
TEST,24,Pfizer,1,<1940,L3,0,0,0,9624023,80+
TEST,25,Pfizer,1,<1940,L3,0,0,0,13473632.21,80+
TEST,16,Pfizer,2,1940-1949,L3,0,0,0,3742675.61,70-79
TEST,11,Moderna,1,1950-1959,L3,0,0,0,9624023,60-69
TEST,12,Moderna,1,1950-1959,L3,0,0,0,9624023,60-69
TEST,13,Moderna,1,1950-1959,L3,0,0,0,9624023,60-69
TEST,8,AstraZeneca,2,1960-1969,L3,0,0,0,7091385.37,50-59
TEST,17,Pfizer,2,1940-1949,L3,0,0,0,4812011.5,70-79
TEST,18,Pfizer,2,1940-1949,L3,0,0,0,4812011.5,70-79
TEST,19,Pfizer,2,1940-1949,L3,0,0,0,4812011.5,70-79
TEST,20,Pfizer,2,1940-1949,L3,0,0,0,4812011.5,70-79
TEST,21,Pfizer,2,1940-1949,L3,0,0,0,6124378.28,70-79
TEST,22,Pfizer,2,1940-1949,L3,0,0,0,16842040.26,70-79
TEST,9,UKN,1,1950-1959,L3,0,0,0,4210510.06,60-69
TEST,10,UKN,1,1950-1959,L3,0,0,0,19248046.01,60-69
TEST,16,Moderna,2,1960-1969,L3,0,0,0,19248046.01,50-59
TEST,17,Moderna,2,1960-1969,L3,0,0,0,19248046.01,50-59
TEST,18,Moderna,2,1960-1969,L3,0,0,0,19248046.01,50-59
TEST,19,Moderna,2,1960-1969,L3,0,0,0,44912107.35,50-59
TEST,14,AstraZeneca,1,1990+,L3,0,0,0,19248046.01,<30
TEST,15,AstraZeneca,1,1990+,L3,0,0,0,19248046.01,<30
TEST,16,AstraZeneca,1,1990+,L3,0,0,0,19248046.01,<30
TEST,17,AstraZeneca,1,1990+,L3,0,0,0,19248046.01,<30
TEST,18,AstraZeneca,1,1990+,L3,0,0,0,22456053.68,<30
TEST,8,AstraZeneca,2,1980-1989,L3,0,0,0,33684080.52,30-39
TEST,17,Moderna,1,1940-1949,L3,0,0,0,19248046.01,70-79
TEST,18,Moderna,1,1940-1949,L3,0,0,0,19248046.01,70-79
TEST,19,Moderna,1,1940-1949,L3,0,0,0,44912107.35,70-79
TEST,18,Moderna,2,1990+,L3,0,0,0,9624023,<30
TEST,19,Moderna,2,1990+,L3,0,0,0,12248756.55,<30
TEST,20,Moderna,2,1990+,L3,0,0,0,67368161.03,<30
TEST,11,Pfizer,1,1950-1959,L3,0,0,0,6416015.34,60-69
TEST,12,Pfizer,1,1950-1959,L3,0,0,0,6416015.34,60-69
TEST,13,Pfizer,1,1950-1959,L3,0,0,0,6416015.34,60-69
TEST,14,Pfizer,1,1950-1959,L3,0,0,0,6416015.34,60-69
TEST,15,Pfizer,1,1950-1959,L3,0,0,0,6416015.34,60-69
TEST,16,Pfizer,1,1950-1959,L3,0,0,0,8421020.13,60-69
TEST,17,Pfizer,1,1950-1959,L3,0,0,0,67368161.03,60-69
TEST,18,Moderna,2,1950-1959,L3,0,0,0,19248046.01,60-69
TEST,19,Moderna,2,1950-1959,L3,0,0,0,22456053.68,60-69
TEST,23,Pfizer,2,1970-1979,L3,0,0,0,67368161.03,40-49
TEST,14,Moderna,1,1950-1959,L3,0,0,0,33684080.52,60-69
TEST,13,Moderna,2,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,14,Moderna,2,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,15,Moderna,2,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,16,Moderna,2,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,17,Moderna,2,1980-1989,L3,0,0,0,134736322.06,30-39
TEST,23,Pfizer,2,1990+,L3,0,0,0,134736322.06,<30
TEST,26,Pfizer,1,<1940,L3,0,0,0,134736322.06,80+
TEST,23,Pfizer,1,1970-1979,L3,0,0,0,19248046.01,40-49
TEST,24,Pfizer,1,1970-1979,L3,0,0,0,19248046.01,40-49
TEST,25,Pfizer,1,1970-1979,L3,0,0,0,26947264.41,40-49
TEST,12,Moderna,2,1970-1979,L3,0,0,0,9624023,40-49
TEST,13,Moderna,2,1970-1979,L3,0,0,0,16842040.26,40-49
TEST,16,Moderna,2,1940-1949,L3,0,0,0,19248046.01,70-79
TEST,17,Moderna,2,1940-1949,L3,0,0,0,26947264.41,70-79
TEST,10,Moderna,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,11,Moderna,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,12,Moderna,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,13,Moderna,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,14,Moderna,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,15,Moderna,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,16,Moderna,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,17,Moderna,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,18,Moderna,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,19,Moderna,1,1980-1989,L3,0,0,0,19248046.01,30-39
TEST,20,Moderna,1,1980-1989,L3,0,0,0,134736322.06,30-39
TEST,14,Moderna,2,1970-1979,L3,0,0,0,19248046.01,40-49
TEST,15,Moderna,2,1970-1979,L3,0,0,0,33684080.52,40-49
TEST,0,none,no_dose,<1960,L3,6,252.87,92.8,550.39,60+
TEST,1,AstraZeneca,1,<1960,L3,0,0,0,43646.36,60+
TEST,2,AstraZeneca,1,<1960,L3,0,0,0,43816.69,60+
TEST,3,AstraZeneca,1,<1960,L3,0,0,0,43945.31,60+
TEST,4,AstraZeneca,1,<1960,L3,0,0,0,44017.09,60+
TEST,5,AstraZeneca,1,<1960,L3,0,0,0,44703.49,60+
TEST,6,AstraZeneca,1,<1960,L3,0,0,0,45781.96,60+
TEST,7,AstraZeneca,1,<1960,L3,0,0,0,48518.66,60+
TEST,8,AstraZeneca,1,<1960,L3,0,0,0,55039.35,60+
TEST,9,AstraZeneca,1,<1960,L3,0,0,0,62872.76,60+
TEST,1,Pfizer,1,<1960,L3,0,0,0,15470.93,60+
TEST,2,Pfizer,1,<1960,L3,0,0,0,15576.45,60+
TEST,3,Pfizer,1,<1960,L3,0,0,0,17124.6,60+
TEST,10,AstraZeneca,1,<1960,L3,0,0,0,71974.53,60+
TEST,11,AstraZeneca,1,<1960,L3,0,0,0,77882.27,60+
TEST,12,AstraZeneca,1,<1960,L3,0,0,0,96793.33,60+
TEST,1,AstraZeneca,2,<1960,L3,0,0,0,140350.34,60+
TEST,4,Pfizer,1,<1960,L3,0,0,0,39581.76,60+
TEST,1,Pfizer,2,<1960,L3,0,0,0,23864.03,60+
TEST,2,Pfizer,2,<1960,L3,0,0,0,24900.45,60+
TEST,3,Pfizer,2,<1960,L3,0,0,0,25034.62,60+
TEST,4,Pfizer,2,<1960,L3,0,0,0,25165.54,60+
TEST,5,Pfizer,2,<1960,L3,0,0,0,26465.59,60+
TEST,6,Pfizer,2,<1960,L3,0,0,0,28814.44,60+
TEST,7,Pfizer,2,<1960,L3,0,0,0,30973.87,60+
TEST,8,Pfizer,2,<1960,L3,0,0,0,37158.39,60+
TEST,9,Pfizer,2,<1960,L3,0,0,0,46605.44,60+
TEST,10,Pfizer,2,<1960,L3,0,0,0,62726.41,60+
TEST,11,Pfizer,2,<1960,L3,0,0,0,84580.24,60+
TEST,12,Pfizer,2,<1960,L3,0,0,0,103484.12,60+
TEST,13,Pfizer,2,<1960,L3,0,0,0,126751.01,60+
TEST,14,Pfizer,2,<1960,L3,0,0,0,213190.38,60+
TEST,15,Pfizer,2,<1960,L3,0,0,0,341970.36,60+
TEST,16,Pfizer,2,<1960,L3,0,0,0,433235.76,60+
TEST,17,Pfizer,2,<1960,L3,0,0,0,516231.12,60+
TEST,18,Pfizer,2,<1960,L3,0,0,0,615234.35,60+
TEST,19,Pfizer,2,<1960,L3,0,0,0,641601.53,60+
TEST,20,Pfizer,2,<1960,L3,0,0,0,641601.53,60+
TEST,21,Pfizer,2,<1960,L3,0,0,0,740309.46,60+
TEST,5,Pfizer,1,<1960,L3,0,0,0,60610.13,60+
TEST,6,Pfizer,1,<1960,L3,0,0,0,94817.96,60+
TEST,2,AstraZeneca,2,<1960,L3,0,0,0,314070.68,60+
TEST,1,Moderna,1,<1960,L3,0,0,0,160400.38,60+
TEST,2,Moderna,1,<1960,L3,0,0,0,160400.38,60+
TEST,3,Moderna,1,<1960,L3,0,0,0,160975.3,60+
TEST,4,Moderna,1,<1960,L3,0,0,0,176125.91,60+
TEST,5,Moderna,1,<1960,L3,0,0,0,429096.57,60+
TEST,6,Moderna,1,<1960,L3,0,0,0,638560.77,60+
TEST,7,Moderna,1,<1960,L3,0,0,0,1259217.96,60+
TEST,8,Moderna,1,<1960,L3,0,0,0,1820761.11,60+
TEST,3,AstraZeneca,2,<1960,L3,0,0,0,1036433.25,60+
TEST,13,AstraZeneca,1,<1960,L3,0,0,0,650900.11,60+
TEST,1,Moderna,2,<1960,L3,0,0,0,208893.52,60+
TEST,2,Moderna,2,<1960,L3,0,0,0,225311.58,60+
TEST,3,Moderna,2,<1960,L3,0,0,0,226447.6,60+
TEST,4,Moderna,2,<1960,L3,0,0,0,243206.36,60+
TEST,5,Moderna,2,<1960,L3,0,0,0,271099.24,60+
TEST,6,Moderna,2,<1960,L3,0,0,0,289755.53,60+
TEST,7,Moderna,2,<1960,L3,0,0,0,319280.38,60+
TEST,8,Moderna,2,<1960,L3,0,0,0,409532.89,60+
TEST,9,Moderna,2,<1960,L3,0,0,0,506527.53,60+
TEST,10,Moderna,2,<1960,L3,0,0,0,922851.52,60+
TEST,7,Pfizer,1,<1960,L3,0,0,0,178695.39,60+
TEST,8,Pfizer,1,<1960,L3,0,0,0,211185.46,60+
TEST,9,Pfizer,1,<1960,L3,0,0,0,244975.13,60+
TEST,10,Pfizer,1,<1960,L3,0,0,0,299414.05,60+
TEST,11,Pfizer,1,<1960,L3,0,0,0,395121.18,60+
TEST,12,Pfizer,1,<1960,L3,0,0,0,486412.72,60+
TEST,1,UKN,1,<1960,L3,0,0,0,338533.47,60+
TEST,2,UKN,1,<1960,L3,0,0,0,359296.86,60+
TEST,3,UKN,1,<1960,L3,0,0,0,415852.85,60+
TEST,4,UKN,1,<1960,L3,0,0,0,512305.41,60+
TEST,5,UKN,1,<1960,L3,0,0,0,583274.12,60+
TEST,4,AstraZeneca,2,<1960,L3,0,0,0,3286251.76,60+
TEST,6,UKN,1,<1960,L3,0,0,0,638560.77,60+
TEST,7,UKN,1,<1960,L3,0,0,0,670329.96,60+
TEST,8,UKN,1,<1960,L3,0,0,0,929216.01,60+
TEST,9,UKN,1,<1960,L3,0,0,0,1247558.54,60+
TEST,10,UKN,1,<1960,L3,0,0,0,6416015.34,60+
TEST,13,Pfizer,1,<1960,L3,0,0,0,677066.95,60+
TEST,14,AstraZeneca,1,<1960,L3,0,0,0,7925666,60+
TEST,15,AstraZeneca,1,<1960,L3,0,0,0,67368161.03,60+
TEST,22,Pfizer,2,<1960,L3,0,0,0,1480618.92,60+
TEST,14,Pfizer,1,<1960,L3,0,0,0,1052627.52,60+
TEST,15,Pfizer,1,<1960,L3,0,0,0,1161520.02,60+
TEST,16,Pfizer,1,<1960,L3,0,0,0,1623329.18,60+
TEST,17,Pfizer,1,<1960,L3,0,0,0,2694726.44,60+
TEST,9,Moderna,1,<1960,L3,0,0,0,2138671.78,60+
TEST,10,Moderna,1,<1960,L3,0,0,0,2641888.67,60+
TEST,11,Moderna,1,<1960,L3,0,0,0,3208007.67,60+
TEST,12,Moderna,1,<1960,L3,0,0,0,3208007.67,60+
TEST,13,Moderna,1,<1960,L3,0,0,0,3641522.22,60+
TEST,14,Moderna,1,<1960,L3,0,0,0,7091385.37,60+
TEST,15,Moderna,1,<1960,L3,0,0,0,9624023,60+
TEST,16,Moderna,1,<1960,L3,0,0,0,10364332.47,60+
TEST,18,Pfizer,1,<1960,L3,0,0,0,4210510.06,60+
TEST,5,AstraZeneca,2,<1960,L3,0,0,0,11228026.84,60+
TEST,23,Pfizer,2,<1960,L3,0,0,0,14970702.45,60+
TEST,11,Moderna,2,<1960,L3,0,0,0,1924804.6,60+
TEST,12,Moderna,2,<1960,L3,0,0,0,2363795.12,60+
TEST,13,Moderna,2,<1960,L3,0,0,0,3286251.76,60+
TEST,14,Moderna,2,<1960,L3,0,0,0,3849609.2,60+
TEST,15,Moderna,2,<1960,L3,0,0,0,4812011.5,60+
TEST,16,Moderna,2,<1960,L3,0,0,0,6416015.34,60+
TEST,17,Moderna,2,<1960,L3,0,0,0,8421020.13,60+
TEST,19,Pfizer,1,<1960,L3,0,0,0,6416015.34,60+
TEST,20,Pfizer,1,<1960,L3,0,0,0,6416015.34,60+
TEST,21,Pfizer,1,<1960,L3,0,0,0,6736816.1,60+
TEST,22,Pfizer,1,<1960,L3,0,0,0,9624023,60+
TEST,23,Pfizer,1,<1960,L3,0,0,0,9624023,60+
TEST,24,Pfizer,1,<1960,L3,0,0,0,9624023,60+
TEST,25,Pfizer,1,<1960,L3,0,0,0,13473632.21,60+
TEST,17,Moderna,1,<1960,L3,0,0,0,19248046.01,60+
TEST,18,Moderna,1,<1960,L3,0,0,0,19248046.01,60+
TEST,19,Moderna,1,<1960,L3,0,0,0,44912107.35,60+
TEST,18,Moderna,2,<1960,L3,0,0,0,19248046.01,60+
TEST,19,Moderna,2,<1960,L3,0,0,0,22456053.68,60+
TEST,26,Pfizer,1,<1960,L3,0,0,0,134736322.06,60+
TEST,0,none,no_dose,1960-1969,L4,0,0,0,299.27,50-59
TEST,0,none,no_dose,1990+,L4,0,0,0,242.63,<30
