datasource,week_since_vaccination,vx_manufacturer,dose,birth_cohort,AESI,Numerator,IR,lb,ub,ageband
TEST,19,Moderna,1,all_birth_cohorts,MISCC_narrow,0,0,0,12085.06,all_birth_cohorts
TEST,20,Moderna,1,1940-1949,MISCC_narrow,0,0,0,73266.08,70-79
TEST,20,Moderna,1,1950-1959,MISCC_narrow,0,0,0,56516.91,60-69
TEST,20,Moderna,1,1960-1969,MISCC_narrow,0,0,0,39792.18,50-59
TEST,20,Moderna,1,1970-1979,MISCC_narrow,0,0,0,108921.84,40-49
TEST,20,Moderna,1,1980-1989,MISCC_narrow,0,0,0,94751.28,30-39
TEST,20,Moderna,1,1990+,MISCC_narrow,0,0,0,164513.21,<30
TEST,20,Moderna,1,<1940,MISCC_narrow,0,0,0,2138671.78,80+
TEST,20,Moderna,1,<1960,MISCC_narrow,0,0,0,31436.38,60+
TEST,20,Moderna,1,>1960,MISCC_narrow,0,0,0,19629.42,
TEST,20,Moderna,1,all_birth_cohorts,MISCC_narrow,0,0,0,12083.98,all_birth_cohorts
TEST,1,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,61692.46,70-79
TEST,1,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,47077.68,60-69
TEST,1,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,37199.43,50-59
TEST,1,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,58453.94,40-49
TEST,1,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,114864.72,30-39
TEST,1,Pfizer,1,1990+,MISCC_narrow,0,0,0,101229.39,<30
TEST,1,Pfizer,1,<1940,MISCC_narrow,0,0,0,36712.89,80+
TEST,1,Pfizer,1,<1960,MISCC_narrow,0,0,0,15458.5,60+
TEST,1,Pfizer,1,>1960,MISCC_narrow,0,0,0,15981.06,
TEST,1,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,7857.72,all_birth_cohorts
TEST,2,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,30973.87,70-79
TEST,2,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,23588.29,60-69
TEST,2,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,19881.41,50-59
TEST,2,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,31348.61,40-49
TEST,2,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,62697.22,30-39
TEST,2,Pfizer,1,1990+,MISCC_narrow,0,0,0,60311.69,<30
TEST,2,Pfizer,1,<1940,MISCC_narrow,0,0,0,18429.26,80+
TEST,2,Pfizer,1,<1960,MISCC_narrow,0,0,0,7755.5,60+
TEST,2,Pfizer,1,>1960,MISCC_narrow,0,0,0,8716.28,
TEST,2,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,4103.94,all_birth_cohorts
TEST,3,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,21319.04,70-79
TEST,3,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,16080.24,60-69
TEST,3,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,14618.24,50-59
TEST,3,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,22817.33,40-49
TEST,3,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,48327.23,30-39
TEST,3,Pfizer,1,1990+,MISCC_narrow,0,0,0,48483.74,<30
TEST,3,Pfizer,1,<1940,MISCC_narrow,0,0,0,12772.43,80+
TEST,3,Pfizer,1,<1960,MISCC_narrow,0,0,0,5336.51,60+
TEST,3,Pfizer,1,>1960,MISCC_narrow,0,0,0,6512.46,
TEST,3,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2933.07,all_birth_cohorts
TEST,4,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,19011.76,70-79
TEST,4,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,13365.37,60-69
TEST,4,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,12714.57,50-59
TEST,4,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,20059,40-49
TEST,4,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,43407.32,30-39
TEST,4,Pfizer,1,1990+,MISCC_narrow,0,0,0,44837.38,<30
TEST,4,Pfizer,1,<1940,MISCC_narrow,0,0,0,11725.38,80+
TEST,4,Pfizer,1,<1960,MISCC_narrow,0,0,0,4701.36,60+
TEST,4,Pfizer,1,>1960,MISCC_narrow,0,0,0,5752.31,
TEST,4,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2587,all_birth_cohorts
TEST,5,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,17749.48,70-79
TEST,5,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11973.37,60-69
TEST,5,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,11606.2,50-59
TEST,5,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,19100.7,40-49
TEST,5,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,41393.65,30-39
TEST,5,Pfizer,1,1990+,MISCC_narrow,0,0,0,42868.7,<30
TEST,5,Pfizer,1,<1940,MISCC_narrow,0,0,0,11186.08,80+
TEST,5,Pfizer,1,<1960,MISCC_narrow,0,0,0,4361.95,60+
TEST,5,Pfizer,1,>1960,MISCC_narrow,0,0,0,5376.33,
TEST,5,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2408.16,all_birth_cohorts
TEST,6,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,17022.91,70-79
TEST,6,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11400.94,60-69
TEST,6,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,11072.09,50-59
TEST,6,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,18551.06,40-49
TEST,6,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,40316.07,30-39
TEST,6,Pfizer,1,1990+,MISCC_narrow,0,0,0,41856.58,<30
TEST,6,Pfizer,1,<1940,MISCC_narrow,0,0,0,10706.96,80+
TEST,6,Pfizer,1,<1960,MISCC_narrow,0,0,0,4169.21,60+
TEST,6,Pfizer,1,>1960,MISCC_narrow,0,0,0,5183.56,
TEST,6,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2310.69,all_birth_cohorts
TEST,7,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16700.09,70-79
TEST,7,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11298.64,60-69
TEST,7,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,10883.39,50-59
TEST,7,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,18319.01,40-49
TEST,7,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,39851.03,30-39
TEST,7,Pfizer,1,1990+,MISCC_narrow,0,0,0,41317.49,<30
TEST,7,Pfizer,1,<1940,MISCC_narrow,0,0,0,10297.01,80+
TEST,7,Pfizer,1,<1960,MISCC_narrow,0,0,0,4073.29,60+
TEST,7,Pfizer,1,>1960,MISCC_narrow,0,0,0,5108.1,
TEST,7,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2266.19,all_birth_cohorts
TEST,8,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16489.58,70-79
TEST,8,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11232.71,60-69
TEST,8,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,10741.1,50-59
TEST,8,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,18119.46,40-49
TEST,8,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,39442.72,30-39
TEST,8,Pfizer,1,1990+,MISCC_narrow,0,0,0,40940.85,<30
TEST,8,Pfizer,1,<1940,MISCC_narrow,0,0,0,9938.51,80+
TEST,8,Pfizer,1,<1960,MISCC_narrow,0,0,0,3995.38,60+
TEST,8,Pfizer,1,>1960,MISCC_narrow,0,0,0,5048.76,
TEST,8,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2230.36,all_birth_cohorts
TEST,9,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16337.62,70-79
TEST,9,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11189.8,60-69
TEST,9,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,10626.73,50-59
TEST,9,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,17938.53,40-49
TEST,9,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,39042.69,30-39
TEST,9,Pfizer,1,1990+,MISCC_narrow,0,0,0,40632.18,<30
TEST,9,Pfizer,1,<1940,MISCC_narrow,0,0,0,9629.53,80+
TEST,9,Pfizer,1,<1960,MISCC_narrow,0,0,0,3930.46,60+
TEST,9,Pfizer,1,>1960,MISCC_narrow,0,0,0,4998.19,
TEST,9,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2200.24,all_birth_cohorts
TEST,10,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16245.04,70-79
TEST,10,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11159.21,60-69
TEST,10,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,10521.34,50-59
TEST,10,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,17772.9,40-49
TEST,10,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,38650.69,30-39
TEST,10,Pfizer,1,1990+,MISCC_narrow,0,0,0,40376.48,<30
TEST,10,Pfizer,1,<1940,MISCC_narrow,0,0,0,9377.53,80+
TEST,10,Pfizer,1,<1960,MISCC_narrow,0,0,0,3878.87,60+
TEST,10,Pfizer,1,>1960,MISCC_narrow,0,0,0,4951.72,
TEST,10,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2175.06,all_birth_cohorts
TEST,11,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16188.43,70-79
TEST,11,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11139.84,60-69
TEST,11,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,10418.83,50-59
TEST,11,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,17612.59,40-49
TEST,11,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,38266.49,30-39
TEST,11,Pfizer,1,1990+,MISCC_narrow,0,0,0,40123.98,<30
TEST,11,Pfizer,1,<1940,MISCC_narrow,0,0,0,9191.37,80+
TEST,11,Pfizer,1,<1960,MISCC_narrow,0,0,0,3841.16,60+
TEST,11,Pfizer,1,>1960,MISCC_narrow,0,0,0,4906.46,
TEST,11,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2154.47,all_birth_cohorts
TEST,12,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16141.89,70-79
TEST,12,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11120.53,60-69
TEST,12,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,10324.62,50-59
TEST,12,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,17482.33,40-49
TEST,12,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,37889.85,30-39
TEST,12,Pfizer,1,1990+,MISCC_narrow,0,0,0,39874.61,<30
TEST,12,Pfizer,1,<1940,MISCC_narrow,0,0,0,9048.17,80+
TEST,12,Pfizer,1,<1960,MISCC_narrow,0,0,0,3811.06,60+
TEST,12,Pfizer,1,>1960,MISCC_narrow,0,0,0,4865.53,
TEST,12,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2137.11,all_birth_cohorts
TEST,13,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16122.57,70-79
TEST,13,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11101.29,60-69
TEST,13,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,10236.77,50-59
TEST,13,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,17371.88,40-49
TEST,13,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,37520.56,30-39
TEST,13,Pfizer,1,1990+,MISCC_narrow,0,0,0,39628.33,<30
TEST,13,Pfizer,1,<1940,MISCC_narrow,0,0,0,8947.23,80+
TEST,13,Pfizer,1,<1960,MISCC_narrow,0,0,0,3789.73,60+
TEST,13,Pfizer,1,>1960,MISCC_narrow,0,0,0,4827.7,
TEST,13,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2123.1,all_birth_cohorts
TEST,14,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16109.08,70-79
TEST,14,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11082.11,60-69
TEST,14,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,10151.16,50-59
TEST,14,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,17262.82,40-49
TEST,14,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,37158.39,30-39
TEST,14,Pfizer,1,1990+,MISCC_narrow,0,0,0,39396.59,<30
TEST,14,Pfizer,1,<1940,MISCC_narrow,0,0,0,8888.21,80+
TEST,14,Pfizer,1,<1960,MISCC_narrow,0,0,0,3776.14,60+
TEST,14,Pfizer,1,>1960,MISCC_narrow,0,0,0,4790.8,
TEST,14,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2111.69,all_birth_cohorts
TEST,15,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16095.61,70-79
TEST,15,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11063,60-69
TEST,15,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,10071.48,50-59
TEST,15,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,17155.12,40-49
TEST,15,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,36803.15,30-39
TEST,15,Pfizer,1,1990+,MISCC_narrow,0,0,0,39235.97,<30
TEST,15,Pfizer,1,<1940,MISCC_narrow,0,0,0,8836.91,80+
TEST,15,Pfizer,1,<1960,MISCC_narrow,0,0,0,3763.9,60+
TEST,15,Pfizer,1,>1960,MISCC_narrow,0,0,0,4756.46,
TEST,15,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2101.18,all_birth_cohorts
TEST,16,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16093.68,70-79
TEST,16,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11048.49,60-69
TEST,16,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,10008.64,50-59
TEST,16,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,17057.39,40-49
TEST,16,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,36454.63,30-39
TEST,16,Pfizer,1,1990+,MISCC_narrow,0,0,0,39076.66,<30
TEST,16,Pfizer,1,<1940,MISCC_narrow,0,0,0,8798.82,80+
TEST,16,Pfizer,1,<1960,MISCC_narrow,0,0,0,3755.19,60+
TEST,16,Pfizer,1,>1960,MISCC_narrow,0,0,0,4726.76,
TEST,16,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2092.67,all_birth_cohorts
TEST,17,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16093.68,70-79
TEST,17,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11046.68,60-69
TEST,17,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,9962.76,50-59
TEST,17,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,16984.28,40-49
TEST,17,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,36170.82,30-39
TEST,17,Pfizer,1,1990+,MISCC_narrow,0,0,0,38918.64,<30
TEST,17,Pfizer,1,<1940,MISCC_narrow,0,0,0,8771.32,80+
TEST,17,Pfizer,1,<1960,MISCC_narrow,0,0,0,3749.97,60+
TEST,17,Pfizer,1,>1960,MISCC_narrow,0,0,0,4703.82,
TEST,17,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2086.54,all_birth_cohorts
TEST,18,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16093.68,70-79
TEST,18,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11046.68,60-69
TEST,18,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,9921.67,50-59
TEST,18,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,16924.55,40-49
TEST,18,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,35968.05,30-39
TEST,18,Pfizer,1,1990+,MISCC_narrow,0,0,0,38784.2,<30
TEST,18,Pfizer,1,<1940,MISCC_narrow,0,0,0,8753.09,80+
TEST,18,Pfizer,1,<1960,MISCC_narrow,0,0,0,3746.63,60+
TEST,18,Pfizer,1,>1960,MISCC_narrow,0,0,0,4684.69,
TEST,18,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2081.74,all_birth_cohorts
TEST,19,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16093.68,70-79
TEST,19,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11046.68,60-69
TEST,19,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,9880.93,50-59
TEST,19,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,16865.23,40-49
TEST,19,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,35815.08,30-39
TEST,19,Pfizer,1,1990+,MISCC_narrow,0,0,0,38706.21,<30
TEST,19,Pfizer,1,<1940,MISCC_narrow,0,0,0,8741.17,80+
TEST,19,Pfizer,1,<1960,MISCC_narrow,0,0,0,3744.44,60+
TEST,19,Pfizer,1,>1960,MISCC_narrow,0,0,0,4667.32,
TEST,19,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2077.63,all_birth_cohorts
TEST,20,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16093.68,70-79
TEST,20,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11046.68,60-69
TEST,20,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,9842.67,50-59
TEST,20,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,16827.32,40-49
TEST,20,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,35710.66,30-39
TEST,20,Pfizer,1,1990+,MISCC_narrow,0,0,0,38628.53,<30
TEST,20,Pfizer,1,<1940,MISCC_narrow,0,0,0,8729.27,80+
TEST,20,Pfizer,1,<1960,MISCC_narrow,0,0,0,3742.26,60+
TEST,20,Pfizer,1,>1960,MISCC_narrow,0,0,0,4652.98,
TEST,20,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2074.11,all_birth_cohorts
TEST,21,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16093.68,70-79
TEST,21,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11046.68,60-69
TEST,21,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,9808.99,50-59
TEST,21,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,16797.95,40-49
TEST,21,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,35644.53,30-39
TEST,21,Pfizer,1,1990+,MISCC_narrow,0,0,0,38551.17,<30
TEST,21,Pfizer,1,<1940,MISCC_narrow,0,0,0,8717.98,80+
TEST,21,Pfizer,1,<1960,MISCC_narrow,0,0,0,3740.18,60+
TEST,21,Pfizer,1,>1960,MISCC_narrow,0,0,0,4640.96,
TEST,21,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2071.08,all_birth_cohorts
TEST,22,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16093.68,70-79
TEST,22,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11046.68,60-69
TEST,22,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,9784.06,50-59
TEST,22,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,16777.03,40-49
TEST,22,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,35578.64,30-39
TEST,22,Pfizer,1,1990+,MISCC_narrow,0,0,0,38518.1,<30
TEST,22,Pfizer,1,<1940,MISCC_narrow,0,0,0,8710.09,80+
TEST,22,Pfizer,1,<1960,MISCC_narrow,0,0,0,3738.73,60+
TEST,22,Pfizer,1,>1960,MISCC_narrow,0,0,0,4632.18,
TEST,22,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2068.89,all_birth_cohorts
TEST,23,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16093.68,70-79
TEST,23,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11046.68,60-69
TEST,23,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,9764.21,50-59
TEST,23,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,16762.42,40-49
TEST,23,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,35513,30-39
TEST,23,Pfizer,1,1990+,MISCC_narrow,0,0,0,38518.1,<30
TEST,23,Pfizer,1,<1940,MISCC_narrow,0,0,0,8702.21,80+
TEST,23,Pfizer,1,<1960,MISCC_narrow,0,0,0,3737.28,60+
TEST,23,Pfizer,1,>1960,MISCC_narrow,0,0,0,4625.5,
TEST,23,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2067.11,all_birth_cohorts
TEST,24,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16093.68,70-79
TEST,24,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11046.68,60-69
TEST,24,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,9751.49,50-59
TEST,24,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,16747.83,40-49
TEST,24,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,35447.6,30-39
TEST,24,Pfizer,1,1990+,MISCC_narrow,0,0,0,38518.1,<30
TEST,24,Pfizer,1,<1940,MISCC_narrow,0,0,0,8694.35,80+
TEST,24,Pfizer,1,<1960,MISCC_narrow,0,0,0,3735.83,60+
TEST,24,Pfizer,1,>1960,MISCC_narrow,0,0,0,4620.43,
TEST,24,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2065.65,all_birth_cohorts
TEST,25,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16093.68,70-79
TEST,25,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11046.68,60-69
TEST,25,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,9748.67,50-59
TEST,25,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,16737.43,40-49
TEST,25,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,35401.03,30-39
TEST,25,Pfizer,1,1990+,MISCC_narrow,0,0,0,38518.1,<30
TEST,25,Pfizer,1,<1940,MISCC_narrow,0,0,0,8688.74,80+
TEST,25,Pfizer,1,<1960,MISCC_narrow,0,0,0,3734.79,60+
TEST,25,Pfizer,1,>1960,MISCC_narrow,0,0,0,4618.21,
TEST,25,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2064.89,all_birth_cohorts
TEST,26,Pfizer,1,1940-1949,MISCC_narrow,0,0,0,16093.68,70-79
TEST,26,Pfizer,1,1950-1959,MISCC_narrow,0,0,0,11046.68,60-69
TEST,26,Pfizer,1,1960-1969,MISCC_narrow,0,0,0,9748.67,50-59
TEST,26,Pfizer,1,1970-1979,MISCC_narrow,0,0,0,16737.43,40-49
TEST,26,Pfizer,1,1980-1989,MISCC_narrow,0,0,0,35401.03,30-39
TEST,26,Pfizer,1,1990+,MISCC_narrow,0,0,0,38518.1,<30
TEST,26,Pfizer,1,<1940,MISCC_narrow,0,0,0,8688.18,80+
TEST,26,Pfizer,1,<1960,MISCC_narrow,0,0,0,3734.69,60+
TEST,26,Pfizer,1,>1960,MISCC_narrow,0,0,0,4618.21,
TEST,26,Pfizer,1,all_birth_cohorts,MISCC_narrow,0,0,0,2064.86,all_birth_cohorts
TEST,1,UKN,1,1940-1949,MISCC_narrow,0,0,0,1480618.92,70-79
TEST,1,UKN,1,1950-1959,MISCC_narrow,0,0,0,438880.53,60-69
TEST,1,UKN,1,1960-1969,MISCC_narrow,0,0,0,392817.27,50-59
TEST,1,UKN,1,1970-1979,MISCC_narrow,0,0,0,0,40-49
TEST,1,UKN,1,1980-1989,MISCC_narrow,0,0,0,0,30-39
TEST,1,UKN,1,1990+,MISCC_narrow,0,0,0,0,<30
TEST,1,UKN,1,<1940,MISCC_narrow,0,0,0,0,80+
TEST,1,UKN,1,<1960,MISCC_narrow,0,0,0,338533.47,60+
TEST,1,UKN,1,>1960,MISCC_narrow,0,0,0,392817.27,
TEST,1,UKN,1,all_birth_cohorts,MISCC_narrow,0,0,0,181830.39,all_birth_cohorts
TEST,2,UKN,1,1940-1949,MISCC_narrow,0,0,0,761222.16,70-79
TEST,2,UKN,1,1950-1959,MISCC_narrow,0,0,0,226067.65,60-69
TEST,2,UKN,1,1960-1969,MISCC_narrow,0,0,0,196408.63,50-59
TEST,2,UKN,1,1970-1979,MISCC_narrow,0,0,0,0,40-49
TEST,2,UKN,1,1980-1989,MISCC_narrow,0,0,0,0,30-39
TEST,2,UKN,1,1990+,MISCC_narrow,0,0,0,0,<30
TEST,2,UKN,1,<1940,MISCC_narrow,0,0,0,0,80+
TEST,2,UKN,1,<1960,MISCC_narrow,0,0,0,174303.13,60+
TEST,2,UKN,1,>1960,MISCC_narrow,0,0,0,196408.63,
TEST,2,UKN,1,all_birth_cohorts,MISCC_narrow,0,0,0,92348.4,all_birth_cohorts
TEST,3,UKN,1,1940-1949,MISCC_narrow,0,0,0,516231.12,70-79
TEST,3,UKN,1,1950-1959,MISCC_narrow,0,0,0,161167.85,60-69
TEST,3,UKN,1,1960-1969,MISCC_narrow,0,0,0,136097.3,50-59
TEST,3,UKN,1,1970-1979,MISCC_narrow,0,0,0,0,40-49
TEST,3,UKN,1,1980-1989,MISCC_narrow,0,0,0,0,30-39
TEST,3,UKN,1,1990+,MISCC_narrow,0,0,0,0,<30
TEST,3,UKN,1,<1940,MISCC_narrow,0,0,0,0,80+
TEST,3,UKN,1,<1960,MISCC_narrow,0,0,0,122822.54,60+
TEST,3,UKN,1,>1960,MISCC_narrow,0,0,0,136097.3,
TEST,3,UKN,1,all_birth_cohorts,MISCC_narrow,0,0,0,64559.81,all_birth_cohorts
TEST,4,UKN,1,1940-1949,MISCC_narrow,0,0,0,395121.18,70-79
TEST,4,UKN,1,1950-1959,MISCC_narrow,0,0,0,132224.06,60-69
TEST,4,UKN,1,1960-1969,MISCC_narrow,0,0,0,111352.33,50-59
TEST,4,UKN,1,1970-1979,MISCC_narrow,0,0,0,0,40-49
TEST,4,UKN,1,1980-1989,MISCC_narrow,0,0,0,0,30-39
TEST,4,UKN,1,1990+,MISCC_narrow,0,0,0,0,<30
TEST,4,UKN,1,<1940,MISCC_narrow,0,0,0,0,80+
TEST,4,UKN,1,<1960,MISCC_narrow,0,0,0,99070.83,60+
TEST,4,UKN,1,>1960,MISCC_narrow,0,0,0,111352.33,
TEST,4,UKN,1,all_birth_cohorts,MISCC_narrow,0,0,0,52426.58,all_birth_cohorts
TEST,5,UKN,1,1940-1949,MISCC_narrow,0,0,0,322335.7,70-79
TEST,5,UKN,1,1950-1959,MISCC_narrow,0,0,0,114864.72,60-69
TEST,5,UKN,1,1960-1969,MISCC_narrow,0,0,0,103484.12,50-59
TEST,5,UKN,1,1970-1979,MISCC_narrow,0,0,0,0,40-49
TEST,5,UKN,1,1980-1989,MISCC_narrow,0,0,0,0,30-39
TEST,5,UKN,1,1990+,MISCC_narrow,0,0,0,0,<30
TEST,5,UKN,1,<1940,MISCC_narrow,0,0,0,0,80+
TEST,5,UKN,1,<1960,MISCC_narrow,0,0,0,84686.56,60+
TEST,5,UKN,1,>1960,MISCC_narrow,0,0,0,103484.12,
TEST,5,UKN,1,all_birth_cohorts,MISCC_narrow,0,0,0,46573.22,all_birth_cohorts
TEST,6,UKN,1,1940-1949,MISCC_narrow,0,0,0,272194.59,70-79
TEST,6,UKN,1,1950-1959,MISCC_narrow,0,0,0,103088.23,60-69
