datasource,week,vx_manufacturer,dose,ageband,percentage
TEST,20200907,Pfizer,1,30-39,0
TEST,20200907,Pfizer,1,40-49,0
TEST,20200907,Pfizer,1,5-11,0
TEST,20200907,Pfizer,1,50-59,0
TEST,20200907,Pfizer,1,60+,0
TEST,20200907,Pfizer,1,60-69,0
TEST,20200907,Pfizer,1,70-79,0
TEST,20200907,Pfizer,1,80+,0
TEST,20200907,Pfizer,1,all_agebands,0
TEST,20200907,Pfizer,2,0-4,0
TEST,20200907,Pfizer,2,12-17,0
TEST,20200907,Pfizer,2,18-24,0
TEST,20200907,Pfizer,2,25-29,0
TEST,20200907,Pfizer,2,30-39,0
TEST,20200907,Pfizer,2,40-49,0
TEST,20200907,Pfizer,2,5-11,0
TEST,20200907,Pfizer,2,50-59,0
TEST,20200907,Pfizer,2,60+,0
TEST,20200907,Pfizer,2,60-69,0
TEST,20200907,Pfizer,2,70-79,0
TEST,20200907,Pfizer,2,80+,0
TEST,20200907,Pfizer,2,all_agebands,0
TEST,20200907,UKN,1,0-4,0
TEST,20200907,UKN,1,12-17,0
TEST,20200907,UKN,1,18-24,0
TEST,20200907,UKN,1,25-29,0
TEST,20200907,UKN,1,30-39,0
TEST,20200907,UKN,1,40-49,0
TEST,20200907,UKN,1,5-11,0
TEST,20200907,UKN,1,50-59,0
TEST,20200907,UKN,1,60+,0
TEST,20200907,UKN,1,60-69,0
TEST,20200907,UKN,1,70-79,0
TEST,20200907,UKN,1,80+,0
TEST,20200907,UKN,1,all_agebands,0
TEST,20200907,UKN,2,0-4,0
TEST,20200907,UKN,2,12-17,0
TEST,20200907,UKN,2,18-24,0
TEST,20200907,UKN,2,25-29,0
TEST,20200907,UKN,2,30-39,0
TEST,20200907,UKN,2,40-49,0
TEST,20200907,UKN,2,5-11,0
TEST,20200907,UKN,2,50-59,0
TEST,20200907,UKN,2,60+,0
TEST,20200907,UKN,2,60-69,0
TEST,20200907,UKN,2,70-79,0
TEST,20200907,UKN,2,80+,0
TEST,20200907,UKN,2,all_agebands,0
TEST,20200914,AstraZeneca,1,0-4,0
TEST,20200914,AstraZeneca,1,12-17,0
TEST,20200914,AstraZeneca,1,18-24,0
TEST,20200914,AstraZeneca,1,25-29,0
TEST,20200914,AstraZeneca,1,30-39,0
TEST,20200914,AstraZeneca,1,40-49,0
TEST,20200914,AstraZeneca,1,5-11,0
TEST,20200914,AstraZeneca,1,50-59,0
TEST,20200914,AstraZeneca,1,60+,0
TEST,20200914,AstraZeneca,1,60-69,0
TEST,20200914,AstraZeneca,1,70-79,0
TEST,20200914,AstraZeneca,1,80+,0
TEST,20200914,AstraZeneca,1,all_agebands,0
TEST,20200914,AstraZeneca,2,0-4,0
TEST,20200914,AstraZeneca,2,12-17,0
TEST,20200914,AstraZeneca,2,18-24,0
TEST,20200914,AstraZeneca,2,25-29,0
TEST,20200914,AstraZeneca,2,30-39,0
TEST,20200914,AstraZeneca,2,40-49,0
TEST,20200914,AstraZeneca,2,5-11,0
TEST,20200914,AstraZeneca,2,50-59,0
TEST,20200914,AstraZeneca,2,60+,0
TEST,20200914,AstraZeneca,2,60-69,0
TEST,20200914,AstraZeneca,2,70-79,0
TEST,20200914,AstraZeneca,2,80+,0
TEST,20200914,AstraZeneca,2,all_agebands,0
TEST,20200914,J&J,1,0-4,0
TEST,20200914,J&J,1,12-17,0
TEST,20200914,J&J,1,18-24,0
TEST,20200914,J&J,1,25-29,0
TEST,20200914,J&J,1,30-39,0
TEST,20200914,J&J,1,40-49,0
TEST,20200914,J&J,1,5-11,0
TEST,20200914,J&J,1,50-59,0
TEST,20200914,J&J,1,60+,0
TEST,20200914,J&J,1,60-69,0
TEST,20200914,J&J,1,70-79,0
TEST,20200914,J&J,1,80+,0
TEST,20200914,J&J,1,all_agebands,0
TEST,20200914,J&J,2,0-4,0
TEST,20200914,J&J,2,12-17,0
TEST,20200914,J&J,2,18-24,0
TEST,20200914,J&J,2,25-29,0
TEST,20200914,J&J,2,30-39,0
TEST,20200914,J&J,2,40-49,0
TEST,20200914,J&J,2,5-11,0
TEST,20200914,J&J,2,50-59,0
TEST,20200914,J&J,2,60+,0
TEST,20200914,J&J,2,60-69,0
TEST,20200914,J&J,2,70-79,0
TEST,20200914,J&J,2,80+,0
TEST,20200914,J&J,2,all_agebands,0
TEST,20200914,Moderna,1,0-4,0
TEST,20200914,Moderna,1,12-17,0
TEST,20200914,Moderna,1,18-24,0
TEST,20200914,Moderna,1,25-29,0
TEST,20200914,Moderna,1,30-39,0
TEST,20200914,Moderna,1,40-49,0
TEST,20200914,Moderna,1,5-11,0
TEST,20200914,Moderna,1,50-59,0
TEST,20200914,Moderna,1,60+,0
TEST,20200914,Moderna,1,60-69,0
TEST,20200914,Moderna,1,70-79,0
TEST,20200914,Moderna,1,80+,0
TEST,20200914,Moderna,1,all_agebands,0
TEST,20200914,Moderna,2,0-4,0
TEST,20200914,Moderna,2,12-17,0
TEST,20200914,Moderna,2,18-24,0
TEST,20200914,Moderna,2,25-29,0
TEST,20200914,Moderna,2,30-39,0
TEST,20200914,Moderna,2,40-49,0
TEST,20200914,Moderna,2,5-11,0
TEST,20200914,Moderna,2,50-59,0
TEST,20200914,Moderna,2,60+,0
TEST,20200914,Moderna,2,60-69,0
TEST,20200914,Moderna,2,70-79,0
TEST,20200914,Moderna,2,80+,0
TEST,20200914,Moderna,2,all_agebands,0
TEST,20200914,Pfizer,1,0-4,0
TEST,20200914,Pfizer,1,12-17,0
TEST,20200914,Pfizer,1,18-24,0
TEST,20200914,Pfizer,1,25-29,0
TEST,20200914,Pfizer,1,30-39,0
TEST,20200914,Pfizer,1,40-49,0
TEST,20200914,Pfizer,1,5-11,0
TEST,20200914,Pfizer,1,50-59,0
TEST,20200914,Pfizer,1,60+,0
TEST,20200914,Pfizer,1,60-69,0
TEST,20200914,Pfizer,1,70-79,0
TEST,20200914,Pfizer,1,80+,0
TEST,20200914,Pfizer,1,all_agebands,0
TEST,20200914,Pfizer,2,0-4,0
TEST,20200914,Pfizer,2,12-17,0
TEST,20200914,Pfizer,2,18-24,0
TEST,20200914,Pfizer,2,25-29,0
TEST,20200914,Pfizer,2,30-39,0
TEST,20200914,Pfizer,2,40-49,0
TEST,20200914,Pfizer,2,5-11,0
TEST,20200914,Pfizer,2,50-59,0
TEST,20200914,Pfizer,2,60+,0
TEST,20200914,Pfizer,2,60-69,0
TEST,20200914,Pfizer,2,70-79,0
TEST,20200914,Pfizer,2,80+,0
TEST,20200914,Pfizer,2,all_agebands,0
TEST,20200914,UKN,1,0-4,0
TEST,20200914,UKN,1,12-17,0
TEST,20200914,UKN,1,18-24,0
TEST,20200914,UKN,1,25-29,0
TEST,20200914,UKN,1,30-39,0
TEST,20200914,UKN,1,40-49,0
TEST,20200914,UKN,1,5-11,0
TEST,20200914,UKN,1,50-59,0
TEST,20200914,UKN,1,60+,0
TEST,20200914,UKN,1,60-69,0
TEST,20200914,UKN,1,70-79,0
TEST,20200914,UKN,1,80+,0
TEST,20200914,UKN,1,all_agebands,0
TEST,20200914,UKN,2,0-4,0
TEST,20200914,UKN,2,12-17,0
TEST,20200914,UKN,2,18-24,0
TEST,20200914,UKN,2,25-29,0
TEST,20200914,UKN,2,30-39,0
TEST,20200914,UKN,2,40-49,0
TEST,20200914,UKN,2,5-11,0
TEST,20200914,UKN,2,50-59,0
TEST,20200914,UKN,2,60+,0
TEST,20200914,UKN,2,60-69,0
TEST,20200914,UKN,2,70-79,0
TEST,20200914,UKN,2,80+,0
TEST,20200914,UKN,2,all_agebands,0
TEST,20200921,AstraZeneca,1,0-4,0
TEST,20200921,AstraZeneca,1,12-17,0
TEST,20200921,AstraZeneca,1,18-24,0
TEST,20200921,AstraZeneca,1,25-29,0
TEST,20200921,AstraZeneca,1,30-39,0
TEST,20200921,AstraZeneca,1,40-49,0
TEST,20200921,AstraZeneca,1,5-11,0
TEST,20200921,AstraZeneca,1,50-59,0
TEST,20200921,AstraZeneca,1,60+,0
TEST,20200921,AstraZeneca,1,60-69,0
TEST,20200921,AstraZeneca,1,70-79,0
TEST,20200921,AstraZeneca,1,80+,0
TEST,20200921,AstraZeneca,1,all_agebands,0
TEST,20200921,AstraZeneca,2,0-4,0
TEST,20200921,AstraZeneca,2,12-17,0
TEST,20200921,AstraZeneca,2,18-24,0
TEST,20200921,AstraZeneca,2,25-29,0
TEST,20200921,AstraZeneca,2,30-39,0
TEST,20200921,AstraZeneca,2,40-49,0
TEST,20200921,AstraZeneca,2,5-11,0
TEST,20200921,AstraZeneca,2,50-59,0
TEST,20200921,AstraZeneca,2,60+,0
TEST,20200921,AstraZeneca,2,60-69,0
TEST,20200921,AstraZeneca,2,70-79,0
TEST,20200921,AstraZeneca,2,80+,0
TEST,20200921,AstraZeneca,2,all_agebands,0
TEST,20200921,J&J,1,0-4,0
TEST,20200921,J&J,1,12-17,0
TEST,20200921,J&J,1,18-24,0
TEST,20200921,J&J,1,25-29,0
TEST,20200921,J&J,1,30-39,0
TEST,20200921,J&J,1,40-49,0
TEST,20200921,J&J,1,5-11,0
TEST,20200921,J&J,1,50-59,0
TEST,20200921,J&J,1,60+,0
TEST,20200921,J&J,1,60-69,0
TEST,20200921,J&J,1,70-79,0
TEST,20200921,J&J,1,80+,0
TEST,20200921,J&J,1,all_agebands,0
TEST,20200921,J&J,2,0-4,0
TEST,20200921,J&J,2,12-17,0
TEST,20200921,J&J,2,18-24,0
TEST,20200921,J&J,2,25-29,0
TEST,20200921,J&J,2,30-39,0
TEST,20200921,J&J,2,40-49,0
TEST,20200921,J&J,2,5-11,0
TEST,20200921,J&J,2,50-59,0
TEST,20200921,J&J,2,60+,0
TEST,20200921,J&J,2,60-69,0
TEST,20200921,J&J,2,70-79,0
TEST,20200921,J&J,2,80+,0
TEST,20200921,J&J,2,all_agebands,0
TEST,20200921,Moderna,1,0-4,0
TEST,20200921,Moderna,1,12-17,0
TEST,20200921,Moderna,1,18-24,0
TEST,20200921,Moderna,1,25-29,0
TEST,20200921,Moderna,1,30-39,0
TEST,20200921,Moderna,1,40-49,0
TEST,20200921,Moderna,1,5-11,0
TEST,20200921,Moderna,1,50-59,0
TEST,20200921,Moderna,1,60+,0
TEST,20200921,Moderna,1,60-69,0
TEST,20200921,Moderna,1,70-79,0
TEST,20200921,Moderna,1,80+,0
TEST,20200921,Moderna,1,all_agebands,0
TEST,20200921,Moderna,2,0-4,0
TEST,20200921,Moderna,2,12-17,0
TEST,20200921,Moderna,2,18-24,0
TEST,20200921,Moderna,2,25-29,0
TEST,20200921,Moderna,2,30-39,0
TEST,20200921,Moderna,2,40-49,0
TEST,20200921,Moderna,2,5-11,0
TEST,20200921,Moderna,2,50-59,0
TEST,20200921,Moderna,2,60+,0
TEST,20200921,Moderna,2,60-69,0
TEST,20200921,Moderna,2,70-79,0
TEST,20200921,Moderna,2,80+,0
TEST,20200921,Moderna,2,all_agebands,0
TEST,20200921,Pfizer,1,0-4,0
TEST,20200921,Pfizer,1,12-17,0
TEST,20200921,Pfizer,1,18-24,0
TEST,20200921,Pfizer,1,25-29,0
TEST,20200921,Pfizer,1,30-39,0
TEST,20200921,Pfizer,1,40-49,0
TEST,20200921,Pfizer,1,5-11,0
TEST,20200921,Pfizer,1,50-59,0
TEST,20200921,Pfizer,1,60+,0
TEST,20200921,Pfizer,1,60-69,0
TEST,20200921,Pfizer,1,70-79,0
TEST,20200921,Pfizer,1,80+,0
TEST,20200921,Pfizer,1,all_agebands,0
TEST,20200921,Pfizer,2,0-4,0
TEST,20200921,Pfizer,2,12-17,0
TEST,20200921,Pfizer,2,18-24,0
TEST,20200921,Pfizer,2,25-29,0
TEST,20200921,Pfizer,2,30-39,0
TEST,20200921,Pfizer,2,40-49,0
TEST,20200921,Pfizer,2,5-11,0
TEST,20200921,Pfizer,2,50-59,0
TEST,20200921,Pfizer,2,60+,0
TEST,20200921,Pfizer,2,60-69,0
TEST,20200921,Pfizer,2,70-79,0
TEST,20200921,Pfizer,2,80+,0
TEST,20200921,Pfizer,2,all_agebands,0
TEST,20200921,UKN,1,0-4,0
TEST,20200921,UKN,1,12-17,0
TEST,20200921,UKN,1,18-24,0
TEST,20200921,UKN,1,25-29,0
TEST,20200921,UKN,1,30-39,0
TEST,20200921,UKN,1,40-49,0
TEST,20200921,UKN,1,5-11,0
TEST,20200921,UKN,1,50-59,0
TEST,20200921,UKN,1,60+,0
TEST,20200921,UKN,1,60-69,0
TEST,20200921,UKN,1,70-79,0
TEST,20200921,UKN,1,80+,0
TEST,20200921,UKN,1,all_agebands,0
TEST,20200921,UKN,2,0-4,0
TEST,20200921,UKN,2,12-17,0
TEST,20200921,UKN,2,18-24,0
TEST,20200921,UKN,2,25-29,0
TEST,20200921,UKN,2,30-39,0
TEST,20200921,UKN,2,40-49,0
TEST,20200921,UKN,2,5-11,0
TEST,20200921,UKN,2,50-59,0
TEST,20200921,UKN,2,60+,0
TEST,20200921,UKN,2,60-69,0
TEST,20200921,UKN,2,70-79,0
TEST,20200921,UKN,2,80+,0
TEST,20200921,UKN,2,all_agebands,0
TEST,20200928,AstraZeneca,1,0-4,0
TEST,20200928,AstraZeneca,1,12-17,0
TEST,20200928,AstraZeneca,1,18-24,0
TEST,20200928,AstraZeneca,1,25-29,0
TEST,20200928,AstraZeneca,1,30-39,0
TEST,20200928,AstraZeneca,1,40-49,0
TEST,20200928,AstraZeneca,1,5-11,0
TEST,20200928,AstraZeneca,1,50-59,0
TEST,20200928,AstraZeneca,1,60+,0
TEST,20200928,AstraZeneca,1,60-69,0
TEST,20200928,AstraZeneca,1,70-79,0
TEST,20200928,AstraZeneca,1,80+,0
TEST,20200928,AstraZeneca,1,all_agebands,0
TEST,20200928,AstraZeneca,2,0-4,0
TEST,20200928,AstraZeneca,2,12-17,0
TEST,20200928,AstraZeneca,2,18-24,0
TEST,20200928,AstraZeneca,2,25-29,0
TEST,20200928,AstraZeneca,2,30-39,0
TEST,20200928,AstraZeneca,2,40-49,0
TEST,20200928,AstraZeneca,2,5-11,0
TEST,20200928,AstraZeneca,2,50-59,0
TEST,20200928,AstraZeneca,2,60+,0
TEST,20200928,AstraZeneca,2,60-69,0
TEST,20200928,AstraZeneca,2,70-79,0
TEST,20200928,AstraZeneca,2,80+,0
TEST,20200928,AstraZeneca,2,all_agebands,0
TEST,20200928,J&J,1,0-4,0
TEST,20200928,J&J,1,12-17,0
TEST,20200928,J&J,1,18-24,0
TEST,20200928,J&J,1,25-29,0
TEST,20200928,J&J,1,30-39,0
TEST,20200928,J&J,1,40-49,0
TEST,20200928,J&J,1,5-11,0
TEST,20200928,J&J,1,50-59,0
TEST,20200928,J&J,1,60+,0
TEST,20200928,J&J,1,60-69,0
TEST,20200928,J&J,1,70-79,0
TEST,20200928,J&J,1,80+,0
TEST,20200928,J&J,1,all_agebands,0
TEST,20200928,J&J,2,0-4,0
TEST,20200928,J&J,2,12-17,0
TEST,20200928,J&J,2,18-24,0
TEST,20200928,J&J,2,25-29,0
TEST,20200928,J&J,2,30-39,0
TEST,20200928,J&J,2,40-49,0
TEST,20200928,J&J,2,5-11,0
TEST,20200928,J&J,2,50-59,0
TEST,20200928,J&J,2,60+,0
TEST,20200928,J&J,2,60-69,0
TEST,20200928,J&J,2,70-79,0
TEST,20200928,J&J,2,80+,0
TEST,20200928,J&J,2,all_agebands,0
TEST,20200928,Moderna,1,0-4,0
TEST,20200928,Moderna,1,12-17,0
TEST,20200928,Moderna,1,18-24,0
TEST,20200928,Moderna,1,25-29,0
TEST,20200928,Moderna,1,30-39,0
TEST,20200928,Moderna,1,40-49,0
TEST,20200928,Moderna,1,5-11,0
TEST,20200928,Moderna,1,50-59,0
TEST,20200928,Moderna,1,60+,0
TEST,20200928,Moderna,1,60-69,0
TEST,20200928,Moderna,1,70-79,0
TEST,20200928,Moderna,1,80+,0
TEST,20200928,Moderna,1,all_agebands,0
TEST,20200928,Moderna,2,0-4,0
TEST,20200928,Moderna,2,12-17,0
TEST,20200928,Moderna,2,18-24,0
TEST,20200928,Moderna,2,25-29,0
TEST,20200928,Moderna,2,30-39,0
TEST,20200928,Moderna,2,40-49,0
TEST,20200928,Moderna,2,5-11,0
TEST,20200928,Moderna,2,50-59,0
TEST,20200928,Moderna,2,60+,0
TEST,20200928,Moderna,2,60-69,0
TEST,20200928,Moderna,2,70-79,0
TEST,20200928,Moderna,2,80+,0
TEST,20200928,Moderna,2,all_agebands,0
TEST,20200928,Pfizer,1,0-4,0
TEST,20200928,Pfizer,1,12-17,0
TEST,20200928,Pfizer,1,18-24,0
TEST,20200928,Pfizer,1,25-29,0
TEST,20200928,Pfizer,1,30-39,0
TEST,20200928,Pfizer,1,40-49,0
TEST,20200928,Pfizer,1,5-11,0
TEST,20200928,Pfizer,1,50-59,0
TEST,20200928,Pfizer,1,60+,0
TEST,20200928,Pfizer,1,60-69,0
TEST,20200928,Pfizer,1,70-79,0
TEST,20200928,Pfizer,1,80+,0
TEST,20200928,Pfizer,1,all_agebands,0
TEST,20200928,Pfizer,2,0-4,0
TEST,20200928,Pfizer,2,12-17,0
TEST,20200928,Pfizer,2,18-24,0
TEST,20200928,Pfizer,2,25-29,0
TEST,20200928,Pfizer,2,30-39,0
TEST,20200928,Pfizer,2,40-49,0
TEST,20200928,Pfizer,2,5-11,0
TEST,20200928,Pfizer,2,50-59,0
TEST,20200928,Pfizer,2,60+,0
TEST,20200928,Pfizer,2,60-69,0
TEST,20200928,Pfizer,2,70-79,0
TEST,20200928,Pfizer,2,80+,0
TEST,20200928,Pfizer,2,all_agebands,0
TEST,20200928,UKN,1,0-4,0
TEST,20200928,UKN,1,12-17,0
TEST,20200928,UKN,1,18-24,0
TEST,20200928,UKN,1,25-29,0
TEST,20200928,UKN,1,30-39,0
TEST,20200928,UKN,1,40-49,0
TEST,20200928,UKN,1,5-11,0
TEST,20200928,UKN,1,50-59,0
TEST,20200928,UKN,1,60+,0
TEST,20200928,UKN,1,60-69,0
TEST,20200928,UKN,1,70-79,0
TEST,20200928,UKN,1,80+,0
TEST,20200928,UKN,1,all_agebands,0
TEST,20200928,UKN,2,0-4,0
TEST,20200928,UKN,2,12-17,0
TEST,20200928,UKN,2,18-24,0
TEST,20200928,UKN,2,25-29,0
TEST,20200928,UKN,2,30-39,0
TEST,20200928,UKN,2,40-49,0
TEST,20200928,UKN,2,5-11,0
TEST,20200928,UKN,2,50-59,0
TEST,20200928,UKN,2,60+,0
TEST,20200928,UKN,2,60-69,0
TEST,20200928,UKN,2,70-79,0
TEST,20200928,UKN,2,80+,0
TEST,20200928,UKN,2,all_agebands,0
TEST,20201005,AstraZeneca,1,0-4,0
TEST,20201005,AstraZeneca,1,12-17,0
TEST,20201005,AstraZeneca,1,18-24,0
TEST,20201005,AstraZeneca,1,25-29,0
TEST,20201005,AstraZeneca,1,30-39,0
TEST,20201005,AstraZeneca,1,40-49,0
TEST,20201005,AstraZeneca,1,5-11,0
TEST,20201005,AstraZeneca,1,50-59,0
TEST,20201005,AstraZeneca,1,60+,0
TEST,20201005,AstraZeneca,1,60-69,0
TEST,20201005,AstraZeneca,1,70-79,0
TEST,20201005,AstraZeneca,1,80+,0
TEST,20201005,AstraZeneca,1,all_agebands,0
TEST,20201005,AstraZeneca,2,0-4,0
TEST,20201005,AstraZeneca,2,12-17,0
TEST,20201005,AstraZeneca,2,18-24,0
TEST,20201005,AstraZeneca,2,25-29,0
TEST,20201005,AstraZeneca,2,30-39,0
TEST,20201005,AstraZeneca,2,40-49,0
TEST,20201005,AstraZeneca,2,5-11,0
TEST,20201005,AstraZeneca,2,50-59,0
TEST,20201005,AstraZeneca,2,60+,0
TEST,20201005,AstraZeneca,2,60-69,0
TEST,20201005,AstraZeneca,2,70-79,0
TEST,20201005,AstraZeneca,2,80+,0
TEST,20201005,AstraZeneca,2,all_agebands,0
TEST,20201005,J&J,1,0-4,0
TEST,20201005,J&J,1,12-17,0
TEST,20201005,J&J,1,18-24,0
TEST,20201005,J&J,1,25-29,0
TEST,20201005,J&J,1,30-39,0
TEST,20201005,J&J,1,40-49,0
TEST,20201005,J&J,1,5-11,0
TEST,20201005,J&J,1,50-59,0
TEST,20201005,J&J,1,60+,0
TEST,20201005,J&J,1,60-69,0
TEST,20201005,J&J,1,70-79,0
TEST,20201005,J&J,1,80+,0
TEST,20201005,J&J,1,all_agebands,0
TEST,20201005,J&J,2,0-4,0
TEST,20201005,J&J,2,12-17,0
TEST,20201005,J&J,2,18-24,0
TEST,20201005,J&J,2,25-29,0
TEST,20201005,J&J,2,30-39,0
TEST,20201005,J&J,2,40-49,0
TEST,20201005,J&J,2,5-11,0
TEST,20201005,J&J,2,50-59,0
TEST,20201005,J&J,2,60+,0
TEST,20201005,J&J,2,60-69,0
TEST,20201005,J&J,2,70-79,0
TEST,20201005,J&J,2,80+,0
TEST,20201005,J&J,2,all_agebands,0
TEST,20201005,Moderna,1,0-4,0
TEST,20201005,Moderna,1,12-17,0
TEST,20201005,Moderna,1,18-24,0
TEST,20201005,Moderna,1,25-29,0
TEST,20201005,Moderna,1,30-39,0
TEST,20201005,Moderna,1,40-49,0
TEST,20201005,Moderna,1,5-11,0
TEST,20201005,Moderna,1,50-59,0
TEST,20201005,Moderna,1,60+,0
TEST,20201005,Moderna,1,60-69,0
TEST,20201005,Moderna,1,70-79,0
TEST,20201005,Moderna,1,80+,0
TEST,20201005,Moderna,1,all_agebands,0
TEST,20201005,Moderna,2,0-4,0
TEST,20201005,Moderna,2,12-17,0
TEST,20201005,Moderna,2,18-24,0
TEST,20201005,Moderna,2,25-29,0
TEST,20201005,Moderna,2,30-39,0
TEST,20201005,Moderna,2,40-49,0
TEST,20201005,Moderna,2,5-11,0
TEST,20201005,Moderna,2,50-59,0
TEST,20201005,Moderna,2,60+,0
TEST,20201005,Moderna,2,60-69,0
TEST,20201005,Moderna,2,70-79,0
TEST,20201005,Moderna,2,80+,0
TEST,20201005,Moderna,2,all_agebands,0
TEST,20201005,Pfizer,1,0-4,0
TEST,20201005,Pfizer,1,12-17,0
TEST,20201005,Pfizer,1,18-24,0
TEST,20201005,Pfizer,1,25-29,0
TEST,20201005,Pfizer,1,30-39,0
TEST,20201005,Pfizer,1,40-49,0
TEST,20201005,Pfizer,1,5-11,0
TEST,20201005,Pfizer,1,50-59,0
TEST,20201005,Pfizer,1,60+,0
TEST,20201005,Pfizer,1,60-69,0
TEST,20201005,Pfizer,1,70-79,0
TEST,20201005,Pfizer,1,80+,0
TEST,20201005,Pfizer,1,all_agebands,0
TEST,20201005,Pfizer,2,0-4,0
TEST,20201005,Pfizer,2,12-17,0
TEST,20201005,Pfizer,2,18-24,0
TEST,20201005,Pfizer,2,25-29,0
TEST,20201005,Pfizer,2,30-39,0
TEST,20201005,Pfizer,2,40-49,0
TEST,20201005,Pfizer,2,5-11,0
TEST,20201005,Pfizer,2,50-59,0
TEST,20201005,Pfizer,2,60+,0
TEST,20201005,Pfizer,2,60-69,0
TEST,20201005,Pfizer,2,70-79,0
TEST,20201005,Pfizer,2,80+,0
TEST,20201005,Pfizer,2,all_agebands,0
TEST,20201005,UKN,1,0-4,0
TEST,20201005,UKN,1,12-17,0
TEST,20201005,UKN,1,18-24,0
TEST,20201005,UKN,1,25-29,0
TEST,20201005,UKN,1,30-39,0
TEST,20201005,UKN,1,40-49,0
TEST,20201005,UKN,1,5-11,0
TEST,20201005,UKN,1,50-59,0
TEST,20201005,UKN,1,60+,0
TEST,20201005,UKN,1,60-69,0
TEST,20201005,UKN,1,70-79,0
TEST,20201005,UKN,1,80+,0
TEST,20201005,UKN,1,all_agebands,0
TEST,20201005,UKN,2,0-4,0
TEST,20201005,UKN,2,12-17,0
TEST,20201005,UKN,2,18-24,0
TEST,20201005,UKN,2,25-29,0
TEST,20201005,UKN,2,30-39,0
TEST,20201005,UKN,2,40-49,0
TEST,20201005,UKN,2,5-11,0
TEST,20201005,UKN,2,50-59,0
TEST,20201005,UKN,2,60+,0
TEST,20201005,UKN,2,60-69,0
TEST,20201005,UKN,2,70-79,0
TEST,20201005,UKN,2,80+,0
TEST,20201005,UKN,2,all_agebands,0
TEST,20201012,AstraZeneca,1,0-4,0
TEST,20201012,AstraZeneca,1,12-17,0
TEST,20201012,AstraZeneca,1,18-24,0
TEST,20201012,AstraZeneca,1,25-29,0
TEST,20201012,AstraZeneca,1,30-39,0
TEST,20201012,AstraZeneca,1,40-49,0
TEST,20201012,AstraZeneca,1,5-11,0
TEST,20201012,AstraZeneca,1,50-59,0
TEST,20201012,AstraZeneca,1,60+,0
TEST,20201012,AstraZeneca,1,60-69,0
TEST,20201012,AstraZeneca,1,70-79,0
TEST,20201012,AstraZeneca,1,80+,0
TEST,20201012,AstraZeneca,1,all_agebands,0
TEST,20201012,AstraZeneca,2,0-4,0
TEST,20201012,AstraZeneca,2,12-17,0
TEST,20201012,AstraZeneca,2,18-24,0
TEST,20201012,AstraZeneca,2,25-29,0
TEST,20201012,AstraZeneca,2,30-39,0
TEST,20201012,AstraZeneca,2,40-49,0
TEST,20201012,AstraZeneca,2,5-11,0
TEST,20201012,AstraZeneca,2,50-59,0
TEST,20201012,AstraZeneca,2,60+,0
TEST,20201012,AstraZeneca,2,60-69,0
TEST,20201012,AstraZeneca,2,70-79,0
TEST,20201012,AstraZeneca,2,80+,0
TEST,20201012,AstraZeneca,2,all_agebands,0
TEST,20201012,J&J,1,0-4,0
TEST,20201012,J&J,1,12-17,0
TEST,20201012,J&J,1,18-24,0
TEST,20201012,J&J,1,25-29,0
TEST,20201012,J&J,1,30-39,0
TEST,20201012,J&J,1,40-49,0
TEST,20201012,J&J,1,5-11,0
TEST,20201012,J&J,1,50-59,0
TEST,20201012,J&J,1,60+,0
TEST,20201012,J&J,1,60-69,0
TEST,20201012,J&J,1,70-79,0
TEST,20201012,J&J,1,80+,0
TEST,20201012,J&J,1,all_agebands,0
TEST,20201012,J&J,2,0-4,0
TEST,20201012,J&J,2,12-17,0
TEST,20201012,J&J,2,18-24,0
TEST,20201012,J&J,2,25-29,0
TEST,20201012,J&J,2,30-39,0
TEST,20201012,J&J,2,40-49,0
TEST,20201012,J&J,2,5-11,0
TEST,20201012,J&J,2,50-59,0
TEST,20201012,J&J,2,60+,0
TEST,20201012,J&J,2,60-69,0
TEST,20201012,J&J,2,70-79,0
TEST,20201012,J&J,2,80+,0
TEST,20201012,J&J,2,all_agebands,0
TEST,20201012,Moderna,1,0-4,0
TEST,20201012,Moderna,1,12-17,0
TEST,20201012,Moderna,1,18-24,0
TEST,20201012,Moderna,1,25-29,0
TEST,20201012,Moderna,1,30-39,0
TEST,20201012,Moderna,1,40-49,0
TEST,20201012,Moderna,1,5-11,0
TEST,20201012,Moderna,1,50-59,0
TEST,20201012,Moderna,1,60+,0
TEST,20201012,Moderna,1,60-69,0
TEST,20201012,Moderna,1,70-79,0
TEST,20201012,Moderna,1,80+,0
TEST,20201012,Moderna,1,all_agebands,0
TEST,20201012,Moderna,2,0-4,0
TEST,20201012,Moderna,2,12-17,0
TEST,20201012,Moderna,2,18-24,0
TEST,20201012,Moderna,2,25-29,0
TEST,20201012,Moderna,2,30-39,0
TEST,20201012,Moderna,2,40-49,0
TEST,20201012,Moderna,2,5-11,0
TEST,20201012,Moderna,2,50-59,0
TEST,20201012,Moderna,2,60+,0
TEST,20201012,Moderna,2,60-69,0
TEST,20201012,Moderna,2,70-79,0
TEST,20201012,Moderna,2,80+,0
TEST,20201012,Moderna,2,all_agebands,0
TEST,20201012,Pfizer,1,0-4,0
TEST,20201012,Pfizer,1,12-17,0
TEST,20201012,Pfizer,1,18-24,0
TEST,20201012,Pfizer,1,25-29,0
TEST,20201012,Pfizer,1,30-39,0
TEST,20201012,Pfizer,1,40-49,0
