datasource,week,vx_manufacturer,dose,riskfactor,percentage
TEST,20201026,Moderna,2,COVOBES,0
TEST,20201026,Moderna,2,COVSICKLE,0
TEST,20201026,Moderna,2,IMMUNOSUPPR,0
TEST,20201026,Moderna,2,any_risk_factors,0
TEST,20201026,Pfizer,1,CV,0
TEST,20201026,Pfizer,1,COVCANCER,0
TEST,20201026,Pfizer,1,COVCOPD,0
TEST,20201026,Pfizer,1,COVHIV,0
TEST,20201026,Pfizer,1,COVCKD,0
TEST,20201026,Pfizer,1,COVDIAB,0
TEST,20201026,Pfizer,1,COVOBES,0
TEST,20201026,Pfizer,1,COVSICKLE,0
TEST,20201026,Pfizer,1,IMMUNOSUPPR,0
TEST,20201026,Pfizer,1,any_risk_factors,0
TEST,20201026,Pfizer,2,CV,0
TEST,20201026,Pfizer,2,COVCANCER,0
TEST,20201026,Pfizer,2,COVCOPD,0
TEST,20201026,Pfizer,2,COVHIV,0
TEST,20201026,Pfizer,2,COVCKD,0
TEST,20201026,Pfizer,2,COVDIAB,0
TEST,20201026,Pfizer,2,COVOBES,0
TEST,20201026,Pfizer,2,COVSICKLE,0
TEST,20201026,Pfizer,2,IMMUNOSUPPR,0
TEST,20201026,Pfizer,2,any_risk_factors,0
TEST,20201026,UKN,1,CV,0
TEST,20201026,UKN,1,COVCANCER,0
TEST,20201026,UKN,1,COVCOPD,0
TEST,20201026,UKN,1,COVHIV,0
TEST,20201026,UKN,1,COVCKD,0
TEST,20201026,UKN,1,COVDIAB,0
TEST,20201026,UKN,1,COVOBES,0
TEST,20201026,UKN,1,COVSICKLE,0
TEST,20201026,UKN,1,IMMUNOSUPPR,0
TEST,20201026,UKN,1,any_risk_factors,0
TEST,20201026,UKN,2,CV,0
TEST,20201026,UKN,2,COVCANCER,0
TEST,20201026,UKN,2,COVCOPD,0
TEST,20201026,UKN,2,COVHIV,0
TEST,20201026,UKN,2,COVCKD,0
TEST,20201026,UKN,2,COVDIAB,0
TEST,20201026,UKN,2,COVOBES,0
TEST,20201026,UKN,2,COVSICKLE,0
TEST,20201026,UKN,2,IMMUNOSUPPR,0
TEST,20201026,UKN,2,any_risk_factors,0
TEST,20201102,AstraZeneca,1,CV,0
TEST,20201102,AstraZeneca,1,COVCANCER,0
TEST,20201102,AstraZeneca,1,COVCOPD,0
TEST,20201102,AstraZeneca,1,COVHIV,0
TEST,20201102,AstraZeneca,1,COVCKD,0
TEST,20201102,AstraZeneca,1,COVDIAB,0
TEST,20201102,AstraZeneca,1,COVOBES,0
TEST,20201102,AstraZeneca,1,COVSICKLE,0
TEST,20201102,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201102,AstraZeneca,1,any_risk_factors,0
TEST,20201102,AstraZeneca,2,CV,0
TEST,20201102,AstraZeneca,2,COVCANCER,0
TEST,20201102,AstraZeneca,2,COVCOPD,0
TEST,20201102,AstraZeneca,2,COVHIV,0
TEST,20201102,AstraZeneca,2,COVCKD,0
TEST,20201102,AstraZeneca,2,COVDIAB,0
TEST,20201102,AstraZeneca,2,COVOBES,0
TEST,20201102,AstraZeneca,2,COVSICKLE,0
TEST,20201102,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201102,AstraZeneca,2,any_risk_factors,0
TEST,20201102,J&J,1,CV,0
TEST,20201102,J&J,1,COVCANCER,0
TEST,20201102,J&J,1,COVCOPD,0
TEST,20201102,J&J,1,COVHIV,0
TEST,20201102,J&J,1,COVCKD,0
TEST,20201102,J&J,1,COVDIAB,0
TEST,20201102,J&J,1,COVOBES,0
TEST,20201102,J&J,1,COVSICKLE,0
TEST,20201102,J&J,1,IMMUNOSUPPR,0
TEST,20201102,J&J,1,any_risk_factors,0
TEST,20201102,J&J,2,CV,0
TEST,20201102,J&J,2,COVCANCER,0
TEST,20201102,J&J,2,COVCOPD,0
TEST,20201102,J&J,2,COVHIV,0
TEST,20201102,J&J,2,COVCKD,0
TEST,20201102,J&J,2,COVDIAB,0
TEST,20201102,J&J,2,COVOBES,0
TEST,20201102,J&J,2,COVSICKLE,0
TEST,20201102,J&J,2,IMMUNOSUPPR,0
TEST,20201102,J&J,2,any_risk_factors,0
TEST,20201102,Moderna,1,CV,0
TEST,20201102,Moderna,1,COVCANCER,0
TEST,20201102,Moderna,1,COVCOPD,0
TEST,20201102,Moderna,1,COVHIV,0
TEST,20201102,Moderna,1,COVCKD,0
TEST,20201102,Moderna,1,COVDIAB,0
TEST,20201102,Moderna,1,COVOBES,0
TEST,20201102,Moderna,1,COVSICKLE,0
TEST,20201102,Moderna,1,IMMUNOSUPPR,0
TEST,20201102,Moderna,1,any_risk_factors,0
TEST,20201102,Moderna,2,CV,0
TEST,20201102,Moderna,2,COVCANCER,0
TEST,20201102,Moderna,2,COVCOPD,0
TEST,20201102,Moderna,2,COVHIV,0
TEST,20201102,Moderna,2,COVCKD,0
TEST,20201102,Moderna,2,COVDIAB,0
TEST,20201102,Moderna,2,COVOBES,0
TEST,20201102,Moderna,2,COVSICKLE,0
TEST,20201102,Moderna,2,IMMUNOSUPPR,0
TEST,20201102,Moderna,2,any_risk_factors,0
TEST,20201102,Pfizer,1,CV,0
TEST,20201102,Pfizer,1,COVCANCER,0
TEST,20201102,Pfizer,1,COVCOPD,0
TEST,20201102,Pfizer,1,COVHIV,0
TEST,20201102,Pfizer,1,COVCKD,0
TEST,20201102,Pfizer,1,COVDIAB,0
TEST,20201102,Pfizer,1,COVOBES,0
TEST,20201102,Pfizer,1,COVSICKLE,0
TEST,20201102,Pfizer,1,IMMUNOSUPPR,0
TEST,20201102,Pfizer,1,any_risk_factors,0
TEST,20201102,Pfizer,2,CV,0
TEST,20201102,Pfizer,2,COVCANCER,0
TEST,20201102,Pfizer,2,COVCOPD,0
TEST,20201102,Pfizer,2,COVHIV,0
TEST,20201102,Pfizer,2,COVCKD,0
TEST,20201102,Pfizer,2,COVDIAB,0
TEST,20201102,Pfizer,2,COVOBES,0
TEST,20201102,Pfizer,2,COVSICKLE,0
TEST,20201102,Pfizer,2,IMMUNOSUPPR,0
TEST,20201102,Pfizer,2,any_risk_factors,0
TEST,20201102,UKN,1,CV,0
TEST,20201102,UKN,1,COVCANCER,0
TEST,20201102,UKN,1,COVCOPD,0
TEST,20201102,UKN,1,COVHIV,0
TEST,20201102,UKN,1,COVCKD,0
TEST,20201102,UKN,1,COVDIAB,0
TEST,20201102,UKN,1,COVOBES,0
TEST,20201102,UKN,1,COVSICKLE,0
TEST,20201102,UKN,1,IMMUNOSUPPR,0
TEST,20201102,UKN,1,any_risk_factors,0
TEST,20201102,UKN,2,CV,0
TEST,20201102,UKN,2,COVCANCER,0
TEST,20201102,UKN,2,COVCOPD,0
TEST,20201102,UKN,2,COVHIV,0
TEST,20201102,UKN,2,COVCKD,0
TEST,20201102,UKN,2,COVDIAB,0
TEST,20201102,UKN,2,COVOBES,0
TEST,20201102,UKN,2,COVSICKLE,0
TEST,20201102,UKN,2,IMMUNOSUPPR,0
TEST,20201102,UKN,2,any_risk_factors,0
TEST,20201109,AstraZeneca,1,CV,0
TEST,20201109,AstraZeneca,1,COVCANCER,0
TEST,20201109,AstraZeneca,1,COVCOPD,0
TEST,20201109,AstraZeneca,1,COVHIV,0
TEST,20201109,AstraZeneca,1,COVCKD,0
TEST,20201109,AstraZeneca,1,COVDIAB,0
TEST,20201109,AstraZeneca,1,COVOBES,0
TEST,20201109,AstraZeneca,1,COVSICKLE,0
TEST,20201109,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201109,AstraZeneca,1,any_risk_factors,0
TEST,20201109,AstraZeneca,2,CV,0
TEST,20201109,AstraZeneca,2,COVCANCER,0
TEST,20201109,AstraZeneca,2,COVCOPD,0
TEST,20201109,AstraZeneca,2,COVHIV,0
TEST,20201109,AstraZeneca,2,COVCKD,0
TEST,20201109,AstraZeneca,2,COVDIAB,0
TEST,20201109,AstraZeneca,2,COVOBES,0
TEST,20201109,AstraZeneca,2,COVSICKLE,0
TEST,20201109,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201109,AstraZeneca,2,any_risk_factors,0
TEST,20201109,J&J,1,CV,0
TEST,20201109,J&J,1,COVCANCER,0
TEST,20201109,J&J,1,COVCOPD,0
TEST,20201109,J&J,1,COVHIV,0
TEST,20201109,J&J,1,COVCKD,0
TEST,20201109,J&J,1,COVDIAB,0
TEST,20201109,J&J,1,COVOBES,0
TEST,20201109,J&J,1,COVSICKLE,0
TEST,20201109,J&J,1,IMMUNOSUPPR,0
TEST,20201109,J&J,1,any_risk_factors,0
TEST,20201109,J&J,2,CV,0
TEST,20201109,J&J,2,COVCANCER,0
TEST,20201109,J&J,2,COVCOPD,0
TEST,20201109,J&J,2,COVHIV,0
TEST,20201109,J&J,2,COVCKD,0
TEST,20201109,J&J,2,COVDIAB,0
TEST,20201109,J&J,2,COVOBES,0
TEST,20201109,J&J,2,COVSICKLE,0
TEST,20201109,J&J,2,IMMUNOSUPPR,0
TEST,20201109,J&J,2,any_risk_factors,0
TEST,20201109,Moderna,1,CV,0
TEST,20201109,Moderna,1,COVCANCER,0
TEST,20201109,Moderna,1,COVCOPD,0
TEST,20201109,Moderna,1,COVHIV,0
TEST,20201109,Moderna,1,COVCKD,0
TEST,20201109,Moderna,1,COVDIAB,0
TEST,20201109,Moderna,1,COVOBES,0
TEST,20201109,Moderna,1,COVSICKLE,0
TEST,20201109,Moderna,1,IMMUNOSUPPR,0
TEST,20201109,Moderna,1,any_risk_factors,0
TEST,20201109,Moderna,2,CV,0
TEST,20201109,Moderna,2,COVCANCER,0
TEST,20201109,Moderna,2,COVCOPD,0
TEST,20201109,Moderna,2,COVHIV,0
TEST,20201109,Moderna,2,COVCKD,0
TEST,20201109,Moderna,2,COVDIAB,0
TEST,20201109,Moderna,2,COVOBES,0
TEST,20201109,Moderna,2,COVSICKLE,0
TEST,20201109,Moderna,2,IMMUNOSUPPR,0
TEST,20201109,Moderna,2,any_risk_factors,0
TEST,20201109,Pfizer,1,CV,0
TEST,20201109,Pfizer,1,COVCANCER,0
TEST,20201109,Pfizer,1,COVCOPD,0
TEST,20201109,Pfizer,1,COVHIV,0
TEST,20201109,Pfizer,1,COVCKD,0
TEST,20201109,Pfizer,1,COVDIAB,0
TEST,20201109,Pfizer,1,COVOBES,0
TEST,20201109,Pfizer,1,COVSICKLE,0
TEST,20201109,Pfizer,1,IMMUNOSUPPR,0
TEST,20201109,Pfizer,1,any_risk_factors,0
TEST,20201109,Pfizer,2,CV,0
TEST,20201109,Pfizer,2,COVCANCER,0
TEST,20201109,Pfizer,2,COVCOPD,0
TEST,20201109,Pfizer,2,COVHIV,0
TEST,20201109,Pfizer,2,COVCKD,0
TEST,20201109,Pfizer,2,COVDIAB,0
TEST,20201109,Pfizer,2,COVOBES,0
TEST,20201109,Pfizer,2,COVSICKLE,0
TEST,20201109,Pfizer,2,IMMUNOSUPPR,0
TEST,20201109,Pfizer,2,any_risk_factors,0
TEST,20201109,UKN,1,CV,0
TEST,20201109,UKN,1,COVCANCER,0
TEST,20201109,UKN,1,COVCOPD,0
TEST,20201109,UKN,1,COVHIV,0
TEST,20201109,UKN,1,COVCKD,0
TEST,20201109,UKN,1,COVDIAB,0
TEST,20201109,UKN,1,COVOBES,0
TEST,20201109,UKN,1,COVSICKLE,0
TEST,20201109,UKN,1,IMMUNOSUPPR,0
TEST,20201109,UKN,1,any_risk_factors,0
TEST,20201109,UKN,2,CV,0
TEST,20201109,UKN,2,COVCANCER,0
TEST,20201109,UKN,2,COVCOPD,0
TEST,20201109,UKN,2,COVHIV,0
TEST,20201109,UKN,2,COVCKD,0
TEST,20201109,UKN,2,COVDIAB,0
TEST,20201109,UKN,2,COVOBES,0
TEST,20201109,UKN,2,COVSICKLE,0
TEST,20201109,UKN,2,IMMUNOSUPPR,0
TEST,20201109,UKN,2,any_risk_factors,0
TEST,20201116,AstraZeneca,1,CV,0
TEST,20201116,AstraZeneca,1,COVCANCER,0
TEST,20201116,AstraZeneca,1,COVCOPD,0
TEST,20201116,AstraZeneca,1,COVHIV,0
TEST,20201116,AstraZeneca,1,COVCKD,0
TEST,20201116,AstraZeneca,1,COVDIAB,0
TEST,20201116,AstraZeneca,1,COVOBES,0
TEST,20201116,AstraZeneca,1,COVSICKLE,0
TEST,20201116,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201116,AstraZeneca,1,any_risk_factors,0
TEST,20201116,AstraZeneca,2,CV,0
TEST,20201116,AstraZeneca,2,COVCANCER,0
TEST,20201116,AstraZeneca,2,COVCOPD,0
TEST,20201116,AstraZeneca,2,COVHIV,0
TEST,20201116,AstraZeneca,2,COVCKD,0
TEST,20201116,AstraZeneca,2,COVDIAB,0
TEST,20201116,AstraZeneca,2,COVOBES,0
TEST,20201116,AstraZeneca,2,COVSICKLE,0
TEST,20201116,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201116,AstraZeneca,2,any_risk_factors,0
TEST,20201116,J&J,1,CV,0
TEST,20201116,J&J,1,COVCANCER,0
TEST,20201116,J&J,1,COVCOPD,0
TEST,20201116,J&J,1,COVHIV,0
TEST,20201116,J&J,1,COVCKD,0
TEST,20201116,J&J,1,COVDIAB,0
TEST,20201116,J&J,1,COVOBES,0
TEST,20201116,J&J,1,COVSICKLE,0
TEST,20201116,J&J,1,IMMUNOSUPPR,0
TEST,20201116,J&J,1,any_risk_factors,0
TEST,20201116,J&J,2,CV,0
TEST,20201116,J&J,2,COVCANCER,0
TEST,20201116,J&J,2,COVCOPD,0
TEST,20201116,J&J,2,COVHIV,0
TEST,20201116,J&J,2,COVCKD,0
TEST,20201116,J&J,2,COVDIAB,0
TEST,20201116,J&J,2,COVOBES,0
TEST,20201116,J&J,2,COVSICKLE,0
TEST,20201116,J&J,2,IMMUNOSUPPR,0
TEST,20201116,J&J,2,any_risk_factors,0
TEST,20201116,Moderna,1,CV,0
TEST,20201116,Moderna,1,COVCANCER,0
TEST,20201116,Moderna,1,COVCOPD,0
TEST,20201116,Moderna,1,COVHIV,0
TEST,20201116,Moderna,1,COVCKD,0
TEST,20201116,Moderna,1,COVDIAB,0
TEST,20201116,Moderna,1,COVOBES,0
TEST,20201116,Moderna,1,COVSICKLE,0
TEST,20201116,Moderna,1,IMMUNOSUPPR,0
TEST,20201116,Moderna,1,any_risk_factors,0
TEST,20201116,Moderna,2,CV,0
TEST,20201116,Moderna,2,COVCANCER,0
TEST,20201116,Moderna,2,COVCOPD,0
TEST,20201116,Moderna,2,COVHIV,0
TEST,20201116,Moderna,2,COVCKD,0
TEST,20201116,Moderna,2,COVDIAB,0
TEST,20201116,Moderna,2,COVOBES,0
TEST,20201116,Moderna,2,COVSICKLE,0
TEST,20201116,Moderna,2,IMMUNOSUPPR,0
TEST,20201116,Moderna,2,any_risk_factors,0
TEST,20201116,Pfizer,1,CV,0
TEST,20201116,Pfizer,1,COVCANCER,0
TEST,20201116,Pfizer,1,COVCOPD,0
TEST,20201116,Pfizer,1,COVHIV,0
TEST,20201116,Pfizer,1,COVCKD,0
TEST,20201116,Pfizer,1,COVDIAB,0
TEST,20201116,Pfizer,1,COVOBES,0
TEST,20201116,Pfizer,1,COVSICKLE,0
TEST,20201116,Pfizer,1,IMMUNOSUPPR,0
TEST,20201116,Pfizer,1,any_risk_factors,0
TEST,20201116,Pfizer,2,CV,0
TEST,20201116,Pfizer,2,COVCANCER,0
TEST,20201116,Pfizer,2,COVCOPD,0
TEST,20201116,Pfizer,2,COVHIV,0
TEST,20201116,Pfizer,2,COVCKD,0
TEST,20201116,Pfizer,2,COVDIAB,0
TEST,20201116,Pfizer,2,COVOBES,0
TEST,20201116,Pfizer,2,COVSICKLE,0
TEST,20201116,Pfizer,2,IMMUNOSUPPR,0
TEST,20201116,Pfizer,2,any_risk_factors,0
TEST,20201116,UKN,1,CV,0
TEST,20201116,UKN,1,COVCANCER,0
TEST,20201116,UKN,1,COVCOPD,0
TEST,20201116,UKN,1,COVHIV,0
TEST,20201116,UKN,1,COVCKD,0
TEST,20201116,UKN,1,COVDIAB,0
TEST,20201116,UKN,1,COVOBES,0
TEST,20201116,UKN,1,COVSICKLE,0
TEST,20201116,UKN,1,IMMUNOSUPPR,0
TEST,20201116,UKN,1,any_risk_factors,0
TEST,20201116,UKN,2,CV,0
TEST,20201116,UKN,2,COVCANCER,0
TEST,20201116,UKN,2,COVCOPD,0
TEST,20201116,UKN,2,COVHIV,0
TEST,20201116,UKN,2,COVCKD,0
TEST,20201116,UKN,2,COVDIAB,0
TEST,20201116,UKN,2,COVOBES,0
TEST,20201116,UKN,2,COVSICKLE,0
TEST,20201116,UKN,2,IMMUNOSUPPR,0
TEST,20201116,UKN,2,any_risk_factors,0
TEST,20201123,AstraZeneca,1,CV,0
TEST,20201123,AstraZeneca,1,COVCANCER,0
TEST,20201123,AstraZeneca,1,COVCOPD,0
TEST,20201123,AstraZeneca,1,COVHIV,0
TEST,20201123,AstraZeneca,1,COVCKD,0
TEST,20201123,AstraZeneca,1,COVDIAB,0
TEST,20201123,AstraZeneca,1,COVOBES,0
TEST,20201123,AstraZeneca,1,COVSICKLE,0
TEST,20201123,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201123,AstraZeneca,1,any_risk_factors,0
TEST,20201123,AstraZeneca,2,CV,0
TEST,20201123,AstraZeneca,2,COVCANCER,0
TEST,20201123,AstraZeneca,2,COVCOPD,0
TEST,20201123,AstraZeneca,2,COVHIV,0
TEST,20201123,AstraZeneca,2,COVCKD,0
TEST,20201123,AstraZeneca,2,COVDIAB,0
TEST,20201123,AstraZeneca,2,COVOBES,0
TEST,20201123,AstraZeneca,2,COVSICKLE,0
TEST,20201123,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201123,AstraZeneca,2,any_risk_factors,0
TEST,20201123,J&J,1,CV,0
TEST,20201123,J&J,1,COVCANCER,0
TEST,20201123,J&J,1,COVCOPD,0
TEST,20201123,J&J,1,COVHIV,0
TEST,20201123,J&J,1,COVCKD,0
TEST,20201123,J&J,1,COVDIAB,0
TEST,20201123,J&J,1,COVOBES,0
TEST,20201123,J&J,1,COVSICKLE,0
TEST,20201123,J&J,1,IMMUNOSUPPR,0
TEST,20201123,J&J,1,any_risk_factors,0
TEST,20201123,J&J,2,CV,0
TEST,20201123,J&J,2,COVCANCER,0
TEST,20201123,J&J,2,COVCOPD,0
TEST,20201123,J&J,2,COVHIV,0
TEST,20201123,J&J,2,COVCKD,0
TEST,20201123,J&J,2,COVDIAB,0
TEST,20201123,J&J,2,COVOBES,0
TEST,20201123,J&J,2,COVSICKLE,0
TEST,20201123,J&J,2,IMMUNOSUPPR,0
TEST,20201123,J&J,2,any_risk_factors,0
TEST,20201123,Moderna,1,CV,0
TEST,20201123,Moderna,1,COVCANCER,0
TEST,20201123,Moderna,1,COVCOPD,0
TEST,20201123,Moderna,1,COVHIV,0
TEST,20201123,Moderna,1,COVCKD,0
TEST,20201123,Moderna,1,COVDIAB,0
TEST,20201123,Moderna,1,COVOBES,0
TEST,20201123,Moderna,1,COVSICKLE,0
TEST,20201123,Moderna,1,IMMUNOSUPPR,0
TEST,20201123,Moderna,1,any_risk_factors,0
TEST,20201123,Moderna,2,CV,0
TEST,20201123,Moderna,2,COVCANCER,0
TEST,20201123,Moderna,2,COVCOPD,0
TEST,20201123,Moderna,2,COVHIV,0
TEST,20201123,Moderna,2,COVCKD,0
TEST,20201123,Moderna,2,COVDIAB,0
TEST,20201123,Moderna,2,COVOBES,0
TEST,20201123,Moderna,2,COVSICKLE,0
TEST,20201123,Moderna,2,IMMUNOSUPPR,0
TEST,20201123,Moderna,2,any_risk_factors,0
TEST,20201123,Pfizer,1,CV,0
TEST,20201123,Pfizer,1,COVCANCER,0
TEST,20201123,Pfizer,1,COVCOPD,0
TEST,20201123,Pfizer,1,COVHIV,0
TEST,20201123,Pfizer,1,COVCKD,0
TEST,20201123,Pfizer,1,COVDIAB,0
TEST,20201123,Pfizer,1,COVOBES,0
TEST,20201123,Pfizer,1,COVSICKLE,0
TEST,20201123,Pfizer,1,IMMUNOSUPPR,0
TEST,20201123,Pfizer,1,any_risk_factors,0
TEST,20201123,Pfizer,2,CV,0
TEST,20201123,Pfizer,2,COVCANCER,0
TEST,20201123,Pfizer,2,COVCOPD,0
TEST,20201123,Pfizer,2,COVHIV,0
TEST,20201123,Pfizer,2,COVCKD,0
TEST,20201123,Pfizer,2,COVDIAB,0
TEST,20201123,Pfizer,2,COVOBES,0
TEST,20201123,Pfizer,2,COVSICKLE,0
TEST,20201123,Pfizer,2,IMMUNOSUPPR,0
TEST,20201123,Pfizer,2,any_risk_factors,0
TEST,20201123,UKN,1,CV,0
TEST,20201123,UKN,1,COVCANCER,0
TEST,20201123,UKN,1,COVCOPD,0
TEST,20201123,UKN,1,COVHIV,0
TEST,20201123,UKN,1,COVCKD,0
TEST,20201123,UKN,1,COVDIAB,0
TEST,20201123,UKN,1,COVOBES,0
TEST,20201123,UKN,1,COVSICKLE,0
TEST,20201123,UKN,1,IMMUNOSUPPR,0
TEST,20201123,UKN,1,any_risk_factors,0
TEST,20201123,UKN,2,CV,0
TEST,20201123,UKN,2,COVCANCER,0
TEST,20201123,UKN,2,COVCOPD,0
TEST,20201123,UKN,2,COVHIV,0
TEST,20201123,UKN,2,COVCKD,0
TEST,20201123,UKN,2,COVDIAB,0
TEST,20201123,UKN,2,COVOBES,0
TEST,20201123,UKN,2,COVSICKLE,0
TEST,20201123,UKN,2,IMMUNOSUPPR,0
TEST,20201123,UKN,2,any_risk_factors,0
TEST,20201130,AstraZeneca,1,CV,0
TEST,20201130,AstraZeneca,1,COVCANCER,0
TEST,20201130,AstraZeneca,1,COVCOPD,0
TEST,20201130,AstraZeneca,1,COVHIV,0
TEST,20201130,AstraZeneca,1,COVCKD,0
TEST,20201130,AstraZeneca,1,COVDIAB,0
TEST,20201130,AstraZeneca,1,COVOBES,0
TEST,20201130,AstraZeneca,1,COVSICKLE,0
TEST,20201130,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201130,AstraZeneca,1,any_risk_factors,0
TEST,20201130,AstraZeneca,2,CV,0
TEST,20201130,AstraZeneca,2,COVCANCER,0
TEST,20201130,AstraZeneca,2,COVCOPD,0
TEST,20201130,AstraZeneca,2,COVHIV,0
TEST,20201130,AstraZeneca,2,COVCKD,0
TEST,20201130,AstraZeneca,2,COVDIAB,0
TEST,20201130,AstraZeneca,2,COVOBES,0
TEST,20201130,AstraZeneca,2,COVSICKLE,0
TEST,20201130,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201130,AstraZeneca,2,any_risk_factors,0
TEST,20201130,J&J,1,CV,0
TEST,20201130,J&J,1,COVCANCER,0
TEST,20201130,J&J,1,COVCOPD,0
TEST,20201130,J&J,1,COVHIV,0
TEST,20201130,J&J,1,COVCKD,0
TEST,20201130,J&J,1,COVDIAB,0
TEST,20201130,J&J,1,COVOBES,0
TEST,20201130,J&J,1,COVSICKLE,0
TEST,20201130,J&J,1,IMMUNOSUPPR,0
TEST,20201130,J&J,1,any_risk_factors,0
TEST,20201130,J&J,2,CV,0
TEST,20201130,J&J,2,COVCANCER,0
TEST,20201130,J&J,2,COVCOPD,0
TEST,20201130,J&J,2,COVHIV,0
TEST,20201130,J&J,2,COVCKD,0
TEST,20201130,J&J,2,COVDIAB,0
TEST,20201130,J&J,2,COVOBES,0
TEST,20201130,J&J,2,COVSICKLE,0
TEST,20201130,J&J,2,IMMUNOSUPPR,0
TEST,20201130,J&J,2,any_risk_factors,0
TEST,20201130,Moderna,1,CV,0
TEST,20201130,Moderna,1,COVCANCER,0
TEST,20201130,Moderna,1,COVCOPD,0
TEST,20201130,Moderna,1,COVHIV,0
TEST,20201130,Moderna,1,COVCKD,0
TEST,20201130,Moderna,1,COVDIAB,0
TEST,20201130,Moderna,1,COVOBES,0
TEST,20201130,Moderna,1,COVSICKLE,0
TEST,20201130,Moderna,1,IMMUNOSUPPR,0
TEST,20201130,Moderna,1,any_risk_factors,0
TEST,20201130,Moderna,2,CV,0
TEST,20201130,Moderna,2,COVCANCER,0
TEST,20201130,Moderna,2,COVCOPD,0
TEST,20201130,Moderna,2,COVHIV,0
TEST,20201130,Moderna,2,COVCKD,0
TEST,20201130,Moderna,2,COVDIAB,0
TEST,20201130,Moderna,2,COVOBES,0
TEST,20201130,Moderna,2,COVSICKLE,0
TEST,20201130,Moderna,2,IMMUNOSUPPR,0
TEST,20201130,Moderna,2,any_risk_factors,0
TEST,20201130,Pfizer,1,CV,0
TEST,20201130,Pfizer,1,COVCANCER,0
TEST,20201130,Pfizer,1,COVCOPD,0
TEST,20201130,Pfizer,1,COVHIV,0
TEST,20201130,Pfizer,1,COVCKD,0
TEST,20201130,Pfizer,1,COVDIAB,0
TEST,20201130,Pfizer,1,COVOBES,0
TEST,20201130,Pfizer,1,COVSICKLE,0
TEST,20201130,Pfizer,1,IMMUNOSUPPR,0
TEST,20201130,Pfizer,1,any_risk_factors,0
TEST,20201130,Pfizer,2,CV,0
TEST,20201130,Pfizer,2,COVCANCER,0
TEST,20201130,Pfizer,2,COVCOPD,0
TEST,20201130,Pfizer,2,COVHIV,0
TEST,20201130,Pfizer,2,COVCKD,0
TEST,20201130,Pfizer,2,COVDIAB,0
TEST,20201130,Pfizer,2,COVOBES,0
TEST,20201130,Pfizer,2,COVSICKLE,0
TEST,20201130,Pfizer,2,IMMUNOSUPPR,0
TEST,20201130,Pfizer,2,any_risk_factors,0
TEST,20201130,UKN,1,CV,0
TEST,20201130,UKN,1,COVCANCER,0
TEST,20201130,UKN,1,COVCOPD,0
TEST,20201130,UKN,1,COVHIV,0
TEST,20201130,UKN,1,COVCKD,0
TEST,20201130,UKN,1,COVDIAB,0
TEST,20201130,UKN,1,COVOBES,0
TEST,20201130,UKN,1,COVSICKLE,0
TEST,20201130,UKN,1,IMMUNOSUPPR,0
TEST,20201130,UKN,1,any_risk_factors,0
TEST,20201130,UKN,2,CV,0
TEST,20201130,UKN,2,COVCANCER,0
TEST,20201130,UKN,2,COVCOPD,0
TEST,20201130,UKN,2,COVHIV,0
TEST,20201130,UKN,2,COVCKD,0
TEST,20201130,UKN,2,COVDIAB,0
TEST,20201130,UKN,2,COVOBES,0
TEST,20201130,UKN,2,COVSICKLE,0
TEST,20201130,UKN,2,IMMUNOSUPPR,0
TEST,20201130,UKN,2,any_risk_factors,0
TEST,20201207,AstraZeneca,1,CV,0
TEST,20201207,AstraZeneca,1,COVCANCER,0
TEST,20201207,AstraZeneca,1,COVCOPD,0
TEST,20201207,AstraZeneca,1,COVHIV,0
TEST,20201207,AstraZeneca,1,COVCKD,0
TEST,20201207,AstraZeneca,1,COVDIAB,0
TEST,20201207,AstraZeneca,1,COVOBES,0
TEST,20201207,AstraZeneca,1,COVSICKLE,0
TEST,20201207,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201207,AstraZeneca,1,any_risk_factors,0
TEST,20201207,AstraZeneca,2,CV,0
TEST,20201207,AstraZeneca,2,COVCANCER,0
TEST,20201207,AstraZeneca,2,COVCOPD,0
TEST,20201207,AstraZeneca,2,COVHIV,0
TEST,20201207,AstraZeneca,2,COVCKD,0
TEST,20201207,AstraZeneca,2,COVDIAB,0
TEST,20201207,AstraZeneca,2,COVOBES,0
TEST,20201207,AstraZeneca,2,COVSICKLE,0
TEST,20201207,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201207,AstraZeneca,2,any_risk_factors,0
TEST,20201207,J&J,1,CV,0
TEST,20201207,J&J,1,COVCANCER,0
TEST,20201207,J&J,1,COVCOPD,0
TEST,20201207,J&J,1,COVHIV,0
TEST,20201207,J&J,1,COVCKD,0
TEST,20201207,J&J,1,COVDIAB,0
TEST,20201207,J&J,1,COVOBES,0
