datasource,week,vx_manufacturer,dose,riskfactor,percentage
TEST,20201005,UKN,2,COVDIAB,0
TEST,20201005,UKN,2,COVOBES,0
TEST,20201005,UKN,2,COVSICKLE,0
TEST,20201005,UKN,2,IMMUNOSUPPR,0
TEST,20201005,UKN,2,any_risk_factors,0
TEST,20201012,AstraZeneca,1,CV,0
TEST,20201012,AstraZeneca,1,COVCANCER,0
TEST,20201012,AstraZeneca,1,COVCOPD,0
TEST,20201012,AstraZeneca,1,COVHIV,0
TEST,20201012,AstraZeneca,1,COVCKD,0
TEST,20201012,AstraZeneca,1,COVDIAB,0
TEST,20201012,AstraZeneca,1,COVOBES,0
TEST,20201012,AstraZeneca,1,COVSICKLE,0
TEST,20201012,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201012,AstraZeneca,1,any_risk_factors,0
TEST,20201012,AstraZeneca,2,CV,0
TEST,20201012,AstraZeneca,2,COVCANCER,0
TEST,20201012,AstraZeneca,2,COVCOPD,0
TEST,20201012,AstraZeneca,2,COVHIV,0
TEST,20201012,AstraZeneca,2,COVCKD,0
TEST,20201012,AstraZeneca,2,COVDIAB,0
TEST,20201012,AstraZeneca,2,COVOBES,0
TEST,20201012,AstraZeneca,2,COVSICKLE,0
TEST,20201012,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201012,AstraZeneca,2,any_risk_factors,0
TEST,20201012,J&J,1,CV,0
TEST,20201012,J&J,1,COVCANCER,0
TEST,20201012,J&J,1,COVCOPD,0
TEST,20201012,J&J,1,COVHIV,0
TEST,20201012,J&J,1,COVCKD,0
TEST,20201012,J&J,1,COVDIAB,0
TEST,20201012,J&J,1,COVOBES,0
TEST,20201012,J&J,1,COVSICKLE,0
TEST,20201012,J&J,1,IMMUNOSUPPR,0
TEST,20201012,J&J,1,any_risk_factors,0
TEST,20201012,J&J,2,CV,0
TEST,20201012,J&J,2,COVCANCER,0
TEST,20201012,J&J,2,COVCOPD,0
TEST,20201012,J&J,2,COVHIV,0
TEST,20201012,J&J,2,COVCKD,0
TEST,20201012,J&J,2,COVDIAB,0
TEST,20201012,J&J,2,COVOBES,0
TEST,20201012,J&J,2,COVSICKLE,0
TEST,20201012,J&J,2,IMMUNOSUPPR,0
TEST,20201012,J&J,2,any_risk_factors,0
TEST,20201012,Moderna,1,CV,0
TEST,20201012,Moderna,1,COVCANCER,0
TEST,20201012,Moderna,1,COVCOPD,0
TEST,20201012,Moderna,1,COVHIV,0
TEST,20201012,Moderna,1,COVCKD,0
TEST,20201012,Moderna,1,COVDIAB,0
TEST,20201012,Moderna,1,COVOBES,0
TEST,20201012,Moderna,1,COVSICKLE,0
TEST,20201012,Moderna,1,IMMUNOSUPPR,0
TEST,20201012,Moderna,1,any_risk_factors,0
TEST,20201012,Moderna,2,CV,0
TEST,20201012,Moderna,2,COVCANCER,0
TEST,20201012,Moderna,2,COVCOPD,0
TEST,20201012,Moderna,2,COVHIV,0
TEST,20201012,Moderna,2,COVCKD,0
TEST,20201012,Moderna,2,COVDIAB,0
TEST,20201012,Moderna,2,COVOBES,0
TEST,20201012,Moderna,2,COVSICKLE,0
TEST,20201012,Moderna,2,IMMUNOSUPPR,0
TEST,20201012,Moderna,2,any_risk_factors,0
TEST,20201012,Pfizer,1,CV,0
TEST,20201012,Pfizer,1,COVCANCER,0
TEST,20201012,Pfizer,1,COVCOPD,0
TEST,20201012,Pfizer,1,COVHIV,0
TEST,20201012,Pfizer,1,COVCKD,0
TEST,20201012,Pfizer,1,COVDIAB,0
TEST,20201012,Pfizer,1,COVOBES,0
TEST,20201012,Pfizer,1,COVSICKLE,0
TEST,20201012,Pfizer,1,IMMUNOSUPPR,0
TEST,20201012,Pfizer,1,any_risk_factors,0
TEST,20201012,Pfizer,2,CV,0
TEST,20201012,Pfizer,2,COVCANCER,0
TEST,20201012,Pfizer,2,COVCOPD,0
TEST,20201012,Pfizer,2,COVHIV,0
TEST,20201012,Pfizer,2,COVCKD,0
TEST,20201012,Pfizer,2,COVDIAB,0
TEST,20201012,Pfizer,2,COVOBES,0
TEST,20201012,Pfizer,2,COVSICKLE,0
TEST,20201012,Pfizer,2,IMMUNOSUPPR,0
TEST,20201012,Pfizer,2,any_risk_factors,0
TEST,20201012,UKN,1,CV,0
TEST,20201012,UKN,1,COVCANCER,0
TEST,20201012,UKN,1,COVCOPD,0
TEST,20201012,UKN,1,COVHIV,0
TEST,20201012,UKN,1,COVCKD,0
TEST,20201012,UKN,1,COVDIAB,0
TEST,20201012,UKN,1,COVOBES,0
TEST,20201012,UKN,1,COVSICKLE,0
TEST,20201012,UKN,1,IMMUNOSUPPR,0
TEST,20201012,UKN,1,any_risk_factors,0
TEST,20201012,UKN,2,CV,0
TEST,20201012,UKN,2,COVCANCER,0
TEST,20201012,UKN,2,COVCOPD,0
TEST,20201012,UKN,2,COVHIV,0
TEST,20201012,UKN,2,COVCKD,0
TEST,20201012,UKN,2,COVDIAB,0
TEST,20201012,UKN,2,COVOBES,0
TEST,20201012,UKN,2,COVSICKLE,0
TEST,20201012,UKN,2,IMMUNOSUPPR,0
TEST,20201012,UKN,2,any_risk_factors,0
TEST,20201019,AstraZeneca,1,CV,0
TEST,20201019,AstraZeneca,1,COVCANCER,0
TEST,20201019,AstraZeneca,1,COVCOPD,0
TEST,20201019,AstraZeneca,1,COVHIV,0
TEST,20201019,AstraZeneca,1,COVCKD,0
TEST,20201019,AstraZeneca,1,COVDIAB,0
TEST,20201019,AstraZeneca,1,COVOBES,0
TEST,20201019,AstraZeneca,1,COVSICKLE,0
TEST,20201019,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201019,AstraZeneca,1,any_risk_factors,0
TEST,20201019,AstraZeneca,2,CV,0
TEST,20201019,AstraZeneca,2,COVCANCER,0
TEST,20201019,AstraZeneca,2,COVCOPD,0
TEST,20201019,AstraZeneca,2,COVHIV,0
TEST,20201019,AstraZeneca,2,COVCKD,0
TEST,20201019,AstraZeneca,2,COVDIAB,0
TEST,20201019,AstraZeneca,2,COVOBES,0
TEST,20201019,AstraZeneca,2,COVSICKLE,0
TEST,20201019,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201019,AstraZeneca,2,any_risk_factors,0
TEST,20201019,J&J,1,CV,0
TEST,20201019,J&J,1,COVCANCER,0
TEST,20201019,J&J,1,COVCOPD,0
TEST,20201019,J&J,1,COVHIV,0
TEST,20201019,J&J,1,COVCKD,0
TEST,20201019,J&J,1,COVDIAB,0
TEST,20201019,J&J,1,COVOBES,0
TEST,20201019,J&J,1,COVSICKLE,0
TEST,20201019,J&J,1,IMMUNOSUPPR,0
TEST,20201019,J&J,1,any_risk_factors,0
TEST,20201019,J&J,2,CV,0
TEST,20201019,J&J,2,COVCANCER,0
TEST,20201019,J&J,2,COVCOPD,0
TEST,20201019,J&J,2,COVHIV,0
TEST,20201019,J&J,2,COVCKD,0
TEST,20201019,J&J,2,COVDIAB,0
TEST,20201019,J&J,2,COVOBES,0
TEST,20201019,J&J,2,COVSICKLE,0
TEST,20201019,J&J,2,IMMUNOSUPPR,0
TEST,20201019,J&J,2,any_risk_factors,0
TEST,20201019,Moderna,1,CV,0
TEST,20201019,Moderna,1,COVCANCER,0
TEST,20201019,Moderna,1,COVCOPD,0
TEST,20201019,Moderna,1,COVHIV,0
TEST,20201019,Moderna,1,COVCKD,0
TEST,20201019,Moderna,1,COVDIAB,0
TEST,20201019,Moderna,1,COVOBES,0
TEST,20201019,Moderna,1,COVSICKLE,0
TEST,20201019,Moderna,1,IMMUNOSUPPR,0
TEST,20201019,Moderna,1,any_risk_factors,0
TEST,20201019,Moderna,2,CV,0
TEST,20201019,Moderna,2,COVCANCER,0
TEST,20201019,Moderna,2,COVCOPD,0
TEST,20201019,Moderna,2,COVHIV,0
TEST,20201019,Moderna,2,COVCKD,0
TEST,20201019,Moderna,2,COVDIAB,0
TEST,20201019,Moderna,2,COVOBES,0
TEST,20201019,Moderna,2,COVSICKLE,0
TEST,20201019,Moderna,2,IMMUNOSUPPR,0
TEST,20201019,Moderna,2,any_risk_factors,0
TEST,20201019,Pfizer,1,CV,0
TEST,20201019,Pfizer,1,COVCANCER,0
TEST,20201019,Pfizer,1,COVCOPD,0
TEST,20201019,Pfizer,1,COVHIV,0
TEST,20201019,Pfizer,1,COVCKD,0
TEST,20201019,Pfizer,1,COVDIAB,0
TEST,20201019,Pfizer,1,COVOBES,0
TEST,20201019,Pfizer,1,COVSICKLE,0
TEST,20201019,Pfizer,1,IMMUNOSUPPR,0
TEST,20201019,Pfizer,1,any_risk_factors,0
TEST,20201019,Pfizer,2,CV,0
TEST,20201019,Pfizer,2,COVCANCER,0
TEST,20201019,Pfizer,2,COVCOPD,0
TEST,20201019,Pfizer,2,COVHIV,0
TEST,20201019,Pfizer,2,COVCKD,0
TEST,20201019,Pfizer,2,COVDIAB,0
TEST,20201019,Pfizer,2,COVOBES,0
TEST,20201019,Pfizer,2,COVSICKLE,0
TEST,20201019,Pfizer,2,IMMUNOSUPPR,0
TEST,20201019,Pfizer,2,any_risk_factors,0
TEST,20201019,UKN,1,CV,0
TEST,20201019,UKN,1,COVCANCER,0
TEST,20201019,UKN,1,COVCOPD,0
TEST,20201019,UKN,1,COVHIV,0
TEST,20201019,UKN,1,COVCKD,0
TEST,20201019,UKN,1,COVDIAB,0
TEST,20201019,UKN,1,COVOBES,0
TEST,20201019,UKN,1,COVSICKLE,0
TEST,20201019,UKN,1,IMMUNOSUPPR,0
TEST,20201019,UKN,1,any_risk_factors,0
TEST,20201019,UKN,2,CV,0
TEST,20201019,UKN,2,COVCANCER,0
TEST,20201019,UKN,2,COVCOPD,0
TEST,20201019,UKN,2,COVHIV,0
TEST,20201019,UKN,2,COVCKD,0
TEST,20201019,UKN,2,COVDIAB,0
TEST,20201019,UKN,2,COVOBES,0
TEST,20201019,UKN,2,COVSICKLE,0
TEST,20201019,UKN,2,IMMUNOSUPPR,0
TEST,20201019,UKN,2,any_risk_factors,0
TEST,20201026,AstraZeneca,1,CV,0
TEST,20201026,AstraZeneca,1,COVCANCER,0
TEST,20201026,AstraZeneca,1,COVCOPD,0
TEST,20201026,AstraZeneca,1,COVHIV,0
TEST,20201026,AstraZeneca,1,COVCKD,0
TEST,20201026,AstraZeneca,1,COVDIAB,0
TEST,20201026,AstraZeneca,1,COVOBES,0
TEST,20201026,AstraZeneca,1,COVSICKLE,0
TEST,20201026,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201026,AstraZeneca,1,any_risk_factors,0
TEST,20201026,AstraZeneca,2,CV,0
TEST,20201026,AstraZeneca,2,COVCANCER,0
TEST,20201026,AstraZeneca,2,COVCOPD,0
TEST,20201026,AstraZeneca,2,COVHIV,0
TEST,20201026,AstraZeneca,2,COVCKD,0
TEST,20201026,AstraZeneca,2,COVDIAB,0
TEST,20201026,AstraZeneca,2,COVOBES,0
TEST,20201026,AstraZeneca,2,COVSICKLE,0
TEST,20201026,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201026,AstraZeneca,2,any_risk_factors,0
TEST,20201026,J&J,1,CV,0
TEST,20201026,J&J,1,COVCANCER,0
TEST,20201026,J&J,1,COVCOPD,0
TEST,20201026,J&J,1,COVHIV,0
TEST,20201026,J&J,1,COVCKD,0
TEST,20201026,J&J,1,COVDIAB,0
TEST,20201026,J&J,1,COVOBES,0
TEST,20201026,J&J,1,COVSICKLE,0
TEST,20201026,J&J,1,IMMUNOSUPPR,0
TEST,20201026,J&J,1,any_risk_factors,0
TEST,20201026,J&J,2,CV,0
TEST,20201026,J&J,2,COVCANCER,0
TEST,20201026,J&J,2,COVCOPD,0
TEST,20201026,J&J,2,COVHIV,0
TEST,20201026,J&J,2,COVCKD,0
TEST,20201026,J&J,2,COVDIAB,0
TEST,20201026,J&J,2,COVOBES,0
TEST,20201026,J&J,2,COVSICKLE,0
TEST,20201026,J&J,2,IMMUNOSUPPR,0
TEST,20201026,J&J,2,any_risk_factors,0
TEST,20201026,Moderna,1,CV,0
TEST,20201026,Moderna,1,COVCANCER,0
TEST,20201026,Moderna,1,COVCOPD,0
TEST,20201026,Moderna,1,COVHIV,0
TEST,20201026,Moderna,1,COVCKD,0
TEST,20201026,Moderna,1,COVDIAB,0
TEST,20201026,Moderna,1,COVOBES,0
TEST,20201026,Moderna,1,COVSICKLE,0
TEST,20201026,Moderna,1,IMMUNOSUPPR,0
TEST,20201026,Moderna,1,any_risk_factors,0
TEST,20201026,Moderna,2,CV,0
TEST,20201026,Moderna,2,COVCANCER,0
TEST,20201026,Moderna,2,COVCOPD,0
TEST,20201026,Moderna,2,COVHIV,0
TEST,20201026,Moderna,2,COVCKD,0
TEST,20201026,Moderna,2,COVDIAB,0
TEST,20201026,Moderna,2,COVOBES,0
TEST,20201026,Moderna,2,COVSICKLE,0
TEST,20201026,Moderna,2,IMMUNOSUPPR,0
TEST,20201026,Moderna,2,any_risk_factors,0
TEST,20201026,Pfizer,1,CV,0
TEST,20201026,Pfizer,1,COVCANCER,0
TEST,20201026,Pfizer,1,COVCOPD,0
TEST,20201026,Pfizer,1,COVHIV,0
TEST,20201026,Pfizer,1,COVCKD,0
TEST,20201026,Pfizer,1,COVDIAB,0
TEST,20201026,Pfizer,1,COVOBES,0
TEST,20201026,Pfizer,1,COVSICKLE,0
TEST,20201026,Pfizer,1,IMMUNOSUPPR,0
TEST,20201026,Pfizer,1,any_risk_factors,0
TEST,20201026,Pfizer,2,CV,0
TEST,20201026,Pfizer,2,COVCANCER,0
TEST,20201026,Pfizer,2,COVCOPD,0
TEST,20201026,Pfizer,2,COVHIV,0
TEST,20201026,Pfizer,2,COVCKD,0
TEST,20201026,Pfizer,2,COVDIAB,0
TEST,20201026,Pfizer,2,COVOBES,0
TEST,20201026,Pfizer,2,COVSICKLE,0
TEST,20201026,Pfizer,2,IMMUNOSUPPR,0
TEST,20201026,Pfizer,2,any_risk_factors,0
TEST,20201026,UKN,1,CV,0
TEST,20201026,UKN,1,COVCANCER,0
TEST,20201026,UKN,1,COVCOPD,0
TEST,20201026,UKN,1,COVHIV,0
TEST,20201026,UKN,1,COVCKD,0
TEST,20201026,UKN,1,COVDIAB,0
TEST,20201026,UKN,1,COVOBES,0
TEST,20201026,UKN,1,COVSICKLE,0
TEST,20201026,UKN,1,IMMUNOSUPPR,0
TEST,20201026,UKN,1,any_risk_factors,0
TEST,20201026,UKN,2,CV,0
TEST,20201026,UKN,2,COVCANCER,0
TEST,20201026,UKN,2,COVCOPD,0
TEST,20201026,UKN,2,COVHIV,0
TEST,20201026,UKN,2,COVCKD,0
TEST,20201026,UKN,2,COVDIAB,0
TEST,20201026,UKN,2,COVOBES,0
TEST,20201026,UKN,2,COVSICKLE,0
TEST,20201026,UKN,2,IMMUNOSUPPR,0
TEST,20201026,UKN,2,any_risk_factors,0
TEST,20201102,AstraZeneca,1,CV,0
TEST,20201102,AstraZeneca,1,COVCANCER,0
TEST,20201102,AstraZeneca,1,COVCOPD,0
TEST,20201102,AstraZeneca,1,COVHIV,0
TEST,20201102,AstraZeneca,1,COVCKD,0
TEST,20201102,AstraZeneca,1,COVDIAB,0
TEST,20201102,AstraZeneca,1,COVOBES,0
TEST,20201102,AstraZeneca,1,COVSICKLE,0
TEST,20201102,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201102,AstraZeneca,1,any_risk_factors,0
TEST,20201102,AstraZeneca,2,CV,0
TEST,20201102,AstraZeneca,2,COVCANCER,0
TEST,20201102,AstraZeneca,2,COVCOPD,0
TEST,20201102,AstraZeneca,2,COVHIV,0
TEST,20201102,AstraZeneca,2,COVCKD,0
TEST,20201102,AstraZeneca,2,COVDIAB,0
TEST,20201102,AstraZeneca,2,COVOBES,0
TEST,20201102,AstraZeneca,2,COVSICKLE,0
TEST,20201102,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201102,AstraZeneca,2,any_risk_factors,0
TEST,20201102,J&J,1,CV,0
TEST,20201102,J&J,1,COVCANCER,0
TEST,20201102,J&J,1,COVCOPD,0
TEST,20201102,J&J,1,COVHIV,0
TEST,20201102,J&J,1,COVCKD,0
TEST,20201102,J&J,1,COVDIAB,0
TEST,20201102,J&J,1,COVOBES,0
TEST,20201102,J&J,1,COVSICKLE,0
TEST,20201102,J&J,1,IMMUNOSUPPR,0
TEST,20201102,J&J,1,any_risk_factors,0
TEST,20201102,J&J,2,CV,0
TEST,20201102,J&J,2,COVCANCER,0
TEST,20201102,J&J,2,COVCOPD,0
TEST,20201102,J&J,2,COVHIV,0
TEST,20201102,J&J,2,COVCKD,0
TEST,20201102,J&J,2,COVDIAB,0
TEST,20201102,J&J,2,COVOBES,0
TEST,20201102,J&J,2,COVSICKLE,0
TEST,20201102,J&J,2,IMMUNOSUPPR,0
TEST,20201102,J&J,2,any_risk_factors,0
TEST,20201102,Moderna,1,CV,0
TEST,20201102,Moderna,1,COVCANCER,0
TEST,20201102,Moderna,1,COVCOPD,0
TEST,20201102,Moderna,1,COVHIV,0
TEST,20201102,Moderna,1,COVCKD,0
TEST,20201102,Moderna,1,COVDIAB,0
TEST,20201102,Moderna,1,COVOBES,0
TEST,20201102,Moderna,1,COVSICKLE,0
TEST,20201102,Moderna,1,IMMUNOSUPPR,0
TEST,20201102,Moderna,1,any_risk_factors,0
TEST,20201102,Moderna,2,CV,0
TEST,20201102,Moderna,2,COVCANCER,0
TEST,20201102,Moderna,2,COVCOPD,0
TEST,20201102,Moderna,2,COVHIV,0
TEST,20201102,Moderna,2,COVCKD,0
TEST,20201102,Moderna,2,COVDIAB,0
TEST,20201102,Moderna,2,COVOBES,0
TEST,20201102,Moderna,2,COVSICKLE,0
TEST,20201102,Moderna,2,IMMUNOSUPPR,0
TEST,20201102,Moderna,2,any_risk_factors,0
TEST,20201102,Pfizer,1,CV,0
TEST,20201102,Pfizer,1,COVCANCER,0
TEST,20201102,Pfizer,1,COVCOPD,0
TEST,20201102,Pfizer,1,COVHIV,0
TEST,20201102,Pfizer,1,COVCKD,0
TEST,20201102,Pfizer,1,COVDIAB,0
TEST,20201102,Pfizer,1,COVOBES,0
TEST,20201102,Pfizer,1,COVSICKLE,0
TEST,20201102,Pfizer,1,IMMUNOSUPPR,0
TEST,20201102,Pfizer,1,any_risk_factors,0
TEST,20201102,Pfizer,2,CV,0
TEST,20201102,Pfizer,2,COVCANCER,0
TEST,20201102,Pfizer,2,COVCOPD,0
TEST,20201102,Pfizer,2,COVHIV,0
TEST,20201102,Pfizer,2,COVCKD,0
TEST,20201102,Pfizer,2,COVDIAB,0
TEST,20201102,Pfizer,2,COVOBES,0
TEST,20201102,Pfizer,2,COVSICKLE,0
TEST,20201102,Pfizer,2,IMMUNOSUPPR,0
TEST,20201102,Pfizer,2,any_risk_factors,0
TEST,20201102,UKN,1,CV,0
TEST,20201102,UKN,1,COVCANCER,0
TEST,20201102,UKN,1,COVCOPD,0
TEST,20201102,UKN,1,COVHIV,0
TEST,20201102,UKN,1,COVCKD,0
TEST,20201102,UKN,1,COVDIAB,0
TEST,20201102,UKN,1,COVOBES,0
TEST,20201102,UKN,1,COVSICKLE,0
TEST,20201102,UKN,1,IMMUNOSUPPR,0
TEST,20201102,UKN,1,any_risk_factors,0
TEST,20201102,UKN,2,CV,0
TEST,20201102,UKN,2,COVCANCER,0
TEST,20201102,UKN,2,COVCOPD,0
TEST,20201102,UKN,2,COVHIV,0
TEST,20201102,UKN,2,COVCKD,0
TEST,20201102,UKN,2,COVDIAB,0
TEST,20201102,UKN,2,COVOBES,0
TEST,20201102,UKN,2,COVSICKLE,0
TEST,20201102,UKN,2,IMMUNOSUPPR,0
TEST,20201102,UKN,2,any_risk_factors,0
TEST,20201109,AstraZeneca,1,CV,0
TEST,20201109,AstraZeneca,1,COVCANCER,0
TEST,20201109,AstraZeneca,1,COVCOPD,0
TEST,20201109,AstraZeneca,1,COVHIV,0
TEST,20201109,AstraZeneca,1,COVCKD,0
TEST,20201109,AstraZeneca,1,COVDIAB,0
TEST,20201109,AstraZeneca,1,COVOBES,0
TEST,20201109,AstraZeneca,1,COVSICKLE,0
TEST,20201109,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201109,AstraZeneca,1,any_risk_factors,0
TEST,20201109,AstraZeneca,2,CV,0
TEST,20201109,AstraZeneca,2,COVCANCER,0
TEST,20201109,AstraZeneca,2,COVCOPD,0
TEST,20201109,AstraZeneca,2,COVHIV,0
TEST,20201109,AstraZeneca,2,COVCKD,0
TEST,20201109,AstraZeneca,2,COVDIAB,0
TEST,20201109,AstraZeneca,2,COVOBES,0
TEST,20201109,AstraZeneca,2,COVSICKLE,0
TEST,20201109,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201109,AstraZeneca,2,any_risk_factors,0
TEST,20201109,J&J,1,CV,0
TEST,20201109,J&J,1,COVCANCER,0
TEST,20201109,J&J,1,COVCOPD,0
TEST,20201109,J&J,1,COVHIV,0
TEST,20201109,J&J,1,COVCKD,0
TEST,20201109,J&J,1,COVDIAB,0
TEST,20201109,J&J,1,COVOBES,0
TEST,20201109,J&J,1,COVSICKLE,0
TEST,20201109,J&J,1,IMMUNOSUPPR,0
TEST,20201109,J&J,1,any_risk_factors,0
TEST,20201109,J&J,2,CV,0
TEST,20201109,J&J,2,COVCANCER,0
TEST,20201109,J&J,2,COVCOPD,0
TEST,20201109,J&J,2,COVHIV,0
TEST,20201109,J&J,2,COVCKD,0
TEST,20201109,J&J,2,COVDIAB,0
TEST,20201109,J&J,2,COVOBES,0
TEST,20201109,J&J,2,COVSICKLE,0
TEST,20201109,J&J,2,IMMUNOSUPPR,0
TEST,20201109,J&J,2,any_risk_factors,0
TEST,20201109,Moderna,1,CV,0
TEST,20201109,Moderna,1,COVCANCER,0
TEST,20201109,Moderna,1,COVCOPD,0
TEST,20201109,Moderna,1,COVHIV,0
TEST,20201109,Moderna,1,COVCKD,0
TEST,20201109,Moderna,1,COVDIAB,0
TEST,20201109,Moderna,1,COVOBES,0
TEST,20201109,Moderna,1,COVSICKLE,0
TEST,20201109,Moderna,1,IMMUNOSUPPR,0
TEST,20201109,Moderna,1,any_risk_factors,0
TEST,20201109,Moderna,2,CV,0
TEST,20201109,Moderna,2,COVCANCER,0
TEST,20201109,Moderna,2,COVCOPD,0
TEST,20201109,Moderna,2,COVHIV,0
TEST,20201109,Moderna,2,COVCKD,0
TEST,20201109,Moderna,2,COVDIAB,0
TEST,20201109,Moderna,2,COVOBES,0
TEST,20201109,Moderna,2,COVSICKLE,0
TEST,20201109,Moderna,2,IMMUNOSUPPR,0
TEST,20201109,Moderna,2,any_risk_factors,0
TEST,20201109,Pfizer,1,CV,0
TEST,20201109,Pfizer,1,COVCANCER,0
TEST,20201109,Pfizer,1,COVCOPD,0
TEST,20201109,Pfizer,1,COVHIV,0
TEST,20201109,Pfizer,1,COVCKD,0
TEST,20201109,Pfizer,1,COVDIAB,0
TEST,20201109,Pfizer,1,COVOBES,0
TEST,20201109,Pfizer,1,COVSICKLE,0
TEST,20201109,Pfizer,1,IMMUNOSUPPR,0
TEST,20201109,Pfizer,1,any_risk_factors,0
TEST,20201109,Pfizer,2,CV,0
TEST,20201109,Pfizer,2,COVCANCER,0
TEST,20201109,Pfizer,2,COVCOPD,0
TEST,20201109,Pfizer,2,COVHIV,0
TEST,20201109,Pfizer,2,COVCKD,0
TEST,20201109,Pfizer,2,COVDIAB,0
TEST,20201109,Pfizer,2,COVOBES,0
TEST,20201109,Pfizer,2,COVSICKLE,0
TEST,20201109,Pfizer,2,IMMUNOSUPPR,0
TEST,20201109,Pfizer,2,any_risk_factors,0
TEST,20201109,UKN,1,CV,0
TEST,20201109,UKN,1,COVCANCER,0
TEST,20201109,UKN,1,COVCOPD,0
TEST,20201109,UKN,1,COVHIV,0
TEST,20201109,UKN,1,COVCKD,0
TEST,20201109,UKN,1,COVDIAB,0
TEST,20201109,UKN,1,COVOBES,0
TEST,20201109,UKN,1,COVSICKLE,0
TEST,20201109,UKN,1,IMMUNOSUPPR,0
TEST,20201109,UKN,1,any_risk_factors,0
TEST,20201109,UKN,2,CV,0
TEST,20201109,UKN,2,COVCANCER,0
TEST,20201109,UKN,2,COVCOPD,0
TEST,20201109,UKN,2,COVHIV,0
TEST,20201109,UKN,2,COVCKD,0
TEST,20201109,UKN,2,COVDIAB,0
TEST,20201109,UKN,2,COVOBES,0
TEST,20201109,UKN,2,COVSICKLE,0
TEST,20201109,UKN,2,IMMUNOSUPPR,0
TEST,20201109,UKN,2,any_risk_factors,0
TEST,20201116,AstraZeneca,1,CV,0
TEST,20201116,AstraZeneca,1,COVCANCER,0
TEST,20201116,AstraZeneca,1,COVCOPD,0
TEST,20201116,AstraZeneca,1,COVHIV,0
TEST,20201116,AstraZeneca,1,COVCKD,0
TEST,20201116,AstraZeneca,1,COVDIAB,0
TEST,20201116,AstraZeneca,1,COVOBES,0
TEST,20201116,AstraZeneca,1,COVSICKLE,0
TEST,20201116,AstraZeneca,1,IMMUNOSUPPR,0
TEST,20201116,AstraZeneca,1,any_risk_factors,0
TEST,20201116,AstraZeneca,2,CV,0
TEST,20201116,AstraZeneca,2,COVCANCER,0
TEST,20201116,AstraZeneca,2,COVCOPD,0
TEST,20201116,AstraZeneca,2,COVHIV,0
TEST,20201116,AstraZeneca,2,COVCKD,0
TEST,20201116,AstraZeneca,2,COVDIAB,0
TEST,20201116,AstraZeneca,2,COVOBES,0
TEST,20201116,AstraZeneca,2,COVSICKLE,0
TEST,20201116,AstraZeneca,2,IMMUNOSUPPR,0
TEST,20201116,AstraZeneca,2,any_risk_factors,0
TEST,20201116,J&J,1,CV,0
TEST,20201116,J&J,1,COVCANCER,0
TEST,20201116,J&J,1,COVCOPD,0
TEST,20201116,J&J,1,COVHIV,0
TEST,20201116,J&J,1,COVCKD,0
TEST,20201116,J&J,1,COVDIAB,0
TEST,20201116,J&J,1,COVOBES,0
TEST,20201116,J&J,1,COVSICKLE,0
TEST,20201116,J&J,1,IMMUNOSUPPR,0
TEST,20201116,J&J,1,any_risk_factors,0
TEST,20201116,J&J,2,CV,0
TEST,20201116,J&J,2,COVCANCER,0
TEST,20201116,J&J,2,COVCOPD,0
TEST,20201116,J&J,2,COVHIV,0
TEST,20201116,J&J,2,COVCKD,0
TEST,20201116,J&J,2,COVDIAB,0
TEST,20201116,J&J,2,COVOBES,0
TEST,20201116,J&J,2,COVSICKLE,0
TEST,20201116,J&J,2,IMMUNOSUPPR,0
TEST,20201116,J&J,2,any_risk_factors,0
TEST,20201116,Moderna,1,CV,0
TEST,20201116,Moderna,1,COVCANCER,0
TEST,20201116,Moderna,1,COVCOPD,0
TEST,20201116,Moderna,1,COVHIV,0
TEST,20201116,Moderna,1,COVCKD,0
TEST,20201116,Moderna,1,COVDIAB,0
TEST,20201116,Moderna,1,COVOBES,0
TEST,20201116,Moderna,1,COVSICKLE,0
TEST,20201116,Moderna,1,IMMUNOSUPPR,0
TEST,20201116,Moderna,1,any_risk_factors,0
TEST,20201116,Moderna,2,CV,0
TEST,20201116,Moderna,2,COVCANCER,0
TEST,20201116,Moderna,2,COVCOPD,0
TEST,20201116,Moderna,2,COVHIV,0
TEST,20201116,Moderna,2,COVCKD,0
TEST,20201116,Moderna,2,COVDIAB,0
TEST,20201116,Moderna,2,COVOBES,0
TEST,20201116,Moderna,2,COVSICKLE,0
TEST,20201116,Moderna,2,IMMUNOSUPPR,0
TEST,20201116,Moderna,2,any_risk_factors,0
TEST,20201116,Pfizer,1,CV,0
TEST,20201116,Pfizer,1,COVCANCER,0
TEST,20201116,Pfizer,1,COVCOPD,0
TEST,20201116,Pfizer,1,COVHIV,0
TEST,20201116,Pfizer,1,COVCKD,0
TEST,20201116,Pfizer,1,COVDIAB,0
TEST,20201116,Pfizer,1,COVOBES,0
