datasource,week,vx_manufacturer,dose,ageband,COVID,Numerator,IR,lb,ub
TEST,20210419,Moderna,2,80+,L3,0,0,0,134736322.06
TEST,20210419,Pfizer,1,50-59,L3,0,0,0,842102.01
TEST,20210419,Pfizer,1,30-39,L3,0,0,0,2363795.12
TEST,20210419,Moderna,2,30-39,L3,0,0,0,6416015.34
TEST,20210419,Moderna,2,70-79,L3,0,0,0,3208007.67
TEST,20210419,Moderna,2,18-24,L3,0,0,0,4812011.5
TEST,20210419,Pfizer,2,70-79,L3,0,0,0,1203002.88
TEST,20210419,Moderna,1,30-39,L3,0,0,0,6124378.28
TEST,20210426,none,no_dose,50-59,L3,0,0,0,19849.19
TEST,20210426,none,no_dose,18-24,L3,0,0,0,57579.62
TEST,20210426,none,no_dose,70-79,L3,0,0,0,68707.97
TEST,20210426,AstraZeneca,1,70-79,L3,0,0,0,83376.44
TEST,20210426,none,no_dose,0-4,L3,0,0,0,223814.49
TEST,20210426,none,no_dose,40-49,L3,0,0,0,21235.04
TEST,20210426,Pfizer,1,70-79,L3,0,0,0,143184.19
TEST,20210426,AstraZeneca,1,25-29,L3,0,0,0,1283203.07
TEST,20210426,none,no_dose,60-69,L3,0,0,0,27826.58
TEST,20210426,Pfizer,2,40-49,L3,0,0,0,377412.67
TEST,20210426,Pfizer,2,60-69,L3,0,0,0,583274.12
TEST,20210426,none,no_dose,30-39,L3,0,0,0,31196.18
TEST,20210426,Pfizer,2,80+,L3,0,0,0,64160.15
TEST,20210426,none,no_dose,25-29,L3,0,0,0,72090.06
TEST,20210426,Pfizer,1,80+,L3,0,0,0,95287.36
TEST,20210426,none,no_dose,80+,L3,0,0,0,229533.77
TEST,20210426,Pfizer,2,70-79,L3,0,0,0,698115.66
TEST,20210426,none,no_dose,12-17,L3,0,0,0,63524.9
TEST,20210426,none,no_dose,5-11,L3,0,0,0,70211.74
TEST,20210426,Pfizer,1,50-59,L3,0,0,0,736264.05
TEST,20210426,Moderna,2,60-69,L3,0,0,0,1271097.38
TEST,20210426,AstraZeneca,1,60-69,L3,0,0,0,376358.44
TEST,20210426,Moderna,1,60-69,L3,0,0,0,797256.34
TEST,20210426,Pfizer,2,30-39,L3,0,0,0,836871.57
TEST,20210426,Pfizer,2,50-59,L3,0,0,0,366131.31
TEST,20210426,AstraZeneca,1,50-59,L3,0,0,0,319280.38
TEST,20210426,Pfizer,1,60-69,L3,0,0,0,604198.75
TEST,20210426,AstraZeneca,1,40-49,L3,0,0,0,305524.54
TEST,20210426,Moderna,1,50-59,L3,0,0,0,1531094.57
TEST,20210426,Pfizer,1,25-29,L3,0,0,0,9624023
TEST,20210426,Pfizer,1,40-49,L3,0,0,0,774346.68
TEST,20210426,Moderna,2,50-59,L3,0,0,0,1531094.57
TEST,20210426,Moderna,2,25-29,L3,0,0,0,6736816.1
TEST,20210426,AstraZeneca,1,30-39,L3,0,0,0,831705.69
TEST,20210426,Moderna,1,70-79,L3,0,0,0,826603.2
TEST,20210426,Moderna,2,70-79,L3,0,0,0,1161520.02
TEST,20210426,Moderna,1,25-29,L3,0,0,0,16842040.26
TEST,20210426,Moderna,1,40-49,L3,0,0,0,4082918.85
TEST,20210426,Pfizer,1,18-24,L3,0,0,0,8982421.47
TEST,20210426,AstraZeneca,1,18-24,L3,0,0,0,6416015.34
TEST,20210426,J&J,1,70-79,L3,0,0,0,2363795.12
TEST,20210426,Moderna,2,40-49,L3,0,0,0,2807006.71
TEST,20210426,Pfizer,2,25-29,L3,0,0,0,1749822.36
TEST,20210426,Pfizer,2,18-24,L3,0,0,0,2749720.86
TEST,20210426,Moderna,2,80+,L3,0,0,0,19248046.01
TEST,20210426,Pfizer,1,30-39,L3,0,0,0,1820761.11
TEST,20210426,Moderna,1,80+,L3,0,0,0,19248046.01
TEST,20210426,Moderna,2,30-39,L3,0,0,0,5182166.23
TEST,20210426,Moderna,2,18-24,L3,0,0,0,4812011.5
TEST,20210426,Moderna,1,30-39,L3,0,0,0,7485351.23
TEST,20210426,J&J,1,60-69,L3,0,0,0,4812011.5
TEST,20210503,none,no_dose,50-59,L3,0,0,0,20161.05
TEST,20210503,none,no_dose,18-24,L3,0,0,0,58076
TEST,20210503,AstraZeneca,1,70-79,L3,0,0,0,68989.41
TEST,20210503,none,no_dose,0-4,L3,0,0,0,223814.49
TEST,20210503,none,no_dose,40-49,L3,0,0,0,21444.58
TEST,20210503,Pfizer,1,70-79,L3,0,0,0,144257.3
TEST,20210503,AstraZeneca,1,25-29,L3,0,0,0,1283203.07
TEST,20210503,none,no_dose,60-69,L3,0,0,0,29954.72
TEST,20210503,Pfizer,2,40-49,L3,0,0,0,362194.41
TEST,20210503,Pfizer,2,60-69,L3,0,0,0,561401.34
TEST,20210503,none,no_dose,30-39,L3,0,0,0,31451.06
TEST,20210503,Pfizer,2,80+,L3,0,0,0,50406.41
TEST,20210503,none,no_dose,25-29,L3,0,0,0,72361.08
TEST,20210503,none,no_dose,80+,L3,0,0,0,258115.56
TEST,20210503,Pfizer,1,80+,L3,0,0,0,151901.15
TEST,20210503,none,no_dose,70-79,L3,0,0,0,97705.82
TEST,20210503,Pfizer,1,60-69,L3,0,0,0,340243.24
TEST,20210503,Pfizer,2,70-79,L3,0,0,0,346365.87
TEST,20210503,none,no_dose,12-17,L3,0,0,0,63705.12
TEST,20210503,none,no_dose,5-11,L3,0,0,0,70248.34
TEST,20210503,Moderna,1,70-79,L3,0,0,0,863694.37
TEST,20210503,Pfizer,1,50-59,L3,0,0,0,568507.69
TEST,20210503,Moderna,2,60-69,L3,0,0,0,929216.01
TEST,20210503,AstraZeneca,1,60-69,L3,0,0,0,298750.16
TEST,20210503,Moderna,1,60-69,L3,0,0,0,858193.13
TEST,20210503,Pfizer,2,30-39,L3,0,0,0,821562.94
TEST,20210503,Pfizer,2,50-59,L3,0,0,0,362194.41
TEST,20210503,AstraZeneca,1,50-59,L3,0,0,0,327029.91
TEST,20210503,Pfizer,1,30-39,L3,0,0,0,1623329.18
TEST,20210503,AstraZeneca,1,40-49,L3,0,0,0,311889.63
TEST,20210503,Moderna,1,50-59,L3,0,0,0,1643125.88
TEST,20210503,Pfizer,1,25-29,L3,0,0,0,16842040.26
TEST,20210503,Moderna,2,50-59,L3,0,0,0,1161520.02
TEST,20210503,Moderna,2,25-29,L3,0,0,0,5858100.96
TEST,20210503,Moderna,1,18-24,L3,0,0,0,22456053.68
TEST,20210503,AstraZeneca,1,30-39,L3,0,0,0,836871.57
TEST,20210503,Moderna,2,70-79,L3,0,0,0,898242.15
TEST,20210503,Moderna,1,25-29,L3,0,0,0,13473632.21
TEST,20210503,Moderna,1,40-49,L3,0,0,0,2866730.26
TEST,20210503,Pfizer,1,18-24,L3,0,0,0,6416015.34
TEST,20210503,AstraZeneca,1,18-24,L3,0,0,0,6416015.34
TEST,20210503,J&J,1,70-79,L3,0,0,0,1749822.36
TEST,20210503,Moderna,2,40-49,L3,0,0,0,2406005.75
TEST,20210503,Pfizer,2,25-29,L3,0,0,0,1623329.18
TEST,20210503,Pfizer,1,40-49,L3,0,0,0,698115.66
TEST,20210503,Moderna,1,30-39,L3,0,0,0,6416015.34
TEST,20210503,Pfizer,2,18-24,L3,0,0,0,2749720.86
TEST,20210503,Moderna,2,80+,L3,0,0,0,19248046.01
TEST,20210503,J&J,1,60-69,L3,0,0,0,2694726.44
TEST,20210503,Moderna,1,80+,L3,0,0,0,19248046.01
TEST,20210503,AstraZeneca,2,25-29,L3,0,0,0,134736322.06
TEST,20210503,Moderna,2,30-39,L3,0,0,0,4812011.5
TEST,20210503,Moderna,2,18-24,L3,0,0,0,4812011.5
TEST,20210503,AstraZeneca,2,40-49,L3,0,0,0,14970702.45
TEST,20210503,AstraZeneca,2,50-59,L3,0,0,0,16842040.26
TEST,20210510,none,no_dose,50-59,L3,0,0,0,20687.29
TEST,20210510,none,no_dose,18-24,L3,0,0,0,59512.51
TEST,20210510,AstraZeneca,1,70-79,L3,0,0,0,68255.48
TEST,20210510,none,no_dose,0-4,L3,0,0,0,223814.49
TEST,20210510,none,no_dose,40-49,L3,0,0,0,21869.23
TEST,20210510,Pfizer,1,50-59,L3,0,0,0,421051.01
TEST,20210510,AstraZeneca,1,25-29,L3,0,0,0,1604003.83
TEST,20210510,none,no_dose,60-69,L3,0,0,0,34093.2
TEST,20210510,Pfizer,2,40-49,L3,0,0,0,331047.47
TEST,20210510,Pfizer,2,60-69,L3,0,0,0,441758.43
TEST,20210510,none,no_dose,30-39,L3,0,0,0,31905.36
TEST,20210510,Pfizer,2,80+,L3,0,0,0,45198.36
TEST,20210510,none,no_dose,25-29,L3,0,0,0,74112.39
TEST,20210510,none,no_dose,80+,L3,0,0,0,279535.94
TEST,20210510,none,no_dose,70-79,L3,0,0,0,124525.25
TEST,20210510,Pfizer,1,80+,L3,0,0,0,219440.26
TEST,20210510,Pfizer,1,60-69,L3,0,0,0,237211.83
TEST,20210510,Pfizer,2,70-79,L3,0,0,0,177518.21
TEST,20210510,AstraZeneca,1,60-69,L3,0,0,0,214890.47
TEST,20210510,none,no_dose,12-17,L3,0,0,0,63856.08
TEST,20210510,Pfizer,1,70-79,L3,0,0,0,168210.14
TEST,20210510,none,no_dose,5-11,L3,0,0,0,70468.79
TEST,20210510,Moderna,1,70-79,L3,0,0,0,1086583.24
TEST,20210510,Moderna,2,60-69,L3,0,0,0,724388.83
TEST,20210510,Moderna,1,30-39,L3,0,0,0,3454777.49
TEST,20210510,Moderna,1,60-69,L3,0,0,0,802001.92
TEST,20210510,Pfizer,2,30-39,L3,0,0,0,744399.57
TEST,20210510,Pfizer,2,50-59,L3,0,0,0,341970.36
TEST,20210510,AstraZeneca,1,50-59,L3,0,0,0,342840.51
TEST,20210510,Moderna,1,18-24,L3,0,0,0,2495117.08
TEST,20210510,Pfizer,1,30-39,L3,0,0,0,1513891.26
TEST,20210510,AstraZeneca,1,40-49,L3,0,0,0,362194.41
TEST,20210510,Moderna,1,50-59,L3,0,0,0,1224875.66
TEST,20210510,Pfizer,1,25-29,L3,0,0,0,13473632.21
TEST,20210510,Moderna,2,50-59,L3,0,0,0,1005494.94
TEST,20210510,AstraZeneca,2,25-29,L3,0,0,0,4812011.5
TEST,20210510,Pfizer,1,18-24,L3,0,0,0,4990234.15
TEST,20210510,Moderna,2,25-29,L3,0,0,0,4812011.5
TEST,20210510,AstraZeneca,1,30-39,L3,0,0,0,998046.83
TEST,20210510,AstraZeneca,2,40-49,L3,0,0,0,1820761.11
TEST,20210510,Moderna,2,70-79,L3,0,0,0,663725.72
TEST,20210510,Moderna,1,40-49,L3,0,0,0,1952700.32
TEST,20210510,AstraZeneca,2,50-59,L3,0,0,0,3454777.49
TEST,20210510,Pfizer,1,12-17,L3,0,0,0,33684080.52
TEST,20210510,AstraZeneca,1,18-24,L3,0,0,0,6416015.34
TEST,20210510,J&J,1,70-79,L3,0,0,0,1749822.36
TEST,20210510,Moderna,2,40-49,L3,0,0,0,1924804.6
TEST,20210510,Pfizer,2,25-29,L3,0,0,0,1604003.83
TEST,20210510,Pfizer,1,40-49,L3,0,0,0,596178.42
TEST,20210510,Pfizer,2,18-24,L3,0,0,0,2749720.86
TEST,20210510,Moderna,2,80+,L3,0,0,0,19248046.01
TEST,20210510,J&J,1,60-69,L3,0,0,0,1151592.5
TEST,20210510,Moderna,1,80+,L3,0,0,0,19248046.01
TEST,20210510,Moderna,1,25-29,L3,0,0,0,3962833
TEST,20210510,Moderna,2,18-24,L3,0,0,0,4812011.5
TEST,20210510,AstraZeneca,2,30-39,L3,0,0,0,5182166.23
TEST,20210510,Moderna,2,30-39,L3,0,0,0,4812011.5
TEST,20210517,none,no_dose,50-59,L3,0,0,0,21972.66
TEST,20210517,none,no_dose,18-24,L3,0,0,0,59670.65
TEST,20210517,AstraZeneca,1,70-79,L3,0,0,0,68255.48
TEST,20210517,none,no_dose,0-4,L3,0,0,0,223814.49
TEST,20210517,Pfizer,1,50-59,L3,0,0,0,257622.03
TEST,20210517,none,no_dose,40-49,L3,0,0,0,22219.05
TEST,20210517,Pfizer,1,40-49,L3,0,0,0,532554.63
TEST,20210517,AstraZeneca,1,25-29,L3,0,0,0,2105255.03
TEST,20210517,none,no_dose,60-69,L3,0,0,0,42409.92
TEST,20210517,Pfizer,2,40-49,L3,0,0,0,295474.39
TEST,20210517,Pfizer,2,60-69,L3,0,0,0,332682.28
TEST,20210517,none,no_dose,30-39,L3,0,0,0,32318.62
TEST,20210517,Pfizer,2,80+,L3,0,0,0,43830.94
TEST,20210517,none,no_dose,25-29,L3,0,0,0,74646.16
TEST,20210517,none,no_dose,80+,L3,0,0,0,298750.16
TEST,20210517,none,no_dose,70-79,L3,0,0,0,149044.6
TEST,20210517,Pfizer,1,80+,L3,0,0,0,250905.63
TEST,20210517,Pfizer,1,60-69,L3,0,0,0,168420.4
TEST,20210517,Pfizer,2,70-79,L3,0,0,0,126989.94
TEST,20210517,AstraZeneca,1,60-69,L3,0,0,0,141827.71
TEST,20210517,none,no_dose,12-17,L3,0,0,0,64099.11
TEST,20210517,Pfizer,1,70-79,L3,0,0,0,201098.99
TEST,20210517,none,no_dose,5-11,L3,0,0,0,70505.66
TEST,20210517,Moderna,1,70-79,L3,0,0,0,1308119.63
TEST,20210517,Moderna,2,60-69,L3,0,0,0,620904.71
TEST,20210517,Moderna,1,30-39,L3,0,0,0,3208007.67
TEST,20210517,Pfizer,2,30-39,L3,0,0,0,680486.48
TEST,20210517,Pfizer,2,50-59,L3,0,0,0,317774.34
TEST,20210517,AstraZeneca,1,50-59,L3,0,0,0,329428.66
TEST,20210517,AstraZeneca,2,50-59,L3,0,0,0,1604003.83
TEST,20210517,Moderna,1,60-69,L3,0,0,0,568507.69
TEST,20210517,Moderna,1,18-24,L3,0,0,0,2406005.75
TEST,20210517,Pfizer,1,30-39,L3,0,0,0,1181897.56
TEST,20210517,AstraZeneca,1,40-49,L3,0,0,0,463011.42
TEST,20210517,AstraZeneca,2,40-49,L3,0,0,0,774346.68
TEST,20210517,Moderna,1,50-59,L3,0,0,0,728304.44
TEST,20210517,Pfizer,1,25-29,L3,0,0,0,6124378.28
TEST,20210517,J&J,1,60-69,L3,0,0,0,998046.83
TEST,20210517,Moderna,2,50-59,L3,0,0,0,955576.75
TEST,20210517,AstraZeneca,2,25-29,L3,0,0,0,2807006.71
TEST,20210517,Pfizer,1,18-24,L3,0,0,0,4346332.97
TEST,20210517,Moderna,2,25-29,L3,0,0,0,4812011.5
TEST,20210517,AstraZeneca,1,30-39,L3,0,0,0,1374860.43
TEST,20210517,Moderna,2,70-79,L3,0,0,0,593552.08
TEST,20210517,Moderna,1,40-49,L3,0,0,0,1924804.6
TEST,20210517,Pfizer,1,12-17,L3,0,0,0,11228026.84
TEST,20210517,AstraZeneca,1,18-24,L3,0,0,0,6416015.34
TEST,20210517,J&J,1,70-79,L3,0,0,0,1749822.36
TEST,20210517,Moderna,2,40-49,L3,0,0,0,1924804.6
TEST,20210517,Pfizer,2,25-29,L3,0,0,0,1604003.83
TEST,20210517,Pfizer,2,18-24,L3,0,0,0,2749720.86
TEST,20210517,Moderna,2,80+,L3,0,0,0,14970702.45
TEST,20210517,AstraZeneca,2,30-39,L3,0,0,0,2138671.78
TEST,20210517,Moderna,1,80+,L3,0,0,0,26947264.41
TEST,20210517,Moderna,1,25-29,L3,0,0,0,3849609.2
TEST,20210517,Moderna,2,18-24,L3,0,0,0,4812011.5
TEST,20210517,Moderna,2,30-39,L3,0,0,0,4812011.5
TEST,20210524,none,no_dose,50-59,L3,0,0,0,24877.46
TEST,20210524,none,no_dose,18-24,L3,0,0,0,60392.79
TEST,20210524,AstraZeneca,1,70-79,L3,0,0,0,68394.07
TEST,20210524,none,no_dose,0-4,L3,0,0,0,223814.49
TEST,20210524,Pfizer,1,50-59,L3,0,0,0,145190
TEST,20210524,Pfizer,1,40-49,L3,0,0,0,433235.76
TEST,20210524,AstraZeneca,1,25-29,L3,0,0,0,2749720.86
TEST,20210524,none,no_dose,40-49,L3,0,0,0,22671.43
TEST,20210524,none,no_dose,60-69,L3,0,0,0,52734.37
TEST,20210524,Pfizer,2,40-49,L3,0,0,0,270554.86
TEST,20210524,Pfizer,2,60-69,L3,0,0,0,245421.35
TEST,20210524,none,no_dose,30-39,L3,0,0,0,32814.5
TEST,20210524,Pfizer,2,80+,L3,0,0,0,43575.78
TEST,20210524,none,no_dose,25-29,L3,0,0,0,75524.84
TEST,20210524,none,no_dose,80+,L3,0,0,0,304833.31
TEST,20210524,AstraZeneca,1,30-39,L3,0,0,0,2010989.88
TEST,20210524,none,no_dose,70-79,L3,0,0,0,180369.91
TEST,20210524,Pfizer,1,70-79,L3,0,0,0,196408.63
TEST,20210524,Pfizer,1,60-69,L3,0,0,0,113128.73
TEST,20210524,Pfizer,2,70-79,L3,0,0,0,112373.91
TEST,20210524,AstraZeneca,1,60-69,L3,0,0,0,135006.33
TEST,20210524,none,no_dose,12-17,L3,0,0,0,64405.51
TEST,20210524,none,no_dose,5-11,L3,0,0,0,70653.55
TEST,20210524,Moderna,1,70-79,L3,0,0,0,1480618.92
TEST,20210524,J&J,1,50-59,L3,0,0,0,2542194.76
TEST,20210524,Pfizer,2,50-59,L3,0,0,0,284253.84
TEST,20210524,Moderna,2,60-69,L3,0,0,0,575796.25
TEST,20210524,Pfizer,1,80+,L3,0,0,0,256152.7
TEST,20210524,Moderna,1,30-39,L3,0,0,0,3208007.67
TEST,20210524,Pfizer,2,30-39,L3,0,0,0,638560.77
TEST,20210524,AstraZeneca,2,50-59,L3,0,0,0,783350.71
TEST,20210524,Moderna,1,60-69,L3,0,0,0,573346.05
TEST,20210524,AstraZeneca,1,50-59,L3,0,0,0,368132.03
TEST,20210524,Moderna,1,18-24,L3,0,0,0,2406005.75
TEST,20210524,Pfizer,1,30-39,L3,0,0,0,935668.9
TEST,20210524,AstraZeneca,2,40-49,L3,0,0,0,504630.42
TEST,20210524,Moderna,1,50-59,L3,0,0,0,403402.16
TEST,20210524,J&J,1,60-69,L3,0,0,0,904270.62
TEST,20210524,Pfizer,1,25-29,L3,0,0,0,3133402.84
TEST,20210524,Moderna,2,50-59,L3,0,0,0,910380.55
TEST,20210524,AstraZeneca,2,25-29,L3,0,0,0,2138671.78
TEST,20210524,Pfizer,1,18-24,L3,0,0,0,2591083.12
TEST,20210524,Moderna,2,25-29,L3,0,0,0,4812011.5
TEST,20210524,Moderna,2,70-79,L3,0,0,0,566119
TEST,20210524,Moderna,1,40-49,L3,0,0,0,1897694.68
TEST,20210524,Pfizer,1,12-17,L3,0,0,0,6416015.34
TEST,20210524,AstraZeneca,1,18-24,L3,0,0,0,5182166.23
TEST,20210524,AstraZeneca,2,18-24,L3,0,0,0,134736322.06
TEST,20210524,J&J,1,70-79,L3,0,0,0,1749822.36
TEST,20210524,Moderna,2,40-49,L3,0,0,0,1897694.68
TEST,20210524,Pfizer,2,25-29,L3,0,0,0,1604003.83
TEST,20210524,Pfizer,2,18-24,L3,0,0,0,2749720.86
TEST,20210524,Moderna,2,80+,L3,0,0,0,9624023
TEST,20210524,AstraZeneca,2,30-39,L3,0,0,0,1374860.43
TEST,20210524,AstraZeneca,1,40-49,L3,0,0,0,644671.4
TEST,20210524,Moderna,1,25-29,L3,0,0,0,3849609.2
TEST,20210524,Moderna,2,18-24,L3,0,0,0,4812011.5
TEST,20210524,Moderna,2,30-39,L3,0,0,0,4812011.5
TEST,20210524,AstraZeneca,2,60-69,L3,0,0,0,33684080.52
TEST,20200106,none,no_dose,all_birth_cohorts,L3,0,0,0,2659.72
TEST,20200113,none,no_dose,all_birth_cohorts,L3,0,0,0,2664.46
TEST,20200120,none,no_dose,all_birth_cohorts,L3,0,0,0,2669.16
TEST,20200127,none,no_dose,all_birth_cohorts,L3,0,0,0,2674.14
TEST,20200203,none,no_dose,all_birth_cohorts,L3,0,0,0,2678.34
TEST,20200210,none,no_dose,all_birth_cohorts,L3,0,0,0,2682.28
TEST,20200217,none,no_dose,all_birth_cohorts,L3,0,0,0,2685.11
TEST,20200224,none,no_dose,all_birth_cohorts,L3,0,0,0,2688.6
TEST,20200302,none,no_dose,all_birth_cohorts,L3,0,0,0,2693.27
TEST,20200309,none,no_dose,all_birth_cohorts,L3,0,0,0,2697.48
TEST,20200316,none,no_dose,all_birth_cohorts,L3,0,0,0,2700.56
TEST,20200323,none,no_dose,all_birth_cohorts,L3,0,0,0,2704.73
TEST,20200330,none,no_dose,all_birth_cohorts,L3,0,0,0,2708.87
TEST,20200406,none,no_dose,all_birth_cohorts,L3,0,0,0,2712.63
TEST,20200413,none,no_dose,all_birth_cohorts,L3,0,0,0,2716.51
TEST,20200420,none,no_dose,all_birth_cohorts,L3,1,737.55,18.67,4109.37
TEST,20200427,none,no_dose,all_birth_cohorts,L3,1,738.49,18.7,4114.61
TEST,20200504,none,no_dose,all_birth_cohorts,L3,0,0,0,2726.85
TEST,20200511,none,no_dose,all_birth_cohorts,L3,0,0,0,2733.43
TEST,20200518,none,no_dose,all_birth_cohorts,L3,0,0,0,2740.83
TEST,20200525,none,no_dose,all_birth_cohorts,L3,2,1488.27,180.24,5376.12
TEST,20200601,none,no_dose,all_birth_cohorts,L3,0,0,0,2748.88
TEST,20200608,none,no_dose,all_birth_cohorts,L3,0,0,0,2752.14
TEST,20200615,none,no_dose,all_birth_cohorts,L3,0,0,0,2755.01
TEST,20200622,none,no_dose,all_birth_cohorts,L3,0,0,0,2758.79
TEST,20200629,none,no_dose,all_birth_cohorts,L3,0,0,0,2762.92
TEST,20200706,none,no_dose,all_birth_cohorts,L3,0,0,0,2766.77
TEST,20200713,none,no_dose,all_birth_cohorts,L3,0,0,0,2772.24
TEST,20200720,none,no_dose,all_birth_cohorts,L3,0,0,0,2776.69
TEST,20200727,none,no_dose,all_birth_cohorts,L3,0,0,0,2780.59
TEST,20200803,none,no_dose,all_birth_cohorts,L3,0,0,0,2784.5
TEST,20200810,none,no_dose,all_birth_cohorts,L3,0,0,0,2788.94
TEST,20200817,none,no_dose,all_birth_cohorts,L3,0,0,0,2796.06
TEST,20200824,none,no_dose,all_birth_cohorts,L3,0,0,0,2801.29
TEST,20200831,none,no_dose,all_birth_cohorts,L3,0,0,0,2808.94
TEST,20200907,none,no_dose,all_birth_cohorts,L3,0,0,0,2815.16
TEST,20200914,none,no_dose,all_birth_cohorts,L3,0,0,0,2820.23
TEST,20200921,none,no_dose,all_birth_cohorts,L3,2,1531.77,185.5,5533.27
TEST,20200928,none,no_dose,all_birth_cohorts,L3,0,0,0,2832.32
TEST,20201005,none,no_dose,all_birth_cohorts,L3,0,0,0,2838.77
TEST,20201012,none,no_dose,all_birth_cohorts,L3,0,0,0,2845.54
TEST,20201019,none,no_dose,all_birth_cohorts,L3,0,0,0,2851.44
TEST,20201026,none,no_dose,all_birth_cohorts,L3,0,0,0,2857.55
TEST,20201102,none,no_dose,all_birth_cohorts,L3,0,0,0,2864.78
TEST,20201109,none,no_dose,all_birth_cohorts,L3,0,0,0,2872.72
TEST,20201116,none,no_dose,all_birth_cohorts,L3,1,780.92,19.77,4350.99
TEST,20201123,none,no_dose,all_birth_cohorts,L3,0,0,0,2889.11
TEST,20201130,none,no_dose,all_birth_cohorts,L3,0,0,0,2895.13
TEST,20201207,none,no_dose,all_birth_cohorts,L3,1,786.52,19.91,4382.18
TEST,20201214,none,no_dose,all_birth_cohorts,L3,0,0,0,2907
TEST,20201221,none,no_dose,all_birth_cohorts,L3,0,0,0,2913.91
TEST,20201228,none,no_dose,all_birth_cohorts,L3,0,0,0,2921.24
TEST,20201228,Pfizer,1,all_birth_cohorts,L3,0,0,0,19248046.01
TEST,20210104,none,no_dose,all_birth_cohorts,L3,0,0,0,2939.72
TEST,20210104,Pfizer,1,all_birth_cohorts,L3,0,0,0,712890.59
TEST,20210111,none,no_dose,all_birth_cohorts,L3,0,0,0,2970.25
TEST,20210111,Pfizer,1,all_birth_cohorts,L3,0,0,0,249050.5
TEST,20210118,none,no_dose,all_birth_cohorts,L3,0,0,0,2992.68
TEST,20210118,Pfizer,1,all_birth_cohorts,L3,0,0,0,183065.65
TEST,20210118,Moderna,1,all_birth_cohorts,L3,0,0,0,6736816.1
TEST,20210118,Pfizer,2,all_birth_cohorts,L3,0,0,0,67368161.03
TEST,20210125,none,no_dose,all_birth_cohorts,L3,1,814.09,20.61,4535.82
TEST,20210125,Pfizer,1,all_birth_cohorts,L3,0,0,0,221241.91
TEST,20210125,Pfizer,2,all_birth_cohorts,L3,0,0,0,826603.2
TEST,20210125,Moderna,1,all_birth_cohorts,L3,0,0,0,3849609.2
TEST,20210201,none,no_dose,all_birth_cohorts,L3,1,816.26,20.67,4547.89
TEST,20210201,Pfizer,2,all_birth_cohorts,L3,0,0,0,281286.68
TEST,20210201,Pfizer,1,all_birth_cohorts,L3,0,0,0,417140.32
TEST,20210201,Moderna,1,all_birth_cohorts,L3,0,0,0,3545692.69
TEST,20210208,none,no_dose,all_birth_cohorts,L3,0,0,0,3027.1
TEST,20210208,Pfizer,2,all_birth_cohorts,L3,0,0,0,198726.14
TEST,20210208,Pfizer,1,all_birth_cohorts,L3,0,0,0,632564.89
TEST,20210208,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,7485351.23
TEST,20210208,Moderna,1,all_birth_cohorts,L3,0,0,0,2245605.37
TEST,20210215,none,no_dose,all_birth_cohorts,L3,0,0,0,3067.28
TEST,20210215,Pfizer,2,all_birth_cohorts,L3,0,0,0,192480.46
TEST,20210215,Pfizer,1,all_birth_cohorts,L3,0,0,0,270554.86
TEST,20210215,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,680486.48
TEST,20210215,Moderna,1,all_birth_cohorts,L3,0,0,0,2591083.12
TEST,20210215,Moderna,2,all_birth_cohorts,L3,0,0,0,8421020.13
TEST,20210222,none,no_dose,all_birth_cohorts,L3,0,0,0,3113.49
TEST,20210222,Pfizer,2,all_birth_cohorts,L3,0,0,0,190844.65
TEST,20210222,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,299414.05
TEST,20210222,Pfizer,1,all_birth_cohorts,L3,0,0,0,186099.89
TEST,20210222,Moderna,2,all_birth_cohorts,L3,0,0,0,3849609.2
TEST,20210222,Moderna,1,all_birth_cohorts,L3,0,0,0,2041459.43
TEST,20210301,none,no_dose,all_birth_cohorts,L3,1,857.15,21.7,4775.75
TEST,20210301,Pfizer,2,all_birth_cohorts,L3,0,0,0,169054.36
TEST,20210301,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,184570.3
TEST,20210301,Pfizer,1,all_birth_cohorts,L3,0,0,0,153283.64
TEST,20210301,Moderna,2,all_birth_cohorts,L3,0,0,0,3286251.76
TEST,20210301,Moderna,1,all_birth_cohorts,L3,0,0,0,1772846.34
TEST,20210308,none,no_dose,all_birth_cohorts,L3,0,0,0,3221.97
TEST,20210308,Pfizer,2,all_birth_cohorts,L3,0,0,0,129429.7
TEST,20210308,Pfizer,1,all_birth_cohorts,L3,0,0,0,122043.77
TEST,20210308,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,143489.16
TEST,20210308,Moderna,1,all_birth_cohorts,L3,0,0,0,1531094.57
TEST,20210308,Moderna,2,all_birth_cohorts,L3,0,0,0,2208792.16
TEST,20210315,none,no_dose,all_birth_cohorts,L3,0,0,0,3282.57
TEST,20210315,Pfizer,2,all_birth_cohorts,L3,0,0,0,106426.79
TEST,20210315,Pfizer,1,all_birth_cohorts,L3,0,0,0,100850.54
TEST,20210315,AstraZeneca,1,all_birth_cohorts,L3,0,0,0,122265.27
TEST,20210315,Moderna,1,all_birth_cohorts,L3,0,0,0,955576.75
TEST,20210315,Moderna,2,all_birth_cohorts,L3,0,0,0,2072866.49
