sex,ageband_at_study_entry,Dose,type_vax,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,week,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_narrow,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_narrow,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_CHILBLAIN_narrow,Persontime_CHILBLAIN_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-08-03,217,217,210,217,210,217,210,217,217,196,196,217,217,217,217,217,217,217,217,217,217,217,217,210,210,210,210,203,77,217,217,217,210,210,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,217,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-08-10,217,217,210,217,210,217,210,217,217,196,196,217,217,217,217,217,217,217,217,217,217,217,217,210,210,210,210,203,77,217,217,217,210,210,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,217,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-08-17,217,217,210,217,210,217,210,217,217,196,196,217,217,217,217,217,217,217,217,217,217,217,217,210,210,210,210,203,77,217,217,217,210,210,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,217,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-08-24,217,217,210,217,210,217,210,217,217,196,196,217,217,217,217,217,217,217,217,217,217,217,217,210,210,210,210,203,77,217,217,217,210,210,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,217,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-08-31,217,217,210,217,210,217,210,217,217,196,196,217,217,217,217,217,217,217,217,217,217,217,217,210,210,210,210,203,77,217,217,217,210,210,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,217,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-09-07,217,217,210,217,210,211,204,217,217,196,196,217,217,217,217,217,217,217,217,217,217,217,217,210,210,210,210,203,77,217,217,217,210,210,203,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,217,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-09-14,217,217,210,217,210,210,203,212,212,196,196,217,217,217,217,217,217,217,217,217,217,217,217,210,210,210,210,203,77,217,217,217,205,210,198,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,< 5,217,217,217,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-09-21,217,217,210,217,210,210,203,210,210,196,196,217,217,217,217,217,217,217,217,217,217,217,217,210,210,210,210,203,77,217,217,217,203,210,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,217,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-09-28,217,217,210,217,210,210,203,210,210,196,196,217,217,217,217,217,217,217,217,217,217,217,217,210,210,210,210,203,77,217,217,217,203,210,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,217,217,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-10-05,213,213,206,213,206,206,199,206,206,189,189,213,213,213,213,213,213,213,213,213,213,213,213,206,206,206,206,199,77,213,213,213,199,206,192,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,213,213,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-10-12,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,77,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-10-19,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,77,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-10-26,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,77,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-11-02,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,77,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-11-09,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,77,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-11-16,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,77,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-11-23,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,77,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-11-30,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,77,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-12-07,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,77,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-12-14,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,73,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-12-21,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,70,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2020-12-28,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,70,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-01-04,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,70,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-01-11,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,70,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-01-18,210,210,203,210,203,203,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,70,210,210,210,196,203,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-01-25,210,210,203,210,203,202,196,203,203,182,182,210,210,210,210,210,210,210,210,210,210,210,210,203,203,203,203,196,70,210,210,210,196,203,189,0,0,0,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,210,210,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-02-01,205,205,198,205,198,191,191,198,198,177,177,205,205,205,205,205,205,205,205,205,205,205,205,198,198,198,198,191,70,205,205,205,191,198,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,205,205,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-02-08,203,203,196,203,196,189,189,196,196,175,175,203,203,203,203,203,203,203,203,203,203,203,203,196,196,196,196,189,70,203,203,203,189,196,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,203,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-02-15,203,203,196,203,196,189,189,196,196,175,175,203,203,203,203,203,203,203,203,203,203,203,203,196,196,196,196,189,70,203,203,203,189,196,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,203,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-02-22,203,203,196,203,196,189,189,196,196,175,175,203,203,203,203,203,203,203,203,203,203,203,203,196,196,196,196,189,70,203,203,203,189,196,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,203,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-03-01,203,203,196,203,196,189,189,196,196,175,175,203,203,203,203,203,203,203,203,203,203,203,203,196,196,196,196,189,70,203,203,203,189,196,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,203,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-03-08,203,203,196,203,196,189,189,196,196,175,175,203,203,203,203,203,203,203,203,203,203,203,203,196,196,196,196,189,70,203,203,203,189,196,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,203,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-03-15,201,201,194,201,194,187,187,194,194,173,173,201,201,201,201,201,201,201,201,201,201,201,201,194,194,194,194,187,70,201,201,201,187,194,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,201,201,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-03-22,196,196,189,196,189,182,182,189,189,168,168,196,196,196,196,196,196,196,196,196,196,196,196,189,189,189,189,182,70,196,196,196,182,189,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,196,196,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-03-29,194,194,187,194,187,180,180,187,187,166,166,194,194,194,194,194,194,194,194,194,194,194,194,187,187,187,187,180,70,194,194,194,180,187,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,194,194,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-04-05,166,166,159,166,159,152,152,159,159,139,139,166,166,166,166,166,166,166,166,166,166,166,166,159,159,165,165,152,58,166,166,166,152,165,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,166,166,166,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-04-12,147,147,140,147,140,133,133,140,140,126,126,147,147,147,147,147,147,147,147,147,147,147,147,140,140,147,147,133,49,147,147,147,133,147,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,147,147,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-04-19,138,138,131,138,131,124,124,131,131,117,117,138,138,138,138,138,138,138,138,138,138,138,138,131,131,138,138,124,47,138,138,138,124,138,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,138,138,138,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-04-26,118,118,111,118,111,104,104,111,111,99,99,118,118,118,118,118,118,118,118,118,118,118,118,111,111,118,118,104,35,118,118,118,104,118,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,118,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-05-03,94,94,87,94,87,80,80,87,87,80,80,94,94,94,94,94,94,94,94,94,94,94,94,87,87,94,94,80,32,94,94,94,80,94,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,94,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-05-10,72,72,65,72,65,58,58,65,65,58,58,72,72,72,72,72,72,72,72,72,72,72,72,65,65,72,72,58,25,72,72,72,58,72,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,72,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-05-17,57,57,50,57,50,44,44,51,51,44,44,57,57,57,57,57,57,57,57,57,57,57,57,50,50,57,57,43,16,57,57,57,44,57,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,57,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-05-24,44,44,37,44,37,37,37,44,44,37,37,44,44,44,44,44,44,44,44,44,44,44,44,37,37,44,44,30,14,44,44,44,37,44,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,44,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-05-31,40,40,35,40,35,33,33,40,40,33,33,40,40,40,40,40,40,40,40,40,40,40,40,33,33,40,40,28,14,40,40,40,33,40,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-06-07,32,32,32,32,32,25,25,32,32,25,25,32,32,32,32,32,32,32,32,32,32,32,32,25,25,32,32,25,11,32,32,32,25,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-06-14,28,28,28,28,28,21,21,28,28,21,21,28,28,28,28,28,28,28,28,28,28,28,28,21,21,28,28,21,7,28,28,28,21,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-06-21,28,28,28,28,28,21,21,28,28,21,21,28,28,28,28,28,28,28,28,28,28,28,28,21,21,28,28,21,7,28,28,28,21,28,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,28,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,0,< 5,2021-06-28,12,12,12,12,12,9,9,12,12,9,9,12,12,12,12,12,12,12,12,12,12,12,12,9,9,12,12,9,< 5,12,12,12,9,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-01-06,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-01-13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-01-20,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-01-27,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-02-03,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-02-10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-02-17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-02-24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-03-02,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-03-09,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-03-16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-03-23,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-03-30,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-04-06,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-04-13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-04-20,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-04-27,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-05-04,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
0,70-79,0,0,< 5,0,0,0,0,0,0,0,< 5,< 5,2020-05-11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0
