sex,ageband_at_study_entry,Dose,type_vax,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,week,Persontime,Persontime_COVID_L1plus,Persontime_COVID_L2plus,Persontime_COVID_L3plus,Persontime_COVID_L4plus,Persontime_COVID_L5plus,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b
0,30-39,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-09,28,28,28,28,28,28,0,0,0,0,0
1,12-17,0,"",1,0,1,0,0,0,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,0,1,0,0,0,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-09,21,21,21,21,21,21,0,0,0,0,0
1,0-4,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-09,21,21,21,21,21,21,0,0,0,0,0
1,40-49,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
1,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-09,49,49,49,49,49,49,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-09,35,35,35,35,35,35,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,"",1,1,0,0,0,0,0,0,0,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-09,21,21,21,21,21,21,0,0,0,0,0
0,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,1,0,0,0,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,20-29,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-09,21,21,21,21,21,21,0,0,0,0,0
1,70-79,0,"",1,0,1,0,0,1,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,"",0,0,1,0,0,0,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",1,0,1,0,0,0,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,0,0,0,1,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-09,28,28,28,28,28,28,0,0,0,0,0
0,60-69,0,"",1,0,1,0,0,0,0,0,1,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
0,0-4,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-09,21,21,21,21,21,21,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-09,21,21,21,21,21,21,0,0,0,0,0
0,30-39,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-09,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,"",1,0,1,0,0,0,0,0,0,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
1,18-19,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,1,0,0,1,0,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,1,0,0,0,0,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,1,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,0,0,1,0,0,0,0,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
0,12-17,0,"",0,0,1,0,0,0,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,0,0,0,0,1,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",1,1,0,1,0,0,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,1,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,1,1,0,0,0,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-09,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,"",0,0,0,0,1,0,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",1,0,1,0,0,0,0,0,1,1,2020-11-09,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,"",1,1,0,0,0,1,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",0,0,1,0,0,0,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,1,0,0,0,0,0,0,1,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,20-29,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,1,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",0,0,0,0,1,0,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-09,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,0,1,0,0,1,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,1,0,0,1,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",1,0,1,0,0,0,0,0,0,1,2020-11-09,3,3,3,3,3,3,0,0,0,0,0
1,30-39,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-09,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,1029,1015,1029,1029,1029,1029,0,0,0,0,0
0,40-49,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,973,959,966,973,973,973,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,175,175,175,175,175,175,0,0,0,0,0
1,30-39,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,615,601,615,615,615,615,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,861,861,861,861,861,861,0,0,0,0,0
1,20-29,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,539,539,539,539,539,539,0,0,0,0,0
0,80+,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,231,224,231,231,231,231,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,343,343,343,343,343,343,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,1043,1043,1043,1043,1043,1043,0,0,0,0,0
1,60-69,0,"",1,0,1,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,210,210,210,210,210,210,0,0,0,0,0
0,5-11,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,239,232,239,239,239,239,0,0,0,0,0
1,5-11,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,280,280,280,280,280,280,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,133,133,133,133,133,133,0,0,0,0,0
1,70-79,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,315,315,315,315,315,315,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,720,713,713,713,720,720,0,0,0,0,0
0,18-19,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,84,84,84,84,84,84,0,0,0,0,0
0,40-49,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,35,35,35,35,35,35,0,0,0,0,0
0,60-69,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,126,126,126,126,126,126,0,0,0,0,0
1,70-79,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,56,49,49,49,49,49,0,0,0,0,0
0,20-29,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,548,541,548,548,548,548,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,725,725,725,725,725,725,0,0,0,0,0
1,80+,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,0-4,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,84,84,84,84,84,84,0,0,0,0,0
1,50-59,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,49,49,49,49,49,49,0,0,0,0,0
0,70-79,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,322,322,322,322,322,322,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,1,1,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,0,0,0,1,1,2020-11-16,12,12,12,12,12,12,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,588,588,588,588,588,588,0,0,0,0,0
1,80+,0,"",1,1,0,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",0,0,1,0,0,1,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,238,238,238,238,238,238,0,0,0,0,0
1,80+,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,161,161,161,161,161,161,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,21,14,21,21,21,21,0,0,0,0,0
1,80+,0,"",1,1,0,0,0,0,0,1,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,5-11,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,"",1,0,1,0,0,1,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,18-19,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,35,35,35,35,35,35,0,0,0,0,0
0,20-29,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,28,28,28,28,28,28,0,0,0,0,0
0,12-17,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,271,271,271,271,271,271,0,0,0,0,0
1,80+,0,"",1,0,1,0,1,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,49,49,49,49,49,49,0,0,0,0,0
0,70-79,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,63,63,63,63,63,63,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-16,56,56,56,56,56,56,0,0,0,0,0
1,30-39,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,0,1,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,70-79,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-16,28,28,28,28,28,28,0,0,0,0,0
1,20-29,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,28,28,28,28,28,28,0,0,0,0,0
0,40-49,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,28,28,28,28,28,28,0,0,0,0,0
1,40-49,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,"",1,0,0,0,1,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,60-69,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
1,12-17,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,49,49,49,49,49,49,0,0,0,0,0
0,70-79,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,"",1,1,0,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,60-69,0,"",0,1,1,0,0,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-16,126,126,126,126,126,126,0,0,0,0,0
0,80+,0,"",1,0,1,0,0,0,0,0,0,1,2020-11-16,35,35,35,35,35,35,0,0,0,0,0
0,70-79,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,161,161,161,161,161,161,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,63,63,63,63,63,63,0,0,0,0,0
1,70-79,0,"",1,1,0,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-16,56,56,56,56,56,56,0,0,0,0,0
0,70-79,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
0,40-49,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,35,35,35,35,35,35,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,84,84,84,84,84,84,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
0,80+,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,"",1,0,1,0,0,0,0,0,0,1,2020-11-16,35,35,35,35,35,35,0,0,0,0,0
1,80+,0,"",1,0,1,0,0,0,0,0,0,1,2020-11-16,28,28,28,28,28,28,0,0,0,0,0
0,70-79,0,"",1,1,0,0,1,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,1,0,0,1,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-16,35,35,35,35,35,35,0,0,0,0,0
1,80+,0,"",1,1,1,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,0,0,0,1,1,2020-11-16,35,35,35,35,35,35,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
0,80+,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,"",1,0,0,0,1,1,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-16,56,56,56,56,56,56,0,0,0,0,0
0,80+,0,"",1,0,1,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,30-39,0,"",1,1,0,1,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,18-19,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,60-69,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,42,42,42,42,42,42,0,0,0,0,0
0,20-29,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,28,28,28,28,28,28,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,1,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,28,28,28,28,28,28,0,0,0,0,0
1,12-17,0,"",1,0,1,0,0,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,0,1,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
1,0-4,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
1,40-49,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-16,49,49,49,49,49,49,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,35,35,35,35,35,35,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,"",1,1,0,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
0,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,1,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,20-29,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
1,70-79,0,"",1,0,1,0,0,1,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,"",0,0,1,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",1,0,1,0,0,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,28,28,28,28,28,28,0,0,0,0,0
0,60-69,0,"",1,0,1,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,0-4,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
0,30-39,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,"",1,0,1,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,18-19,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,1,0,0,1,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,1,0,0,0,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",0,0,1,0,0,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,1,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,0,0,1,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,12-17,0,"",0,0,1,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,0,0,0,0,1,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",1,1,0,1,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,1,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,1,1,0,0,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,0,0,0,0,0,0,1,1,2020-11-16,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,"",0,0,0,0,1,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",1,0,1,0,0,0,0,0,1,1,2020-11-16,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,"",1,1,0,0,0,1,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",0,0,1,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,1,0,0,0,0,0,0,1,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,20-29,0,"",0,1,0,0,0,0,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,1,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",0,0,0,0,1,0,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",0,1,0,0,0,0,0,0,0,1,2020-11-16,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,0,1,0,0,1,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,1,0,0,1,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,0,0,0,0,1,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",1,0,0,0,0,1,0,0,0,1,2020-11-16,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-23,1023,1009,1023,1023,1023,1023,0,0,0,0,0
0,40-49,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-23,967,953,960,967,967,967,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-23,175,175,175,175,175,175,0,0,0,0,0
1,30-39,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-23,609,595,609,609,609,609,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-23,855,855,855,855,855,855,0,0,0,0,0
1,20-29,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-23,539,536,539,539,539,539,1,0,0,0,0
0,80+,0,"",0,0,0,0,0,0,0,0,0,0,2020-11-23,231,224,231,231,231,231,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,0,0,0,0,1,2020-11-23,343,343,343,343,343,343,0,0,0,0,0
