sex,ageband_at_study_entry,month,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_narrow,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_CHILBLAIN_narrow,Persontime_CHILBLAIN_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_narrow_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,CHILBLAIN_narrow_b,CHILBLAIN_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
0,40-49,2021-03,0,1527,1527,1527,1527,1527,1527,1527,1527,1496,1527,1527,1527,1527,1527,1527,1527,1496,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1527,1434,1527,1527,1527,1527,1527,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527,1527,1527,0,0,0
0,40-49,2021-03,< 5,195,195,195,195,164,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,133,195,195,195,195,195,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,195,195,0,0,0
0,40-49,2021-04,0,1329,1329,1329,1329,1329,1329,1329,1329,1299,1329,1329,1329,1329,1329,1329,1329,1311,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,1329,1239,1329,1329,1329,1329,1329,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,1329,1329,0,0,0
0,40-49,2021-04,< 5,134,134,134,134,104,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,90,134,134,134,134,134,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,134,134,0,0,0
0,40-49,2021-05,0,1189,1189,1189,1189,1189,1189,1189,1189,1184,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1189,1122,1189,1189,1189,1189,1189,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,1189,1189,0,0,0
0,40-49,2021-05,< 5,84,84,84,84,53,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,53,84,84,84,84,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,84,84,0,0,0
0,40-49,2021-06,0,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,339,350,350,350,350,350,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,350,350,0,0,0
0,40-49,2021-06,< 5,26,26,26,26,22,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,22,26,26,26,26,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,26,0,0,0
0,50-59,2020-01,0,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3325,3348,3348,3348,3170,3348,3348,3348,3348,3348,3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,< 5,0,0,0,0,0,0,3348,3348,3348,0,0,0
0,50-59,2020-01,< 5,713,713,713,713,713,713,713,713,713,682,682,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,682,713,713,713,496,713,713,713,713,713,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,713,713,0,0,0
0,50-59,2020-02,0,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3132,3107,3078,3132,3132,3132,2958,3132,3132,3132,3107,3132,3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,< 5,0,< 5,3132,3132,3132,0,0,0
0,50-59,2020-02,< 5,667,667,667,667,667,667,667,667,667,638,638,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,667,638,667,667,667,464,667,667,667,667,667,667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,667,667,0,0,0
0,50-59,2020-03,0,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3317,3286,3348,3348,3348,3162,3348,3348,3348,3317,3348,3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348,3348,3348,0,0,0
0,50-59,2020-03,< 5,713,713,713,713,713,713,713,713,713,682,682,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,682,713,713,713,476,713,713,713,713,713,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,713,713,713,0,0,0
0,50-59,2020-04,0,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3185,3180,3240,3240,3240,3055,3240,3240,3240,3185,3240,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,< 5,0,0,0,< 5,0,< 5,3240,3240,3240,0,0,0
0,50-59,2020-04,< 5,690,690,690,690,690,690,690,690,690,660,660,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,660,690,690,690,420,690,690,690,690,690,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,690,690,0,0,0
0,50-59,2020-05,0,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3286,3286,3348,3348,3348,3131,3348,3348,3348,3286,3348,3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348,3348,3348,0,0,0
0,50-59,2020-05,< 5,713,713,713,713,713,713,713,713,713,682,682,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,682,713,713,713,434,713,713,713,713,713,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,713,713,0,0,0
0,50-59,2020-06,0,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3180,3180,3240,3240,3240,3030,3240,3240,3240,3180,3240,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240,3240,3240,0,0,0
0,50-59,2020-06,< 5,690,690,690,690,690,690,690,690,690,660,660,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,660,690,690,690,420,690,690,690,690,690,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,690,690,0,0,0
0,50-59,2020-07,0,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3286,3286,3348,3348,3348,3131,3348,3348,3348,3286,3348,3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348,3348,3348,0,0,0
0,50-59,2020-07,< 5,713,713,713,713,713,713,713,713,713,682,682,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,682,713,713,713,434,713,713,713,713,713,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,713,713,0,0,0
0,50-59,2020-08,0,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3286,3286,3348,3348,3348,3131,3348,3348,3348,3286,3348,3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348,3348,3348,0,0,0
0,50-59,2020-08,< 5,713,713,713,713,713,713,713,713,713,682,682,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,682,713,713,713,434,713,713,713,713,713,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,713,713,0,0,0
0,50-59,2020-09,0,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3180,3180,3240,3240,3240,3030,3240,3240,3240,3180,3240,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240,3240,3240,0,0,0
0,50-59,2020-09,< 5,690,690,690,690,690,690,690,690,690,660,660,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,660,690,690,690,420,690,690,690,690,690,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,690,690,0,0,0
0,50-59,2020-10,0,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3286,3286,3348,3348,3348,3122,3348,3348,3348,3286,3348,3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,3348,3348,3348,0,0,0
0,50-59,2020-10,< 5,713,713,713,713,713,713,713,713,713,682,682,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,682,713,713,713,434,713,713,713,713,713,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,713,713,0,0,0
0,50-59,2020-11,0,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3240,3180,3180,3240,3240,3240,2945,3240,3240,3240,3180,3240,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3240,3240,3240,0,0,0
0,50-59,2020-11,< 5,690,690,690,690,690,690,690,690,690,660,660,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,690,660,690,690,690,420,690,690,690,690,690,690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,690,690,690,0,0,0
0,50-59,2020-12,0,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3348,3286,3286,3348,3348,3348,2931,3348,3348,3348,3286,3348,3286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,3348,3348,3348,0,0,0
0,50-59,2020-12,< 5,713,713,713,713,713,713,713,713,713,682,682,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,713,682,713,713,713,408,713,713,713,713,713,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,713,713,713,0,0,0
0,50-59,2021-01,0,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3208,3146,3146,3208,3208,3208,2823,3208,3208,3208,3146,3208,3146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208,3208,3208,0,0,0
0,50-59,2021-01,< 5,691,691,691,691,691,691,691,691,691,660,660,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,691,660,691,691,691,340,691,691,691,691,691,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,691,691,691,0,0,0
0,50-59,2021-02,0,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2705,2649,2649,2705,2705,2705,2369,2705,2705,2705,2649,2705,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,2705,2705,0,0,0
0,50-59,2021-02,< 5,616,616,616,616,616,616,616,616,616,588,588,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,616,588,616,616,616,280,616,616,616,616,616,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,616,616,0,0,0
0,50-59,2021-03,0,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2730,2668,2668,2730,2730,2730,2371,2730,2730,2730,2668,2730,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,2730,2730,2730,0,0,0
0,50-59,2021-03,< 5,636,636,636,636,636,636,636,636,636,625,625,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,625,636,636,636,284,636,636,636,636,636,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,636,636,0,0,0
0,50-59,2021-04,0,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2581,2521,2521,2581,2581,2581,2194,2581,2581,2581,2521,2581,2521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,2581,2581,2581,0,0,0
0,50-59,2021-04,< 5,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,252,556,556,556,556,556,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556,556,556,0,0,0
0,50-59,2021-05,0,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2304,2242,2242,2304,2304,2304,1966,2304,2304,2304,2242,2304,2242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304,2304,2304,0,0,0
0,50-59,2021-05,< 5,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,182,414,414,414,414,414,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,414,414,0,0,0
0,50-59,2021-06,0,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,600,579,579,600,600,600,555,600,600,600,579,600,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,600,600,0,0,0
0,50-59,2021-06,< 5,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,28,53,53,53,53,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,53,0,0,0
0,60-69,2020-01,0,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2387,2697,2697,2697,2697,2697,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697,2697,2697,0,0,0
0,60-69,2020-01,< 5,1488,1488,1488,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1457,1488,960,1488,1488,1488,1488,1457,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1488,1488,1488,0,0,0
0,60-69,2020-02,0,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2523,2233,2523,2523,2523,2523,2523,2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2523,2523,2523,0,0,0
0,60-69,2020-02,< 5,1392,1392,1392,1392,1363,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1363,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1392,1363,1363,1392,850,1392,1392,1392,1392,1363,1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1392,1392,1392,0,0,0
0,60-69,2020-03,0,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2387,2697,2697,2697,2697,2697,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697,2697,2697,0,0,0
0,60-69,2020-03,< 5,1488,1488,1488,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1457,1488,899,1488,1488,1488,1488,1457,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,1488,1488,0,0,0
0,60-69,2020-04,0,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2287,2610,2610,2610,2610,2610,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,2610,2610,2610,0,0,0
0,60-69,2020-04,< 5,1440,1440,1440,1440,1410,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1410,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1410,1410,1440,870,1440,1440,1440,1440,1410,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1440,0,0,0
0,60-69,2020-05,0,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2356,2697,2697,2697,2697,2697,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697,2697,2697,0,0,0
0,60-69,2020-05,< 5,1488,1488,1488,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1457,1488,899,1488,1488,1488,1488,1457,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,1488,1488,0,0,0
0,60-69,2020-06,0,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2280,2610,2610,2610,2610,2610,2610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,2610,2610,0,0,0
0,60-69,2020-06,< 5,1440,1440,1440,1440,1410,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1410,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1410,1410,1440,857,1440,1440,1440,1440,1410,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,1440,1440,1440,0,0,0
0,60-69,2020-07,0,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2356,2697,2697,2697,2697,2697,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697,2697,2697,0,0,0
0,60-69,2020-07,< 5,1488,1488,1488,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1457,1488,868,1488,1488,1488,1488,1457,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,1488,1488,0,0,0
0,60-69,2020-08,0,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2356,2697,2697,2697,2697,2697,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697,2697,2697,0,0,0
0,60-69,2020-08,< 5,1488,1488,1484,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1457,1488,868,1488,1488,1488,1488,1457,1457,0,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,1488,1488,0,0,0
0,60-69,2020-09,0,2610,2610,2610,2610,2610,2610,2610,2610,2610,2608,2608,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2280,2610,2610,2610,2610,2610,2610,0,0,0,0,0,0,0,0,< 5,< 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,2610,2610,0,0,0
0,60-69,2020-09,< 5,1440,1440,1410,1440,1410,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1410,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1440,1410,1410,1440,840,1440,1440,1440,1440,1410,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,1440,1440,0,0,0
0,60-69,2020-10,0,2697,2697,2697,2697,2697,2697,2697,2697,2697,2666,2666,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2351,2697,2697,2697,2697,2697,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,< 5,0,0,0,0,0,0,2697,2697,2697,0,0,0
0,60-69,2020-10,< 5,1488,1488,1457,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1457,1457,1488,868,1488,1488,1488,1488,1457,1457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1488,1488,1488,0,0,0
