datasource,week_since_vaccination,vx_manufacturer,dose,ageband,AESI,Numerator,IR,lb,ub
TEST,7,AstraZeneca,2,all_birth_cohorts,AKI_narrow,0,0,0,2173166.48
TEST,8,AstraZeneca,2,0-4,AKI_narrow,0,0,0,0
TEST,8,AstraZeneca,2,0-59,AKI_narrow,0,0,0,8421020.13
TEST,8,AstraZeneca,2,12-17,AKI_narrow,0,0,0,0
TEST,8,AstraZeneca,2,18-24,AKI_narrow,0,0,0,0
TEST,8,AstraZeneca,2,25-29,AKI_narrow,0,0,0,67368161.03
TEST,8,AstraZeneca,2,30-39,AKI_narrow,0,0,0,0
TEST,8,AstraZeneca,2,40-49,AKI_narrow,0,0,0,33684080.52
TEST,8,AstraZeneca,2,5-11,AKI_narrow,0,0,0,0
TEST,8,AstraZeneca,2,50-59,AKI_narrow,0,0,0,13473632.21
TEST,8,AstraZeneca,2,60+,AKI_narrow,0,0,0,0
TEST,8,AstraZeneca,2,60-69,AKI_narrow,0,0,0,0
TEST,8,AstraZeneca,2,70-79,AKI_narrow,0,0,0,0
TEST,8,AstraZeneca,2,80+,AKI_narrow,0,0,0,0
TEST,8,AstraZeneca,2,all_birth_cohorts,AKI_narrow,0,0,0,8421020.13
TEST,1,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,1,Moderna,2,0-59,AKI_narrow,0,0,0,657250.35
TEST,1,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,1,Moderna,2,18-24,AKI_narrow,0,0,0,4812011.5
TEST,1,Moderna,2,25-29,AKI_narrow,0,0,0,6416015.34
TEST,1,Moderna,2,30-39,AKI_narrow,0,0,0,6416015.34
TEST,1,Moderna,2,40-49,AKI_narrow,0,0,0,2138671.78
TEST,1,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,1,Moderna,2,50-59,AKI_narrow,0,0,0,1871337.81
TEST,1,Moderna,2,60+,AKI_narrow,0,0,0,506527.53
TEST,1,Moderna,2,60-69,AKI_narrow,0,0,0,740309.46
TEST,1,Moderna,2,70-79,AKI_narrow,0,0,0,1749822.36
TEST,1,Moderna,2,80+,AKI_narrow,0,0,0,19248046.01
TEST,1,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,286064.38
TEST,2,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,2,Moderna,2,0-59,AKI_narrow,0,0,0,667011.5
TEST,2,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,2,Moderna,2,18-24,AKI_narrow,0,0,0,4812011.5
TEST,2,Moderna,2,25-29,AKI_narrow,0,0,0,6416015.34
TEST,2,Moderna,2,30-39,AKI_narrow,0,0,0,6416015.34
TEST,2,Moderna,2,40-49,AKI_narrow,0,0,0,2138671.78
TEST,2,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,2,Moderna,2,50-59,AKI_narrow,0,0,0,1952700.32
TEST,2,Moderna,2,60+,AKI_narrow,0,0,0,528377.73
TEST,2,Moderna,2,60-69,AKI_narrow,0,0,0,787931.71
TEST,2,Moderna,2,70-79,AKI_narrow,0,0,0,1749822.36
TEST,2,Moderna,2,80+,AKI_narrow,0,0,0,19248046.01
TEST,2,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,294827.84
TEST,3,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,3,Moderna,2,0-59,AKI_narrow,0,0,0,683940.72
TEST,3,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,3,Moderna,2,18-24,AKI_narrow,0,0,0,4812011.5
TEST,3,Moderna,2,25-29,AKI_narrow,0,0,0,6416015.34
TEST,3,Moderna,2,30-39,AKI_narrow,0,0,0,6416015.34
TEST,3,Moderna,2,40-49,AKI_narrow,0,0,0,2138671.78
TEST,3,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,3,Moderna,2,50-59,AKI_narrow,0,0,0,2105255.03
TEST,3,Moderna,2,60+,AKI_narrow,0,0,0,532554.63
TEST,3,Moderna,2,60-69,AKI_narrow,0,0,0,797256.34
TEST,3,Moderna,2,70-79,AKI_narrow,0,0,0,1749822.36
TEST,3,Moderna,2,80+,AKI_narrow,0,0,0,19248046.01
TEST,3,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,299414.05
TEST,4,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,4,Moderna,2,0-59,AKI_narrow,0,0,0,842102.01
TEST,4,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,4,Moderna,2,18-24,AKI_narrow,0,0,0,7091385.37
TEST,4,Moderna,2,25-29,AKI_narrow,0,0,0,8982421.47
TEST,4,Moderna,2,30-39,AKI_narrow,0,0,0,7485351.23
TEST,4,Moderna,2,40-49,AKI_narrow,0,0,0,2283666.48
TEST,4,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,4,Moderna,2,50-59,AKI_narrow,0,0,0,2749720.86
TEST,4,Moderna,2,60+,AKI_narrow,0,0,0,588368.22
TEST,4,Moderna,2,60-69,AKI_narrow,0,0,0,910380.55
TEST,4,Moderna,2,70-79,AKI_narrow,0,0,0,1820761.11
TEST,4,Moderna,2,80+,AKI_narrow,0,0,0,19248046.01
TEST,4,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,346365.87
TEST,5,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,5,Moderna,2,0-59,AKI_narrow,0,0,0,1347363.22
TEST,5,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,5,Moderna,2,18-24,AKI_narrow,0,0,0,67368161.03
TEST,5,Moderna,2,25-29,AKI_narrow,0,0,0,19248046.01
TEST,5,Moderna,2,30-39,AKI_narrow,0,0,0,9624023
TEST,5,Moderna,2,40-49,AKI_narrow,0,0,0,3208007.67
TEST,5,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,5,Moderna,2,50-59,AKI_narrow,0,0,0,3849609.2
TEST,5,Moderna,2,60+,AKI_narrow,0,0,0,740309.46
TEST,5,Moderna,2,60-69,AKI_narrow,0,0,0,1151592.5
TEST,5,Moderna,2,70-79,AKI_narrow,0,0,0,2323040.04
TEST,5,Moderna,2,80+,AKI_narrow,0,0,0,19248046.01
TEST,5,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,477788.38
TEST,6,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,6,Moderna,2,0-59,AKI_narrow,0,0,0,1374860.43
TEST,6,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,6,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,6,Moderna,2,25-29,AKI_narrow,0,0,0,19248046.01
TEST,6,Moderna,2,30-39,AKI_narrow,0,0,0,9624023
TEST,6,Moderna,2,40-49,AKI_narrow,0,0,0,3208007.67
TEST,6,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,6,Moderna,2,50-59,AKI_narrow,0,0,0,3849609.2
TEST,6,Moderna,2,60+,AKI_narrow,0,0,0,778822.67
TEST,6,Moderna,2,60-69,AKI_narrow,0,0,0,1203002.88
TEST,6,Moderna,2,70-79,AKI_narrow,0,0,0,2495117.08
TEST,6,Moderna,2,80+,AKI_narrow,0,0,0,19248046.01
TEST,6,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,497182
TEST,7,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,7,Moderna,2,0-59,AKI_narrow,0,0,0,1374860.43
TEST,7,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,7,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,7,Moderna,2,25-29,AKI_narrow,0,0,0,19248046.01
TEST,7,Moderna,2,30-39,AKI_narrow,0,0,0,9624023
TEST,7,Moderna,2,40-49,AKI_narrow,0,0,0,3208007.67
TEST,7,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,7,Moderna,2,50-59,AKI_narrow,0,0,0,3849609.2
TEST,7,Moderna,2,60+,AKI_narrow,0,0,0,821562.94
TEST,7,Moderna,2,60-69,AKI_narrow,0,0,0,1247558.54
TEST,7,Moderna,2,70-79,AKI_narrow,0,0,0,2749720.86
TEST,7,Moderna,2,80+,AKI_narrow,0,0,0,19248046.01
TEST,7,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,514260.77
TEST,8,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,8,Moderna,2,0-59,AKI_narrow,0,0,0,1531094.57
TEST,8,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,8,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,8,Moderna,2,25-29,AKI_narrow,0,0,0,19248046.01
TEST,8,Moderna,2,30-39,AKI_narrow,0,0,0,11228026.84
TEST,8,Moderna,2,40-49,AKI_narrow,0,0,0,3962833
TEST,8,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,8,Moderna,2,50-59,AKI_narrow,0,0,0,3849609.2
TEST,8,Moderna,2,60+,AKI_narrow,0,0,0,922851.52
TEST,8,Moderna,2,60-69,AKI_narrow,0,0,0,1448777.66
TEST,8,Moderna,2,70-79,AKI_narrow,0,0,0,2929050.48
TEST,8,Moderna,2,80+,AKI_narrow,0,0,0,19248046.01
TEST,8,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,575796.25
TEST,9,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,9,Moderna,2,0-59,AKI_narrow,0,0,0,1924804.6
TEST,9,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,9,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,9,Moderna,2,25-29,AKI_narrow,0,0,0,19248046.01
TEST,9,Moderna,2,30-39,AKI_narrow,0,0,0,19248046.01
TEST,9,Moderna,2,40-49,AKI_narrow,0,0,0,4812011.5
TEST,9,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,9,Moderna,2,50-59,AKI_narrow,0,0,0,4812011.5
TEST,9,Moderna,2,60+,AKI_narrow,0,0,0,1077890.58
TEST,9,Moderna,2,60-69,AKI_narrow,0,0,0,1749822.36
TEST,9,Moderna,2,70-79,AKI_narrow,0,0,0,3286251.76
TEST,9,Moderna,2,80+,AKI_narrow,0,0,0,19248046.01
TEST,9,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,690955.5
TEST,10,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,10,Moderna,2,0-59,AKI_narrow,0,0,0,2542194.76
TEST,10,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,10,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,10,Moderna,2,25-29,AKI_narrow,0,0,0,16842040.26
TEST,10,Moderna,2,30-39,AKI_narrow,0,0,0,19248046.01
TEST,10,Moderna,2,40-49,AKI_narrow,0,0,0,6124378.28
TEST,10,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,10,Moderna,2,50-59,AKI_narrow,0,0,0,8421020.13
TEST,10,Moderna,2,60+,AKI_narrow,0,0,0,2245605.37
TEST,10,Moderna,2,60-69,AKI_narrow,0,0,0,3641522.22
TEST,10,Moderna,2,70-79,AKI_narrow,0,0,0,7091385.37
TEST,10,Moderna,2,80+,AKI_narrow,0,0,0,33684080.52
TEST,10,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,1192356.83
TEST,11,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,11,Moderna,2,0-59,AKI_narrow,0,0,0,4491210.74
TEST,11,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,11,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,11,Moderna,2,25-29,AKI_narrow,0,0,0,0
TEST,11,Moderna,2,30-39,AKI_narrow,0,0,0,19248046.01
TEST,11,Moderna,2,40-49,AKI_narrow,0,0,0,14970702.45
TEST,11,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,11,Moderna,2,50-59,AKI_narrow,0,0,0,9624023
TEST,11,Moderna,2,60+,AKI_narrow,0,0,0,5858100.96
TEST,11,Moderna,2,60-69,AKI_narrow,0,0,0,6416015.34
TEST,11,Moderna,2,70-79,AKI_narrow,0,0,0,67368161.03
TEST,11,Moderna,2,80+,AKI_narrow,0,0,0,0
TEST,11,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,2542194.76
TEST,12,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,12,Moderna,2,0-59,AKI_narrow,0,0,0,6416015.34
TEST,12,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,12,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,12,Moderna,2,25-29,AKI_narrow,0,0,0,0
TEST,12,Moderna,2,30-39,AKI_narrow,0,0,0,33684080.52
TEST,12,Moderna,2,40-49,AKI_narrow,0,0,0,19248046.01
TEST,12,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,12,Moderna,2,50-59,AKI_narrow,0,0,0,13473632.21
TEST,12,Moderna,2,60+,AKI_narrow,0,0,0,7091385.37
TEST,12,Moderna,2,60-69,AKI_narrow,0,0,0,7091385.37
TEST,12,Moderna,2,70-79,AKI_narrow,0,0,0,0
TEST,12,Moderna,2,80+,AKI_narrow,0,0,0,0
TEST,12,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,3368408.05
TEST,13,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,13,Moderna,2,0-59,AKI_narrow,0,0,0,9624023
TEST,13,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,13,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,13,Moderna,2,25-29,AKI_narrow,0,0,0,0
TEST,13,Moderna,2,30-39,AKI_narrow,0,0,0,0
TEST,13,Moderna,2,40-49,AKI_narrow,0,0,0,19248046.01
TEST,13,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,13,Moderna,2,50-59,AKI_narrow,0,0,0,19248046.01
TEST,13,Moderna,2,60+,AKI_narrow,0,0,0,9624023
TEST,13,Moderna,2,60-69,AKI_narrow,0,0,0,9624023
TEST,13,Moderna,2,70-79,AKI_narrow,0,0,0,0
TEST,13,Moderna,2,80+,AKI_narrow,0,0,0,0
TEST,13,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,4812011.5
TEST,14,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,14,Moderna,2,0-59,AKI_narrow,0,0,0,9624023
TEST,14,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,14,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,14,Moderna,2,25-29,AKI_narrow,0,0,0,0
TEST,14,Moderna,2,30-39,AKI_narrow,0,0,0,0
TEST,14,Moderna,2,40-49,AKI_narrow,0,0,0,19248046.01
TEST,14,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,14,Moderna,2,50-59,AKI_narrow,0,0,0,19248046.01
TEST,14,Moderna,2,60+,AKI_narrow,0,0,0,9624023
TEST,14,Moderna,2,60-69,AKI_narrow,0,0,0,9624023
TEST,14,Moderna,2,70-79,AKI_narrow,0,0,0,0
TEST,14,Moderna,2,80+,AKI_narrow,0,0,0,0
TEST,14,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,4812011.5
TEST,15,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,15,Moderna,2,0-59,AKI_narrow,0,0,0,12248756.55
TEST,15,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,15,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,15,Moderna,2,25-29,AKI_narrow,0,0,0,0
TEST,15,Moderna,2,30-39,AKI_narrow,0,0,0,0
TEST,15,Moderna,2,40-49,AKI_narrow,0,0,0,33684080.52
TEST,15,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,15,Moderna,2,50-59,AKI_narrow,0,0,0,19248046.01
TEST,15,Moderna,2,60+,AKI_narrow,0,0,0,12248756.55
TEST,15,Moderna,2,60-69,AKI_narrow,0,0,0,12248756.55
TEST,15,Moderna,2,70-79,AKI_narrow,0,0,0,0
TEST,15,Moderna,2,80+,AKI_narrow,0,0,0,0
TEST,15,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,6124378.28
TEST,16,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,16,Moderna,2,0-59,AKI_narrow,0,0,0,19248046.01
TEST,16,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,16,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,16,Moderna,2,25-29,AKI_narrow,0,0,0,0
TEST,16,Moderna,2,30-39,AKI_narrow,0,0,0,0
TEST,16,Moderna,2,40-49,AKI_narrow,0,0,0,0
TEST,16,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,16,Moderna,2,50-59,AKI_narrow,0,0,0,19248046.01
TEST,16,Moderna,2,60+,AKI_narrow,0,0,0,19248046.01
TEST,16,Moderna,2,60-69,AKI_narrow,0,0,0,19248046.01
TEST,16,Moderna,2,70-79,AKI_narrow,0,0,0,0
TEST,16,Moderna,2,80+,AKI_narrow,0,0,0,0
TEST,16,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,9624023
TEST,17,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,17,Moderna,2,0-59,AKI_narrow,0,0,0,19248046.01
TEST,17,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,17,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,17,Moderna,2,25-29,AKI_narrow,0,0,0,0
TEST,17,Moderna,2,30-39,AKI_narrow,0,0,0,0
TEST,17,Moderna,2,40-49,AKI_narrow,0,0,0,0
TEST,17,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,17,Moderna,2,50-59,AKI_narrow,0,0,0,19248046.01
TEST,17,Moderna,2,60+,AKI_narrow,0,0,0,19248046.01
TEST,17,Moderna,2,60-69,AKI_narrow,0,0,0,19248046.01
TEST,17,Moderna,2,70-79,AKI_narrow,0,0,0,0
TEST,17,Moderna,2,80+,AKI_narrow,0,0,0,0
TEST,17,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,9624023
TEST,18,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,18,Moderna,2,0-59,AKI_narrow,0,0,0,19248046.01
TEST,18,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,18,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,18,Moderna,2,25-29,AKI_narrow,0,0,0,0
TEST,18,Moderna,2,30-39,AKI_narrow,0,0,0,0
TEST,18,Moderna,2,40-49,AKI_narrow,0,0,0,0
TEST,18,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,18,Moderna,2,50-59,AKI_narrow,0,0,0,19248046.01
TEST,18,Moderna,2,60+,AKI_narrow,0,0,0,19248046.01
TEST,18,Moderna,2,60-69,AKI_narrow,0,0,0,19248046.01
TEST,18,Moderna,2,70-79,AKI_narrow,0,0,0,0
TEST,18,Moderna,2,80+,AKI_narrow,0,0,0,0
TEST,18,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,9624023
TEST,19,Moderna,2,0-4,AKI_narrow,0,0,0,0
TEST,19,Moderna,2,0-59,AKI_narrow,0,0,0,44912107.35
TEST,19,Moderna,2,12-17,AKI_narrow,0,0,0,0
TEST,19,Moderna,2,18-24,AKI_narrow,0,0,0,0
TEST,19,Moderna,2,25-29,AKI_narrow,0,0,0,0
TEST,19,Moderna,2,30-39,AKI_narrow,0,0,0,0
TEST,19,Moderna,2,40-49,AKI_narrow,0,0,0,0
TEST,19,Moderna,2,5-11,AKI_narrow,0,0,0,0
TEST,19,Moderna,2,50-59,AKI_narrow,0,0,0,44912107.35
TEST,19,Moderna,2,60+,AKI_narrow,0,0,0,22456053.68
TEST,19,Moderna,2,60-69,AKI_narrow,0,0,0,22456053.68
TEST,19,Moderna,2,70-79,AKI_narrow,0,0,0,0
TEST,19,Moderna,2,80+,AKI_narrow,0,0,0,0
TEST,19,Moderna,2,all_birth_cohorts,AKI_narrow,0,0,0,14970702.45
TEST,1,Pfizer,2,0-4,AKI_narrow,0,0,0,0
TEST,1,Pfizer,2,0-59,AKI_narrow,0,0,0,289133.74
TEST,1,Pfizer,2,12-17,AKI_narrow,0,0,0,0
TEST,1,Pfizer,2,18-24,AKI_narrow,0,0,0,6416015.34
TEST,1,Pfizer,2,25-29,AKI_narrow,0,0,0,6416015.34
TEST,1,Pfizer,2,30-39,AKI_narrow,0,0,0,1320944.33
TEST,1,Pfizer,2,40-49,AKI_narrow,0,0,0,765547.28
TEST,1,Pfizer,2,5-11,AKI_narrow,0,0,0,0
TEST,1,Pfizer,2,50-59,AKI_narrow,0,0,0,922851.52
TEST,1,Pfizer,2,60+,AKI_narrow,0,0,0,70175.17
TEST,1,Pfizer,2,60-69,AKI_narrow,0,0,0,358341.28
TEST,1,Pfizer,2,70-79,AKI_narrow,0,0,0,278380.83
TEST,1,Pfizer,2,80+,AKI_narrow,0,0,0,127109.74
TEST,1,Pfizer,2,all_birth_cohorts,AKI_narrow,0,0,0,56469.54
TEST,2,Pfizer,2,0-4,AKI_narrow,0,0,0,0
TEST,2,Pfizer,2,0-59,AKI_narrow,0,0,0,323108.69
TEST,2,Pfizer,2,12-17,AKI_narrow,0,0,0,0
TEST,2,Pfizer,2,18-24,AKI_narrow,0,0,0,6416015.34
TEST,2,Pfizer,2,25-29,AKI_narrow,0,0,0,6416015.34
TEST,2,Pfizer,2,30-39,AKI_narrow,0,0,0,1480618.92
TEST,2,Pfizer,2,40-49,AKI_narrow,0,0,0,892293.52
TEST,2,Pfizer,2,5-11,AKI_narrow,0,0,0,0
TEST,2,Pfizer,2,50-59,AKI_narrow,0,0,0,1013055.05
TEST,2,Pfizer,2,60+,AKI_narrow,0,0,0,73305.94
TEST,2,Pfizer,2,60-69,AKI_narrow,0,0,0,422370.92
TEST,2,Pfizer,2,70-79,AKI_narrow,0,0,0,287284.27
TEST,2,Pfizer,2,80+,AKI_narrow,0,0,0,128320.31
TEST,2,Pfizer,2,all_birth_cohorts,AKI_narrow,0,0,0,59750.03
TEST,3,Pfizer,2,0-4,AKI_narrow,0,0,0,0
TEST,3,Pfizer,2,0-59,AKI_narrow,0,0,0,331862.86
TEST,3,Pfizer,2,12-17,AKI_narrow,0,0,0,0
TEST,3,Pfizer,2,18-24,AKI_narrow,0,0,0,6416015.34
TEST,3,Pfizer,2,25-29,AKI_narrow,0,0,0,6416015.34
TEST,3,Pfizer,2,30-39,AKI_narrow,0,0,0,1604003.83
TEST,3,Pfizer,2,40-49,AKI_narrow,0,0,0,916573.62
TEST,3,Pfizer,2,5-11,AKI_narrow,0,0,0,0
TEST,3,Pfizer,2,50-59,AKI_narrow,0,0,0,1013055.05
TEST,3,Pfizer,2,60+,AKI_narrow,0,0,0,73465.82
TEST,3,Pfizer,2,60-69,AKI_narrow,0,0,0,427734.36
TEST,3,Pfizer,2,70-79,AKI_narrow,0,0,0,287284.27
TEST,3,Pfizer,2,80+,AKI_narrow,0,0,0,128320.31
TEST,3,Pfizer,2,all_birth_cohorts,AKI_narrow,0,0,0,60150.14
TEST,4,Pfizer,2,0-4,AKI_narrow,0,0,0,0
TEST,4,Pfizer,2,0-59,AKI_narrow,0,0,0,336000.8
TEST,4,Pfizer,2,12-17,AKI_narrow,0,0,0,0
TEST,4,Pfizer,2,18-24,AKI_narrow,0,0,0,6416015.34
TEST,4,Pfizer,2,25-29,AKI_narrow,0,0,0,6416015.34
TEST,4,Pfizer,2,30-39,AKI_narrow,0,0,0,1705523.06
TEST,4,Pfizer,2,40-49,AKI_narrow,0,0,0,916573.62
TEST,4,Pfizer,2,5-11,AKI_narrow,0,0,0,0
TEST,4,Pfizer,2,50-59,AKI_narrow,0,0,0,1013055.05
TEST,4,Pfizer,2,60+,AKI_narrow,0,0,0,73425.79
TEST,4,Pfizer,2,60-69,AKI_narrow,0,0,0,427734.36
TEST,4,Pfizer,2,70-79,AKI_narrow,0,0,0,286673.03
TEST,4,Pfizer,2,80+,AKI_narrow,0,0,0,128320.31
TEST,4,Pfizer,2,all_birth_cohorts,AKI_narrow,0,0,0,60257.75
TEST,5,Pfizer,2,0-4,AKI_narrow,0,0,0,0
TEST,5,Pfizer,2,0-59,AKI_narrow,0,0,0,360257.55
TEST,5,Pfizer,2,12-17,AKI_narrow,0,0,0,0
TEST,5,Pfizer,2,18-24,AKI_narrow,0,0,0,6416015.34
TEST,5,Pfizer,2,25-29,AKI_narrow,0,0,0,6416015.34
TEST,5,Pfizer,2,30-39,AKI_narrow,0,0,0,1749822.36
TEST,5,Pfizer,2,40-49,AKI_narrow,0,0,0,916573.62
TEST,5,Pfizer,2,5-11,AKI_narrow,0,0,0,0
TEST,5,Pfizer,2,50-59,AKI_narrow,0,0,0,1247558.54
TEST,5,Pfizer,2,60+,AKI_narrow,0,0,0,77523.78
TEST,5,Pfizer,2,60-69,AKI_narrow,0,0,0,504630.42
TEST,5,Pfizer,2,70-79,AKI_narrow,0,0,0,320038.77
TEST,5,Pfizer,2,80+,AKI_narrow,0,0,0,128320.31
TEST,5,Pfizer,2,all_birth_cohorts,AKI_narrow,0,0,0,63795.61
TEST,6,Pfizer,2,0-4,AKI_narrow,0,0,0,0
TEST,6,Pfizer,2,0-59,AKI_narrow,0,0,0,384960.92
TEST,6,Pfizer,2,12-17,AKI_narrow,0,0,0,0
TEST,6,Pfizer,2,18-24,AKI_narrow,0,0,0,6416015.34
TEST,6,Pfizer,2,25-29,AKI_narrow,0,0,0,6416015.34
TEST,6,Pfizer,2,30-39,AKI_narrow,0,0,0,1772846.34
TEST,6,Pfizer,2,40-49,AKI_narrow,0,0,0,942212.04
TEST,6,Pfizer,2,5-11,AKI_narrow,0,0,0,0
TEST,6,Pfizer,2,50-59,AKI_narrow,0,0,0,1513891.26
TEST,6,Pfizer,2,60+,AKI_narrow,0,0,0,86148.54
TEST,6,Pfizer,2,60-69,AKI_narrow,0,0,0,709138.54
TEST,6,Pfizer,2,70-79,AKI_narrow,0,0,0,415852.85
TEST,6,Pfizer,2,80+,AKI_narrow,0,0,0,128320.31
TEST,6,Pfizer,2,all_birth_cohorts,AKI_narrow,0,0,0,70395.15
TEST,7,Pfizer,2,0-4,AKI_narrow,0,0,0,0
TEST,7,Pfizer,2,0-59,AKI_narrow,0,0,0,414573.3
TEST,7,Pfizer,2,12-17,AKI_narrow,0,0,0,0
TEST,7,Pfizer,2,18-24,AKI_narrow,0,0,0,6416015.34
TEST,7,Pfizer,2,25-29,AKI_narrow,0,0,0,6416015.34
TEST,7,Pfizer,2,30-39,AKI_narrow,0,0,0,2245605.37
TEST,7,Pfizer,2,40-49,AKI_narrow,0,0,0,962402.3
TEST,7,Pfizer,2,5-11,AKI_narrow,0,0,0,0
TEST,7,Pfizer,2,50-59,AKI_narrow,0,0,0,1623329.18
TEST,7,Pfizer,2,60+,AKI_narrow,0,0,0,92538.68
TEST,7,Pfizer,2,60-69,AKI_narrow,0,0,0,910380.55
TEST,7,Pfizer,2,70-79,AKI_narrow,0,0,0,482925.89
TEST,7,Pfizer,2,80+,AKI_narrow,0,0,0,130939.09
TEST,7,Pfizer,2,all_birth_cohorts,AKI_narrow,0,0,0,75652.06
TEST,8,Pfizer,2,0-4,AKI_narrow,0,0,0,0
TEST,8,Pfizer,2,0-59,AKI_narrow,0,0,0,456733.3
TEST,8,Pfizer,2,12-17,AKI_narrow,0,0,0,0
TEST,8,Pfizer,2,18-24,AKI_narrow,0,0,0,8421020.13
TEST,8,Pfizer,2,25-29,AKI_narrow,0,0,0,6416015.34
TEST,8,Pfizer,2,30-39,AKI_narrow,0,0,0,2807006.71
TEST,8,Pfizer,2,40-49,AKI_narrow,0,0,0,1013055.05
TEST,8,Pfizer,2,5-11,AKI_narrow,0,0,0,0
TEST,8,Pfizer,2,50-59,AKI_narrow,0,0,0,1749822.36
