datasource,week,vx_manufacturer,dose,riskfactor,COVID,Numerator,IR,lb,ub
TEST,20210322,none,no_dose,COVSICKLE,L3,0,0,0,19248046.01
TEST,20210329,none,no_dose,COVSICKLE,L3,0,0,0,44912107.35
TEST,20210329,Pfizer,1,COVSICKLE,L3,0,0,0,33684080.52
TEST,20210405,Pfizer,1,COVSICKLE,L3,0,0,0,19248046.01
TEST,20210412,Pfizer,1,COVSICKLE,L3,0,0,0,19248046.01
TEST,20210419,Pfizer,1,COVSICKLE,L3,0,0,0,44912107.35
TEST,20210419,Pfizer,2,COVSICKLE,L3,0,0,0,33684080.52
TEST,20200106,none,no_dose,IMMUNOSUPPR,L3,0,0,0,161748.29
TEST,20200113,none,no_dose,IMMUNOSUPPR,L3,0,0,0,163119.03
TEST,20200120,none,no_dose,IMMUNOSUPPR,L3,0,0,0,163119.03
TEST,20200127,none,no_dose,IMMUNOSUPPR,L3,0,0,0,163119.03
TEST,20200203,none,no_dose,IMMUNOSUPPR,L3,0,0,0,163119.03
TEST,20200210,none,no_dose,IMMUNOSUPPR,L3,0,0,0,164513.21
TEST,20200217,none,no_dose,IMMUNOSUPPR,L3,0,0,0,164513.21
TEST,20200224,none,no_dose,IMMUNOSUPPR,L3,0,0,0,165727.33
TEST,20200302,none,no_dose,IMMUNOSUPPR,L3,0,0,0,165931.43
TEST,20200309,none,no_dose,IMMUNOSUPPR,L3,0,0,0,165931.43
TEST,20200316,none,no_dose,IMMUNOSUPPR,L3,0,0,0,165931.43
TEST,20200323,none,no_dose,IMMUNOSUPPR,L3,0,0,0,165931.43
TEST,20200330,none,no_dose,IMMUNOSUPPR,L3,0,0,0,165931.43
TEST,20200406,none,no_dose,IMMUNOSUPPR,L3,0,0,0,166136.03
TEST,20200413,none,no_dose,IMMUNOSUPPR,L3,0,0,0,167374.31
TEST,20200420,none,no_dose,IMMUNOSUPPR,L3,0,0,0,167374.31
TEST,20200427,none,no_dose,IMMUNOSUPPR,L3,0,0,0,167374.31
TEST,20200504,none,no_dose,IMMUNOSUPPR,L3,0,0,0,167374.31
TEST,20200511,none,no_dose,IMMUNOSUPPR,L3,0,0,0,167374.31
TEST,20200518,none,no_dose,IMMUNOSUPPR,L3,0,0,0,167374.31
TEST,20200525,none,no_dose,IMMUNOSUPPR,L3,0,0,0,167374.31
TEST,20200601,none,no_dose,IMMUNOSUPPR,L3,0,0,0,168631.19
TEST,20200608,none,no_dose,IMMUNOSUPPR,L3,0,0,0,168842.51
TEST,20200615,none,no_dose,IMMUNOSUPPR,L3,0,0,0,168842.51
TEST,20200622,none,no_dose,IMMUNOSUPPR,L3,0,0,0,168842.51
TEST,20200629,none,no_dose,IMMUNOSUPPR,L3,0,0,0,168842.51
TEST,20200706,none,no_dose,IMMUNOSUPPR,L3,0,0,0,168842.51
TEST,20200713,none,no_dose,IMMUNOSUPPR,L3,0,0,0,169266.74
TEST,20200720,none,no_dose,IMMUNOSUPPR,L3,0,0,0,173182.93
TEST,20200727,none,no_dose,IMMUNOSUPPR,L3,0,0,0,173405.82
TEST,20200803,none,no_dose,IMMUNOSUPPR,L3,0,0,0,173405.82
TEST,20200810,none,no_dose,IMMUNOSUPPR,L3,0,0,0,173405.82
TEST,20200817,none,no_dose,IMMUNOSUPPR,L3,0,0,0,173405.82
TEST,20200824,none,no_dose,IMMUNOSUPPR,L3,0,0,0,173405.82
TEST,20200831,none,no_dose,IMMUNOSUPPR,L3,0,0,0,173405.82
TEST,20200907,none,no_dose,IMMUNOSUPPR,L3,0,0,0,174755.28
TEST,20200914,none,no_dose,IMMUNOSUPPR,L3,0,0,0,174982.24
TEST,20200921,none,no_dose,IMMUNOSUPPR,L3,0,0,0,175437.92
TEST,20200928,none,no_dose,IMMUNOSUPPR,L3,0,0,0,176587.58
TEST,20201005,none,no_dose,IMMUNOSUPPR,L3,0,0,0,177752.4
TEST,20201012,none,no_dose,IMMUNOSUPPR,L3,0,0,0,178222.65
TEST,20201019,none,no_dose,IMMUNOSUPPR,L3,0,0,0,178222.65
TEST,20201026,none,no_dose,IMMUNOSUPPR,L3,0,0,0,178222.65
TEST,20201102,none,no_dose,IMMUNOSUPPR,L3,0,0,0,178222.65
TEST,20201109,none,no_dose,IMMUNOSUPPR,L3,0,0,0,178222.65
TEST,20201116,none,no_dose,IMMUNOSUPPR,L3,0,0,0,178932.7
TEST,20201123,none,no_dose,IMMUNOSUPPR,L3,0,0,0,182817.26
TEST,20201130,none,no_dose,IMMUNOSUPPR,L3,0,0,0,183314.72
TEST,20201207,none,no_dose,IMMUNOSUPPR,L3,1,49965.8,1265.02,278391.62
TEST,20201214,none,no_dose,IMMUNOSUPPR,L3,0,0,0,186357.29
TEST,20201221,none,no_dose,IMMUNOSUPPR,L3,0,0,0,186874.23
TEST,20201228,none,no_dose,IMMUNOSUPPR,L3,0,0,0,188179.22
TEST,20210104,none,no_dose,IMMUNOSUPPR,L3,0,0,0,188706.33
TEST,20210111,none,no_dose,IMMUNOSUPPR,L3,0,0,0,191932.08
TEST,20210111,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,13473632.21
TEST,20210118,none,no_dose,IMMUNOSUPPR,L3,0,0,0,196122.74
TEST,20210118,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,9624023
TEST,20210118,Moderna,1,IMMUNOSUPPR,L3,0,0,0,44912107.35
TEST,20210125,none,no_dose,IMMUNOSUPPR,L3,0,0,0,198433.46
TEST,20210125,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,12248756.55
TEST,20210125,Moderna,1,IMMUNOSUPPR,L3,0,0,0,19248046.01
TEST,20210125,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,44912107.35
TEST,20210201,none,no_dose,IMMUNOSUPPR,L3,0,0,0,198433.46
TEST,20210201,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,44912107.35
TEST,20210201,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,12248756.55
TEST,20210201,Moderna,1,IMMUNOSUPPR,L3,0,0,0,19248046.01
TEST,20210208,none,no_dose,IMMUNOSUPPR,L3,0,0,0,198433.46
TEST,20210208,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,9624023
TEST,20210208,Moderna,1,IMMUNOSUPPR,L3,0,0,0,19248046.01
TEST,20210215,none,no_dose,IMMUNOSUPPR,L3,0,0,0,199314.09
TEST,20210215,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,9624023
TEST,20210215,AstraZeneca,1,IMMUNOSUPPR,L3,0,0,0,44912107.35
TEST,20210215,Moderna,1,IMMUNOSUPPR,L3,0,0,0,33684080.52
TEST,20210215,Moderna,2,IMMUNOSUPPR,L3,0,0,0,44912107.35
TEST,20210222,none,no_dose,IMMUNOSUPPR,L3,0,0,0,202306.79
TEST,20210222,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,9624023
TEST,20210222,AstraZeneca,1,IMMUNOSUPPR,L3,0,0,0,11228026.84
TEST,20210222,Moderna,2,IMMUNOSUPPR,L3,0,0,0,19248046.01
TEST,20210301,none,no_dose,IMMUNOSUPPR,L3,0,0,0,209869.66
TEST,20210301,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,9624023
TEST,20210301,AstraZeneca,1,IMMUNOSUPPR,L3,0,0,0,8982421.47
TEST,20210301,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,16842040.26
TEST,20210301,Moderna,2,IMMUNOSUPPR,L3,0,0,0,19248046.01
TEST,20210308,none,no_dose,IMMUNOSUPPR,L3,0,0,0,219083.45
TEST,20210308,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,9624023
TEST,20210308,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,5389452.88
TEST,20210308,AstraZeneca,1,IMMUNOSUPPR,L3,0,0,0,6416015.34
TEST,20210308,Moderna,2,IMMUNOSUPPR,L3,0,0,0,19248046.01
TEST,20210315,none,no_dose,IMMUNOSUPPR,L3,0,0,0,230712.88
TEST,20210315,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,9624023
TEST,20210315,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,3208007.67
TEST,20210315,AstraZeneca,1,IMMUNOSUPPR,L3,0,0,0,6416015.34
TEST,20210315,Moderna,1,IMMUNOSUPPR,L3,0,0,0,19248046.01
TEST,20210315,Moderna,2,IMMUNOSUPPR,L3,0,0,0,19248046.01
TEST,20210322,none,no_dose,IMMUNOSUPPR,L3,0,0,0,235141.92
TEST,20210322,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,7091385.37
TEST,20210322,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,3641522.22
TEST,20210322,AstraZeneca,1,IMMUNOSUPPR,L3,0,0,0,4646080.07
TEST,20210322,Moderna,1,IMMUNOSUPPR,L3,0,0,0,19248046.01
TEST,20210322,Moderna,2,IMMUNOSUPPR,L3,0,0,0,19248046.01
TEST,20210329,none,no_dose,IMMUNOSUPPR,L3,0,0,0,247677.06
TEST,20210329,AstraZeneca,1,IMMUNOSUPPR,L3,0,0,0,2929050.48
TEST,20210329,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,3962833
TEST,20210329,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,5858100.96
TEST,20210329,Moderna,1,IMMUNOSUPPR,L3,0,0,0,7485351.23
TEST,20210329,Moderna,2,IMMUNOSUPPR,L3,0,0,0,19248046.01
TEST,20210405,none,no_dose,IMMUNOSUPPR,L3,0,0,0,275534.4
TEST,20210405,AstraZeneca,1,IMMUNOSUPPR,L3,0,0,0,2283666.48
TEST,20210405,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,2406005.75
TEST,20210405,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,4082918.85
TEST,20210405,Moderna,1,IMMUNOSUPPR,L3,0,0,0,5182166.23
TEST,20210405,Moderna,2,IMMUNOSUPPR,L3,0,0,0,14970702.45
TEST,20210412,none,no_dose,IMMUNOSUPPR,L3,0,0,0,299414.05
TEST,20210412,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,1981416.5
TEST,20210412,AstraZeneca,1,IMMUNOSUPPR,L3,0,0,0,2138671.78
TEST,20210412,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,2406005.75
TEST,20210412,Moderna,1,IMMUNOSUPPR,L3,0,0,0,6416015.34
TEST,20210412,Moderna,2,IMMUNOSUPPR,L3,0,0,0,9624023
TEST,20210419,none,no_dose,IMMUNOSUPPR,L3,0,0,0,323108.69
TEST,20210419,Pfizer,1,IMMUNOSUPPR,L3,0,0,0,1531094.57
TEST,20210419,AstraZeneca,1,IMMUNOSUPPR,L3,0,0,0,2010989.88
TEST,20210419,Pfizer,2,IMMUNOSUPPR,L3,0,0,0,2323040.04
TEST,20210419,Moderna,1,IMMUNOSUPPR,L3,0,0,0,4812011.5
TEST,20210419,Moderna,2,IMMUNOSUPPR,L3,0,0,0,9624023
TEST,20200106,none,no_dose,any_risk_factors,L3,0,0,0,30995.24
TEST,20200113,none,no_dose,any_risk_factors,L3,0,0,0,31145.71
TEST,20200120,none,no_dose,any_risk_factors,L3,0,0,0,31246.83
TEST,20200127,none,no_dose,any_risk_factors,L3,0,0,0,31261.33
TEST,20200203,none,no_dose,any_risk_factors,L3,0,0,0,31297.64
TEST,20200210,none,no_dose,any_risk_factors,L3,0,0,0,31407.07
TEST,20200217,none,no_dose,any_risk_factors,L3,0,0,0,31480.45
TEST,20200224,none,no_dose,any_risk_factors,L3,0,0,0,31561.57
TEST,20200302,none,no_dose,any_risk_factors,L3,0,0,0,31657.97
TEST,20200309,none,no_dose,any_risk_factors,L3,0,0,0,31754.97
TEST,20200316,none,no_dose,any_risk_factors,L3,0,0,0,31814.95
TEST,20200323,none,no_dose,any_risk_factors,L3,0,0,0,31822.47
TEST,20200330,none,no_dose,any_risk_factors,L3,0,0,0,31882.71
TEST,20200406,none,no_dose,any_risk_factors,L3,0,0,0,31981.09
TEST,20200413,none,no_dose,any_risk_factors,L3,0,0,0,32041.93
TEST,20200420,none,no_dose,any_risk_factors,L3,1,8719.26,220.75,48580.63
TEST,20200427,none,no_dose,any_risk_factors,L3,1,8750.6,221.55,48755.22
TEST,20200504,none,no_dose,any_risk_factors,L3,0,0,0,32295.38
TEST,20200511,none,no_dose,any_risk_factors,L3,0,0,0,32380.76
TEST,20200518,none,no_dose,any_risk_factors,L3,0,0,0,32458.76
TEST,20200525,none,no_dose,any_risk_factors,L3,0,0,0,32458.76
TEST,20200601,none,no_dose,any_risk_factors,L3,0,0,0,32529.29
TEST,20200608,none,no_dose,any_risk_factors,L3,0,0,0,32568.61
TEST,20200615,none,no_dose,any_risk_factors,L3,0,0,0,32600.13
TEST,20200622,none,no_dose,any_risk_factors,L3,0,0,0,32679.2
TEST,20200629,none,no_dose,any_risk_factors,L3,0,0,0,32734.77
TEST,20200706,none,no_dose,any_risk_factors,L3,0,0,0,32774.59
TEST,20200713,none,no_dose,any_risk_factors,L3,0,0,0,32918.72
TEST,20200720,none,no_dose,any_risk_factors,L3,0,0,0,33161.78
TEST,20200727,none,no_dose,any_risk_factors,L3,0,0,0,33186.29
TEST,20200803,none,no_dose,any_risk_factors,L3,0,0,0,33186.29
TEST,20200810,none,no_dose,any_risk_factors,L3,0,0,0,33186.29
TEST,20200817,none,no_dose,any_risk_factors,L3,0,0,0,33301.12
TEST,20200824,none,no_dose,any_risk_factors,L3,0,0,0,33325.83
TEST,20200831,none,no_dose,any_risk_factors,L3,0,0,0,33358.83
TEST,20200907,none,no_dose,any_risk_factors,L3,0,0,0,33408.46
TEST,20200914,none,no_dose,any_risk_factors,L3,0,0,0,33416.75
TEST,20200921,none,no_dose,any_risk_factors,L3,1,9094.87,230.26,50673.38
TEST,20200928,none,no_dose,any_risk_factors,L3,0,0,0,33768.5
TEST,20201005,none,no_dose,any_risk_factors,L3,0,0,0,33904.46
TEST,20201012,none,no_dose,any_risk_factors,L3,0,0,0,33947.17
TEST,20201019,none,no_dose,any_risk_factors,L3,0,0,0,33998.57
TEST,20201026,none,no_dose,any_risk_factors,L3,0,0,0,34136.39
TEST,20201102,none,no_dose,any_risk_factors,L3,0,0,0,34249.19
TEST,20201109,none,no_dose,any_risk_factors,L3,0,0,0,34284.05
TEST,20201116,none,no_dose,any_risk_factors,L3,0,0,0,34336.47
TEST,20201123,none,no_dose,any_risk_factors,L3,0,0,0,34494.71
TEST,20201130,none,no_dose,any_risk_factors,L3,0,0,0,34681.16
TEST,20201207,none,no_dose,any_risk_factors,L3,1,9472.25,239.82,52776
TEST,20201214,none,no_dose,any_risk_factors,L3,0,0,0,35041.96
TEST,20201221,none,no_dose,any_risk_factors,L3,0,0,0,35096.72
TEST,20201228,none,no_dose,any_risk_factors,L3,0,0,0,35215.98
TEST,20210104,none,no_dose,any_risk_factors,L3,0,0,0,35522.36
TEST,20210104,Pfizer,1,any_risk_factors,L3,0,0,0,7485351.23
TEST,20210111,none,no_dose,any_risk_factors,L3,0,0,0,35891.4
TEST,20210111,Pfizer,1,any_risk_factors,L3,0,0,0,2591083.12
TEST,20210118,none,no_dose,any_risk_factors,L3,0,0,0,36083.64
TEST,20210118,Pfizer,1,any_risk_factors,L3,0,0,0,2542194.76
TEST,20210118,Moderna,1,any_risk_factors,L3,0,0,0,44912107.35
TEST,20210125,none,no_dose,any_risk_factors,L3,0,0,0,36209.71
TEST,20210125,Pfizer,1,any_risk_factors,L3,0,0,0,3742675.61
TEST,20210125,Pfizer,2,any_risk_factors,L3,0,0,0,10364332.47
TEST,20210125,Moderna,1,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210201,none,no_dose,any_risk_factors,L3,0,0,0,36307.28
TEST,20210201,Pfizer,2,any_risk_factors,L3,0,0,0,3849609.2
TEST,20210201,Pfizer,1,any_risk_factors,L3,0,0,0,9624023
TEST,20210201,Moderna,1,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210208,none,no_dose,any_risk_factors,L3,0,0,0,36553.53
TEST,20210208,Pfizer,2,any_risk_factors,L3,0,0,0,3208007.67
TEST,20210208,Pfizer,1,any_risk_factors,L3,0,0,0,14970702.45
TEST,20210208,Moderna,1,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210215,none,no_dose,any_risk_factors,L3,0,0,0,36773.01
TEST,20210215,Pfizer,2,any_risk_factors,L3,0,0,0,3208007.67
TEST,20210215,AstraZeneca,1,any_risk_factors,L3,0,0,0,44912107.35
TEST,20210215,Pfizer,1,any_risk_factors,L3,0,0,0,9624023
TEST,20210215,Moderna,1,any_risk_factors,L3,0,0,0,33684080.52
TEST,20210215,Moderna,2,any_risk_factors,L3,0,0,0,44912107.35
TEST,20210222,none,no_dose,any_risk_factors,L3,0,0,0,37117.44
TEST,20210222,Pfizer,2,any_risk_factors,L3,0,0,0,3208007.67
TEST,20210222,AstraZeneca,1,any_risk_factors,L3,0,0,0,11228026.84
TEST,20210222,Pfizer,1,any_risk_factors,L3,0,0,0,7485351.23
TEST,20210222,Moderna,2,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210301,none,no_dose,any_risk_factors,L3,1,10176.93,257.66,56702.22
TEST,20210301,Pfizer,2,any_risk_factors,L3,0,0,0,2866730.26
TEST,20210301,Pfizer,1,any_risk_factors,L3,0,0,0,3742675.61
TEST,20210301,AstraZeneca,1,any_risk_factors,L3,0,0,0,7925666
TEST,20210301,Moderna,2,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210308,none,no_dose,any_risk_factors,L3,0,0,0,38851.3
TEST,20210308,Pfizer,2,any_risk_factors,L3,0,0,0,2749720.86
TEST,20210308,Pfizer,1,any_risk_factors,L3,0,0,0,1132238
TEST,20210308,AstraZeneca,1,any_risk_factors,L3,0,0,0,4812011.5
TEST,20210308,Moderna,2,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210308,Moderna,1,any_risk_factors,L3,0,0,0,44912107.35
TEST,20210315,none,no_dose,any_risk_factors,L3,0,0,0,40400.7
TEST,20210315,Pfizer,2,any_risk_factors,L3,0,0,0,2641888.67
TEST,20210315,Moderna,1,any_risk_factors,L3,0,0,0,8982421.47
TEST,20210315,Pfizer,1,any_risk_factors,L3,0,0,0,620904.71
TEST,20210315,AstraZeneca,1,any_risk_factors,L3,0,0,0,3641522.22
TEST,20210315,Moderna,2,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210322,none,no_dose,any_risk_factors,L3,0,0,0,42316.68
TEST,20210322,Pfizer,1,any_risk_factors,L3,0,0,0,524265.84
TEST,20210322,Pfizer,2,any_risk_factors,L3,0,0,0,1796484.29
TEST,20210322,Moderna,1,any_risk_factors,L3,0,0,0,2591083.12
TEST,20210322,AstraZeneca,1,any_risk_factors,L3,0,0,0,2138671.78
TEST,20210322,Moderna,2,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210329,none,no_dose,any_risk_factors,L3,0,0,0,45688.82
TEST,20210329,Pfizer,1,any_risk_factors,L3,0,0,0,464608.01
TEST,20210329,AstraZeneca,1,any_risk_factors,L3,0,0,0,1334022.99
TEST,20210329,Pfizer,2,any_risk_factors,L3,0,0,0,863694.37
TEST,20210329,Moderna,1,any_risk_factors,L3,0,0,0,1236113.05
TEST,20210329,Moderna,2,any_risk_factors,L3,0,0,0,19248046.01
TEST,20210405,none,no_dose,any_risk_factors,L3,0,0,0,51269.53
TEST,20210405,Pfizer,1,any_risk_factors,L3,0,0,0,359296.86
TEST,20210405,Pfizer,2,any_risk_factors,L3,0,0,0,561401.34
TEST,20210405,AstraZeneca,1,any_risk_factors,L3,0,0,0,716682.56
TEST,20210405,Moderna,1,any_risk_factors,L3,0,0,0,910380.55
TEST,20210405,Moderna,2,any_risk_factors,L3,0,0,0,14970702.45
TEST,20210412,none,no_dose,any_risk_factors,L3,0,0,0,57383.44
TEST,20210412,Pfizer,1,any_risk_factors,L3,0,0,0,253263.76
TEST,20210412,Pfizer,2,any_risk_factors,L3,0,0,0,453657.65
TEST,20210412,AstraZeneca,1,any_risk_factors,L3,0,0,0,620904.71
TEST,20210412,Moderna,1,any_risk_factors,L3,0,0,0,874911.18
TEST,20210412,Moderna,2,any_risk_factors,L3,0,0,0,5858100.96
TEST,20210419,Pfizer,1,any_risk_factors,L3,0,0,0,230318.5
TEST,20210419,Pfizer,2,any_risk_factors,L3,0,0,0,327029.91
TEST,20210419,none,no_dose,any_risk_factors,L3,0,0,0,63078.8
TEST,20210419,AstraZeneca,1,any_risk_factors,L3,0,0,0,573346.05
TEST,20210419,Moderna,1,any_risk_factors,L3,0,0,0,942212.04
TEST,20210419,Moderna,2,any_risk_factors,L3,0,0,0,2591083.12
TEST,20200106,none,no_dose,CV,L4,0,0,0,50143.77
TEST,20200113,none,no_dose,CV,L4,0,0,0,50500.87
TEST,20200120,none,no_dose,CV,L4,0,0,0,50652.75
TEST,20200127,none,no_dose,CV,L4,0,0,0,50690.87
TEST,20200203,none,no_dose,CV,L4,0,0,0,50786.4
TEST,20200210,none,no_dose,CV,L4,0,0,0,50901.52
TEST,20200217,none,no_dose,CV,L4,0,0,0,50997.85
TEST,20200224,none,no_dose,CV,L4,0,0,0,51211.07
TEST,20200302,none,no_dose,CV,L4,0,0,0,51465.36
TEST,20200309,none,no_dose,CV,L4,0,0,0,51642.9
TEST,20200316,none,no_dose,CV,L4,0,0,0,51742.06
TEST,20200323,none,no_dose,CV,L4,0,0,0,51761.94
TEST,20200330,none,no_dose,CV,L4,0,0,0,51921.51
TEST,20200406,none,no_dose,CV,L4,0,0,0,52182.93
TEST,20200413,none,no_dose,CV,L4,0,0,0,52345.11
TEST,20200420,none,no_dose,CV,L4,1,14278.73,361.51,79556.01
TEST,20200427,none,no_dose,CV,L4,0,0,0,52879.25
TEST,20200504,none,no_dose,CV,L4,0,0,0,52879.25
TEST,20200511,none,no_dose,CV,L4,0,0,0,52962.39
TEST,20200518,none,no_dose,CV,L4,0,0,0,53024.92
TEST,20200525,none,no_dose,CV,L4,0,0,0,53024.92
TEST,20200601,none,no_dose,CV,L4,0,0,0,53087.6
TEST,20200608,none,no_dose,CV,L4,0,0,0,53171.4
TEST,20200615,none,no_dose,CV,L4,0,0,0,53255.46
TEST,20200622,none,no_dose,CV,L4,0,0,0,53424.39
TEST,20200629,none,no_dose,CV,L4,0,0,0,53466.79
TEST,20200706,none,no_dose,CV,L4,0,0,0,53551.8
TEST,20200713,none,no_dose,CV,L4,0,0,0,53765.49
TEST,20200720,none,no_dose,CV,L4,0,0,0,54154.47
TEST,20200727,none,no_dose,CV,L4,0,0,0,54219.85
TEST,20200803,none,no_dose,CV,L4,0,0,0,54219.85
TEST,20200810,none,no_dose,CV,L4,0,0,0,54219.85
TEST,20200817,none,no_dose,CV,L4,0,0,0,54527.04
TEST,20200824,none,no_dose,CV,L4,0,0,0,54593.32
TEST,20200831,none,no_dose,CV,L4,0,0,0,54681.95
TEST,20200907,none,no_dose,CV,L4,0,0,0,54681.95
TEST,20200914,none,no_dose,CV,L4,0,0,0,54681.95
TEST,20200921,none,no_dose,CV,L4,0,0,0,54860.07
TEST,20200928,none,no_dose,CV,L4,0,0,0,55265.1
TEST,20201005,none,no_dose,CV,L4,0,0,0,55401.45
TEST,20201012,none,no_dose,CV,L4,0,0,0,55469.87
TEST,20201019,none,no_dose,CV,L4,0,0,0,55607.23
TEST,20201026,none,no_dose,CV,L4,0,0,0,55976.87
TEST,20201102,none,no_dose,CV,L4,0,0,0,56116.75
TEST,20201109,none,no_dose,CV,L4,0,0,0,56210.4
TEST,20201116,none,no_dose,CV,L4,0,0,0,56327.89
TEST,20201123,none,no_dose,CV,L4,0,0,0,56493.22
TEST,20201130,none,no_dose,CV,L4,0,0,0,56778.9
TEST,20201207,none,no_dose,CV,L4,1,15509.55,392.67,86413.7
TEST,20201214,none,no_dose,CV,L4,0,0,0,57407.89
TEST,20201221,none,no_dose,CV,L4,0,0,0,57456.85
TEST,20201228,none,no_dose,CV,L4,0,0,0,57456.85
TEST,20210104,none,no_dose,CV,L4,0,0,0,57826.75
TEST,20210104,Pfizer,1,CV,L4,0,0,0,8982421.47
TEST,20210111,none,no_dose,CV,L4,0,0,0,58327.41
TEST,20210111,Pfizer,1,CV,L4,0,0,0,3849609.2
TEST,20210118,none,no_dose,CV,L4,0,0,0,58327.41
TEST,20210118,Pfizer,1,CV,L4,0,0,0,4210510.06
TEST,20210125,none,no_dose,CV,L4,0,0,0,58327.41
TEST,20210125,Pfizer,2,CV,L4,0,0,0,13473632.21
TEST,20210125,Pfizer,1,CV,L4,0,0,0,7485351.23
TEST,20210201,none,no_dose,CV,L4,0,0,0,58453.94
TEST,20210201,Pfizer,2,CV,L4,0,0,0,7925666
TEST,20210201,Pfizer,1,CV,L4,0,0,0,12248756.55
TEST,20210208,none,no_dose,CV,L4,0,0,0,58888.25
TEST,20210208,Pfizer,1,CV,L4,0,0,0,14970702.45
TEST,20210208,Pfizer,2,CV,L4,0,0,0,6416015.34
TEST,20210215,none,no_dose,CV,L4,0,0,0,59172.74
TEST,20210215,Pfizer,1,CV,L4,0,0,0,9624023
TEST,20210215,Pfizer,2,CV,L4,0,0,0,6416015.34
TEST,20210222,none,no_dose,CV,L4,0,0,0,59538.81
TEST,20210222,Pfizer,1,CV,L4,0,0,0,7485351.23
TEST,20210222,Pfizer,2,CV,L4,0,0,0,6416015.34
TEST,20210301,none,no_dose,CV,L4,0,0,0,60365.74
TEST,20210301,Pfizer,1,CV,L4,0,0,0,4346332.97
TEST,20210301,Pfizer,2,CV,L4,0,0,0,5182166.23
TEST,20210308,none,no_dose,CV,L4,0,0,0,62931.49
TEST,20210308,Pfizer,1,CV,L4,0,0,0,1320944.33
TEST,20210308,Pfizer,2,CV,L4,0,0,0,4812011.5
TEST,20210308,Moderna,1,CV,L4,0,0,0,44912107.35
TEST,20210315,none,no_dose,CV,L4,0,0,0,66536.46
TEST,20210315,Pfizer,1,CV,L4,0,0,0,690955.5
TEST,20210315,Moderna,1,CV,L4,0,0,0,9624023
TEST,20210315,Pfizer,2,CV,L4,0,0,0,4491210.74
TEST,20210315,AstraZeneca,1,CV,L4,0,0,0,67368161.03
TEST,20210322,none,no_dose,CV,L4,0,0,0,70431.95
TEST,20210322,Pfizer,1,CV,L4,0,0,0,585810.1
TEST,20210322,AstraZeneca,1,CV,L4,0,0,0,5858100.96
TEST,20210322,Moderna,1,CV,L4,0,0,0,4812011.5
TEST,20210322,Pfizer,2,CV,L4,0,0,0,2641888.67
TEST,20210329,none,no_dose,CV,L4,0,0,0,77168.57
TEST,20210329,Pfizer,1,CV,L4,0,0,0,536798.1
TEST,20210329,Pfizer,2,CV,L4,0,0,0,1104396.08
TEST,20210329,AstraZeneca,1,CV,L4,0,0,0,2929050.48
TEST,20210329,Moderna,1,CV,L4,0,0,0,2283666.48
TEST,20210405,none,no_dose,CV,L4,0,0,0,88700.67
TEST,20210405,Pfizer,1,CV,L4,0,0,0,438880.53
TEST,20210405,Pfizer,2,CV,L4,0,0,0,683940.72
TEST,20210405,AstraZeneca,1,CV,L4,0,0,0,1308119.63
TEST,20210405,Moderna,1,CV,L4,0,0,0,1820761.11
TEST,20210405,Moderna,2,CV,L4,0,0,0,67368161.03
TEST,20210412,none,no_dose,CV,L4,0,0,0,103723.11
TEST,20210412,Pfizer,1,CV,L4,0,0,0,308321.1
TEST,20210412,Pfizer,2,CV,L4,0,0,0,545491.18
TEST,20210412,AstraZeneca,1,CV,L4,0,0,0,1069335.89
TEST,20210412,Moderna,1,CV,L4,0,0,0,2072866.49
TEST,20210412,Moderna,2,CV,L4,0,0,0,8421020.13
TEST,20210419,Pfizer,1,CV,L4,0,0,0,276665.96
TEST,20210419,Pfizer,2,CV,L4,0,0,0,396283.3
TEST,20210419,none,no_dose,CV,L4,0,0,0,118189.76
