sex,Birthcohort_persons,Dose,type_vax,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,week,Persontime.x,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,ACUASEARTHRITIS_broad_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,VTE_narrow_b,VTE_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,Persontime.y,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-20,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-27,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-04,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-11,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-18,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-05-25,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-01,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-08,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-15,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-22,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-29,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-06,56,56,56,56,56,56,56,56,56,56,56,56,28,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,56,56,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-13,54,54,54,54,54,54,54,54,54,54,54,54,28,54,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,54,54,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-20,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-07-27,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-03,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-10,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-17,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-24,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-08-31,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-07,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-14,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-28,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-05,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-12,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-19,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-10-26,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-02,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-09,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-16,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-23,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-11-30,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-07,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-14,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-21,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-28,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-04,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-11,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-18,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-25,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-01,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-08,49,49,49,49,49,49,49,49,49,49,49,49,28,49,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,49,49,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,42,42,42,42,42,42,42,42,42,42,42,42,21,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-22,42,42,42,42,42,42,42,42,42,42,42,42,21,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-01,42,42,42,42,42,42,42,42,42,42,42,42,21,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-08,42,42,42,42,42,42,42,42,42,42,42,42,21,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-15,42,42,42,42,42,42,42,42,42,42,42,42,21,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-22,42,42,42,42,42,42,42,42,42,42,42,42,21,42,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,42,42,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,0,0,2021-03-29,41,41,41,41,41,41,41,41,41,41,41,41,20,41,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,41,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-01-06,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-01-13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-01-20,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-01-27,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-02-03,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-02-10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-02-17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-02-24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-03-02,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-03-09,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-03-16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-03-23,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-03-30,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-04-06,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-04-13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-04-20,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-04-27,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-05-04,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-05-11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-05-18,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-05-25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-06-01,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-06-08,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-06-15,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-06-22,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-06-29,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-07-06,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-07-13,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-07-20,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-07-27,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-08-03,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-08-10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-08-17,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-08-24,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-08-31,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-09-07,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-09-14,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-09-21,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-09-28,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-10-05,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-10-12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-10-19,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-10-26,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-11-02,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-11-09,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-11-16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-11-23,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-11-30,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-12-07,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-12-14,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-12-21,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2020-12-28,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2021-01-04,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2021-01-11,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2021-01-18,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2021-01-25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2021-02-01,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2021-02-08,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2021-02-15,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
1,1940-1949,0,0,0,0,0,0,0,0,0,0,< 5,< 5,2021-02-22,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,0,0,0
