Dose,type_vax,week_fup,sex,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
2,Pfizer,14,1,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,30155.85,0,0,30155.85,0,0,30407.66,0,0,38661.79,0,0,31196.18,0,0,31725.06,0,0,30825.06,0,0,34257.9,0,0,34171.02,0,0,34171.02,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,31414.39,0,0,31414.39,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,8200.49,207.62,45690.23,0,0,30155.85,0,0,30155.85,0,0,30455.77,0,0,30455.77,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,0,0,30155.85,115829.81,23886.89,338503.86,0,0,30155.85,8200.49,207.62,45690.23,0,0,30155.85,0,0,31138.51,0,0,30155.85,0,0,31138.51,0,0,30155.85
2,Pfizer,14,1,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,620904.71,0,0,620904.71,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,1347363.22,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72
2,Pfizer,14,1,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,,,0,,,0,0,0,2105255.03,,,0,,,0,,,0,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,,,0,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03
2,Pfizer,14,1,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,,,0,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71,0,0,1020729.71
2,Pfizer,14,1,CV,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,1,0,1,0,0,0,0,0,0,11178.65,0,0,11178.65,0,0,11213.08,0,0,11954.25,3244.65,82.15,18078.02,3355.54,84.95,18695.85,3170.85,80.28,17666.84,0,0,12687.04,0,0,12681.07,0,0,12681.07,0,0,11242.08,0,0,11242.08,0,0,11242.08,0,0,11242.08,0,0,11178.65,0,0,11178.65,0,0,11471.8,0,0,11471.8,0,0,11178.65,0,0,11178.65,0,0,11178.65,0,0,11178.65,0,0,11178.65,0,0,11178.65,0,0,11178.65,0,0,11178.65,3058.79,77.44,17042.48,3050.1,77.22,16994.09,3050.1,77.22,16994.09,0,0,11219.61,0,0,11311.92,0,0,11178.65,0,0,11178.65,0,0,11231.77,0,0,11231.77,0,0,11178.65,0,0,11178.65,0,0,11178.65,0,0,11178.65,0,0,11178.65,181626.06,87096.75,334016.78,0,0,11178.65,3058.79,77.44,17042.48,0,0,11178.65,3183.01,80.59,17734.58,0,0,11231.77,3198.9,80.99,17823.11,0,0,11178.65
2,Pfizer,14,1,IMMUNOSUPPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,85492.59,0,0,85492.59,0,0,75187.68,0,0,84157.6,0,0,83170.57,0,0,83170.57,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,81264.37,0,0,81264.37,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,20623.94,522.15,114909.25,20623.94,522.15,114909.25,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,93653.85,2371.11,521805.83,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68,0,0,75187.68
2,Pfizer,14,1,any_risk_factors,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,0,1,0,0,0,0,0,0,8990.81,0,0,8990.81,0,0,9013.07,0,0,9682.81,2584.74,65.44,14401.26,2668.59,67.56,14868.44,2527.33,63.99,14081.39,0,0,10045.2,0,0,10122.18,0,0,10122.18,0,0,9031.8,0,0,9031.8,0,0,9031.8,0,0,9031.8,0,0,8990.81,0,0,8990.81,0,0,9179.47,0,0,9179.47,0,0,8990.81,0,0,8990.81,0,0,8990.81,0,0,8990.81,0,0,8990.81,0,0,8990.81,0,0,8990.81,0,0,8990.81,2455.63,62.17,13681.88,2450.03,62.03,13650.68,2450.03,62.03,13650.68,0,0,9017.29,0,0,9076.82,0,0,8990.81,0,0,8990.81,0,0,9025.14,0,0,9025.14,0,0,8990.81,0,0,8990.81,0,0,8990.81,0,0,8990.81,0,0,8990.81,137097.28,70840.16,239481.36,0,0,8990.81,2455.63,62.17,13681.88,0,0,8990.81,2535.05,64.18,14124.39,0,0,9025.14,2545.12,64.44,14180.49,0,0,8990.81
2,Pfizer,14,both_sexes,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49828.52,0,0,49828.52,0,0,50519.81,0,0,54527.04,0,0,52775.68,0,0,53744.05,0,0,50519.81,0,0,50519.81,0,0,52817.06,0,0,52817.06,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,49828.52,56105.99,1420.48,312602.57,0,0,49828.52,0,0,49828.52,0,0,49828.52,0,0,50519.81,0,0,49828.52,0,0,50519.81,0,0,49828.52
2,Pfizer,14,both_sexes,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,161360.86,0,0,172077.04,0,0,185331.94,0,0,154514.13,0,0,229143.4,0,0,235141.92,0,0,235141.92,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,145190,0,0,145190,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,136510.96,0,0,136510.96,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,852761.53,0,0,128687.99,0,0,128687.99,0,0,128687.99,0,0,165931.43,0,0,128687.99,0,0,165931.43,0,0,128687.99
2,Pfizer,14,both_sexes,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,31532.02,0,0,31290.37,0,0,33096.62,0,0,28449.39,0,0,29716.88,0,0,31473.1,0,0,31473.1,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,29284.14,0,0,29881.64,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28795.97,0,0,28795.97,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,29176.34,0,0,29176.34,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,208714.29,67768.96,487069.52,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,28449.39,0,0,29176.34,0,0,29176.34,0,0,28449.39
2,Pfizer,14,both_sexes,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,14591.33,0,0,14591.33,0,0,14650.03,0,0,18266.85,0,0,15082.99,0,0,15460.28,0,0,14984.02,0,0,16491.59,0,0,15856.93,0,0,15856.93,0,0,14591.33,0,0,14591.33,0,0,14591.33,0,0,14591.33,0,0,14591.33,0,0,14591.33,0,0,14992.36,0,0,14992.36,0,0,14591.33,0,0,14591.33,0,0,14591.33,0,0,14591.33,0,0,14591.33,0,0,14591.33,0,0,14591.33,0,0,14591.33,3961.5,100.3,22072.05,0,0,14591.33,0,0,14591.33,0,0,14949.11,0,0,14949.11,0,0,14591.33,0,0,14591.33,0,0,14681.96,0,0,14681.96,0,0,14591.33,0,0,14591.33,0,0,14591.33,0,0,14591.33,0,0,14591.33,89139.72,24287.57,228233.09,0,0,14591.33,3961.5,100.3,22072.05,0,0,14591.33,0,0,15361.57,0,0,14681.96,0,0,15462.05,0,0,14591.33
2,Pfizer,14,both_sexes,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,620904.71,0,0,620904.71,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,1347363.22,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72,0,0,486412.72
2,Pfizer,14,both_sexes,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,716682.56,0,0,1374860.43,0,0,534667.94,0,0,1374860.43,0,0,716682.56,0,0,716682.56,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,716682.56,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94,0,0,534667.94
2,Pfizer,14,both_sexes,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,461425.76,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,720515.09,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64,0,0,353638.64
2,Pfizer,14,both_sexes,CV,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,1,0,1,0,0,0,0,0,0,4953.18,0,0,4953.18,0,0,4959.92,0,0,5268.9,1427.93,36.15,7955.91,1477.01,37.39,8229.38,1390.05,35.19,7744.87,1483.01,37.55,8262.79,1450.38,36.72,8081.02,1450.38,36.72,8081.02,0,0,4965.59,0,0,4965.59,0,0,4965.59,0,0,4965.59,0,0,4953.18,0,0,4953.18,0,0,5054.44,0,0,5082.09,0,0,4953.18,0,0,4953.18,0,0,4953.18,0,0,4953.18,0,0,4953.18,0,0,4953.18,0,0,4953.18,0,0,4953.18,1351.28,34.21,7528.83,1346.59,34.09,7502.74,1346.59,34.09,7502.74,0,0,5004.69,0,0,5022.98,0,0,4953.18,0,0,4953.18,0,0,5001.91,0,0,5001.91,0,0,4953.18,0,0,4953.18,0,0,4953.18,0,0,4953.18,0,0,4953.18,168162.98,102718.32,259714.09,0,0,4953.18,1351.28,34.21,7528.83,0,0,4953.18,1405.02,35.57,7828.29,0,0,5001.91,1419.49,35.94,7908.91,0,0,4953.18
2,Pfizer,14,both_sexes,IMMUNOSUPPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,30796.87,0,0,30796.87,0,0,28649.02,0,0,30768.74,0,0,30176.11,0,0,30176.11,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,29789.15,0,0,29789.15,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,7801.15,197.51,43465.24,7801.15,197.51,43465.24,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,97747.55,20157.89,285659.81,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02,0,0,28649.02
2,Pfizer,14,both_sexes,any_risk_factors,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,1,0,1,0,0,0,0,0,0,4005.96,0,0,4005.96,0,0,4010.37,0,0,4265.02,1143.12,28.94,6369.06,1177.09,29.8,6558.31,1116.7,28.27,6221.85,1181.24,29.91,6581.43,1170.15,29.63,6519.65,1170.15,29.63,6519.65,0,0,4014.07,0,0,4014.07,0,0,4014.07,0,0,4014.07,0,0,4005.96,0,0,4005.96,0,0,4071.94,0,0,4089.86,0,0,4005.96,0,0,4005.96,0,0,4005.96,0,0,4005.96,0,0,4005.96,0,0,4005.96,0,0,4005.96,0,0,4005.96,1091.54,27.64,6081.65,1088.48,27.56,6064.62,1088.48,27.56,6064.62,0,0,4039.59,0,0,4051.49,0,0,4005.96,0,0,4005.96,0,0,4045.16,0,0,4045.16,0,0,4005.96,0,0,4005.96,0,0,4005.96,0,0,4005.96,0,0,4005.96,127399.91,80760.61,191162.42,0,0,4005.96,1091.54,27.64,6081.65,0,0,4005.96,1126.34,28.52,6275.57,0,0,4045.16,1137.78,28.81,6339.3,0,0,4005.96
2,Pfizer,15,0,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,85928.78,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,320800.77,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41,0,0,81313.41
2,Pfizer,15,0,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,429096.57,0,0,623779.27,0,0,842102.01,0,0,467834.45,0,0,590948.78,0,0,446146.76,0,0,446146.76,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,429096.57,0,0,429096.57,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,1952700.32,0,0,360257.55,0,0,360257.55,0,0,360257.55,0,0,590948.78,0,0,360257.55,0,0,590948.78,0,0,360257.55
2,Pfizer,15,0,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,60884.01,0,0,58050.98,0,0,60446.98,0,0,54263.52,0,0,54263.52,0,0,57164.33,0,0,57164.33,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,55791.44,0,0,58001,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,55630.19,0,0,55630.19,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,335091.74,69103.97,979280.27,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,54263.52,0,0,55630.19,0,0,55630.19,0,0,54263.52
