sex,month,year,Ageband,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM_narrow,Persontime_DM_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_ALI_narrow,Persontime_ALI_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_KD_narrow,Persontime_KD_broad,Persontime_MISCC_narrow,Persontime_MISCC_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_Sinusthrom_narrow,Persontime_Sinusthrom_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_TP_narrow,Persontime_TP_broad,Persontime_BP_narrow,Persontime_BP_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,Persontime_CVSTNoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
1,all_months,2021,70-79,0,13135,13135,13135,13135,13135,13022,13022,13076,12972,13022,13022,13135,13135,13135,13135,13135,13037,13135,13135,13135,13135,13135,13135,13135,13135,13135,12894,12894,13135,13135,13135,13135,13135,13135,13135,13135,13135,7872,13135,13135,13135,12835,13135,12835,13135,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,2,0,13135,13135,13135,0,0,0,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10346.82,0,0,10346.82,2793.29,70.72,15563.19,2815.68,71.29,15687.96,0,0,10346.82,0,0,10346.82,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10334.92,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,2832.71,71.72,15782.87,2832.71,71.72,15782.87,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,0,0,10257.81,55678.35,28769.82,97258.88,0,0,10257.81,0,0,10257.81,0,0,10257.81,5691.47,689.26,20559.54,0,0,10257.81,5691.47,689.26,20559.54,0,0,10257.81
1,all_months,2021,70-79,1,18900,18900,18837,18900,18185,17885,17569,18585,17905,17337,17337,18773,18773,18900,18900,18781,18781,18900,18900,18900,18900,18900,18900,18900,18793,18793,18900,18900,18900,18900,18793,18793,18900,18900,18900,18900,18583,6838,18900,18900,18900,18585,18793,18478,18900,0,0,0,1,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,0,1,0,18870,18870,18900,1,1,0,0,0,7128.91,0,0,7152.75,0,0,7128.91,2008.52,50.85,11190.78,6126.64,1263.46,17904.65,6236.84,1286.19,18226.69,1965.29,49.76,10949.92,2039.93,51.65,11365.78,6320.3,1303.4,18470.59,6320.3,1303.4,18470.59,0,0,7177.13,0,0,7177.13,0,0,7128.91,0,0,7128.91,0,0,7174.08,0,0,7174.08,1935.61,49.01,10784.54,1935.61,49.01,10784.54,0,0,7128.91,0,0,7128.91,0,0,7128.91,0,0,7128.91,0,0,7128.91,0,0,7128.91,0,0,7128.91,0,0,7128.91,0,0,7169.5,0,0,7169.5,0,0,7128.91,0,0,7128.91,0,0,7128.91,0,0,7128.91,0,0,7169.5,0,0,7169.5,0,0,7128.91,0,0,7128.91,0,0,7128.91,0,0,7128.91,0,0,7250.52,112170.96,69435.59,171465.22,0,0,7128.91,0,0,7128.91,0,0,7128.91,1965.29,49.76,10949.92,0,0,7169.5,1976.67,50.05,11013.33,0,0,7128.91
1,all_months,2020,80+,0,25620,25620,25620,25620,25620,25620,25620,25620,25548,25620,25620,25620,25620,25620,25620,25620,25620,25620,25620,25620,25620,25620,25620,25620,25620,25620,25450,25450,25620,25620,25620,25620,25620,25620,25620,25620,25548,16314,25620,25620,25620,25450,25620,25450,25620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,1,0,25620,25620,25620,0,0,0,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,1429.66,36.2,7965.57,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,1435.17,36.34,7996.24,1435.17,36.34,7996.24,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,0,0,5259.03,1429.66,36.2,7965.57,20149.87,9213.8,38250.73,0,0,5259.03,0,0,5259.03,0,0,5259.03,1435.17,36.34,7996.24,0,0,5259.03,1435.17,36.34,7996.24,0,0,5259.03
1,all_months,2020,80+,1,51972,51972,51972,51972,49719,50714,50583,51088,48197,46997,46997,51606,51606,51972,51972,51526,51526,51972,51972,51972,51972,51972,51972,51972,51972,51972,51948,51582,51972,51972,51972,51972,51972,51972,51972,51972,51972,23084,51972,51972,51972,51064,51972,51064,51972,0,0,0,4,4,4,2,4,9,9,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,22,0,0,0,3,0,3,0,51972,51972,51972,0,0,0,0,0,2592.48,0,0,2592.48,0,0,2592.48,2938.51,800.65,7523.76,2880.86,784.94,7376.15,2888.32,786.97,7395.25,1429.89,173.17,5165.24,3031.31,825.93,7761.35,6994.6,3198.37,13277.92,6994.6,3198.37,13277.92,0,0,2610.87,0,0,2610.87,0,0,2592.48,0,0,2592.48,1417.73,171.69,5121.33,1417.73,171.69,5121.33,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,703.11,17.8,3917.46,708.1,17.93,3945.26,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,0,0,2592.48,34809.82,21815.13,52702.49,0,0,2592.48,0,0,2592.48,0,0,2592.48,2145.84,442.52,6271.05,0,0,2592.48,2145.84,442.52,6271.05,0,0,2592.48
1,all_months,2021,80+,0,6046,6046,6046,6046,6046,6046,6046,6046,5975,6046,6046,6046,6046,6046,6046,6046,6046,6046,6046,6046,6046,6046,6046,6046,6046,6046,5932,5932,6046,6046,6046,6046,6046,6046,6046,6046,5975,3043,6046,6046,6046,5932,6046,5932,6046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6046,6046,6046,0,0,0,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22550.01,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22713.47,0,0,22713.47,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22550.01,60014.79,19486.64,140054.5,0,0,22285.2,0,0,22285.2,0,0,22285.2,0,0,22713.47,0,0,22285.2,0,0,22713.47,0,0,22285.2
1,all_months,2021,80+,1,12439,12439,12439,12384,11718,11774,11774,12180,11371,10993,10993,12349,12349,12439,12439,12145,12145,12439,12439,12439,12439,12439,12439,12439,12439,12439,12322,12266,12439,12439,12439,12439,12439,12439,12439,12439,12439,3164,12439,12439,12439,12063,12439,12063,12439,0,0,1,2,2,2,0,3,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,12409,12409,12439,1,1,0,0,0,10831.76,0,0,10831.76,2949.37,74.67,16432.84,6234,754.97,22519.35,6204.35,751.38,22412.24,6204.35,751.38,22412.24,0,0,11062.1,9636.36,1987.25,28161.52,3322.57,84.12,18512.17,3322.57,84.12,18512.17,0,0,10910.71,0,0,10910.71,0,0,10831.76,0,0,10831.76,6014.82,728.42,21727.6,6014.82,728.42,21727.6,2943.43,74.52,16399.73,2943.43,74.52,16399.73,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10934.61,0,0,10984.54,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,10831.76,207790.77,123149.98,328399,0,0,10831.76,0,0,10831.76,0,0,10831.76,0,0,11169.39,0,0,10831.76,0,0,11169.39,0,0,10831.76
both_sexes,all_months,2020,12-17,0,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,18300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18300,18300,18300,0,0,0,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64,0,0,7362.64
both_sexes,all_months,2020,12-17,1,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196,2196,2196,0,0,0,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34,0,0,61355.34
both_sexes,all_months,2021,12-17,0,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,8371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8371,8371,8371,0,0,0,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61,0,0,16095.61
both_sexes,all_months,2021,12-17,1,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,998,998,0,0,0,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33,0,0,135006.33
both_sexes,all_months,2020,18-24,0,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,36966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36966,36966,36966,0,0,0,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87,0,0,3644.87
both_sexes,all_months,2020,18-24,1,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,5490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5490,5490,5490,0,0,0,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14,0,0,24542.14
both_sexes,all_months,2021,18-24,0,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14732,14592,14732,14732,14732,14732,14732,14732,14732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14732,14732,14732,0,0,0,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,2503.08,63.37,13946.29,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83,0,0,9145.83
both_sexes,all_months,2021,18-24,1,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186,2186,2186,0,0,0,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01,0,0,61636.01
both_sexes,all_months,2020,25-29,0,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,32574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32574,32574,32574,0,0,0,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31,0,0,4136.31
both_sexes,all_months,2020,25-29,1,1464,1464,1464,1464,1464,1464,1098,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1464,1098,1464,1464,1464,1464,1464,1464,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464,1464,1464,0,0,0,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,122710.68,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,122710.68,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01,0,0,92033.01
