sex,month,year,Ageband,at_risk_at_study_entry,Persontime,Persontime_ADEM_broad,Persontime_ACUASEARTHRITIS_broad,Persontime_DM1_narrow,Persontime_DM1_broad,Persontime_HF_narrow,Persontime_HF_broad,Persontime_CAD_narrow,Persontime_CAD_broad,Persontime_ARR_narrow,Persontime_ARR_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_broad,Persontime_PERICARD_narrow,Persontime_PERICARD_broad,Persontime_ALI_narrow,Persontime_ALI_broad,Persontime_AKI_narrow,Persontime_AKI_broad,Persontime_MENINGOENC_broad,Persontime_ARD_narrow,Persontime_ARD_broad,Persontime_KD_narrow,Persontime_KD_broad,Persontime_MISCC_narrow,Persontime_MISCC_broad,Persontime_MIS_broad,Persontime_Hemostroke_narrow,Persontime_Hemostroke_broad,Persontime_Ischstroke_narrow,Persontime_Ischstroke_broad,Persontime_Sinusthrom_narrow,Persontime_Sinusthrom_broad,Persontime_VTE_narrow,Persontime_VTE_broad,Persontime_TP_narrow,Persontime_TP_broad,Persontime_BP_narrow,Persontime_BP_broad,Persontime_CONTRDIVERTIC,Persontime_CONTRHYPERT,Persontime_MIS_KD_narrow,Persontime_MIS_KD_broad,Persontime_DEATH,Persontime_ArterialNoTP,Persontime_VTENoTP,Persontime_ArterialVTENoTP,Persontime_CVSTNoTP,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM1_narrow_b,DM1_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,PERICARD_narrow_b,PERICARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,MIS_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,Persontime_GENCONV_narrow,Persontime_GENCONV_broad,Persontime_ANAPHYL_broad,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM1_narrow,lb_DM1_narrow,ub_DM1_narrow,IR_DM1_broad,lb_DM1_broad,ub_DM1_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_broad,lb_PERICARD_broad,ub_PERICARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
0,March,2021,all_agebands,0,33081,33050,33081,33081,32969,33050,33019,33019,32988,32988,32988,33081,33081,33081,33081,33081,33081,33081,33050,33050,33081,33050,33081,33081,33081,33081,33081,33050,33050,33042,33042,33081,33081,33027,33027,33081,33081,33050,33050,33081,26211,33081,33081,33081,32980,33027,32926,33081,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,10,0,0,0,1,1,2,0,33072,33072,33078,1,1,1,0,0,4076.74,0,0,4072.92,0,0,4072.92,1107.86,28.05,6172.59,0,0,4076.74,0,0,4080.57,0,0,4080.57,0,0,4084.4,0,0,4084.4,0,0,4084.4,0,0,4072.92,0,0,4072.92,0,0,4072.92,0,0,4072.92,0,0,4072.92,0,0,4072.92,0,0,4072.92,0,0,4076.74,1104.41,27.96,6153.37,1104.41,27.96,6153.37,0,0,4076.74,0,0,4072.92,0,0,4076.74,1104.21,27.96,6152.25,0,0,4072.92,0,0,4072.92,0,0,4072.92,0,0,4072.92,0,0,4072.92,0,0,4076.74,0,0,4076.74,1105.41,27.99,6158.96,1105.41,27.99,6158.96,0,0,4072.92,0,0,4072.92,1105.91,28,6161.75,1105.91,28,6161.75,0,0,4072.92,0,0,4072.92,0,0,4076.74,0,0,4076.74,0,0,4072.92,13934.99,6682.37,25626.94,0,0,4072.92,0,0,4072.92,0,0,4072.92,1107.49,28.04,6170.54,1105.91,28,6161.75,2218.61,268.68,8014.39,0,0,4072.92
0,March,2021,all_agebands,1,17795,17795,17764,17795,16999,17360,17123,17566,17081,17307,17307,17764,17764,17764,17764,17795,17795,17671,17600,17795,17764,17733,17795,17795,17795,17795,17764,17764,17764,17671,17609,17764,17764,17595,17595,17764,17764,17795,17795,17795,6013,17795,17764,17795,17442,17595,17242,17764,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,17795,17795,17795,0,0,0,0,0,7571.58,0,0,7584.8,0,0,7571.58,4297.31,520.42,15523.37,0,0,7761.31,0,0,7868.73,2079.3,52.64,11585.12,6415.02,1322.93,18747.42,0,0,7785.08,0,0,7785.08,0,0,7584.8,0,0,7584.8,0,0,7584.8,0,0,7584.8,0,0,7571.58,0,0,7571.58,0,0,7624.71,0,0,7655.47,0,0,7571.58,0,0,7571.58,0,0,7571.58,0,0,7584.8,0,0,7598.06,0,0,7571.58,0,0,7571.58,0,0,7571.58,0,0,7571.58,0,0,7571.58,0,0,7584.8,0,0,7584.8,0,0,7584.8,0,0,7624.71,0,0,7651.56,0,0,7584.8,0,0,7584.8,0,0,7657.65,0,0,7657.65,0,0,7584.8,0,0,7584.8,0,0,7571.58,0,0,7571.58,0,0,7571.58,36446.03,13375.05,79327.67,0,0,7571.58,0,0,7584.8,0,0,7571.58,2094.08,53.02,11667.49,0,0,7657.65,2118.37,53.63,11802.82,0,0,7584.8
0,April,2021,all_agebands,0,26852,26822,26852,26852,26778,26832,26802,26792,26762,26792,26792,26852,26852,26852,26852,26852,26852,26852,26834,26822,26852,26822,26852,26852,26852,26852,26852,26822,26822,26792,26792,26852,26852,26810,26810,26852,26852,26851,26851,26852,22147,26852,26852,26852,26732,26810,26690,26852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,26831,26831,26825,0,0,0,0,0,5023.35,0,0,5017.74,0,0,5017.74,0,0,5031.61,0,0,5021.48,0,0,5027.1,0,0,5028.98,0,0,5034.61,0,0,5028.98,0,0,5028.98,0,0,5017.74,0,0,5017.74,0,0,5017.74,0,0,5017.74,0,0,5017.74,0,0,5017.74,0,0,5017.74,0,0,5021.1,0,0,5021.67,0,0,5021.67,0,0,5023.35,0,0,5017.74,0,0,5023.35,0,0,5022.79,0,0,5017.74,0,0,5017.74,0,0,5017.74,0,0,5017.74,0,0,5017.74,0,0,5023.35,0,0,5023.35,0,0,5028.98,0,0,5028.98,0,0,5017.74,0,0,5017.74,0,0,5025.6,0,0,5025.6,0,0,5017.74,0,0,5017.74,0,0,5017.93,0,0,5017.93,0,0,5017.74,6596.83,1797.41,16890.51,0,0,5017.74,0,0,5017.74,0,0,5017.74,0,0,5040.26,0,0,5025.6,0,0,5048.19,0,0,5017.74
0,April,2021,all_agebands,1,10485,10485,10482,10485,10052,10272,10110,10331,10108,10286,10286,10455,10455,10455,10455,10485,10485,10444,10397,10485,10465,10443,10485,10485,10485,10485,10476,10455,10455,10445,10390,10455,10455,10387,10387,10455,10455,10485,10485,10485,3954,10485,10476,10485,10291,10387,10193,10455,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10485,10485,10485,0,0,0,0,0,12850.39,0,0,12854.07,0,0,12850.39,0,0,13403.93,3555.78,90.02,19811.55,3612.76,91.47,20129.01,0,0,13041.94,0,0,13329.67,0,0,13099,0,0,13099,0,0,12887.26,0,0,12887.26,0,0,12887.26,0,0,12887.26,0,0,12850.39,0,0,12850.39,0,0,12900.84,0,0,12959.15,0,0,12850.39,0,0,12850.39,0,0,12850.39,0,0,12874.95,0,0,12902.07,0,0,12850.39,0,0,12850.39,0,0,12850.39,0,0,12850.39,0,0,12850.39,0,0,12861.43,0,0,12887.26,0,0,12887.26,0,0,12899.6,0,0,12967.88,0,0,12887.26,0,0,12887.26,0,0,12971.63,0,0,12971.63,0,0,12887.26,0,0,12887.26,0,0,12850.39,0,0,12850.39,0,0,12850.39,55424.89,20339.96,120636.64,0,0,12850.39,0,0,12861.43,0,0,12850.39,0,0,13092.64,0,0,12971.63,0,0,13218.51,0,0,12887.26
0,May,2021,all_agebands,0,20688,20657,20688,20688,20687,20688,20633,20641,20636,20687,20687,20688,20688,20688,20688,20688,20688,20688,20688,20657,20688,20657,20688,20688,20688,20688,20688,20657,20657,20656,20656,20688,20688,20686,20686,20688,20688,20688,20688,20688,18113,20688,20688,20688,20609,20686,20607,20688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,20684,20684,20688,1,1,0,0,0,6522.55,0,0,6512.78,0,0,6512.78,0,0,6513.09,0,0,6512.78,1770.22,44.82,9863.05,0,0,6527.61,0,0,6529.19,0,0,6513.09,0,0,6513.09,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6512.78,1765.86,44.71,9838.73,1765.86,44.71,9838.73,0,0,6522.55,0,0,6512.78,0,0,6522.55,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6522.55,0,0,6522.55,0,0,6522.87,0,0,6522.87,0,0,6512.78,0,0,6512.78,0,0,6513.41,0,0,6513.41,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6512.78,14115.55,5675.18,29083.43,0,0,6512.78,0,0,6512.78,0,0,6512.78,0,0,6537.74,0,0,6513.41,0,0,6538.38,0,0,6512.78
0,May,2021,all_agebands,1,4822,4822,4822,4822,4683,4784,4737,4763,4699,4756,4756,4816,4816,4816,4816,4822,4822,4822,4819,4822,4822,4822,4822,4822,4822,4822,4822,4806,4806,4822,4791,4791,4791,4776,4776,4797,4797,4822,4822,4822,2461,4822,4822,4822,4763,4776,4717,4791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4822,4822,4822,0,0,0,0,0,27942,0,0,27942,0,0,27942,0,0,28771.37,0,0,28163.95,0,0,28443.39,0,0,28288.12,7772.93,196.79,43308,0,0,28329.76,0,0,28329.76,0,0,27976.81,0,0,27976.81,0,0,27976.81,0,0,27976.81,0,0,27942,0,0,27942,0,0,27942,0,0,27959.39,0,0,27942,0,0,27942,0,0,27942,0,0,27942,0,0,27942,0,0,27942,0,0,27942,0,0,27942,0,0,27942,0,0,27942,0,0,27942,0,0,28035.02,0,0,28035.02,0,0,27942,0,0,28122.8,0,0,28122.8,0,0,28122.8,0,0,28211.12,0,0,28211.12,0,0,28087.62,0,0,28087.62,0,0,27942,0,0,27942,0,0,27942,44524.58,9182.04,130119.73,0,0,27942,0,0,27942,0,0,27942,0,0,28288.12,0,0,28211.12,0,0,28563.99,0,0,28122.8
0,June,2021,all_agebands,0,6295,6280,6295,6295,6295,6295,6257,6295,6295,6295,6295,6295,6295,6295,6295,6295,6295,6295,6295,6280,6295,6273,6295,6295,6295,6295,6295,6288,6288,6274,6274,6295,6295,6295,6295,6295,6295,6295,6295,6295,5771,6295,6295,6295,6274,6295,6274,6295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6274,6274,6295,0,0,0,0,0,21454.83,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,5837.46,147.79,32524.26,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21475.35,0,0,21475.35,0,0,21454.83,0,0,21403.7,0,0,21478.77,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21427.53,0,0,21427.53,0,0,21475.35,0,0,21475.35,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21403.7,12658.12,1532.96,45725.48,0,0,21403.7,0,0,21403.7,0,0,21403.7,0,0,21475.35,0,0,21403.7,0,0,21475.35,0,0,21403.7
0,June,2021,all_agebands,1,869,869,869,869,836,869,844,867,854,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,869,844,842,842,869,869,869,869,869,869,869,596,869,869,869,867,869,867,842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869,869,869,0,0,0,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,161167.85,0,0,155047.55,0,0,159640.19,0,0,155405.22,0,0,157770.87,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,159640.19,0,0,160019.38,0,0,160019.38,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,226067.65,0,0,155047.55,0,0,155047.55,0,0,155047.55,0,0,155405.22,0,0,155047.55,0,0,155405.22,0,0,160019.38
1,January,2020,all_agebands,0,34627,34627,34627,34627,34627,34627,34620,34627,34627,34596,34596,34627,34627,34627,34627,34627,34627,34627,34596,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,30604,34627,34627,34627,34627,34627,34627,34627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34627,34627,34627,0,0,0,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,1055.03,26.71,5878.23,0,0,3891.08,0,0,3891.08,0,0,3894.56,0,0,3894.56,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3894.56,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,1193.47,30.22,6649.6,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08
1,January,2020,all_agebands,1,17608,17577,17577,17608,17062,17236,16979,17361,16958,16871,16871,17515,17515,17515,17515,17608,17608,17608,17577,17577,17608,17608,17608,17608,17608,17608,17608,17577,17577,17608,17577,17608,17608,17577,17577,17608,17608,17608,17608,17608,10401,17608,17608,17608,17361,17577,17330,17608,0,0,0,2,0,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,2,0,17608,17608,17608,0,0,0,0,0,7665.49,0,0,7665.49,0,0,7651.99,4281.44,518.5,15466.05,0,0,7817.15,4302.37,521.04,15541.65,4207.71,509.57,15199.68,4307.7,521.68,15560.9,6494.87,1339.4,18980.77,6494.87,1339.4,18980.77,0,0,7692.62,0,0,7692.62,0,0,7692.62,0,0,7692.62,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7665.49,0,0,7651.99,0,0,7651.99,0,0,7665.49,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7665.49,0,0,7665.49,0,0,7651.99,0,0,7665.49,0,0,7651.99,0,0,7651.99,0,0,7665.49,0,0,7665.49,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7651.99,17558.41,5701.17,40975.47,0,0,7651.99,0,0,7651.99,0,0,7651.99,4207.71,509.57,15199.68,0,0,7665.49,4215.23,510.48,15226.87,0,0,7651.99
1,February,2020,all_agebands,0,32393,32393,32393,32393,32393,32393,32364,32393,32374,32364,32364,32393,32393,32393,32393,32393,32393,32393,32364,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,32393,28622,32393,32393,32393,32393,32393,32393,32393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32393,32393,32393,0,0,0,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4163.15,0,0,4159.43,1128.22,28.56,6286.04,0,0,4163.15,0,0,4163.15,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4163.15,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,1276.12,32.31,7110.06,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43,0,0,4159.43
1,February,2020,all_agebands,1,16472,16443,16443,16472,15897,16124,15863,16209,15810,15742,15742,16385,16385,16385,16385,16472,16472,16472,16443,16443,16472,16472,16472,16472,16472,16472,16450,16443,16443,16472,16443,16472,16472,16443,16443,16472,16472,16472,16472,16472,9612,16472,16450,16472,16209,16443,16180,16472,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,16472,16472,16472,0,0,0,0,0,8194.14,0,0,8194.14,0,0,8179.72,2297.6,58.17,12801.43,0,0,8356.26,0,0,8493.75,2253.38,57.05,12555.02,4620.49,559.56,16690.81,2320.23,58.74,12927.47,2320.23,58.74,12927.47,0,0,8223.15,0,0,8223.15,0,0,8223.15,0,0,8223.15,0,0,8179.72,0,0,8179.72,2217.4,56.14,12354.56,2221.31,56.24,12376.35,0,0,8179.72,0,0,8179.72,0,0,8194.14,0,0,8179.72,0,0,8179.72,0,0,8179.72,0,0,8179.72,0,0,8179.72,0,0,8179.72,0,0,8179.72,2220.36,56.21,12371.08,0,0,8194.14,0,0,8194.14,0,0,8179.72,0,0,8194.14,0,0,8179.72,0,0,8179.72,0,0,8194.14,0,0,8194.14,0,0,8179.72,0,0,8179.72,0,0,8179.72,0,0,8179.72,0,0,8179.72,7599.88,920.38,27453.36,0,0,8179.72,2220.36,56.21,12371.08,0,0,8179.72,2253.38,57.05,12555.02,0,0,8194.14,2257.42,57.15,12577.52,0,0,8179.72
1,March,2020,all_agebands,0,34627,34627,34627,34627,34627,34627,34596,34627,34596,34596,34596,34627,34627,34627,34627,34627,34627,34627,34596,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,34627,30521,34627,34627,34627,34627,34627,34627,34627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,34627,34627,34627,0,0,0,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3894.56,0,0,3891.08,0,0,3894.56,0,0,3894.56,0,0,3894.56,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3894.56,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,2393.43,289.86,8645.91,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08,0,0,3891.08
1,March,2020,all_agebands,1,17608,17577,17577,17608,16952,17213,16934,17298,16864,16783,16783,17515,17515,17515,17515,17608,17608,17550,17519,17577,17608,17608,17608,17608,17608,17608,17577,17577,17577,17608,17577,17608,17608,17577,17577,17608,17608,17608,17608,17608,10218,17608,17577,17608,17298,17577,17267,17608,0,0,0,2,1,2,0,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17608,17608,17588,0,0,1,0,0,7665.49,0,0,7665.49,0,0,7651.99,4309.23,521.87,15566.41,2121.94,53.72,11822.71,4313.81,522.42,15582.95,0,0,7789.13,2165.86,54.83,12067.38,4352.62,527.12,15723.16,4352.62,527.12,15723.16,0,0,7692.62,0,0,7692.62,0,0,7692.62,0,0,7692.62,0,0,7651.99,0,0,7651.99,2081.2,52.69,11595.69,2084.88,52.78,11616.2,0,0,7651.99,0,0,7651.99,0,0,7665.49,0,0,7651.99,0,0,7651.99,2076.7,52.58,11570.63,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7665.49,0,0,7665.49,0,0,7665.49,0,0,7651.99,0,0,7665.49,0,0,7651.99,0,0,7651.99,0,0,7665.49,0,0,7665.49,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7651.99,0,0,7651.99,3574.57,90.5,19916.25,0,0,7651.99,0,0,7665.49,0,0,7651.99,0,0,7789.13,0,0,7665.49,0,0,7803.11,0,0,7651.99
