sex,ageband_at_study_entry,Dose,type_vax,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,week,Persontime,Persontime_COVID_L1plus,Persontime_COVID_L2plus,Persontime_COVID_L3plus,Persontime_COVID_L4plus,Persontime_COVID_L5plus,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b
1,50-59,0,"",1,0,1,0,0,1,0,0,1,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
0,18-24,0,"",0,0,1,0,0,0,0,0,1,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",1,0,0,0,1,1,0,0,0,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,1,0,0,0,0,0,0,1,1,2020-07-27,14,14,14,14,14,14,0,0,0,0,0
0,12-17,0,"",0,0,1,0,0,0,0,0,0,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",1,1,0,0,0,1,0,0,1,1,2020-07-27,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",0,1,0,0,0,1,0,0,0,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,0,0,0,1,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
0,25-29,0,"",0,1,0,0,0,0,0,0,1,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,0,0,1,1,2020-07-27,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,"",1,1,0,0,0,0,0,0,1,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,0,1,0,0,1,0,0,1,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,"",0,0,0,0,0,1,0,0,0,1,2020-07-27,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,"",0,1,0,0,0,0,0,0,0,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",1,0,1,0,0,0,0,0,0,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,0,1,0,0,0,0,0,1,2020-07-27,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,"",1,0,1,0,0,1,0,0,1,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
1,25-29,0,"",1,0,1,0,1,0,0,0,0,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",0,0,0,0,0,0,0,0,1,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,1,0,0,1,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",1,0,0,0,0,1,0,0,0,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",1,0,0,0,1,1,0,0,0,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,1,0,1,0,0,0,0,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,1,1,0,0,0,0,0,0,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",1,0,1,0,0,0,1,0,1,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",0,1,0,0,0,0,0,1,0,1,2020-07-27,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,3601,3587,3601,3601,3601,3601,0,0,0,0,0
1,18-24,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,1337,1337,1337,1337,1337,1337,0,0,0,0,0
0,70-79,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,1253,1253,1253,1253,1253,1253,0,0,0,0,0
0,0-4,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,357,357,357,357,357,357,0,0,0,0,0
0,40-49,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,3752,3738,3745,3752,3752,3752,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,574,574,574,574,574,574,0,0,0,0,0
1,25-29,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,1141,1141,1141,1141,1141,1141,0,0,0,0,0
0,50-59,0,"",0,1,0,0,0,0,0,0,1,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,105,105,105,105,105,105,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,714,714,714,714,714,714,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,2443,2436,2436,2436,2443,2443,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,336,336,336,336,336,336,0,0,0,0,0
1,30-39,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,2396,2389,2396,2396,2396,2396,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,3279,3279,3279,3279,3279,3279,0,0,0,0,0
0,80+,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,829,829,829,829,829,829,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,3500,3500,3500,3500,3500,3500,0,0,0,0,0
1,80+,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,567,567,567,567,567,567,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,2480,2473,2473,2473,2480,2480,0,0,0,0,0
1,80+,0,"",1,1,0,0,0,0,0,1,0,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,896,889,896,896,896,896,0,0,0,0,0
1,25-29,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,42,42,42,42,42,42,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,560,560,560,560,560,560,0,0,0,0,0
0,18-24,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,1134,1134,1134,1134,1134,1134,0,0,0,0,0
0,70-79,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,147,147,147,147,147,147,0,0,0,0,0
1,30-39,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,84,84,84,84,84,84,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,1,0,0,0,1,2020-08-03,202,202,202,202,202,202,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,1981,1981,1981,1981,1981,1981,0,0,0,0,0
1,60-69,0,"",1,0,1,0,0,0,0,0,0,1,2020-08-03,84,84,84,84,84,84,0,0,0,0,0
1,5-11,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,1090,1090,1090,1090,1090,1090,0,0,0,0,0
0,12-17,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,1030,1030,1030,1030,1030,1030,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,0,1,0,0,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,80+,0,"",1,0,1,0,0,0,0,0,0,1,2020-08-03,63,63,63,63,63,63,0,0,0,0,0
0,5-11,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,854,854,854,854,854,854,0,0,0,0,0
0,80+,0,"",1,1,0,0,0,0,0,0,0,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
1,70-79,0,"",1,1,1,0,0,0,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,25-29,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,1099,1092,1099,1099,1099,1099,0,0,0,0,0
1,70-79,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,987,987,987,987,987,987,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,1,0,0,0,1,2020-08-03,322,322,322,322,322,322,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,63,63,63,63,63,63,0,0,0,0,0
1,70-79,0,"",1,0,1,0,0,0,0,0,0,1,2020-08-03,49,49,49,49,49,49,0,0,0,0,0
0,60-69,0,"",1,0,0,0,0,1,0,0,0,1,2020-08-03,42,42,42,42,42,42,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,1,0,0,0,1,2020-08-03,147,147,147,147,147,147,0,0,0,0,0
0,80+,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,56,56,56,56,56,56,0,0,0,0,0
0,40-49,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,42,42,42,42,42,42,0,0,0,0,0
0,60-69,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,322,322,322,322,322,322,0,0,0,0,0
1,70-79,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,196,196,196,196,196,196,0,0,0,0,0
1,40-49,0,"",0,0,0,1,0,0,0,0,0,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
0,40-49,0,"",1,1,0,0,0,0,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,175,175,175,175,175,175,0,0,0,0,0
1,0-4,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,322,322,322,322,322,322,0,0,0,0,0
1,40-49,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,119,119,119,119,119,119,0,0,0,0,0
1,12-17,0,"",0,0,0,0,0,0,0,0,0,0,2020-08-03,1204,1204,1204,1204,1204,1204,0,0,0,0,0
0,60-69,0,"",0,0,1,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,80+,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,1,0,0,0,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,1,1,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,0,0,0,1,1,2020-08-03,77,77,77,77,77,77,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,1,0,0,0,1,2020-08-03,126,126,126,126,126,126,0,0,0,0,0
0,60-69,0,"",1,0,0,0,0,0,0,0,1,1,2020-08-03,28,28,28,28,28,28,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,140,140,140,140,140,140,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,0,0,0,1,1,2020-08-03,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,"",1,1,0,0,0,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",0,0,1,0,0,1,0,0,0,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,"",0,0,1,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,112,105,112,112,112,112,0,0,0,0,0
0,80+,0,"",1,1,0,0,0,0,0,1,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,105,105,105,105,105,105,0,0,0,0,0
1,70-79,0,"",1,1,0,0,0,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",1,0,1,0,0,1,0,0,0,1,2020-08-03,42,42,42,42,42,42,0,0,0,0,0
1,5-11,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,70,70,70,70,70,70,0,0,0,0,0
0,50-59,0,"",0,1,0,0,0,0,0,0,0,1,2020-08-03,56,56,56,56,56,56,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,0,0,0,1,1,2020-08-03,84,84,84,84,84,84,0,0,0,0,0
0,60-69,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,140,140,140,140,140,140,0,0,0,0,0
1,12-17,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,56,56,56,56,56,56,0,0,0,0,0
0,18-24,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,28,28,28,28,28,28,0,0,0,0,0
0,70-79,0,"",1,0,0,0,1,1,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,56,56,56,56,56,56,0,0,0,0,0
0,25-29,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",1,0,0,0,0,1,0,0,0,1,2020-08-03,70,70,70,70,70,70,0,0,0,0,0
0,70-79,0,"",1,1,0,0,0,0,0,0,0,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
0,50-59,0,"",0,1,1,0,0,0,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,105,105,105,105,105,105,0,0,0,0,0
1,80+,0,"",1,0,1,0,1,0,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",0,1,0,0,0,0,0,0,0,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,231,231,231,231,231,231,0,0,0,0,0
0,50-59,0,"",0,0,0,1,0,0,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,147,147,147,147,147,147,0,0,0,0,0
1,30-39,0,"",0,0,1,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,98,98,98,98,98,98,0,0,0,0,0
0,80+,0,"",1,0,1,0,0,0,0,0,1,1,2020-08-03,28,28,28,28,28,28,0,0,0,0,0
0,70-79,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,147,147,147,147,147,147,0,0,0,0,0
0,70-79,0,"",1,0,1,0,0,0,0,0,0,1,2020-08-03,91,91,91,91,91,91,0,0,0,0,0
1,30-39,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,42,42,42,42,42,42,0,0,0,0,0
1,50-59,0,"",0,0,1,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,70-79,0,"",1,1,0,0,0,0,0,0,1,1,2020-08-03,28,28,28,28,28,28,0,0,0,0,0
1,70-79,0,"",0,1,0,0,0,0,0,0,1,1,2020-08-03,42,42,42,42,42,42,0,0,0,0,0
0,70-79,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,98,98,98,98,98,98,0,0,0,0,0
0,0-4,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",0,1,0,0,0,0,0,0,1,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
1,40-49,0,"",0,1,0,0,0,1,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,1,0,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,112,112,112,112,112,112,0,0,0,0,0
1,70-79,0,"",1,0,0,0,1,0,1,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",1,0,0,0,1,0,0,0,0,1,2020-08-03,28,28,28,28,28,28,0,0,0,0,0
1,18-24,0,"",0,0,0,1,0,0,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,0,0,0,1,1,2020-08-03,126,126,126,126,126,126,0,0,0,0,0
1,18-24,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,49,49,49,49,49,49,0,0,0,0,0
0,70-79,0,"",0,1,0,0,0,0,0,0,1,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
0,60-69,0,"",0,1,0,0,0,0,0,0,0,1,2020-08-03,42,42,42,42,42,42,0,0,0,0,0
1,40-49,0,"",0,1,0,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,119,119,119,119,119,119,0,0,0,0,0
0,70-79,0,"",0,1,0,0,0,1,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,12-17,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,28,28,28,28,28,28,0,0,0,0,0
0,80+,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,105,105,105,105,105,105,0,0,0,0,0
1,80+,0,"",1,0,1,0,0,0,0,0,1,1,2020-08-03,42,42,42,42,42,42,0,0,0,0,0
1,80+,0,"",1,1,0,0,0,0,0,0,0,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
0,60-69,0,"",0,1,1,0,0,0,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,77,77,77,77,77,77,0,0,0,0,0
1,70-79,0,"",0,1,0,0,0,0,0,0,0,1,2020-08-03,56,56,56,56,56,56,0,0,0,0,0
0,50-59,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,140,140,140,140,140,140,0,0,0,0,0
1,70-79,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
0,18-24,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,28,28,28,28,28,28,0,0,0,0,0
0,80+,0,"",1,0,1,0,0,0,0,0,0,1,2020-08-03,112,105,105,112,112,112,0,0,0,0,0
0,60-69,0,"",1,1,0,0,0,0,0,0,0,1,2020-08-03,7,0,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,63,63,63,63,63,63,0,0,0,0,0
1,80+,0,"",1,1,0,0,0,1,0,0,0,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,80+,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
0,50-59,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,168,168,168,168,168,168,0,0,0,0,0
1,70-79,0,"",1,1,0,0,0,0,0,0,0,1,2020-08-03,28,28,28,28,28,28,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,1,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,1,0,0,1,0,0,0,1,2020-08-03,28,28,28,28,28,28,0,0,0,0,0
1,80+,0,"",0,0,1,0,0,1,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",0,0,0,0,1,0,1,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,49,49,49,49,49,49,0,0,0,0,0
0,80+,0,"",0,1,0,0,0,0,0,0,0,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
0,70-79,0,"",1,1,0,0,1,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,60-69,0,"",0,1,0,0,1,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
1,40-49,0,"",1,0,0,1,0,1,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",1,1,1,0,0,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",0,1,0,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,"",1,0,0,0,0,1,0,0,0,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
1,80+,0,"",1,0,0,0,0,0,1,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,91,91,91,91,91,91,0,0,0,0,0
1,50-59,0,"",1,1,0,0,0,0,0,0,0,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
0,80+,0,"",1,0,0,0,1,1,0,0,0,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,50-59,0,"",0,0,0,0,1,0,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",1,1,1,1,0,0,0,1,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",1,0,0,0,0,1,0,0,0,1,2020-08-03,182,182,182,182,182,182,0,0,0,0,0
1,60-69,0,"",1,0,1,0,0,1,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,"",1,1,0,1,0,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,1,0,0,0,0,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,42,42,42,42,42,42,0,0,0,0,0
0,80+,0,"",1,0,0,0,1,0,0,0,0,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
1,50-59,0,"",0,1,1,0,0,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,"",0,0,1,0,0,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,30-39,0,"",0,0,0,1,0,0,0,0,0,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,"",0,0,0,1,0,1,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",1,0,0,0,0,1,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,0,0,0,0,0,0,0,1,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
0,70-79,0,"",0,0,0,0,1,0,0,0,0,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,60-69,0,"",0,0,0,1,0,1,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,1,1,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,80+,0,"",1,0,0,1,1,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,0,0,0,0,1,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
0,80+,0,"",1,1,0,0,0,1,0,1,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,5-11,0,"",0,0,1,0,0,0,0,0,0,1,2020-08-03,42,42,42,42,42,42,0,0,0,0,0
0,50-59,0,"",1,0,1,0,0,1,1,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,70-79,0,"",1,0,1,0,1,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,60-69,0,"",1,0,1,0,0,0,0,0,0,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,49,49,49,49,49,49,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,56,56,56,56,56,56,0,0,0,0,0
1,70-79,0,"",1,0,1,0,0,1,0,0,0,1,2020-08-03,42,42,42,42,42,42,0,0,0,0,0
1,18-24,0,"",1,0,0,0,0,0,0,0,0,1,2020-08-03,35,35,35,35,35,35,0,0,0,0,0
0,40-49,0,"",0,1,0,0,0,0,0,0,0,1,2020-08-03,63,63,63,63,63,63,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,1,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,40-49,0,"",0,0,1,0,0,1,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",1,0,0,0,0,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,80+,0,"",1,0,0,0,0,1,1,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,0,1,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,40-49,0,"",0,0,0,0,0,0,0,1,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",0,0,1,0,0,0,0,0,1,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
1,60-69,0,"",1,0,0,1,1,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,40-49,0,"",1,1,0,0,0,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,30-39,0,"",0,1,0,0,0,0,0,0,1,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
0,40-49,0,"",1,0,0,0,0,0,1,0,0,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
1,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,28,28,28,28,28,28,0,0,0,0,0
1,50-59,0,"",1,0,0,0,0,0,0,0,1,1,2020-08-03,21,21,21,21,21,21,0,0,0,0,0
0,70-79,0,"",1,1,0,0,0,1,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,30-39,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,60-69,0,"",0,0,1,0,0,1,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,40-49,0,"",1,1,0,0,0,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",1,1,0,0,0,1,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,50-59,0,"",0,0,0,0,0,1,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,5-11,0,"",0,0,0,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,70-79,0,"",0,0,1,0,0,1,0,0,0,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,18-24,0,"",0,1,0,0,0,0,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,70-79,0,"",1,0,1,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
1,60-69,0,"",0,0,0,0,0,1,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,0-4,0,"",0,0,1,0,0,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,60-69,0,"",1,1,1,0,0,0,0,0,1,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
0,50-59,0,"",1,1,0,0,0,0,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
0,12-17,0,"",0,0,0,0,0,1,0,0,0,1,2020-08-03,7,7,7,7,7,7,0,0,0,0,0
1,80+,0,"",0,0,0,0,0,1,0,0,1,1,2020-08-03,14,14,14,14,14,14,0,0,0,0,0
