Dose,sex,ageband_at_study_entry,type_vax,week_fup,CV,COVCANCER,COVCOPD,COVHIV,COVCKD,COVDIAB,COVOBES,COVSICKLE,IMMUNOSUPPR,any_risk_factors,year,Persontime,Persontime_COVID_L1plus,Persontime_COVID_L2plus,Persontime_COVID_L3plus,Persontime_COVID_L4plus,Persontime_COVID_L5plus,COVID_L1plus_b,COVID_L2plus_b,COVID_L3plus_b,COVID_L4plus_b,COVID_L5plus_b
2,1,70-79,Moderna,14,0,< 5,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,15,0,< 5,0,0,0,0,0,0,0,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
1,1,60-69,J&J,1,0,0,0,0,0,0,0,0,< 5,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,60-69,J&J,2,0,0,0,0,0,0,0,0,< 5,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,60-69,J&J,3,0,0,0,0,0,0,0,0,< 5,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
1,1,70-79,AstraZeneca,13,1,0,0,0,0,0,0,0,0,< 5,2021,18,18,18,18,18,18,0,0,0,0,0
2,1,60-69,Pfizer,6,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,7,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,8,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,9,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,10,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,11,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,12,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,13,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,14,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,15,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,16,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,17,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,18,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,19,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,20,0,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,60-69,Pfizer,21,0,0,< 5,0,0,0,0,0,0,< 5,2021,6,6,6,6,6,6,0,0,0,0,0
1,1,70-79,Pfizer,6,1,0,0,0,0,0,0,0,0,< 5,2021,18,18,18,18,18,18,0,0,0,0,0
0,0,40-49,"",0,0,< 5,0,0,0,0,0,0,0,< 5,2020,3302,3302,3302,3302,3302,3302,0,0,0,0,0
0,0,40-49,"",0,0,< 5,0,0,0,0,0,0,0,< 5,2021,1184,1184,1184,1184,1184,1184,0,0,0,0,0
0,0,80+,"",0,1,0,0,0,0,< 5,0,0,< 5,< 5,2020,743,743,743,743,743,743,0,0,0,0,0
0,0,80+,"",0,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,192,192,192,192,192,192,0,0,0,0,0
1,0,80+,Pfizer,1,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,2,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,80+,Pfizer,3,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,80+,Pfizer,1,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,80+,Pfizer,2,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,80+,Pfizer,3,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,80+,Pfizer,4,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,80+,Pfizer,5,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,80+,Pfizer,6,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,80+,Pfizer,7,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,80+,Pfizer,8,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,80+,Pfizer,9,1,0,0,0,0,< 5,0,0,< 5,< 5,2021,12,12,12,12,12,12,0,0,0,0,0
2,1,50-59,Moderna,1,1,0,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,50-59,Moderna,2,1,0,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,50-59,Moderna,3,1,0,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,50-59,Moderna,4,1,0,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,50-59,Moderna,5,1,0,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,50-59,Moderna,6,1,0,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,50-59,Moderna,7,1,0,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,50-59,Moderna,8,1,0,0,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,50-59,Moderna,9,1,0,0,0,0,0,0,0,0,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
1,1,60-69,Pfizer,7,1,0,0,0,0,0,0,0,< 5,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
0,1,40-49,"",0,0,0,< 5,0,0,< 5,0,0,0,< 5,2020,358,358,358,358,358,358,0,0,0,0,0
0,0,30-39,"",0,1,0,0,0,0,0,0,0,< 5,< 5,2020,366,366,366,366,366,366,0,0,0,0,0
0,0,30-39,"",0,1,0,0,0,0,0,0,0,< 5,< 5,2021,165,165,165,165,165,165,0,0,0,0,0
1,0,30-39,Pfizer,1,1,0,0,0,0,0,0,0,< 5,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,30-39,Pfizer,2,1,0,0,0,0,0,0,0,< 5,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,30-39,Pfizer,3,1,0,0,0,0,0,0,0,< 5,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
1,1,60-69,J&J,7,0,0,0,0,0,0,0,0,0,0,2021,62,62,62,62,62,62,0,0,0,0,0
1,1,60-69,J&J,8,0,0,0,0,0,0,0,0,0,0,2021,35,35,35,35,35,35,0,0,0,0,0
1,0,18-24,AstraZeneca,1,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,18-24,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,18-24,AstraZeneca,3,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,18-24,AstraZeneca,4,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,18-24,AstraZeneca,5,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,18-24,AstraZeneca,6,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,18-24,AstraZeneca,7,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,18-24,AstraZeneca,8,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,18-24,AstraZeneca,9,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,18-24,AstraZeneca,10,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,18-24,AstraZeneca,11,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
1,0,18-24,AstraZeneca,12,0,0,0,0,0,0,0,0,0,0,2021,15,15,15,15,15,15,0,0,0,0,0
2,0,18-24,AstraZeneca,1,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,18-24,AstraZeneca,2,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,0,18-24,AstraZeneca,3,0,0,0,0,0,0,0,0,0,0,2021,13,13,13,13,13,13,0,0,0,0,0
2,0,18-24,AstraZeneca,4,0,0,0,0,0,0,0,0,0,0,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
0,0,40-49,"",0,0,0,0,0,0,0,< 5,0,0,< 5,2020,59,59,59,59,59,59,0,0,0,0,0
1,1,70-79,Moderna,1,1,0,0,0,0,0,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,Moderna,2,1,0,0,0,0,0,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,Moderna,3,1,0,0,0,0,0,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,Moderna,4,1,0,0,0,0,0,< 5,0,0,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
2,1,70-79,Moderna,1,1,0,0,0,0,0,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,2,1,0,0,0,0,0,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,3,1,0,0,0,0,0,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,4,1,0,0,0,0,0,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,5,1,0,0,0,0,0,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,6,1,0,0,0,0,0,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,7,1,0,0,0,0,0,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,8,1,0,0,0,0,0,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,9,1,0,0,0,0,0,< 5,0,0,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
1,1,80+,Pfizer,4,1,0,0,0,0,0,0,0,< 5,< 5,2021,21,21,21,21,21,21,0,0,0,0,0
1,1,80+,Pfizer,5,1,0,0,0,0,0,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,80+,Pfizer,6,1,0,0,0,0,0,0,0,< 5,< 5,2021,13,13,13,13,13,13,0,0,0,0,0
0,0,80+,"",0,1,0,0,0,0,< 5,< 5,0,0,< 5,2020,366,366,366,366,366,366,0,0,0,0,0
0,0,80+,"",0,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,70,70,70,70,70,70,0,0,0,0,0
1,0,80+,Pfizer,1,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,80+,Pfizer,2,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,80+,Pfizer,3,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,1,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,2,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,3,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,4,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,5,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,6,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,7,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,8,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,9,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,10,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,11,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,12,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,80+,Pfizer,13,1,0,0,0,0,< 5,< 5,0,0,< 5,2021,6,6,6,6,6,6,0,0,0,0,0
1,1,18-24,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,56,56,56,56,56,56,0,0,0,0,0
1,1,18-24,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,46,46,46,46,46,46,0,0,0,0,0
1,1,18-24,Moderna,3,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
1,1,18-24,Moderna,4,0,0,0,0,0,0,0,0,0,0,2021,23,23,23,23,23,23,0,0,0,0,0
2,1,18-24,Moderna,1,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,18-24,Moderna,2,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,18-24,Moderna,3,0,0,0,0,0,0,0,0,0,0,2021,28,28,28,28,28,28,0,0,0,0,0
2,1,18-24,Moderna,4,0,0,0,0,0,0,0,0,0,0,2021,20,20,20,20,20,20,0,0,0,0,0
2,1,18-24,Moderna,5,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,6,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,7,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,8,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,9,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,10,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,11,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,12,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,13,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,14,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,15,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,16,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,18-24,Moderna,17,0,0,0,0,0,0,0,0,0,0,2021,13,13,13,13,13,13,0,0,0,0,0
1,0,50-59,Moderna,1,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,Moderna,2,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,Moderna,3,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,50-59,Moderna,4,1,0,0,0,0,< 5,0,0,0,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
2,0,50-59,Moderna,1,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,50-59,Moderna,2,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,50-59,Moderna,3,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,50-59,Moderna,4,1,0,0,0,0,< 5,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,50-59,Moderna,5,1,0,0,0,0,< 5,0,0,0,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
1,1,70-79,Moderna,1,1,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,Moderna,2,1,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,Moderna,3,1,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,Moderna,4,1,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,1,70-79,Moderna,5,1,0,< 5,0,0,0,0,0,0,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
2,1,70-79,Moderna,1,1,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,2,1,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,3,1,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,4,1,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,5,1,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,6,1,0,< 5,0,0,0,0,0,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,70-79,Moderna,7,1,0,< 5,0,0,0,0,0,0,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
1,1,70-79,Pfizer,1,1,0,< 5,0,0,< 5,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,70-79,Pfizer,2,1,0,< 5,0,0,< 5,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,70-79,Pfizer,3,1,0,< 5,0,0,< 5,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,70-79,Pfizer,1,1,0,< 5,0,0,< 5,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,70-79,Pfizer,2,1,0,< 5,0,0,< 5,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,70-79,Pfizer,3,1,0,< 5,0,0,< 5,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,70-79,Pfizer,4,1,0,< 5,0,0,< 5,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,70-79,Pfizer,5,1,0,< 5,0,0,< 5,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,70-79,Pfizer,6,1,0,< 5,0,0,< 5,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,70-79,Pfizer,7,1,0,< 5,0,0,< 5,0,0,0,< 5,2021,12,12,12,12,12,12,0,0,0,0,0
0,1,80+,"",0,0,0,< 5,0,0,0,0,0,< 5,< 5,2020,732,732,732,732,732,732,0,0,0,0,0
0,1,80+,"",0,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,172,172,172,172,172,172,0,0,0,0,0
1,1,80+,Pfizer,1,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,80+,Pfizer,2,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,80+,Pfizer,3,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,13,13,13,13,13,13,0,0,0,0,0
1,1,80+,Pfizer,4,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
2,1,80+,Pfizer,1,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,2,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,3,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,4,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,5,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,6,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,7,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,8,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,80+,Pfizer,9,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,10,10,10,10,10,10,0,0,0,0,0
2,1,80+,Pfizer,10,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,80+,Pfizer,11,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,80+,Pfizer,12,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,1,80+,Pfizer,13,0,0,< 5,0,0,0,0,0,< 5,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
1,1,60-69,AstraZeneca,6,1,0,0,0,0,0,0,0,0,< 5,2021,21,21,21,21,21,21,0,0,0,0,0
1,1,60-69,AstraZeneca,7,1,0,0,0,0,0,0,0,0,< 5,2021,19,19,19,19,19,19,0,0,0,0,0
1,1,40-49,Moderna,1,1,0,0,0,0,0,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,40-49,Moderna,2,1,0,0,0,0,0,0,0,0,< 5,2021,14,14,14,14,14,14,0,0,0,0,0
1,1,40-49,Moderna,3,1,0,0,0,0,0,0,0,0,< 5,2021,8,8,8,8,8,8,0,0,0,0,0
2,0,60-69,AstraZeneca,5,0,0,0,0,0,0,0,0,0,0,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
2,1,50-59,Moderna,5,0,0,0,0,0,0,0,0,0,0,2021,21,21,21,21,21,21,0,0,0,0,0
2,1,50-59,Moderna,6,0,0,0,0,0,0,0,0,0,0,2021,21,21,21,21,21,21,0,0,0,0,0
2,1,50-59,Moderna,7,0,0,0,0,0,0,0,0,0,0,2021,22,22,22,22,22,22,0,0,0,0,0
2,1,50-59,Moderna,8,0,0,0,0,0,0,0,0,0,0,2021,14,14,14,14,14,14,0,0,0,0,0
2,1,50-59,Moderna,9,0,0,0,0,0,0,0,0,0,0,2021,12,12,12,12,12,12,0,0,0,0,0
0,0,40-49,"",0,0,0,0,0,0,0,0,< 5,0,< 5,2020,366,366,366,366,366,366,0,0,0,0,0
0,0,40-49,"",0,0,0,0,0,0,0,0,< 5,0,< 5,2021,51,51,51,51,51,51,0,0,0,0,0
1,0,40-49,Pfizer,1,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,40-49,Pfizer,2,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,40-49,Pfizer,3,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
1,0,40-49,Pfizer,4,0,0,0,0,0,0,0,< 5,0,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
2,0,40-49,Pfizer,1,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,2,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,3,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,4,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,5,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,6,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,7,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,8,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,9,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,10,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,11,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,12,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,13,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,14,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,15,0,0,0,0,0,0,0,< 5,0,< 5,2021,7,7,7,7,7,7,0,0,0,0,0
2,0,40-49,Pfizer,16,0,0,0,0,0,0,0,< 5,0,< 5,2021,< 5,< 5,< 5,< 5,< 5,< 5,0,0,0,0,0
1,1,12-17,Pfizer,3,0,0,0,0,0,0,0,0,0,0,2021,25,25,25,25,25,25,0,0,0,0,0
