sex,Dose,type_vax,week,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
both_sexes,0,0,2020-09-14,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,58201.44,0,0,58025.98,0,0,58734.23,0,0,56163.54,0,0,57851.58,0,0,57678.22,0,0,57678.22,0,0,56163.54,0,0,56163.54,0,0,56000.13,0,0,56000.13,0,0,56826.79,0,0,57334.61,0,0,56000.13,0,0,56000.13,0,0,56163.54,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56163.54,0,0,56163.54,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56659.51,0,0,56659.51,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,82965.72,0,0,56000.13,0,0,56000.13,0,0,56000.13,0,0,56163.54,0,0,56659.51,0,0,56826.79,0,0,56000.13
both_sexes,0,0,2020-09-21,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56280.84,0,0,56280.84,0,0,56280.84,0,0,58327.41,0,0,58151.2,0,0,58862.53,0,0,56280.84,0,0,57976.04,0,0,57801.94,0,0,57801.94,0,0,56280.84,0,0,56280.84,0,0,56116.75,0,0,56116.75,0,0,56946.88,0,0,57456.85,0,0,56116.75,0,0,56116.75,0,0,56280.84,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,56280.84,0,0,56280.84,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,56778.9,0,0,56778.9,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,82965.72,0,0,56116.75,0,0,56116.75,0,0,56116.75,0,0,56280.84,0,0,56778.9,0,0,56946.88,0,0,56116.75
both_sexes,0,0,2020-09-28,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56327.89,0,0,56327.89,0,0,56327.89,0,0,58377.96,0,0,58201.44,0,0,58914,0,0,56327.89,0,0,58025.98,0,0,57851.58,0,0,57851.58,0,0,56327.89,0,0,56327.89,0,0,56163.54,0,0,56163.54,0,0,56995.06,0,0,57505.9,0,0,56163.54,0,0,56163.54,0,0,56327.89,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,56327.89,0,0,56327.89,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,56826.79,0,0,56826.79,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,82965.72,0,0,56163.54,0,0,56163.54,0,0,56163.54,0,0,56327.89,0,0,56826.79,0,0,56995.06,0,0,56163.54
both_sexes,0,0,2020-10-05,COVCOPD,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56540.63,0,0,56540.63,0,0,56540.63,15908.1,402.76,88634.27,0,0,58428.59,0,0,59043.09,0,0,56540.63,0,0,58251.76,0,0,58076,0,0,58076,0,0,56540.63,0,0,56540.63,0,0,56375.03,0,0,56375.03,0,0,57212.88,0,0,57727.64,0,0,56375.03,0,0,56375.03,0,0,56540.63,0,0,56375.03,0,0,56375.03,0,0,56375.03,0,0,56375.03,0,0,56375.03,0,0,56375.03,0,0,56375.03,0,0,56540.63,0,0,56540.63,0,0,56375.03,0,0,56375.03,0,0,56375.03,0,0,56375.03,0,0,57043.32,0,0,57043.32,0,0,56375.03,0,0,56375.03,0,0,56375.03,0,0,56375.03,15301.63,387.4,85255.25,0,0,82965.72,0,0,56375.03,0,0,56375.03,0,0,56375.03,0,0,56540.63,0,0,57043.32,0,0,57212.88,0,0,56375.03
both_sexes,0,0,2020-10-12,COVCOPD,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,58939.77,15908.1,402.76,88634.27,16054.95,406.48,89452.43,0,0,56683.35,0,0,58403.26,0,0,58226.59,0,0,58226.59,0,0,56683.35,0,0,56683.35,0,0,56516.91,0,0,56516.91,0,0,57359.01,0,0,57876.43,0,0,56516.91,0,0,56516.91,0,0,56683.35,15346.64,388.54,85506,15346.64,388.54,85506,0,0,56516.91,0,0,56516.91,0,0,56516.91,0,0,56516.91,0,0,56516.91,0,0,56683.35,0,0,56683.35,0,0,56516.91,0,0,56516.91,0,0,56516.91,0,0,56516.91,0,0,57188.59,0,0,57188.59,0,0,56516.91,0,0,56516.91,0,0,56516.91,0,0,56516.91,0,0,56683.35,45204.21,5474.44,163293.14,0,0,56516.91,0,0,56516.91,15320.89,387.89,85362.53,0,0,56683.35,0,0,57188.59,0,0,57359.01,0,0,56516.91
both_sexes,0,0,2020-10-19,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56778.9,0,0,56778.9,0,0,56778.9,0,0,59043.09,0,0,58862.53,0,0,59407.55,0,0,56778.9,0,0,58504.7,0,0,58327.41,0,0,58327.41,0,0,56778.9,0,0,56778.9,0,0,56611.9,0,0,56611.9,0,0,57456.85,0,0,57976.04,0,0,56611.9,0,0,56611.9,0,0,56778.9,0,0,56778.9,0,0,56778.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56778.9,0,0,56778.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,57285.85,0,0,57285.85,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56778.9,0,0,83687.16,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56778.9,0,0,57285.85,0,0,57456.85,0,0,56611.9
both_sexes,0,0,2020-10-26,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56778.9,0,0,56778.9,0,0,56778.9,0,0,59043.09,0,0,58862.53,0,0,59407.55,0,0,56778.9,0,0,58504.7,0,0,58327.41,0,0,58327.41,0,0,56778.9,0,0,56778.9,0,0,56611.9,0,0,56611.9,0,0,57456.85,15750.32,398.76,87755.19,0,0,56611.9,0,0,56611.9,0,0,56778.9,0,0,56778.9,0,0,56778.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56778.9,0,0,56778.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,57285.85,0,0,57285.85,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56778.9,0,0,83687.16,0,0,56611.9,0,0,56611.9,0,0,56611.9,0,0,56778.9,0,0,57285.85,0,0,57456.85,0,0,56611.9
both_sexes,0,0,2020-11-02,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,56850.77,0,0,56850.77,0,0,56850.77,0,0,59120.81,0,0,58939.77,0,0,59486.23,0,0,56850.77,0,0,58581.01,0,0,58403.26,0,0,58403.26,0,0,56850.77,0,0,56850.77,0,0,56683.35,0,0,56683.35,0,0,57530.45,0,0,58226.59,0,0,56683.35,0,0,56683.35,0,0,56850.77,0,0,56850.77,0,0,56850.77,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,56850.77,0,0,56850.77,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,57359.01,0,0,57359.01,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,56850.77,68527.2,14131.96,200265.57,0,0,56683.35,0,0,56683.35,0,0,56683.35,0,0,56850.77,0,0,57359.01,0,0,57530.45,0,0,56683.35
both_sexes,0,0,2020-11-09,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,57043.32,0,0,57043.32,0,0,57043.32,0,0,59329.07,0,0,59146.76,0,0,59697.09,0,0,57043.32,0,0,58785.48,0,0,58606.49,0,0,58606.49,0,0,57043.32,0,0,57043.32,0,0,56874.77,0,0,56874.77,0,0,57727.64,0,0,58428.59,0,0,56874.77,0,0,56874.77,0,0,57043.32,0,0,57043.32,0,0,57043.32,0,0,56874.77,0,0,56874.77,0,0,56874.77,0,0,56874.77,0,0,56874.77,0,0,57043.32,0,0,57043.32,0,0,56874.77,0,0,56874.77,0,0,56874.77,0,0,56874.77,0,0,57555.03,0,0,57555.03,0,0,56874.77,0,0,56874.77,0,0,56874.77,0,0,56874.77,0,0,57043.32,69704.2,14374.68,203705.25,0,0,56874.77,0,0,56874.77,0,0,56874.77,0,0,57043.32,0,0,57555.03,0,0,57727.64,0,0,56874.77
both_sexes,0,0,2020-11-16,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,57212.88,0,0,57212.88,0,0,57212.88,0,0,59512.51,0,0,59329.07,0,0,59882.81,0,0,57212.88,0,0,58965.57,0,0,58785.48,0,0,58785.48,0,0,57212.88,0,0,57212.88,0,0,57043.32,0,0,57043.32,0,0,57901.3,0,0,58606.49,0,0,57043.32,0,0,57043.32,0,0,57212.88,0,0,57212.88,0,0,57212.88,0,0,57043.32,0,0,57043.32,0,0,57043.32,0,0,57043.32,0,0,57043.32,0,0,57212.88,0,0,57212.88,0,0,57043.32,0,0,57043.32,0,0,57043.32,0,0,57043.32,0,0,57727.64,0,0,57727.64,0,0,57043.32,0,0,57043.32,0,0,57043.32,0,0,57043.32,0,0,57212.88,47220.43,5718.61,170576.42,0,0,57043.32,0,0,57043.32,0,0,57043.32,0,0,57212.88,0,0,57727.64,0,0,57901.3,0,0,57043.32
both_sexes,0,0,2020-11-23,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,57505.9,0,0,57505.9,0,0,57505.9,0,0,59829.63,0,0,59591.47,0,0,60150.14,0,0,57505.9,0,0,59224.76,0,0,59043.09,0,0,59043.09,0,0,57505.9,0,0,57505.9,0,0,57334.61,0,0,57334.61,0,0,58201.44,0,0,58914,0,0,57334.61,0,0,57334.61,0,0,57505.9,0,0,57505.9,0,0,57505.9,0,0,57334.61,0,0,57334.61,0,0,57334.61,0,0,57334.61,0,0,57334.61,0,0,57505.9,0,0,57505.9,0,0,57334.61,0,0,57334.61,0,0,57334.61,0,0,57334.61,0,0,58025.98,0,0,58025.98,0,0,57334.61,0,0,57334.61,0,0,57334.61,0,0,57334.61,0,0,57505.9,47776.32,5785.93,172584.51,0,0,57334.61,0,0,57334.61,0,0,57334.61,0,0,57505.9,0,0,58025.98,0,0,58201.44,0,0,57334.61
both_sexes,0,0,2020-11-30,COVCOPD,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,57801.94,0,0,57801.94,0,0,57801.94,0,0,60150.14,0,0,59776.54,0,0,60338.7,0,0,57801.94,0,0,59407.55,32124.01,3890.37,116042.97,32124.01,3890.37,116042.97,0,0,57801.94,0,0,57801.94,0,0,57628.88,0,0,57628.88,0,0,58504.7,16054.95,406.48,89452.43,0,0,57628.88,0,0,57628.88,0,0,57801.94,0,0,57801.94,0,0,57801.94,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57801.94,0,0,57801.94,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,58327.41,0,0,58327.41,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57801.94,121668.89,39505.56,283934.6,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57801.94,0,0,58327.41,0,0,58504.7,0,0,57628.88
both_sexes,0,0,2020-12-07,COVCOPD,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,57801.94,0,0,57801.94,0,0,57801.94,0,0,60150.14,16211.72,410.45,90325.91,16364.25,414.31,91175.75,0,0,57801.94,0,0,59407.55,0,0,59591.47,0,0,59591.47,0,0,57801.94,0,0,57801.94,0,0,57628.88,0,0,57628.88,0,0,58504.7,0,0,59407.55,0,0,57628.88,0,0,57628.88,0,0,57801.94,0,0,57801.94,0,0,57801.94,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57801.94,0,0,57801.94,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,58327.41,0,0,58327.41,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57801.94,124658.7,40476.34,290911.83,0,0,57628.88,0,0,57628.88,0,0,57628.88,0,0,57801.94,0,0,58327.41,0,0,58504.7,0,0,57628.88
both_sexes,0,0,2020-12-14,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,57876.43,0,0,57876.43,0,0,57876.43,0,0,60150.14,0,0,59962.76,0,0,60528.45,0,0,57876.43,0,0,59486.23,0,0,59670.65,0,0,59670.65,0,0,57876.43,0,0,57876.43,0,0,57702.92,0,0,57702.92,0,0,58504.7,0,0,59407.55,0,0,57702.92,0,0,57702.92,0,0,57876.43,0,0,57876.43,0,0,57876.43,0,0,57702.92,0,0,57702.92,0,0,57702.92,0,0,57702.92,0,0,57702.92,0,0,57876.43,0,0,57876.43,0,0,57702.92,0,0,57702.92,0,0,57702.92,0,0,57702.92,0,0,58403.26,0,0,58403.26,0,0,57702.92,0,0,57702.92,0,0,57702.92,0,0,57702.92,0,0,57876.43,50941.42,6169.24,184017.93,0,0,57702.92,0,0,57702.92,15642.4,396.03,87153.87,0,0,57876.43,0,0,58403.26,0,0,58581.01,0,0,57702.92
both_sexes,0,0,2020-12-21,COVCOPD,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,58076,15777.54,399.45,87906.81,0,0,58076,0,0,60257.75,0,0,60069.69,0,0,60637.41,0,0,58076,0,0,59697.09,16269.49,411.91,90647.78,16269.49,411.91,90647.78,0,0,58076,0,0,58076,0,0,57901.3,0,0,57901.3,0,0,58606.49,0,0,59512.51,0,0,57901.3,0,0,57901.3,0,0,58076,0,0,58076,0,0,58076,0,0,57901.3,0,0,57901.3,0,0,57901.3,0,0,57901.3,0,0,57901.3,0,0,58076,0,0,58076,0,0,57901.3,0,0,57901.3,0,0,57901.3,0,0,57901.3,0,0,58606.49,0,0,58606.49,0,0,57901.3,0,0,57901.3,0,0,57901.3,0,0,57901.3,15777.54,399.45,87906.81,51479.92,6234.46,185963.16,0,0,57901.3,0,0,57901.3,0,0,57901.3,0,0,58076,0,0,58606.49,0,0,58785.48,0,0,57901.3
both_sexes,0,0,2020-12-28,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,58453.94,0,0,58631.99,0,0,58453.94,0,0,60664.71,0,0,60474.11,0,0,61049.53,0,0,58453.94,0,0,60096.49,0,0,60474.11,0,0,60474.11,0,0,58453.94,0,0,58453.94,0,0,58276.96,0,0,58276.96,0,0,58811.14,0,0,59723.55,0,0,58276.96,0,0,58276.96,0,0,58453.94,0,0,58453.94,0,0,58453.94,0,0,58276.96,0,0,58276.96,0,0,58276.96,0,0,58276.96,0,0,58276.96,0,0,58453.94,0,0,58453.94,0,0,58276.96,0,0,58276.96,0,0,58276.96,0,0,58276.96,0,0,58862.53,0,0,58862.53,0,0,58276.96,0,0,58276.96,0,0,58276.96,0,0,58276.96,0,0,58631.99,51882.1,6283.16,187415.99,0,0,58276.96,0,0,58276.96,0,0,58276.96,0,0,58453.94,0,0,58862.53,0,0,59043.09,0,0,58276.96
both_sexes,0,0,2021-01-04,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,58708.64,0,0,58888.25,0,0,58708.64,0,0,60939.09,0,0,60746.76,0,0,61327.41,0,0,58708.64,0,0,60365.74,0,0,60746.76,0,0,60746.76,0,0,58708.64,0,0,58708.64,0,0,58530.11,0,0,58530.11,0,0,59068.97,0,0,59989.46,0,0,58530.11,0,0,58530.11,0,0,58708.64,0,0,58708.64,0,0,58708.64,0,0,58530.11,0,0,58530.11,0,0,58530.11,0,0,58530.11,0,0,58530.11,0,0,58708.64,0,0,58708.64,0,0,58530.11,0,0,58530.11,0,0,58530.11,0,0,58530.11,16047.89,406.3,89413.13,16047.89,406.3,89413.13,0,0,58530.11,0,0,58530.11,0,0,58530.11,0,0,58530.11,0,0,58888.25,52629.68,6373.7,190116.51,0,0,58530.11,0,0,58530.11,0,0,58530.11,0,0,58708.64,16047.89,406.3,89413.13,16097.4,407.55,89688.97,0,0,58530.11
both_sexes,0,0,2021-01-11,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,59094.88,0,0,59276.87,0,0,59094.88,0,0,61355.34,0,0,61160.38,0,0,61749,0,0,59094.88,0,0,60774.16,0,0,61160.38,0,0,61160.38,0,0,59094.88,0,0,59094.88,0,0,58914,0,0,58914,0,0,59459.98,0,0,60392.79,0,0,58914,0,0,58914,0,0,59094.88,0,0,59094.88,0,0,59094.88,0,0,58914,0,0,58914,0,0,58914,0,0,58914,0,0,58914,0,0,59094.88,0,0,59094.88,0,0,58914,0,0,58914,0,0,58914,0,0,58914,0,0,59644.23,0,0,59644.23,0,0,58914,0,0,58914,0,0,58914,0,0,58914,0,0,59276.87,53673.77,6500.14,193888.11,0,0,58914,0,0,58914,0,0,58914,0,0,59094.88,0,0,59644.23,0,0,59829.63,0,0,58914
both_sexes,0,0,2021-01-18,COVCOPD,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,59407.55,0,0,59591.47,0,0,59407.55,0,0,61692.46,16678.08,422.25,92924.33,16839.56,426.34,93824.01,0,0,59407.55,0,0,61104.91,16678.08,422.25,92924.33,16678.08,422.25,92924.33,0,0,59407.55,0,0,59407.55,0,0,59224.76,0,0,59224.76,0,0,59776.54,0,0,60719.39,0,0,59224.76,0,0,59224.76,0,0,59407.55,0,0,59407.55,0,0,59407.55,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59407.55,0,0,59407.55,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59962.76,0,0,59962.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59591.47,53991.13,6538.58,195034.53,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59407.55,0,0,59962.76,0,0,60150.14,0,0,59224.76
both_sexes,0,0,2021-01-25,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59407.55,0,0,59591.47,0,0,59407.55,0,0,61692.46,0,0,61692.46,0,0,62291.41,0,0,59407.55,0,0,61104.91,0,0,61692.46,0,0,61692.46,0,0,59407.55,0,0,59407.55,0,0,59224.76,0,0,59224.76,0,0,59776.54,0,0,60719.39,0,0,59224.76,0,0,59224.76,0,0,59407.55,0,0,59407.55,0,0,59407.55,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59407.55,0,0,59407.55,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59962.76,0,0,59962.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59591.47,82140.18,16939.28,240048.46,0,0,59224.76,0,0,59224.76,0,0,59224.76,0,0,59407.55,0,0,59962.76,0,0,60150.14,0,0,59224.76
both_sexes,0,0,2021-02-01,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,59644.23,0,0,59829.63,0,0,59538.81,0,0,61834.02,0,0,61947.73,0,0,62551.68,0,0,59644.23,0,0,61243.78,0,0,61947.73,0,0,61947.73,0,0,59644.23,0,0,59644.23,0,0,59459.98,0,0,59459.98,0,0,59909.44,0,0,60856.51,0,0,59459.98,0,0,59459.98,0,0,59644.23,0,0,59644.23,0,0,59644.23,0,0,59459.98,0,0,59459.98,0,0,59459.98,0,0,59459.98,0,0,59459.98,0,0,59644.23,0,0,59644.23,0,0,59459.98,0,0,59459.98,0,0,59459.98,0,0,59459.98,0,0,60203.9,0,0,60203.9,0,0,59459.98,0,0,59459.98,0,0,59459.98,0,0,59459.98,0,0,59829.63,27754.56,702.68,154638.51,0,0,59459.98,0,0,59459.98,16118.71,408.09,89807.71,0,0,59644.23,0,0,60203.9,0,0,60392.79,0,0,59459.98
