Dose,type_vax,week_fup,sex,riskfactor,ADEM_broad_b,ACUASEARTHRITIS_broad_b,DM_narrow_b,DM_broad_b,HF_narrow_b,HF_broad_b,CAD_narrow_b,CAD_broad_b,ARR_narrow_b,ARR_broad_b,MYOCARD_narrow_b,MYOCARD_broad_b,ALI_narrow_b,ALI_broad_b,AKI_narrow_b,AKI_broad_b,MENINGOENC_broad_b,ARD_narrow_b,ARD_broad_b,KD_narrow_b,KD_broad_b,MISCC_narrow_b,MISCC_broad_b,Hemostroke_narrow_b,Hemostroke_broad_b,Ischstroke_narrow_b,Ischstroke_broad_b,Sinusthrom_narrow_b,Sinusthrom_broad_b,VTE_narrow_b,VTE_broad_b,TP_narrow_b,TP_broad_b,BP_narrow_b,BP_broad_b,CONTRDIVERTIC_b,CONTRHYPERT_b,MIS_KD_narrow_b,MIS_KD_broad_b,DEATH_b,ArterialNoTP_b,VTENoTP_b,ArterialVTENoTP_b,CVSTNoTP_b,GENCONV_narrow_b,GENCONV_broad_b,ANAPHYL_broad_b,IR_ADEM_broad,lb_ADEM_broad,ub_ADEM_broad,IR_ACUASEARTHRITIS_broad,lb_ACUASEARTHRITIS_broad,ub_ACUASEARTHRITIS_broad,IR_DM_narrow,lb_DM_narrow,ub_DM_narrow,IR_DM_broad,lb_DM_broad,ub_DM_broad,IR_HF_narrow,lb_HF_narrow,ub_HF_narrow,IR_HF_broad,lb_HF_broad,ub_HF_broad,IR_CAD_narrow,lb_CAD_narrow,ub_CAD_narrow,IR_CAD_broad,lb_CAD_broad,ub_CAD_broad,IR_ARR_narrow,lb_ARR_narrow,ub_ARR_narrow,IR_ARR_broad,lb_ARR_broad,ub_ARR_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_broad,lb_MYOCARD_broad,ub_MYOCARD_broad,IR_ALI_narrow,lb_ALI_narrow,ub_ALI_narrow,IR_ALI_broad,lb_ALI_broad,ub_ALI_broad,IR_AKI_narrow,lb_AKI_narrow,ub_AKI_narrow,IR_AKI_broad,lb_AKI_broad,ub_AKI_broad,IR_GENCONV_narrow,lb_GENCONV_narrow,ub_GENCONV_narrow,IR_GENCONV_broad,lb_GENCONV_broad,ub_GENCONV_broad,IR_MENINGOENC_broad,lb_MENINGOENC_broad,ub_MENINGOENC_broad,IR_ARD_narrow,lb_ARD_narrow,ub_ARD_narrow,IR_ARD_broad,lb_ARD_broad,ub_ARD_broad,IR_ANAPHYL_broad,lb_ANAPHYL_broad,ub_ANAPHYL_broad,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MISCC_narrow,lb_MISCC_narrow,ub_MISCC_narrow,IR_MISCC_broad,lb_MISCC_broad,ub_MISCC_broad,IR_Hemostroke_narrow,lb_Hemostroke_narrow,ub_Hemostroke_narrow,IR_Hemostroke_broad,lb_Hemostroke_broad,ub_Hemostroke_broad,IR_Ischstroke_narrow,lb_Ischstroke_narrow,ub_Ischstroke_narrow,IR_Ischstroke_broad,lb_Ischstroke_broad,ub_Ischstroke_broad,IR_Sinusthrom_narrow,lb_Sinusthrom_narrow,ub_Sinusthrom_narrow,IR_Sinusthrom_broad,lb_Sinusthrom_broad,ub_Sinusthrom_broad,IR_VTE_narrow,lb_VTE_narrow,ub_VTE_narrow,IR_VTE_broad,lb_VTE_broad,ub_VTE_broad,IR_TP_narrow,lb_TP_narrow,ub_TP_narrow,IR_TP_broad,lb_TP_broad,ub_TP_broad,IR_BP_narrow,lb_BP_narrow,ub_BP_narrow,IR_BP_broad,lb_BP_broad,ub_BP_broad,IR_CONTRDIVERTIC,lb_CONTRDIVERTIC,ub_CONTRDIVERTIC,IR_CONTRHYPERT,lb_CONTRHYPERT,ub_CONTRHYPERT,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_DEATH,lb_DEATH,ub_DEATH,IR_ArterialNoTP,lb_ArterialNoTP,ub_ArterialNoTP,IR_VTENoTP,lb_VTENoTP,ub_VTENoTP,IR_ArterialVTENoTP,lb_ArterialVTENoTP,ub_ArterialVTENoTP,IR_CVSTNoTP,lb_CVSTNoTP,ub_CVSTNoTP
2,Pfizer,5,0,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,154691.53,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,618056.52,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59,0,0,148715.59
2,Pfizer,5,0,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,756945.63,0,0,962402.3,0,0,962402.3,0,0,756945.63,0,0,942212.04,0,0,769921.84,0,0,769921.84,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,756945.63,0,0,756945.63,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,756945.63,,,0,0,0,632564.89,0,0,632564.89,0,0,632564.89,0,0,942212.04,0,0,632564.89,0,0,942212.04,0,0,632564.89
2,Pfizer,5,0,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,110620.95,0,0,104608.95,0,0,107530.98,0,0,99216.73,0,0,99216.73,0,0,104608.95,0,0,104608.95,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,101841.51,0,0,104608.95,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,101841.51,0,0,101841.51,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,130913.98,3314.45,729406,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,99216.73,0,0,101841.51,0,0,101841.51,0,0,99216.73
2,Pfizer,5,0,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,62435.74,0,0,52345.11,0,0,53066.69,0,0,52345.11,0,0,56995.06,0,0,53066.69,0,0,53066.69,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,51642.9,0,0,51642.9,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,53066.69,0,0,53066.69,0,0,50959.27,0,0,50959.27,0,0,51642.9,0,0,51642.9,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,477788.38,0,0,50959.27,0,0,50959.27,0,0,50959.27,0,0,54571.21,0,0,51642.9,0,0,55355.93,0,0,50959.27
2,Pfizer,5,0,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
2,Pfizer,5,0,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,3849609.2,0,0,1924804.6,0,0,3849609.2,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,3849609.2,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6
2,Pfizer,5,0,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1924804.6,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1924804.6,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07,0,0,1283203.07
2,Pfizer,5,0,CV,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,17571.25,0,0,17498.22,0,0,17822.26,0,0,17027.21,4860.28,123.05,27079.74,4674.9,118.36,26046.88,4674.9,118.36,26046.88,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16587.01,4590.87,116.23,25578.72,4631.63,117.26,25805.77,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16877.91,0,0,16877.91,0,0,16587.01,0,0,16587.01,0,0,16804.23,0,0,16804.23,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,16731.2,93255.32,19231.49,272531.62,0,0,16587.01,0,0,16587.01,0,0,16587.01,0,0,17333.89,0,0,16804.23,0,0,17571.25,0,0,16587.01
2,Pfizer,5,0,IMMUNOSUPPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,83479.75,0,0,83479.75,0,0,80009.69,0,0,83479.75,0,0,81707.9,0,0,81707.9,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,81707.9,0,0,81707.9,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,93176.02,2359.01,519143.56,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69,0,0,80009.69
2,Pfizer,5,0,any_risk_factors,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,14036.5,0,0,13844.67,0,0,14046.74,0,0,13548.15,3825.81,96.86,21316.04,3736.57,94.6,20818.85,3736.57,94.6,20818.85,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13267.98,3656.89,92.58,20374.88,3682.7,93.24,20518.68,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13453.45,0,0,13453.45,0,0,13267.98,0,0,13267.98,0,0,13453.45,0,0,13453.45,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13360.07,82124.79,22376.24,210272.08,0,0,13267.98,0,0,13267.98,0,0,13267.98,0,0,13741.59,0,0,13453.45,0,0,13940.64,0,0,13267.98
2,Pfizer,5,1,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,194705.67,0,0,194705.67,0,0,205078.12,0,0,229533.77,0,0,229533.77,0,0,244087.54,0,0,205078.12,0,0,205078.12,0,0,229533.77,0,0,229533.77,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,194705.67,191230.37,4841.53,1065467.41,0,0,194705.67,0,0,194705.67,0,0,194705.67,0,0,205078.12,0,0,194705.67,0,0,205078.12,0,0,194705.67
2,Pfizer,5,1,COVCKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,481201.15,0,0,481201.15,0,0,481201.15,0,0,427734.36,0,0,641601.53,0,0,962402.3,0,0,962402.3,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,481201.15,0,0,481201.15,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,384960.92,,,0,0,0,384960.92,0,0,384960.92,0,0,384960.92,0,0,427734.36,0,0,384960.92,0,0,427734.36,0,0,384960.92
2,Pfizer,5,1,COVCOPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,116857.17,0,0,120515.49,0,0,124410.27,0,0,107103.59,0,0,116857.17,0,0,124410.27,0,0,124410.27,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,110168.7,0,0,110168.7,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,110168.7,0,0,110168.7,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,110168.7,0,0,110168.7,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,199590.16,24171.29,720988.3,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,107103.59,0,0,110168.7,0,0,110168.7,0,0,107103.59
2,Pfizer,5,1,COVDIAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,49773.3,0,0,49773.3,0,0,50425.27,0,0,60856.51,0,0,51801.74,0,0,52508.31,0,0,51113.93,0,0,55699.18,0,0,55607.23,0,0,55607.23,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,51781.83,0,0,51781.83,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,50425.27,0,0,50425.27,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,49773.3,124234.69,15045.4,448778.43,0,0,49773.3,0,0,49773.3,0,0,49773.3,0,0,51801.74,0,0,49773.3,0,0,51801.74,0,0,49773.3
2,Pfizer,5,1,COVHIV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,962402.3,0,0,962402.3,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,1924804.6,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84,0,0,769921.84
2,Pfizer,5,1,COVOBES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,,,0,,,0,0,0,3208007.67,,,0,,,0,,,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,,,0,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67,0,0,3208007.67
2,Pfizer,5,1,COVSICKLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,,,0,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6,0,0,1924804.6
2,Pfizer,5,1,CV,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,20561.01,0,0,20561.01,0,0,20671.42,0,0,21976.24,6008.39,152.12,33476.6,6186.48,156.63,34468.88,5830.01,147.6,32482.73,0,0,23339.05,0,0,23343.09,0,0,23343.09,0,0,20671.42,0,0,20671.42,0,0,20561.01,0,0,20561.01,0,0,21125.17,0,0,21125.17,0,0,20561.01,0,0,20561.01,0,0,20561.01,0,0,20561.01,0,0,20561.01,0,0,20561.01,0,0,20561.01,0,0,20561.01,0,0,20561.01,0,0,20561.01,0,0,20671.42,0,0,20671.42,0,0,20671.42,0,0,20783.02,0,0,20561.01,0,0,20561.01,0,0,20671.42,0,0,20671.42,0,0,20561.01,0,0,20561.01,0,0,20561.01,0,0,20561.01,0,0,20783.02,246315.03,99031.42,507503.1,0,0,20561.01,0,0,20561.01,0,0,20561.01,5862.76,148.43,32665.21,0,0,20671.42,5895.88,149.27,32849.76,0,0,20561.01
2,Pfizer,5,1,IMMUNOSUPPR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,151901.15,0,0,151901.15,0,0,135822.91,0,0,151730.09,0,0,151901.15,0,0,151901.15,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,146134.84,0,0,146134.84,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,135780.67,3437.67,756521.47,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91,0,0,135822.91
2,Pfizer,5,1,any_risk_factors,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,1,0,0,0,0,0,0,16059.16,0,0,16059.16,0,0,16126.43,0,0,17212.1,4634.56,117.34,25822.14,4761.44,120.55,26529.04,4508.15,114.14,25117.78,0,0,17869.54,0,0,18039.41,0,0,18039.41,0,0,16126.43,0,0,16126.43,0,0,16059.16,0,0,16059.16,0,0,16401.26,0,0,16401.26,0,0,16059.16,0,0,16059.16,0,0,16059.16,0,0,16059.16,0,0,16059.16,0,0,16059.16,0,0,16059.16,0,0,16059.16,0,0,16059.16,0,0,16059.16,0,0,16126.43,0,0,16126.43,0,0,16126.43,0,0,16194.27,0,0,16059.16,0,0,16059.16,0,0,16126.43,0,0,16126.43,0,0,16059.16,0,0,16059.16,0,0,16059.16,0,0,16059.16,0,0,16194.27,182523.6,83461.41,346486.64,0,0,16059.16,0,0,16059.16,0,0,16059.16,4527.71,114.63,25226.76,0,0,16126.43,4547.44,115.13,25336.69,0,0,16059.16
2,Pfizer,5,both_sexes,COVCANCER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84315.6,0,0,84315.6,0,0,86203.66,0,0,92411.74,0,0,90245.36,0,0,92411.74,0,0,86203.66,0,0,86203.66,0,0,90245.36,0,0,90245.36,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,84315.6,89303.18,2260.96,497565.46,0,0,84315.6,0,0,84315.6,0,0,84315.6,0,0,86203.66,0,0,84315.6,0,0,86203.66,0,0,84315.6
