datasource,week,vx_manufacturer,dose,birth_cohort,AESI,IR,lb,ub
ARS,2021-03-08,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-03-15,Pfizer,1,1960-1969,VTENoTP,0,0,0
ARS,2021-03-15,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,2021-03-15,Pfizer,1,<1940,VTENoTP,0,0,0
ARS,2021-03-15,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-03-15,Pfizer,2,1980-1989,VTENoTP,0,0,0
ARS,2021-03-22,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-03-22,Pfizer,1,1960-1969,VTENoTP,0,0,0
ARS,2021-03-22,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,2021-03-22,Pfizer,1,<1940,VTENoTP,0,0,0
ARS,2021-03-22,Pfizer,2,1980-1989,VTENoTP,0,0,0
ARS,2021-03-29,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2021-03-29,Pfizer,1,1960-1969,VTENoTP,0,0,0
ARS,2021-03-29,Pfizer,2,1960-1969,VTENoTP,0,0,0
ARS,2021-03-29,Pfizer,1,<1940,VTENoTP,0,0,0
ARS,2021-03-29,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,2021-03-29,AstraZeneca,1,1970-1979,VTENoTP,0,0,0
ARS,2021-03-29,AstraZeneca,1,1940-1949,VTENoTP,0,0,0
ARS,2021-03-29,Pfizer,2,1980-1989,VTENoTP,0,0,0
ARS,2021-01-04,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-01-11,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-01-18,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-01-25,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-02-01,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-02-08,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-02-15,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-02-22,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-03-01,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-03-08,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-03-15,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-03-15,Pfizer,2,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-03-22,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-03-22,Pfizer,2,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-03-29,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-03-29,Pfizer,2,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-03-29,AstraZeneca,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2021-01-04,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-01-11,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-01-18,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-01-25,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-02-01,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-02-01,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-02-08,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-02-08,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-02-15,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-02-15,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-02-22,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-02-22,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-03-01,Pfizer,1,1960-1969,ArterialVTENoTP,0,0,0
ARS,2021-03-01,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-03-01,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-03-08,Pfizer,1,1960-1969,ArterialVTENoTP,0,0,0
ARS,2021-03-08,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-03-08,Pfizer,1,<1940,ArterialVTENoTP,0,0,0
ARS,2021-03-08,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-03-15,Pfizer,1,1960-1969,ArterialVTENoTP,0,0,0
ARS,2021-03-15,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-03-15,Pfizer,1,<1940,ArterialVTENoTP,0,0,0
ARS,2021-03-15,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-03-15,Pfizer,2,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-03-22,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-03-22,Pfizer,1,1960-1969,ArterialVTENoTP,0,0,0
ARS,2021-03-22,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-03-22,Pfizer,1,<1940,ArterialVTENoTP,0,0,0
ARS,2021-03-22,Pfizer,2,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-03-29,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-03-29,Pfizer,1,1960-1969,ArterialVTENoTP,0,0,0
ARS,2021-03-29,Pfizer,2,1960-1969,ArterialVTENoTP,0,0,0
ARS,2021-03-29,Pfizer,1,<1940,ArterialVTENoTP,0,0,0
ARS,2021-03-29,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-03-29,AstraZeneca,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2021-03-29,AstraZeneca,1,1940-1949,ArterialVTENoTP,0,0,0
ARS,2021-03-29,Pfizer,2,1980-1989,ArterialVTENoTP,0,0,0
ARS,2021-01-04,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-01-11,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-01-18,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-01-25,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-02-01,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-02-08,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-02-15,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-02-22,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-03-01,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-03-08,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-03-15,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-03-15,Pfizer,2,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-03-22,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-03-22,Pfizer,2,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-03-29,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-03-29,Pfizer,2,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2021-03-29,AstraZeneca,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
