datasource,week,vx_manufacturer,dose,birth_cohort,AESI,IR,lb,ub
ARS,9,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,10,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,11,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,12,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,13,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,14,Pfizer,1,all_birth_cohorts,DEATH,0,0,0
ARS,3,Pfizer,2,all_birth_cohorts,DEATH,0,0,0
ARS,4,Pfizer,2,all_birth_cohorts,DEATH,0,0,0
ARS,0,none,no_dose,1990+,ArterialNoTP,0,0,0
ARS,0,none,no_dose,1970-1979,ArterialNoTP,0,0,0
ARS,0,none,no_dose,<1940,ArterialNoTP,21.47,6.92,66.57
ARS,0,none,no_dose,1940-1949,ArterialNoTP,0,0,0
ARS,0,none,no_dose,1950-1959,ArterialNoTP,4.4,0.62,31.24
ARS,0,none,no_dose,1960-1969,ArterialNoTP,0,0,0
ARS,0,none,no_dose,1980-1989,ArterialNoTP,0,0,0
ARS,1,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,2,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,1,Pfizer,2,1970-1979,ArterialNoTP,0,0,0
ARS,1,Pfizer,1,1960-1969,ArterialNoTP,0,0,0
ARS,1,Pfizer,1,<1940,ArterialNoTP,0,0,0
ARS,2,Pfizer,1,1960-1969,ArterialNoTP,0,0,0
ARS,3,Pfizer,1,1960-1969,ArterialNoTP,0,0,0
ARS,4,Pfizer,1,1960-1969,ArterialNoTP,0,0,0
ARS,1,Pfizer,2,1960-1969,ArterialNoTP,0,0,0
ARS,2,Pfizer,2,1960-1969,ArterialNoTP,0,0,0
ARS,5,Pfizer,1,1960-1969,ArterialNoTP,0,0,0
ARS,2,Pfizer,1,<1940,ArterialNoTP,0,0,0
ARS,1,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,2,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,3,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,4,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,5,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,1,AstraZeneca,1,1970-1979,ArterialNoTP,0,0,0
ARS,2,AstraZeneca,1,1970-1979,ArterialNoTP,0,0,0
ARS,3,Pfizer,1,<1940,ArterialNoTP,0,0,0
ARS,4,Pfizer,1,<1940,ArterialNoTP,0,0,0
ARS,5,Pfizer,1,<1940,ArterialNoTP,0,0,0
ARS,1,AstraZeneca,1,1940-1949,ArterialNoTP,0,0,0
ARS,2,AstraZeneca,1,1940-1949,ArterialNoTP,0,0,0
ARS,3,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,4,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,5,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,6,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,7,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,8,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,9,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,10,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,11,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,12,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,13,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,14,Pfizer,1,1970-1979,ArterialNoTP,0,0,0
ARS,6,Pfizer,1,1980-1989,ArterialNoTP,0,0,0
ARS,1,Pfizer,2,1980-1989,ArterialNoTP,0,0,0
ARS,2,Pfizer,2,1980-1989,ArterialNoTP,0,0,0
ARS,3,Pfizer,2,1980-1989,ArterialNoTP,0,0,0
ARS,4,Pfizer,2,1980-1989,ArterialNoTP,0,0,0
ARS,0,none,no_dose,all_birth_cohorts,ArterialNoTP,2.38,0.89,6.34
ARS,1,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,1,Pfizer,2,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,3,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,4,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2,Pfizer,2,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,5,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,1,AstraZeneca,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,2,AstraZeneca,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,6,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,7,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,8,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,9,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,10,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,11,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,12,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,13,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,14,Pfizer,1,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,3,Pfizer,2,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,4,Pfizer,2,all_birth_cohorts,ArterialNoTP,0,0,0
ARS,0,none,no_dose,1990+,VTENoTP,0,0,0
ARS,0,none,no_dose,1970-1979,VTENoTP,0,0,0
ARS,0,none,no_dose,<1940,VTENoTP,0,0,0
ARS,0,none,no_dose,1940-1949,VTENoTP,0,0,0
ARS,0,none,no_dose,1950-1959,VTENoTP,0,0,0
ARS,0,none,no_dose,1960-1969,VTENoTP,0,0,0
ARS,0,none,no_dose,1980-1989,VTENoTP,0,0,0
ARS,1,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,2,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,1,Pfizer,2,1970-1979,VTENoTP,0,0,0
ARS,1,Pfizer,1,1960-1969,VTENoTP,0,0,0
ARS,1,Pfizer,1,<1940,VTENoTP,0,0,0
ARS,2,Pfizer,1,1960-1969,VTENoTP,0,0,0
ARS,3,Pfizer,1,1960-1969,VTENoTP,0,0,0
ARS,4,Pfizer,1,1960-1969,VTENoTP,0,0,0
ARS,1,Pfizer,2,1960-1969,VTENoTP,0,0,0
ARS,2,Pfizer,2,1960-1969,VTENoTP,0,0,0
ARS,5,Pfizer,1,1960-1969,VTENoTP,0,0,0
ARS,2,Pfizer,1,<1940,VTENoTP,0,0,0
ARS,1,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,2,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,3,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,4,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,5,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,1,AstraZeneca,1,1970-1979,VTENoTP,0,0,0
ARS,2,AstraZeneca,1,1970-1979,VTENoTP,0,0,0
ARS,3,Pfizer,1,<1940,VTENoTP,0,0,0
ARS,4,Pfizer,1,<1940,VTENoTP,0,0,0
ARS,5,Pfizer,1,<1940,VTENoTP,0,0,0
ARS,1,AstraZeneca,1,1940-1949,VTENoTP,0,0,0
ARS,2,AstraZeneca,1,1940-1949,VTENoTP,0,0,0
ARS,3,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,4,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,5,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,6,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,7,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,8,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,9,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,10,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,11,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,12,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,13,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,14,Pfizer,1,1970-1979,VTENoTP,0,0,0
ARS,6,Pfizer,1,1980-1989,VTENoTP,0,0,0
ARS,1,Pfizer,2,1980-1989,VTENoTP,0,0,0
ARS,2,Pfizer,2,1980-1989,VTENoTP,0,0,0
ARS,3,Pfizer,2,1980-1989,VTENoTP,0,0,0
ARS,4,Pfizer,2,1980-1989,VTENoTP,0,0,0
ARS,0,none,no_dose,all_birth_cohorts,VTENoTP,0,0,0
ARS,1,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,1,Pfizer,2,all_birth_cohorts,VTENoTP,0,0,0
ARS,3,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,4,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2,Pfizer,2,all_birth_cohorts,VTENoTP,0,0,0
ARS,5,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,1,AstraZeneca,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,2,AstraZeneca,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,6,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,7,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,8,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,9,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,10,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,11,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,12,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,13,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,14,Pfizer,1,all_birth_cohorts,VTENoTP,0,0,0
ARS,3,Pfizer,2,all_birth_cohorts,VTENoTP,0,0,0
ARS,4,Pfizer,2,all_birth_cohorts,VTENoTP,0,0,0
ARS,0,none,no_dose,1990+,ArterialVTENoTP,0,0,0
ARS,0,none,no_dose,1970-1979,ArterialVTENoTP,0,0,0
ARS,0,none,no_dose,<1940,ArterialVTENoTP,21.47,6.92,66.57
ARS,0,none,no_dose,1940-1949,ArterialVTENoTP,0,0,0
ARS,0,none,no_dose,1950-1959,ArterialVTENoTP,4.49,0.63,31.88
ARS,0,none,no_dose,1960-1969,ArterialVTENoTP,0,0,0
ARS,0,none,no_dose,1980-1989,ArterialVTENoTP,0,0,0
ARS,1,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,1,Pfizer,2,1970-1979,ArterialVTENoTP,0,0,0
ARS,1,Pfizer,1,1960-1969,ArterialVTENoTP,0,0,0
ARS,1,Pfizer,1,<1940,ArterialVTENoTP,0,0,0
ARS,2,Pfizer,1,1960-1969,ArterialVTENoTP,0,0,0
ARS,3,Pfizer,1,1960-1969,ArterialVTENoTP,0,0,0
ARS,4,Pfizer,1,1960-1969,ArterialVTENoTP,0,0,0
ARS,1,Pfizer,2,1960-1969,ArterialVTENoTP,0,0,0
ARS,2,Pfizer,2,1960-1969,ArterialVTENoTP,0,0,0
ARS,5,Pfizer,1,1960-1969,ArterialVTENoTP,0,0,0
ARS,2,Pfizer,1,<1940,ArterialVTENoTP,0,0,0
ARS,1,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,2,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,3,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,4,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,5,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,1,AstraZeneca,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,2,AstraZeneca,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,3,Pfizer,1,<1940,ArterialVTENoTP,0,0,0
ARS,4,Pfizer,1,<1940,ArterialVTENoTP,0,0,0
ARS,5,Pfizer,1,<1940,ArterialVTENoTP,0,0,0
ARS,1,AstraZeneca,1,1940-1949,ArterialVTENoTP,0,0,0
ARS,2,AstraZeneca,1,1940-1949,ArterialVTENoTP,0,0,0
ARS,3,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,4,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,5,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,6,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,7,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,8,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,9,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,10,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,11,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,12,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,13,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,14,Pfizer,1,1970-1979,ArterialVTENoTP,0,0,0
ARS,6,Pfizer,1,1980-1989,ArterialVTENoTP,0,0,0
ARS,1,Pfizer,2,1980-1989,ArterialVTENoTP,0,0,0
ARS,2,Pfizer,2,1980-1989,ArterialVTENoTP,0,0,0
ARS,3,Pfizer,2,1980-1989,ArterialVTENoTP,0,0,0
ARS,4,Pfizer,2,1980-1989,ArterialVTENoTP,0,0,0
ARS,0,none,no_dose,all_birth_cohorts,ArterialVTENoTP,2.38,0.89,6.34
ARS,1,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,1,Pfizer,2,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,3,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,4,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2,Pfizer,2,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,5,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,1,AstraZeneca,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,2,AstraZeneca,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,6,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,7,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,8,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,9,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,10,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,11,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,12,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,13,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,14,Pfizer,1,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,3,Pfizer,2,all_birth_cohorts,ArterialVTENoTP,0,0,0
ARS,4,Pfizer,2,all_birth_cohorts,ArterialVTENoTP,0,0,0
