datasource,week,vx_manufacturer,dose,birth_cohort,COVID,IR,lb,ub
ARS,2020-04-13,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-04-20,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-04-27,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-05-04,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-05-11,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-05-18,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-05-25,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-06-01,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-06-08,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-06-15,none,no_dose,all_birth_cohorts,COVID_REGISTRY,38.36,5.4,272.33
ARS,2020-06-22,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-06-29,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-07-06,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-07-13,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-07-20,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-07-27,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-08-03,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-08-10,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-08-17,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-08-24,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-08-31,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-09-07,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-09-14,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-09-21,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-09-28,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-10-05,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-10-12,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-10-19,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-10-26,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-11-02,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-11-09,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-11-16,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-11-23,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-11-30,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-12-07,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-12-14,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-12-21,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-12-28,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-01-04,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-01-04,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-01-11,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-01-11,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-01-18,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-01-18,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-01-25,none,no_dose,all_birth_cohorts,COVID_REGISTRY,40.75,5.74,289.3
ARS,2021-01-25,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-02-01,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-02-01,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-02-08,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-02-08,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-02-15,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-02-15,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-02-22,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-02-22,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-01,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-01,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-08,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-08,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-15,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-15,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-15,Pfizer,2,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-22,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-22,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-22,Pfizer,2,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-29,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-29,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-29,Pfizer,2,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-03-29,AstraZeneca,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-05,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-05,Pfizer,2,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-05,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-05,AstraZeneca,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-12,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-12,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-12,AstraZeneca,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-12,Pfizer,2,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-19,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-19,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-19,AstraZeneca,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-19,Pfizer,2,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-19,Moderna,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-26,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-26,Moderna,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-26,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-26,AstraZeneca,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-04-26,Pfizer,2,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-03,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-03,Moderna,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-03,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-03,AstraZeneca,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-03,Pfizer,2,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-10,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-10,Moderna,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-10,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-10,AstraZeneca,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-10,Pfizer,2,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-17,none,no_dose,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-17,Moderna,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-17,Pfizer,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-17,AstraZeneca,1,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2021-05-17,Pfizer,2,all_birth_cohorts,COVID_REGISTRY,0,0,0
ARS,2020-01-06,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-01-06,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-01-13,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-01-20,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-01-27,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-02-03,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-02-10,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-02-17,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-02-24,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-03-02,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-03-09,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-03-16,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-03-23,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-03-30,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-04-06,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-04-13,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-04-20,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1950-1959,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1960-1969,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-04-27,none,no_dose,1980-1989,COVID_HOSP,0,0,0
ARS,2020-05-04,none,no_dose,1990+,COVID_HOSP,0,0,0
ARS,2020-05-04,none,no_dose,1970-1979,COVID_HOSP,0,0,0
ARS,2020-05-04,none,no_dose,<1940,COVID_HOSP,0,0,0
ARS,2020-05-04,none,no_dose,1940-1949,COVID_HOSP,0,0,0
ARS,2020-05-04,none,no_dose,1940-1949,COVID_HOSP,0,0,0
